科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"74,904,094.29","115,586,274.85","208,286,959.80","132,160,941.02","889,436,294.49","841,002,934.26","872,690,476.72","715,999,612.67","627,924,571.11","569,572,009.38","608,915,058.36","446,040,838.74","393,973,278.90","401,471,438.61","466,088,885.55","615,310,358.22","331,767,355.46","331,684,630.94","411,961,768.15","155,520,561.43","53,953,969.95","89,300,355.86","152,143,830.08","149,565,197.52","65,870,482.67","94,798,743.05","344,194,441.99","128,661,075.05","103,479,731.18","646,956,649.66","117,352,410.55","64,456,771.38","1,383,964,257.30","704,798,183.83","1,204,955,888.22","23,903,681,649.14"
短期借款,"66,000,000.00","135,000,000.00","31,000,000.00","10,000,000.00",,,,,,,,,,"60,000,000.00","100,000,000.00","140,000,000.00",,,,,"50,000,000.00","145,757,804.66","145,757,804.66","145,757,804.66","125,757,804.66","81,500,000.00","51,500,000.00","50,000,000.00","50,000,000.00",,,,"1,600,000,000.00","1,600,000,000.00","2,150,000,000.00","2,709,913,556.88"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"253,378.40",,,,,,,,,,,,,,,,,,,,,,,,"125,000.00","424,990.00","262,272.00",,,,,,,,,"27,615,046.12"
应付票据,"25,000,000.00","2,901,531.75",,,,,,,,,,,,,,,,,,,,,,"50,000,000.00",,,,,,,,,,,,"30,825,412.21"
应收账款,"14,941,493.70","5,618,586.96","4,677,873.98","4,284,178.64","5,304,099.32","25,984,192.30","5,966,934.74","7,017,334.29","9,952,246.91","5,798,106.32","3,986,141.17","15,515,683.60","28,001,596.18","55,132,426.89","9,154,475.21","30,891,023.73","46,849,724.03","32,058,023.56","14,655,311.48","42,058,852.20","56,280,353.81","58,196,523.27","46,881,839.19","83,099,692.22","60,466,631.44","60,371,574.71","9,910,577.22","5,424,079.61","2,110,049.60",,,"2,509,976.95","2,396,755.00","9,711,755.00",,"131,994,923.74"
应付账款,"40,343,857.29","31,800,405.59","32,049,055.31","29,067,194.95","39,308,193.26","30,783,464.17","25,808,731.47","34,533,975.19","41,977,760.46","39,194,322.85","56,980,705.13","67,970,722.19","61,058,421.11","75,358,184.15","61,949,856.74","42,329,893.64","44,381,786.33","55,217,749.48","68,052,161.98","57,911,255.21","62,411,468.46","64,653,561.78","80,509,325.86","91,865,050.49","61,425,607.79","63,960,758.73","69,088,180.15","39,008,052.63","32,426,858.48","100,000.00","108,945,399.86","120,374,954.92","696,107,415.32","549,147,593.92","2,776,292,704.83","2,165,796,900.94"
预付款项,"46,695,485.08","20,928,035.49","21,680,752.76","20,034,235.50","35,155,317.89","30,940,053.00","64,560,329.00","161,098,070.47","83,950,425.38","105,514,417.98","98,280,040.82","147,917,713.79","128,382,665.31","126,018,769.75","77,776,950.69","175,247,092.77","202,088,471.98","138,234,010.05","81,994,464.47","312,993,996.50","90,867,625.70","94,294,971.13","88,804,627.59","45,599,252.48","29,480,228.45","20,209,968.23","9,838,860.11","6,204,722.97","7,149,665.07","4,898,250.74",,,"2,191,972.09","19,273,895.74","6,491,771.00","76,509,698.80"
预收款项,"26,296,717.86","63,850,459.79","96,838,220.88","41,687,605.42","16,351,214.60","12,287,499.64","77,186,717.10","45,506,017.20","33,582,682.84","41,037,186.43","55,948,005.96","10,587,262.85","5,729,312.69","6,964,213.74","30,829,453.16","10,926,200.38","11,278,080.05","9,129,829.93","57,497,918.32","9,967,715.86","6,793,837.54","18,377,998.97","28,544,904.34","18,989,066.99","10,844,481.58","17,658,078.90","56,612,089.14","27,614,949.98","19,341,019.80",,"3,406,000.00",,,,"3,406,000.00","53,408,554.89"
