科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"12,002,413.13","8,530,381.92","7,349,673.11","11,107,132.96","13,663,355.45","11,944,156.14","11,040,331.26","8,946,324.10","7,318,547.17","13,318,525.93","14,425,230.01","8,686,479.57","10,017,734.46","12,667,913.33","8,662,223.12","11,617,176.28","10,316,900.42","9,591,866.76","5,561,417.60","4,983,635.91","1,177,034.92","900,921.69","716,365.13","1,208,615.59","1,617,448.08","5,626,588.60","78,760,141.28","670,152.44","1,143,886.84","558,827.59","473,416.66"
应付职工薪酬,"1,371,299.00","2,353,372.00","2,948,544.00","4,607,006.00","4,235,041.00","4,029,611.00","3,328,536.00","4,461,816.00","5,512,344.00","4,242,182.00","3,250,454.00","5,207,127.00","5,372,624.00","3,965,117.00","2,883,181.00","3,366,224.00","4,223,952.00","3,056,775.57","2,628,970.31","2,884,099.31","3,232,164.86","2,613,925.31","2,107,171.31","2,745,913.31","2,588,660.31","1,885,107.31","3,884,052.73","444,275.15","276,049.67","246,599.63","2,441,043.54"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,439,304.21","4,390,757.43","998,621.00","8,605,548.70","1,191,913.01","2,578,868.85","822,998.01","5,361,866.80","3,365,899.57","8,767,977.85","3,140,697.23","3,847,402.58","5,221,164.22","2,918,382.20","2,434,417.76","3,162,687.59","6,065,364.37","3,098,012.82","3,459,653.94","3,198,041.85","5,071,705.51","7,488,317.42","2,681,154.41","3,949,364.02","3,992,204.82","5,212,067.45","3,405,995.44","7,426,327.46","3,813,260.77","4,609,872.72","2,220,201.83"
应收利息,,,,,"1,026,974.60","4,000,906.21","5,104,800.69","7,523,860.12","395,535.16","1,778,659.72","1,258,517.51","2,213,418.45","637,134.67","553,577.44","1,137,644.44","57,928.81",,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"41,872,343.58","51,408,963.48","71,666,210.74","68,080,818.21","109,466,563.95","129,810,364.92","132,707,806.15","134,685,493.56","124,897,606.82","112,987,591.92","119,205,232.16","119,555,807.07","107,204,947.52","95,674,633.92","96,873,692.78","118,973,393.85","97,613,555.31","82,200,324.99","82,489,530.74","83,099,298.04","87,462,947.82","60,612,573.07","67,799,436.13","61,748,003.48","54,615,027.61","44,239,349.56","49,889,275.12","42,632.70",,,
其他应付款,"2,243,337.22","10,752,000.00","54,764.00","51,660.00","33,786.00","2,060.00","1,052,742.00","6,127.00","74,386.63","2,850.00",,"13,826.00","51,765.64","35,287.16","36,000.64","76,865.29","58,602.83","131,938.51","75,130.48","108,327.56","154,990.82","234,266.00","5,145,690.00","68,269.00","15,585,307.55","76,966.04","779,888.93","427,605.44","253,241.51","206,255.86","1,978,020.51"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,"5,475,975.27","811,527.56",,,"2,311,573.18","303,376.47","4,117,383.27","1,978,575.51","1,429,085.95","361,516.13","2,059,558.63","1,815,526.01","1,660,999.53","70,000,000.00","70,062,842.37","120,101,600.93","141,525,093.72"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"97,873,287.02","126,390,743.74","181,084,538.36","214,081,673.56","816,529,363.97","741,309,304.80","724,481,304.37","739,328,707.68","750,177,238.97","761,153,019.38","549,561,732.81","560,500,923.85","482,651,482.09","472,155,883.36","444,915,888.56","491,526,487.61","364,445,285.44","334,747,331.49","326,957,873.12","306,583,190.99","330,913,054.05","315,966,830.19","309,996,146.56","313,754,014.43","277,894,641.94","270,406,470.61","341,224,290.64","330,813,928.46","324,090,959.46","320,175,231.33","309,254,119.02"
流动负债合计,"85,942,553.49","121,624,790.07","117,085,342.45","129,745,969.91","101,839,746.20","19,665,784.14","16,109,372.18","19,868,915.40","30,397,167.01","31,569,057.98","111,811,786.12","115,157,304.99","46,588,409.40","36,475,396.40","31,772,741.90","99,545,707.83","123,724,827.77","85,344,243.95","82,171,039.99","80,247,327.05","97,069,272.01","71,736,984.34","61,089,221.18","57,655,636.94","37,363,486.78","16,864,165.67","11,733,952.84","9,255,653.50","4,715,059.50","5,360,235.76","6,935,339.79"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00",,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,"10,143,987.74",,,,,,,,,,,,,,,"125,318,681.57","127,228,721.86","128,428,471.10","129,588,471.10","133,303,431.02","137,871,011.01","138,668,812.03","140,316,195.39","144,150,423.45","147,679,812.09","149,520,743.79","151,547,253.41","155,717,238.13","158,144,663.93","160,804,326.27"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"332,880,100.00","332,880,100.00","332,880,100.00","336,598,281.14"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"49,293,569.50","101,534,817.85","98,336,492.98","97,202,945.41","101,133,498.18","100,236,898.91","106,966,049.34","109,615,321.21","113,592,864.94","111,584,201.56","179,779,792.19","179,872,782.32","179,107,291.00","176,177,205.39","172,534,402.34","378,581,916.52","389,028,493.90","384,680,837.30","419,614,270.27","420,321,376.19","415,411,608.50","410,037,763.18","405,602,123.21","400,232,214.97","394,673,615.29","384,025,666.16","308,900,775.37","4,884,732.80","4,419,219.91","4,053,972.22","3,599,560.31"
递延所得税负债,,,,,,,,,,,,,,,"16,830.00",,,,,,,,,"1,866,900.72",,,,,,,
在建工程,"10,094,007.20",,,,"599,929.74","5,357,407.48","12,484,201.33","12,686,099.05","15,575,898.87","16,305,582.91","164,165,876.70","166,301,646.97","183,957,695.55","192,309,259.37","208,233,478.26","24,860,695.82","37,097,748.90","37,940,727.72",,,,,,,,"6,443,877.00","10,170,041.00","23,729,133.69","23,729,133.69","23,932,647.20","23,932,647.20"
其他非流动负债,,,"3,584,063.76","3,999,913.15","3,615,762.52","3,231,611.89","2,847,461.26","2,713,310.64","2,579,160.02","2,445,009.40","2,310,858.78","2,276,708.16","2,242,557.54","2,208,406.92","2,174,256.30","2,140,105.68","2,105,955.06","2,071,804.44","2,037,653.82",,,,"4,060,320.00","3,968,040.00","3,968,040.00","3,968,040.00","3,968,040.00","3,875,760.00","3,875,760.00","3,875,760.00","3,875,760.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"3,584,063.76","3,999,913.15","3,615,762.52","3,231,611.89","2,847,461.26","2,713,310.64","2,579,160.02","2,445,009.40","2,310,858.78","2,276,708.16","2,242,557.54","2,208,406.92","2,191,086.30","2,140,105.68","2,105,955.06","2,071,804.44","2,037,653.82","2,003,503.20","1,969,352.58","1,935,201.96","5,961,371.34","5,834,940.72","5,800,790.10","5,766,639.48","5,732,488.86","5,606,058.24","5,571,907.62","5,537,757.00","3,875,760.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"85,942,553.49","121,624,790.07","120,669,406.21","133,745,883.06","105,455,508.72","22,897,396.03","18,956,833.44","22,582,226.04","32,976,327.03","34,014,067.38","114,122,644.90","117,434,013.15","48,830,966.94","38,683,803.32","33,963,828.20","101,685,813.51","125,830,782.83","87,416,048.39","84,208,693.81","82,250,830.25","99,038,624.59","73,672,186.30","67,050,592.52","63,490,577.66","43,164,276.88","22,630,805.15","17,466,441.70","14,861,711.74","10,286,967.12","10,897,992.76","10,811,099.79"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,870,000.00","63,587,500.00","100,000,000.00","100,000,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","267,600,000.00","267,600,000.00","267,600,000.00","267,600,000.00","267,600,000.00","267,600,000.00","267,600,000.00","588,720,000.00","588,720,000.00","588,720,000.00","588,720,000.00","588,720,000.00","588,720,000.00","588,720,000.00","588,720,000.00","588,720,000.00","588,720,000.00","588,720,000.00","588,720,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"13,282,500.00","28,939,663.01","28,939,663.01","608,637,414.13","608,637,414.13","608,637,414.13","608,637,414.13","608,637,414.13","608,637,414.13","608,637,414.13","608,637,414.13","474,837,414.13","474,837,414.13","474,837,414.13","474,837,414.13","474,837,414.13","474,837,414.13","474,837,414.13","153,717,414.13","153,717,414.13","153,717,414.13","153,717,414.13","153,717,414.13","153,717,414.13","153,717,414.13","153,717,414.13","153,717,414.13","153,717,414.13","153,717,414.13","153,717,414.13"
无形资产,"13,928,933.16","13,855,784.94","28,608,364.21","28,433,009.68","28,257,655.15","28,455,881.62","28,270,948.09","28,086,014.56","27,901,081.03","27,716,147.50","103,014,878.14","102,443,960.66","101,873,043.18","101,302,125.67","100,882,490.22","104,747,644.07","104,687,683.69","104,070,902.80","103,272,650.57","102,690,868.23","102,074,328.09","101,457,787.89","101,844,413.16","101,224,141.36","126,663,640.30","124,558,864.85","113,874,819.60","69,002,038.77","68,612,328.44","68,222,618.13","67,832,907.81"
盈余公积,"3,422,229.19","7,325,856.17","9,664,408.12","9,664,408.12","9,664,408.12","9,664,408.12","14,903,059.68","14,903,059.68","14,903,059.68","14,903,059.68","19,411,217.51","19,411,217.51","19,411,217.51","19,411,217.51","22,436,181.65","22,436,181.65","22,436,181.65","22,436,181.65","24,504,787.92","24,504,787.92","24,504,787.92","24,504,787.92","26,907,459.72","26,907,459.72","26,907,459.72","26,907,459.72","29,195,887.54","29,195,887.54","29,195,887.54","29,195,887.54","29,195,887.54"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12","1,038,345.12",,,,,,
未分配利润,"31,036,212.01","46,168,854.79","49,368,451.24","68,130,653.76","89,772,152.20","101,109,039.88","96,502,453.26","110,451,877.49","117,635,237.58","126,083,037.40","122,197,376.56","131,495,177.90","138,660,549.51","143,279,250.62","136,953,215.02","142,504,575.69","138,638,234.60","145,224,231.82","136,370,475.62","113,837,421.72","122,448,597.08","132,044,945.62","125,394,197.17","128,257,896.65","136,596,089.29","145,351,319.76","135,870,049.99","121,980,119.30","123,168,209.70","120,665,665.21","114,457,270.52"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,"1,081,394.52","1,021,317.03","845,552.38","760,997.14","676,441.90","362,882.36","339,470.59","304,352.95","269,235.31","234,117.67","199,000.03"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"81,197.81","64,166.76","612,533.03","762,979.30","809,036.13","715,615.36","559,095.97","617,733.25","676,066.33","655,943.74","563,981.12","569,733.44","627,237.71","732,055.89","568,775.63","580,358.17","907,133.84","931,119.46","1,359,109.60","1,324,355.47","1,508,012.11","2,035,442.86","613,559.50","574,578.69","718,930.36","1,443,197.55","1,043,388.31","647,525.46","699,265.33","877,000.83",
外币报表折算价差,,,,,,"-33,149.99","-38,161.41","-40,701.59","-28,888.28","-22,683.50","-44,047.02","-50,430.33","-85,053.44","-96,810.78","-116,393.81","-95,272.61","-95,004.69","-95,124.92",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"7,500,865.06","7,633,265.06","6,724,236.06","6,780,765.32","6,742,765.32","1,384,789.00","489,312.00","714,789.00","714,789.00","714,789.00","874,789.00",,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"73,397,707.67","125,598,757.29","127,557,390.22","126,398,934.39","130,800,119.20","134,765,803.37","148,280,294.73","151,005,168.07","157,745,911.17","156,261,875.71","448,562,873.27","450,226,468.51","466,603,612.56","471,558,991.44","490,758,356.63","517,442,224.76","664,802,323.08","662,671,419.58","660,455,611.98","656,348,205.11","657,406,431.36","656,676,456.09","651,827,594.40","647,361,261.67","671,296,185.42","667,014,300.01","583,849,238.66","582,995,137.08","586,326,520.81","588,345,119.98","592,966,722.76"
所有者权益(或股东权益)合计,"85,328,441.20","130,364,710.96","187,972,522.37","206,734,724.89","841,873,974.45","853,177,712.14","853,804,765.66","867,751,649.71","874,946,823.11","883,400,827.71","884,001,961.18","893,293,379.21","900,424,127.71","905,031,071.48","901,710,416.99","907,282,898.86","903,416,825.69","910,002,702.68","903,204,791.29","880,680,565.85","889,280,860.82","898,971,099.98","894,773,148.44","897,624,698.44","906,026,550.48","914,789,965.47","907,607,087.60","898,947,353.80","900,130,513.15","897,622,358.55","891,409,741.99"
资产总计,"171,270,994.69","251,989,501.03","308,641,928.58","340,480,607.95","947,329,483.17","876,075,108.17","872,761,599.10","890,333,875.75","907,923,150.14","917,414,895.09","998,124,606.08","1,010,727,392.36","949,255,094.65","943,714,874.80","935,674,245.19","1,008,968,712.37","1,029,247,608.52","997,418,751.07","987,413,485.10","962,931,396.10","988,319,485.41","972,643,286.28","961,823,740.96","961,115,276.10","949,190,827.36","937,420,770.62","925,073,529.30","913,809,065.54","910,417,480.27","908,520,351.31","902,220,841.78"
负债和所有者(或股东权益)合计,"171,270,994.69","251,989,501.03","308,641,928.58","340,480,607.95","947,329,483.17","876,075,108.17","872,761,599.10","890,333,875.75","907,923,150.14","917,414,895.09","998,124,606.08","1,010,727,392.36","949,255,094.65","943,714,874.80","935,674,245.19","1,008,968,712.37","1,029,247,608.52","997,418,751.07","987,413,485.10","962,931,396.10","988,319,485.41","972,643,286.28","961,823,740.96","961,115,276.10","949,190,827.36","937,420,770.62","925,073,529.30","913,809,065.54","910,417,480.27","908,520,351.31","902,220,841.78"
