科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"11,612,000,000.00","25,035,000,000.00","41,369,000,000.00","56,563,000,000.00","13,734,000,000.00","27,610,000,000.00","42,529,000,000.00","58,116,000,000.00","12,521,000,000.00","24,551,000,000.00","41,077,000,000.00","56,449,000,000.00","16,305,000,000.00","34,333,000,000.00","58,385,000,000.00","79,259,000,000.00","20,141,000,000.00","42,785,000,000.00","70,792,000,000.00","95,014,000,000.00","22,345,000,000.00","47,044,000,000.00","78,104,000,000.00","104,036,000,000.00","23,948,000,000.00","50,826,000,000.00","82,029,000,000.00","108,454,000,000.00","25,693,000,000.00","53,027,000,000.00","82,544,000,000.00","117,116,000,000.00","28,160,000,000.00","57,208,000,000.00","91,369,000,000.00","121,976,000,000.00","28,052,000,000.00","56,789,000,000.00","92,532,000,000.00","125,335,000,000.00","31,303,000,000.00","64,117,000,000.00","102,151,000,000.00","139,219,000,000.00"
取得子公司及其他营业单位支付的现金净额,,,,"58,000,000.00",,,,"51,000,000.00",,"2,000,000.00",,"2,000,000.00",,,,,,,,,,,"17,000,000.00",,,,,,,,,,,"69,000,000.00",,"69,000,000.00",,,"190,000,000.00","400,000,000.00",,,"594,000,000.00","684,000,000.00"
收到的税费返还,,,,,,,,,,,,,,,,,,,,"128,000,000.00",,,,,,,,,,"580,000,000.00","580,000,000.00","1,307,000,000.00","298,000,000.00","383,000,000.00","383,000,000.00","591,000,000.00",,"12,000,000.00","12,000,000.00","677,000,000.00","40,000,000.00","74,000,000.00","74,000,000.00","459,000,000.00"
支付其他与投资活动有关的现金,,,,,,,,,"57,000,000.00","8,000,000.00","15,000,000.00","6,000,000.00","12,000,000.00","43,000,000.00","61,000,000.00","95,000,000.00","12,000,000.00","1,012,000,000.00","20,962,000,000.00","28,662,000,000.00",,,,"1,117,000,000.00","4,900,000,000.00","7,980,000,000.00","7,980,000,000.00","7,980,000,000.00",,,,,,,"69,000,000.00",,,,,"67,000,000.00",,,,
收到其他与经营活动有关的现金,"63,000,000.00","41,000,000.00","264,000,000.00","377,000,000.00","84,000,000.00","419,000,000.00","728,000,000.00","970,000,000.00","702,000,000.00","857,000,000.00","1,572,000,000.00","1,947,000,000.00","145,000,000.00","221,000,000.00","291,000,000.00","628,000,000.00","56,000,000.00","524,000,000.00","718,000,000.00","901,000,000.00","285,000,000.00","958,000,000.00","1,073,000,000.00","1,466,000,000.00","148,000,000.00","262,000,000.00","536,000,000.00","1,398,000,000.00","133,000,000.00","1,466,000,000.00","1,624,000,000.00","2,399,000,000.00","162,000,000.00","1,347,000,000.00","1,710,000,000.00","2,937,000,000.00","293,000,000.00","1,541,000,000.00","1,771,000,000.00","3,510,000,000.00","412,000,000.00","1,838,000,000.00","2,026,000,000.00","3,629,000,000.00"
投资活动现金流出小计,"1,704,000,000.00","882,000,000.00","3,749,000,000.00","5,691,000,000.00","1,956,000,000.00","5,201,000,000.00","7,413,000,000.00","8,457,000,000.00","3,685,000,000.00","8,806,000,000.00","13,820,000,000.00","15,023,000,000.00","5,448,000,000.00","8,682,000,000.00","11,338,000,000.00","13,611,000,000.00","4,004,000,000.00","7,829,000,000.00","34,291,000,000.00","48,684,000,000.00","4,252,000,000.00","6,419,000,000.00","12,331,000,000.00","17,098,000,000.00","7,281,000,000.00","13,848,000,000.00","18,891,000,000.00","20,039,000,000.00","2,999,000,000.00","6,207,000,000.00","5,135,000,000.00","8,889,000,000.00","4,020,000,000.00","4,446,000,000.00","5,451,000,000.00","11,866,000,000.00","3,660,000,000.00","3,632,000,000.00","8,949,000,000.00","19,475,000,000.00","1,757,000,000.00","5,607,000,000.00","10,379,000,000.00","14,715,000,000.00"
经营活动现金流入小计,"11,675,000,000.00","25,076,000,000.00","41,633,000,000.00","56,940,000,000.00","13,818,000,000.00","28,029,000,000.00","43,257,000,000.00","59,086,000,000.00","13,223,000,000.00","25,408,000,000.00","42,649,000,000.00","58,396,000,000.00","16,450,000,000.00","34,554,000,000.00","58,676,000,000.00","79,887,000,000.00","20,197,000,000.00","43,309,000,000.00","71,510,000,000.00","96,043,000,000.00","22,630,000,000.00","48,002,000,000.00","79,177,000,000.00","105,502,000,000.00","24,096,000,000.00","51,088,000,000.00","82,565,000,000.00","109,852,000,000.00","25,826,000,000.00","55,073,000,000.00","84,748,000,000.00","120,822,000,000.00","28,620,000,000.00","58,938,000,000.00","93,462,000,000.00","125,504,000,000.00","28,345,000,000.00","58,342,000,000.00","94,315,000,000.00","129,522,000,000.00","31,755,000,000.00","66,029,000,000.00","104,251,000,000.00","143,307,000,000.00"
投资活动产生的现金流量净额,"-1,697,000,000.00","-689,000,000.00","-3,418,000,000.00","-4,806,000,000.00","-1,858,000,000.00","-4,956,000,000.00","-6,982,000,000.00","-7,704,000,000.00","-3,655,000,000.00","-8,562,000,000.00","-13,519,000,000.00","-14,434,000,000.00","-3,688,000,000.00","-6,809,000,000.00","-9,445,000,000.00","-11,510,000,000.00","-2,929,000,000.00","-7,450,000,000.00","-13,246,000,000.00","-21,650,000,000.00","-745,000,000.00","-2,671,000,000.00","-8,138,000,000.00","-12,093,000,000.00","-3,005,000,000.00","-6,034,000,000.00","-10,009,000,000.00","-11,056,000,000.00","-2,855,000,000.00","-5,897,000,000.00","-4,559,000,000.00","-6,819,000,000.00","-3,888,000,000.00","-4,159,000,000.00","-5,083,000,000.00","-8,271,000,000.00","-2,866,000,000.00","-1,937,000,000.00","-6,675,000,000.00","-16,069,000,000.00","-497,000,000.00","-3,167,000,000.00","-5,016,000,000.00","-8,445,000,000.00"
购买商品、接受劳务支付的现金,"8,220,000,000.00","18,617,000,000.00","27,813,000,000.00","40,224,000,000.00","10,533,000,000.00","21,011,000,000.00","32,983,000,000.00","46,409,000,000.00","8,149,000,000.00","16,856,000,000.00","27,013,000,000.00","38,606,000,000.00","12,096,000,000.00","26,380,000,000.00","41,153,000,000.00","55,910,000,000.00","14,181,000,000.00","30,489,000,000.00","48,915,000,000.00","65,544,000,000.00","16,579,000,000.00","34,910,000,000.00","54,357,000,000.00","73,993,000,000.00","16,586,000,000.00","38,898,000,000.00","58,002,000,000.00","80,697,000,000.00","19,911,000,000.00","40,398,000,000.00","59,047,000,000.00","85,794,000,000.00","17,700,000,000.00","36,050,000,000.00","56,893,000,000.00","76,611,000,000.00","16,588,000,000.00","36,249,000,000.00","57,149,000,000.00","77,984,000,000.00","21,082,000,000.00","43,145,000,000.00","67,070,000,000.00","94,017,000,000.00"
吸收投资收到的现金,,,"240,000,000.00","240,000,000.00",,,,,"19,000,000.00","242,000,000.00","3,224,000,000.00","242,000,000.00",,,,,"1,460,000,000.00","1,500,000,000.00","1,500,000,000.00","1,500,000,000.00",,,"140,000,000.00","140,000,000.00",,"80,000,000.00","560,000,000.00","560,000,000.00",,,,"108,000,000.00","1,120,000,000.00","1,120,000,000.00","1,360,000,000.00","1,360,000,000.00","100,000,000.00","100,000,000.00","260,000,000.00","260,000,000.00","104,000,000.00","404,000,000.00","1,723,000,000.00","1,725,000,000.00"
