科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"523,579,974.65","666,013,763.80","647,362,908.91","673,654,703.72","587,935,976.53","753,625,234.93","671,483,430.61","783,423,880.33","818,532,520.64","877,630,931.13","807,144,376.48","751,306,230.93","724,502,537.58","793,682,667.29","715,338,744.47","868,058,019.14","808,489,120.80","941,709,415.29","803,540,985.93","933,831,382.64","908,313,201.88","1,066,531,380.25","775,931,382.60","975,922,727.59","856,421,545.65","959,112,135.15","798,820,850.90","944,828,652.40","850,182,442.87","726,133,272.58","675,066,239.23","726,992,705.65","677,112,531.76","636,152,118.12","730,010,191.26","698,177,060.62","656,724,261.17","770,375,477.37","701,336,388.01","756,127,225.52","687,334,434.15","833,825,327.92","867,029,047.03","907,544,107.25","862,340,460.05","845,011,950.39","725,921,328.68","965,544,727.90","689,655,527.37"
短期借款,,"45,970,000.00","10,000,000.00","20,000,000.00",,,,,,,,"20,000,000.00","50,000,000.00","30,000,000.00","65,000,000.00","70,000,000.00","70,000,000.00","100,000,000.00","80,000,000.00","100,000,000.00","90,000,000.00","100,000,000.00","100,000,000.00","102,000,000.00","98,000,000.00","103,000,000.00","123,000,000.00","128,000,000.00","120,000,000.00","120,000,000.00","100,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","94,000,000.00","84,000,000.00","105,000,000.00","125,000,000.00","125,000,000.00","104,000,000.00","150,000,000.00","150,000,000.00","180,000,000.00","130,000,000.00","84,000,000.00","30,000,000.00",,,
交易性金融资产,"184,703,162.05","239,240,324.10","211,889,933.35","291,337,976.29","253,352,934.58","186,943,053.13","106,355,587.60","96,779,436.20","121,768,252.69","132,244,083.18","104,266,552.41","197,680,219.77","230,139,481.62","168,846,944.69","222,552,971.35","192,704,525.93","223,450,204.14","170,899,837.46","188,195,611.65","157,594,977.98","171,264,670.23","96,788,512.83","152,810,509.00","29,614,882.99","136,846,886.74","69,006,850.08","151,687,617.26","87,966,555.74","136,824,615.27","154,004,372.49","176,590,671.49","176,551,106.66","170,251,977.03","170,245,189.12","75,906,882.47","129,177,433.00","93,144,137.86","97,271,414.36","46,589,193.03","41,497,455.65","83,349,708.42","99,917,026.21","104,052,584.42","66,757,807.30","68,183,377.82","58,805,528.93","54,822,270.44","52,448,376.73","375,990,684.63"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"64,060,529.09","126,755,161.32","113,021,827.25","269,197,159.88","193,294,370.01","134,386,339.53","127,015,405.17","153,938,060.25","102,842,490.87","132,028,036.54","174,796,866.73","197,881,079.60","157,226,970.92","245,193,593.16","221,614,864.91","329,954,036.47","264,820,912.26","247,529,695.90","272,147,918.53","351,999,168.06","252,493,810.53","174,970,481.58","176,361,225.38","201,096,291.99","186,382,904.65","212,387,390.95","222,968,249.84","238,151,970.45","204,222,854.39","186,825,782.09","198,799,656.53","219,478,195.94","235,076,136.65","183,764,585.00","193,717,761.28","284,020,327.64","314,125,325.39","195,992,511.08","235,093,424.30","213,923,784.99","202,072,785.56","173,914,808.03","190,285,352.13","117,837,464.83","93,769,872.45","138,112,287.49","153,378,669.05","253,980,304.79","216,487,884.81"
应付票据,"1,016,416.79",,,,,,,,,,"5,000,000.00","5,000,000.00",,,,"7,072,720.20",,,,"10,000,000.00","10,000,000.00",,,"6,000,000.00","6,000,000.00",,,,"8,916,678.99","4,250,000.00","7,153,588.13","32,830,118.98","31,178,350.27","55,998,016.70","91,146,660.24","158,886,543.70","145,408,497.91","127,179,842.52","117,880,348.68","59,216,383.66","69,970,917.36","26,213,786.64","25,905,075.89","28,113,749.24","32,279,293.60","24,810,279.17",,"29,917,101.17",
应收账款,"258,028,345.92","192,504,284.52","272,809,667.82","155,779,987.99","241,239,268.28","210,212,945.34","282,249,458.54","160,722,210.38","251,672,293.92","244,775,255.23","277,240,749.35","193,994,371.41","254,932,826.15","261,764,369.17","330,226,429.60","239,331,995.13","344,606,689.16","379,927,769.09","375,197,070.97","260,668,021.98","349,882,722.29","395,285,152.65","411,637,380.63","338,012,248.96","409,726,155.92","419,267,969.93","449,573,779.48","362,989,379.62","430,269,235.83","490,372,331.47","485,565,984.71","398,346,998.95","450,955,723.49","535,390,528.21","578,280,728.99","479,817,001.73","570,320,816.92","654,430,440.52","629,723,016.97","618,039,928.53","621,840,009.77","615,323,281.39","586,063,239.05","537,388,924.40","569,048,206.66","523,842,058.47","493,694,908.25","315,537,767.78","372,146,912.00"
应付账款,"123,427,306.16","126,710,116.93","157,198,405.49","128,879,023.83","145,636,488.11","143,191,249.95","160,804,784.80","115,815,319.08","143,312,338.36","135,032,742.31","197,417,353.52","142,839,818.42","149,024,505.27","173,797,662.63","188,590,327.83","174,952,616.26","230,568,702.00","205,336,576.96","235,287,671.22","191,513,110.08","241,561,186.32","226,888,205.82","331,152,497.68","252,178,343.85","275,262,003.16","302,461,995.64","287,671,343.79","264,553,374.63","252,056,325.88","276,009,805.87","288,754,807.86","278,795,045.39","316,938,224.60","330,549,352.71","391,029,537.42","313,379,758.55","333,810,635.21","415,961,010.81","331,194,877.24","310,544,310.10","332,561,710.97","332,893,440.92","341,728,097.36","306,605,229.70","306,598,828.74","297,748,409.50",,"210,698,969.50",
预付款项,"49,666,271.31","50,723,759.44","58,464,240.42","51,127,316.81","72,949,765.65","79,417,575.94","55,603,363.76","52,183,412.93","51,542,743.48","44,801,141.18","69,032,991.44","33,418,652.40","34,019,145.21","26,692,971.65","35,605,082.06","49,351,689.48","60,372,567.79","46,879,264.37","57,112,353.78","36,540,328.13","52,020,451.38","62,595,022.73","49,537,291.81","53,852,988.79","77,632,946.50","76,547,729.12","79,513,771.62","29,170,179.37","47,010,871.43","67,930,531.85","52,816,016.65","41,890,116.22","27,879,463.09","47,527,603.53","60,666,252.79","47,333,843.91","45,069,450.17","98,821,927.86","137,256,860.88","33,798,483.57","29,836,280.60","35,280,511.09","37,490,343.73","18,023,126.53","33,283,851.98","37,772,802.40","51,970,535.15","3,590,936.52","9,060,836.39"
预收款项,"2,763,935.84","4,194,640.98","2,127,664.50","3,153,954.66","12,954,402.61","9,186,198.05","16,013,673.75","13,916,243.91","6,668,885.51","9,860,526.61","10,699,306.55","11,037,133.34","3,695,110.11","1,601,554.32","3,388,671.37","13,243,560.73","5,482,453.48","4,115,314.19","3,089,965.11","32,839,600.42","5,520,947.34","4,837,572.56","9,860,790.97","19,358,099.71","14,086,051.04","14,229,825.28","30,711,190.31","36,268,373.56","37,634,003.64","19,113,959.51","14,148,047.56","48,559,310.25","17,749,046.69","16,705,793.89","20,019,242.47","33,452,848.17","16,392,090.43","15,633,280.39","17,709,844.97","23,255,765.40","21,430,238.06","45,342,658.65","12,496,235.46","25,527,681.49","16,860,895.21","30,372,507.39","44,531,063.62","26,295,028.11","30,768,290.42"
