科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-184,657.64","-63,119.07","-16,646.67","18,696.02","-150,935.35","-2,712,403.30","-2,596,961.16","-4,857,458.23","-7,255,167.52","-8,781,639.83","-1,618,569.88","-4,984,276.44","-7,134,058.87","-9,348,380.78","-2,428,031.44","-3,031,809.02","-5,282,421.26","-8,135,254.76","-3,835,917.35","-5,050,113.13","-6,490,286.02","-9,108,989.52","-1,750,758.53","-3,394,493.74","-4,304,754.03","-5,314,499.86","-2,213,093.42","-4,534,248.90","-6,040,115.10","-8,435,718.10","-1,684,347.09","-3,538,094.95","-5,250,608.51","-6,430,748.40","-632,405.47","-2,600,392.62","-3,733,304.12","-4,478,455.17","-1,150,073.87"
三、利润总额,"42,276,332.80","40,371,920.02","43,564,304.86","24,565,438.52","39,747,605.14","60,874,314.35","9,390,336.10","30,876,232.06","55,082,090.96","80,034,698.76","10,343,426.58","36,669,385.85","71,603,135.14","111,280,357.61","17,026,388.71","87,082,114.40","118,126,550.73","157,659,081.64","25,847,193.72","80,292,440.81","127,861,593.50","197,615,708.17","32,222,134.61","74,998,343.56","106,318,578.06","153,759,238.48","21,540,233.22","23,320,785.67","40,662,951.42","18,812,914.60","13,338,242.09","35,218,088.97","51,907,183.99","80,061,046.88","13,645,664.30","44,412,507.77","50,400,176.86","63,170,418.76","5,166,176.54"
资产减值损失,"1,318,519.96","627,473.54","2,594,203.84","-769,962.66","-393,973.03","667,192.98","261,627.29","1,420,813.99","2,674,981.55","3,867,367.69","2,062,641.70","1,900,269.86","5,946,694.44","7,991,606.30","3,709,486.38","5,648,581.42","5,617,795.98","11,267,957.42","3,654,786.18","11,759,514.97","8,755,571.60","31,062,928.25","-8,647,653.11","-933,223.44","8,444,960.37","3,113,015.32","-1,746,199.46","4,337,235.45","11,965,442.60","17,486,854.62","497,207.52","18,811,556.11","24,907,850.34","39,385,440.42","-1,494,776.52","365,948.60","5,018,049.99","27,081,060.14","6,870,418.45"
减:所得税,"17,053,144.14","10,275,962.64","6,765,407.62","3,500,264.93","5,783,652.25","9,004,126.70","1,494,933.61","4,857,607.95","8,590,299.86","11,640,756.86","1,701,202.53","5,372,825.63","10,688,829.94","18,896,170.09","3,358,724.15","14,564,325.28","21,446,044.92","27,828,478.45","5,267,101.83","14,011,284.88","22,338,435.41","33,972,059.19","6,693,480.18","7,793,031.09","11,044,426.78","20,698,757.50","3,520,668.91","284,223.55","2,589,831.08","490,240.95","2,672,016.68","5,419,762.12","7,893,285.72","11,659,144.43","2,431,208.94","8,894,802.28","9,201,904.38","11,688,476.42","930,566.47"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-420,543.15","420,543.15"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"344,837.67","-109,492.82",,,,,,,,,,,,,,,,,"163,972.60","303,698.63","390,106.57","2,338,418.18","124,782.00","1,500,726.60","1,455,437.86","8,261,331.98","-262,845.88","866,164.68","2,790,420.34","5,993,395.14","2,081,552.40","5,483,169.16","5,201,512.04","10,915,277.28","3,115,358.69","2,905,546.15","11,826,027.01","17,039,723.35","-146,712.29"
四、净利润,"25,223,188.66","30,095,957.38","36,798,897.24","21,065,173.59","33,963,952.89","51,870,187.65","7,895,402.49","26,018,624.11","46,491,791.10","68,393,941.90","8,642,224.05","31,296,560.22","60,914,305.20","92,384,187.52","13,667,664.56","72,517,789.12","96,680,505.81","129,830,603.19","20,580,091.89","66,281,155.93","105,523,158.09","163,643,648.98","25,528,654.43","67,205,312.47","95,274,151.28","133,060,480.98","18,019,564.31","23,036,562.12","38,073,120.34","18,322,673.65","10,666,225.41","29,798,326.85","44,013,898.27","68,401,902.45","11,214,455.36","35,517,705.49","41,198,272.48","51,481,942.34","4,235,610.07"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,"-42,271.51","-165,329.95","-140,286.49","-549,369.11","-726,211.36","-1,056,241.45","-380,626.73","-707,445.59","-770,618.90","-824,374.60","-298,469.60","-665,883.64","-1,074,609.27","-480,070.22","-321,302.78","-578,769.89","-828,699.98","-933,698.35","-103,844.32"
归属于母公司所有者的净利润,"25,223,188.66","30,095,957.38","36,798,897.24","21,065,173.59","33,963,952.89","51,812,772.17","8,019,998.89","26,335,068.10","46,955,615.83","68,740,595.79","8,675,927.81","31,269,396.80","60,867,230.94","91,497,613.70","12,655,361.32","69,107,493.94","89,343,218.40","121,612,504.33","18,268,871.62","63,192,168.62","100,628,806.24","154,581,705.56","25,318,717.35","64,644,004.60","91,906,803.26","125,750,650.86","18,127,608.37","20,598,489.56","29,191,893.10","11,767,001.16","6,325,661.52","24,898,786.24","36,577,318.24","57,262,669.78","9,372,552.56","28,392,008.42","34,055,783.14","39,990,845.76","5,972,970.59"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,"57,415.48","-124,596.40","-316,443.99","-463,824.73","-346,653.89","-33,703.76","27,163.42","47,074.26","886,573.82","1,012,303.24","3,410,295.18","7,337,287.41","8,218,098.86","2,311,220.27","3,088,987.31","4,894,351.85","9,061,943.42","209,937.08","2,561,307.87","3,367,348.02","7,309,830.12","-108,044.06","2,438,072.56","8,881,227.24","6,555,672.49","4,340,563.89","4,899,540.61","7,436,580.03","11,139,232.67","1,841,902.80","7,125,697.07","7,142,489.34","11,491,096.58","-1,737,360.52"
