科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"2,084,398.08","2,347,943.41","2,863,442.00","4,276,861.47","2,719,999.58","10,085,897.30","6,269,696.80","7,222,444.61","2,414,950.91","9,980,390.24","5,164,922.82","5,382,989.23","2,886,444.05","11,881,291.10","5,162,195.90","6,343,843.94","804,858.94","6,039,149.11","4,884,471.04","10,196,833.76","3,750,781.65","4,705,577.24","5,262,857.04","4,725,016.53","2,783,629.18","2,267,072.93","3,762,295.48","4,212,134.80","666,601.74","4,264,830.34","6,746,599.08","8,481,391.84","1,029,602.51","7,376,079.33","13,582,230.06","14,017,631.11","7,887,110.20","16,450,314.42"
应付职工薪酬,"708,390.35","964,406.87","1,530,367.34","1,748,590.68","2,744,171.70","2,812,009.37","1,793,328.19","1,997,285.63","2,238,361.39","2,150,676.83","2,346,585.57","2,842,159.26","2,786,103.40","3,871,569.39","3,184,015.89","3,508,451.90","3,390,098.94","5,068,368.57","4,901,188.00","5,047,514.11","5,220,153.27","8,403,148.12","9,916,382.10","6,877,656.71","6,457,578.00","6,565,583.60","2,833,790.27","4,244,833.85","5,610,152.93","6,723,761.61","4,820,691.85","8,218,922.64","15,371,212.96","18,238,385.50","23,748,067.73","25,854,801.86","21,920,286.61","22,838,681.52"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"17,132,319.12","10,672,651.18","15,931,077.51","14,388,132.40","13,976,122.59","3,750,232.19","6,378,978.09","20,302,785.67","14,611,312.15","5,603,266.77","11,554,967.54","11,197,605.18","-8,442,495.15","-15,722,189.39","-13,038,140.30","-14,272,234.86","-23,641,165.79","-31,216,825.23","-29,044,704.82","-11,312,278.62","-22,250,911.07","-25,884,832.74","-29,133,905.13","-25,424,881.21","9,516,709.92","2,000,319.19","2,245,482.81","7,697,382.39","4,344,022.46","1,593,404.64","4,494,974.54","4,965,460.30","6,069,186.24","3,312,644.72","6,092,469.21","4,796,884.35","7,601,643.04","2,312,810.76"
应收利息,,,,,,"3,098,111.43","4,284,166.65","7,640,219.39","13,280,445.66","18,757,450.38","20,783,194.05","22,245,329.48","27,207,256.55","30,724,530.87","15,065,312.40","19,351,624.90","22,590,729.06","26,589,791.56","21,176,715.22","8,059,527.80","10,022,158.69","12,141,841.93",,"1,017,522.83","2,051,464.18","1,334,481.16","175,232.86","414,313.95","257,597.81","3,556,807.40","3,764,171.12","3,895,480.87","541,414.44","624,003.33","722,703.33",,"47,572.41",
应付利息,,,,,"309,600.00","696,600.00","1,087,900.00","1,483,500.00","331,100.00","722,400.00","1,113,700.00","1,509,300.00","352,596.88","766,925.01","1,166,750.00","1,615,427.99","162,668.62","146,892.29","120,432.37","126,057.76","80,503.81","143,109.59","141,361.30","92,973.57","65,918.40","40,508.45","53,166.67","53,166.67","800,441.14","2,762,826.49","4,871,020.80","6,917,551.85","1,865,728.06","3,527,488.87","4,970,849.48",,"771,206.12","404,330.50"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"31,551,625.55","46,493,867.59","59,173,970.53","68,600,004.56","73,291,410.08","79,270,581.48","70,061,915.77","68,684,645.42","74,215,910.52","74,943,136.93","78,530,994.08","85,682,168.37","89,577,032.15","102,603,863.24","106,826,135.87","121,764,056.84","126,730,801.31","128,618,149.47","128,863,222.24","144,035,421.75","164,164,983.98","190,122,207.08","189,341,676.90","189,309,532.91","168,915,278.38","168,076,248.28","176,773,237.39","179,722,278.81","177,091,688.31","177,632,651.29","183,728,418.32","187,542,702.76","200,700,016.50","206,501,938.44","214,033,497.60","216,457,361.20","217,523,678.66","219,113,248.57"
其他应付款,"716,263.97","623,692.13","1,592,976.13","496,386.62","344,172.98","136,905.07","148,656.18","56,969.50","401,184.78","206,323.59","246,989.68","152,848.91","71,977.22","100,724.09","90,687.40","16,882.12","283,544.86","100,422.71","708,521.47","35,103,924.43","36,022,927.37","36,458,435.15","7,237,101.78","7,235,102.79","5,247,097.08","3,071,602.39","3,231,130.00","1,465,125.68","3,447,821.60","4,980,028.47","47,488,962.90","44,605,337.80","50,982,499.21","50,202,918.42","55,961,202.67","54,542,650.95","299,413,946.20","278,486,004.08"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000.00","9,000,000.00"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222,125,335.19","219,102,106.41","209,314,860.08","150,626,529.11","119,805,187.22","114,247,246.89"
其他流动资产,,,,,,,,,,,,,,,,,"1,396,457.83","1,396,457.83","1,085,108.06","521,322.95","1,001,384.97","2,803,574.07","1,127,850.59","706,945.78","38,036,401.60","38,150,304.54","30,256,493.07","26,356,443.81","80,871,841.93","62,212,527.51","62,873,261.42","79,873,828.44","78,871,744.49","39,910,947.93","63,647,052.62","27,582,304.14","33,882,475.46","34,257,958.95"
其他流动负债,,,,,,,,,"5,332,799.00","4,079,000.00","3,032,565.33","3,032,565.33",,,,,,,,,,,,,,,,,,,,,"235,231.20","254,668.05",,,"370,612.80","420,103.07"
流动资产合计,"139,979,906.45","150,579,801.47","288,456,598.59","312,793,447.07","393,220,004.43","1,106,721,951.88","1,112,665,892.71","1,179,951,471.26","1,197,936,016.83","1,164,564,542.05","1,151,103,407.14","1,235,648,345.31","1,190,283,947.20","1,149,920,593.22","1,490,528,166.74","1,118,338,509.94","1,048,215,752.03","1,001,082,872.61","923,203,523.69","1,023,832,731.64","1,042,085,959.09","1,271,286,845.64","1,005,169,911.61","1,026,199,341.37","1,093,206,489.74","1,018,405,134.03","800,835,413.41","837,618,799.31","883,891,273.81","877,676,090.05","974,776,752.27","1,004,661,993.01","1,099,940,484.30","1,088,580,595.98","1,214,364,768.88","1,177,848,282.88","1,114,654,567.00","1,079,196,997.60"
流动负债合计,"74,934,315.28","93,554,496.41","125,795,805.55","163,776,472.30","180,175,651.94","109,995,643.22","130,477,425.54","165,011,330.86","195,093,448.52","168,353,380.54","158,534,447.11","236,361,419.46","269,691,183.72","257,437,886.22","297,154,527.47","249,641,102.33","232,681,512.47","200,009,517.42","203,796,652.45","251,515,586.81","256,969,379.96","273,048,758.37","343,307,624.21","334,108,218.99","383,371,398.06","331,389,893.08","189,974,486.78","196,136,559.36","202,878,678.94","183,146,499.44","276,867,465.95","360,861,398.13","498,654,593.95","462,016,975.59","579,937,392.64","497,408,838.85","727,415,888.14","697,456,756.59"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,514,400.00","58,439,000.00","61,654,113.08","48,105,313.08","49,056,313.08","49,056,313.08","56,896,313.08","56,896,313.08","46,246,313.08",
长期借款,,,,,,,,,,,,,,,"309,552,870.00","102,056,800.00","101,306,938.91","102,214,728.77","102,139,557.82","102,131,500.00","101,575,400.00","307,724,220.00",,,,,,,"207,982,600.00","207,613,140.00","206,389,120.00","205,041,620.00","129,403,900.00","125,152,400.00","123,158,100.00","124,077,200.00","268,534,606.00","258,727,154.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,"35,696,759.76","35,722,709.46","35,748,947.49","35,775,473.85","35,802,000.21","35,828,369.23","35,855,822.08","35,883,576.61","35,911,912.89","35,939,812.02","35,967,711.15","35,995,610.28",,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,689,487.52","155,837,938.75","153,016,760.00","121,704,153.75",,,"30,000,000.00","30,000,000.00","22,887,380.00","22,851,712.50"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,570,909.14","7,612,944.63","17,216,873.97","19,305,868.45","21,558,525.68","15,245,269.63"
长期股权投资,,,,,,,,,,,,,,,,"98,572,067.24","98,697,861.33","107,794,233.44","115,603,777.12","123,851,410.66","132,178,977.71",,,,,"6,050,000.00","122,895,546.03","168,091,922.71","127,650,154.09","128,975,267.59","131,326,548.13","246,654,727.85","134,131,497.74","133,652,235.27","195,303,895.76","219,646,034.44","274,700,848.74","278,256,653.00"
专项应付款,"8,500,000.00","8,500,000.00","2,000,000.00","2,079,432.20","2,103,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,"12,908,944.49","12,805,065.23","12,701,185.97","12,597,306.71","12,493,427.45","12,389,548.19","12,285,668.93","12,181,789.67","12,077,910.41","11,974,031.15","11,870,151.89","11,800,899.05","11,627,766.95","11,593,140.53","11,489,261.27","11,385,382.01","11,350,755.59","11,246,876.33","11,073,744.23","10,969,864.97"
预计负债,,,,,,,,,,,,,,,,,,,,,"435,166.76","436,816.68","434,782.73","452,398.48","487,206.56","484,775.63","497,530.51","501,026.85","549,100.25","546,116.09","536,229.60","525,345.74","545,663.27","525,111.75","552,544.39","574,473.81","604,660.14","593,233.34"
固定资产,"21,820,173.10","38,752,876.91","50,261,776.95","63,539,652.31","91,967,029.16","93,192,524.19","95,396,467.78","94,598,685.38","112,137,107.80","98,760,543.22","129,621,109.71","147,404,633.52","238,991,018.05","232,590,510.19","269,115,874.31","306,404,177.40","310,032,678.78","301,687,212.68","281,169,433.18","313,156,790.94","316,925,880.92","474,062,463.04","459,573,916.79","436,822,524.55","420,549,755.33","403,598,345.57","331,988,871.40","305,520,023.15","312,824,879.48","274,191,616.24","264,320,318.65","252,677,707.17","428,685,952.79","407,551,664.16","406,116,213.75","397,352,385.14","372,082,966.25","362,454,294.04"
递延所得税负债,,,,,,,,,,,,,,,,,,,,"1,672,501.21","18,619,800.02","29,387,830.32","30,268,394.42","30,771,294.62","26,470,497.23","26,394,766.33","26,972,740.39","27,087,805.42","37,739,385.80","37,493,555.17","36,788,800.07","36,019,401.04","62,081,787.46","59,753,374.47","62,831,661.68","59,768,629.79","59,838,983.06","52,896,243.62"
在建工程,,"1,836,862.00","709,046.44","26,648,702.26","5,661,643.71","7,126,402.26","7,782,859.74","11,493,896.45","38,712,042.76","52,107,975.54","23,639,439.73","34,375,795.54","40,418,971.43","61,052,074.06","35,862,976.47","26,949,874.36","45,411,958.44","45,132,543.23","38,276,187.37","38,457,659.54","35,818,722.12","31,224,699.71","36,725,900.80","38,086,084.54","26,852,750.31","30,814,899.11","35,709,994.14","35,906,597.59","28,876,269.47","28,804,288.49","28,485,588.93","28,137,378.84","30,483,842.11","29,558,248.07","31,202,343.73","40,307,379.14","32,546,278.84","28,214,159.63"
其他非流动负债,,,,,,,,,,,,,"14,950,000.00","13,510,000.00","13,510,000.00","13,510,000.00","14,855,416.67","14,855,416.67","14,513,848.39","12,838,607.91","12,854,633.26","12,508,197.53","12,161,761.80","11,815,326.07","11,468,890.34","11,122,454.61","10,776,018.88","10,429,583.15","9,683,147.42","9,336,711.69","8,990,275.96","8,643,840.23","8,297,404.50","7,950,968.77","7,604,533.04","8,196,111.04","6,911,661.58","6,565,225.85"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"8,500,000.00","8,500,000.00","2,000,000.00","2,079,432.20","37,799,759.76","35,722,709.46","35,748,947.49","35,775,473.85","35,802,000.21","35,828,369.23","35,855,822.08","35,883,576.61","50,861,912.89","49,449,812.02","359,030,581.15","151,562,410.28","116,162,355.58","117,070,145.44","116,653,406.21","116,642,609.12","133,485,000.04","350,057,064.53","42,864,938.95","43,039,019.17","38,426,594.13","38,001,996.57","38,246,289.78","38,018,415.42","255,954,233.47","254,989,522.95","252,704,425.63","250,230,207.01","206,899,664.37","200,994,799.62","211,363,713.08","211,922,283.09","357,448,436.46","334,027,126.44"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"83,434,315.28","102,054,496.41","127,795,805.55","165,855,904.50","217,975,411.70","145,718,352.68","166,226,373.03","200,786,804.71","230,895,448.73","204,181,749.77","194,390,269.19","272,244,996.07","320,553,096.61","306,887,698.24","656,185,108.62","401,203,512.61","348,843,868.05","317,079,662.86","320,450,058.66","368,158,195.93","390,454,380.00","623,105,822.90","386,172,563.16","377,147,238.16","421,797,992.19","369,391,889.65","228,220,776.56","234,154,974.78","458,832,912.41","438,136,022.39","529,571,891.58","611,091,605.14","705,554,258.32","663,011,775.21","791,301,105.72","709,331,121.94","1,084,864,324.60","1,031,483,883.03"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"40,000,000.00","40,000,000.00","49,000,000.00","49,000,000.00","49,000,000.00","66,000,000.00","79,200,000.00","79,200,000.00","79,200,000.00","79,200,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","237,600,000.00","237,600,000.00","237,600,000.00","237,600,000.00","380,160,000.00","380,160,000.00","380,160,000.00","405,095,117.00","405,095,117.00","405,095,117.00","405,095,117.00","405,095,117.00","405,095,117.00","440,432,159.00","440,432,159.00","440,432,159.00","449,262,159.00","449,262,159.00","449,262,159.00","449,262,159.00","451,262,159.00","451,262,159.00","451,202,159.00","451,202,159.00"
油气资产,,,,,,,,,,,,,,,"14,258,925.51","22,497,306.80","12,019,278.01","11,991,629.58","18,013,321.95","18,347,832.36","19,092,743.18","24,556,279.62","18,933,078.35","19,680,763.54","20,108,904.95","20,008,571.01","20,535,014.56","20,558,829.80","21,173,829.24","20,909,225.35","20,352,930.54","19,822,564.56","19,271,519.27","18,467,032.49","19,346,073.88","20,027,408.63","19,906,328.43","23,237,183.05"
资本公积,"3,661,332.96","3,678,785.57","75,678,785.57","75,678,785.57","75,678,785.57","858,356,285.57","845,156,285.57","845,156,285.57","845,156,285.57","845,156,285.57","765,956,285.57","765,956,285.57","765,956,285.57","766,239,415.26","687,039,415.26","687,039,415.26","686,212,602.50","686,212,602.50","542,583,014.65","542,561,788.24","542,583,014.65","664,736,444.31","663,762,334.52","657,972,334.52","658,615,108.60","658,615,108.60","648,214,561.05","780,637,809.25","780,989,878.49","782,585,696.81","889,380,878.61","887,879,834.26","895,993,636.83","895,993,636.83","901,151,750.04","901,151,750.04","877,237,980.66","877,049,301.41"
无形资产,"9,572,325.85","29,244,373.79","29,591,459.45","27,790,341.06","22,610,005.76","22,043,177.54","21,474,180.43","20,915,905.42","20,398,224.49","19,904,994.84","19,386,448.53","22,767,977.17","25,836,741.56","25,165,380.17","10,247,967.24","9,639,774.23","9,216,672.87","8,798,264.89","8,350,772.22","17,762,709.28","17,787,258.90","17,003,708.94","16,189,399.92","15,406,730.94","14,875,059.43","14,136,329.87","13,398,297.60","14,234,264.46","13,801,704.89","13,172,454.09","12,544,836.41","11,916,810.60","51,051,302.32","47,852,045.69","54,050,294.02","53,337,659.67","50,106,049.02","47,214,035.79"
盈余公积,"6,906,357.21","10,467,946.92","15,299,993.58","15,299,993.58","21,121,240.78","21,121,240.78","21,121,240.78","21,121,240.78","29,068,458.98","29,068,458.98","29,068,458.98","29,068,458.98","35,739,855.85","35,739,855.85","35,739,855.85","35,739,855.85","38,472,481.56","38,472,481.56","38,472,481.56","38,472,481.56","39,735,420.24","39,758,211.38","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","39,735,420.24","41,848,815.74","41,848,815.74"
开发支出,,,,,,,,,,,,,,,"79,908.14","549,613.94","683,495.79","736,546.37","889,926.44","1,922,461.40","2,135,633.67","2,411,633.46","2,688,163.36","3,094,011.41","3,648,302.34","4,017,837.61","5,578,420.96","5,008,269.44","7,378,912.81","8,274,087.00","8,765,019.35","8,982,760.52","6,450,713.69","7,320,612.72","727,341.22","1,123,866.25","1,737,964.81","1,917,200.00"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,267,000.00","43,267,000.00","43,267,000.00","43,267,000.00","50,427,000.00","37,535,100.00","37,241,100.00","37,241,100.00"
商誉,,,,,,,,,,,,,,,,,,,,"98,252,549.90","99,171,239.05","404,888,354.18","403,464,839.88","415,793,668.22","393,931,503.28","392,460,788.64","400,177,501.24","402,292,788.34","414,058,505.43","412,347,210.93","406,677,696.79","400,436,238.07","836,592,760.84","808,818,980.34","845,892,068.08","875,527,967.14","873,722,276.41","859,084,895.96"
未分配利润,"37,386,496.17","64,360,077.11","102,442,254.19","126,173,867.11","150,796,946.78","138,950,218.61","126,617,968.94","161,644,659.33","186,937,713.38","179,754,416.11","177,578,610.15","216,196,558.59","216,258,761.44","198,101,054.62","201,520,261.73","220,266,052.36","214,386,962.04","197,237,004.58","187,055,657.49","206,765,048.17","213,144,184.63","229,024,589.30","209,353,693.90","218,369,957.47","190,534,623.27","173,583,260.45","178,842,562.10","199,275,546.09","212,508,987.74","198,783,594.39","212,183,129.41","219,012,126.36","252,227,984.86","255,822,946.86","308,963,730.51","346,435,282.13","344,742,002.93","358,693,764.60"
长期待摊费用,,,"954,880.00","799,900.00","748,240.00","696,580.00","644,920.00","593,260.00","541,600.00","489,940.00","438,280.00","386,620.00","334,960.00","283,300.00","2,077,835.56","3,546,124.60","3,002,135.29","2,481,814.68","1,949,228.32","1,453,137.63","1,042,916.13","943,629.50","2,958,472.22","2,175,347.21","1,402,576.18","609,097.19",,"1,920,169.00","1,676,278.54","1,419,253.00","1,168,795.00","918,337.00","828,233.95","417,421.00","166,963.00",,"9,873,585.73","8,605,727.74"
少数股东权益,"95,145.63",,,,,,,,,,,,,"4,716,870.31","5,368,701.44","6,247,139.97","5,958,680.10","4,745,918.37","3,471,502.53","122,238,093.26","135,106,890.15","301,606,032.36","283,195,559.97","283,027,801.23","297,042,525.95","291,194,722.69","274,597,281.09","140,363,184.28","148,099,310.50","142,608,864.15","47,458,284.82","46,171,701.35","410,685,912.88","407,472,558.16","434,576,697.92","468,897,541.74","117,937,645.90","115,991,234.42"
递延所得税资产,"111,241.85","147,391.84","243,077.46","436,508.06","365,461.77","365,461.77","357,547.66","355,771.88","1,532,914.78","1,532,914.78","1,158,388.78","1,250,039.81","930,290.57","918,910.41","840,007.88","895,445.40","3,115,384.56","1,091,481.63","4,868,699.60","5,920,442.35","20,879,877.55","22,408,702.22","26,502,420.68","26,257,365.12","37,636,495.26","43,942,802.53","45,114,090.37","47,803,776.18","61,697,324.90","67,067,300.69","63,558,223.19","63,342,332.14","52,143,041.08","45,942,840.55","37,246,864.26","38,396,370.65","54,338,612.09","53,136,800.58"
外币报表折算价差,,,,,,,,,,,"-46,550.00","-32,887.86","-112,070.66","-154,126.23","-441,681.05","-703,082.14","-1,079,377.15","-551,070.76","-577,650.51","-2,592,816.23",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"66,381,250.00",,"1,236,802.81","1,228,440.00",,,,,,,,,,,,,,,"31,173,049.03","33,023,002.86"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"31,503,740.80","69,981,504.54","81,760,240.30","119,215,103.69","121,352,380.40","123,424,145.76","125,655,975.61","127,957,519.13","173,321,889.83","172,796,368.38","174,243,666.75","206,185,066.04","306,511,981.61","320,010,174.83","332,483,495.11","469,054,383.97","482,179,465.07","479,713,726.50","548,411,540.69","631,930,059.29","658,971,238.01","991,325,217.38","979,529,619.45","969,706,043.72","931,291,016.01","927,820,461.20","987,475,646.71","1,013,310,671.82","1,216,211,898.26","1,181,238,541.18","1,163,498,597.02","1,214,291,464.11","1,620,184,438.14","1,560,022,775.38","1,688,299,126.37","1,743,862,260.47","1,800,395,396.66","1,772,211,843.20"
所有者权益(或股东权益)合计,"88,049,331.97","118,506,809.60","242,421,033.34","266,152,646.26","296,596,973.13","1,084,427,744.96","1,072,095,495.29","1,107,122,185.68","1,140,362,457.93","1,133,179,160.66","1,130,956,804.70","1,169,588,415.28","1,176,242,832.20","1,163,043,069.81","1,166,826,553.23","1,186,189,381.30","1,181,551,349.05","1,163,716,936.25","1,151,165,005.72","1,287,604,595.00","1,310,602,817.10","1,639,506,240.12","1,598,526,967.90","1,618,758,146.93","1,602,699,513.56","1,576,833,705.58","1,560,090,283.56","1,616,774,496.35","1,641,270,259.66","1,620,778,608.84","1,608,703,457.71","1,607,861,851.98","2,014,570,664.12","1,985,591,596.15","2,111,362,789.53","2,212,379,421.41","1,830,185,639.06","1,819,924,957.77"
资产总计,"171,483,647.25","220,561,306.01","370,216,838.89","432,008,550.76","514,572,384.83","1,230,146,097.64","1,238,321,868.32","1,307,908,990.39","1,371,257,906.66","1,337,360,910.43","1,325,347,073.89","1,441,833,411.35","1,496,795,928.81","1,469,930,768.05","1,823,011,661.85","1,587,392,893.91","1,530,395,217.10","1,480,796,599.11","1,471,615,064.38","1,655,762,790.93","1,701,057,197.10","2,262,612,063.02","1,984,699,531.06","1,995,905,385.09","2,024,497,505.75","1,946,225,595.23","1,788,311,060.12","1,850,929,471.13","2,100,103,172.07","2,058,914,631.23","2,138,275,349.29","2,218,953,457.12","2,720,124,922.44","2,648,603,371.36","2,902,663,895.25","2,921,710,543.35","2,915,049,963.66","2,851,408,840.80"
