科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"85,329,508.06","316,656,235.93","503,412,426.74","966,460,829.02","176,447,288.82","488,124,711.03","703,886,413.53","923,527,519.91","239,019,898.45","578,146,222.17","1,041,263,866.50","1,466,440,990.47","351,742,415.05","597,219,097.18","1,106,448,369.40","1,935,984,162.58","634,146,480.10","977,240,335.18","1,497,912,939.29","2,014,176,118.75","879,528,677.63","1,344,135,250.21","1,722,954,214.96","2,328,094,442.81","1,124,483,976.19","1,837,951,685.05","2,305,246,217.16","3,706,097,012.03","1,131,916,936.64","1,704,229,376.91","2,217,857,793.47","4,122,856,276.61","953,252,085.79","1,521,379,119.00","2,281,214,591.88","3,267,293,088.96","972,338,476.44","1,574,682,454.58","2,365,208,931.29","3,157,685,203.64","776,375,933.06","1,553,926,284.48","2,169,841,551.58","3,626,836,283.73","1,074,075,753.94","1,549,080,472.88","1,992,301,470.98","3,283,799,151.93","609,020,776.28"
二、营业利润,"-11,763,795.14","23,065,311.73","44,443,895.49","74,293,466.51","4,429,295.98","24,566,691.54","27,366,728.06","30,976,983.73","-6,236,822.16","19,761,413.39","53,131,597.09","122,071,442.96","8,062,010.40","21,910,487.70","87,203,509.90","138,542,435.65","34,124,892.00","70,305,950.06","104,011,407.22","194,007,467.85","31,603,009.87","61,110,111.96","86,579,512.00","181,417,576.39","28,147,470.14","76,572,406.36","108,241,884.23","235,804,715.27","55,464,153.30","104,449,473.66","135,316,200.92","308,417,571.61","40,512,260.00","76,543,352.39","125,297,173.11","265,440,197.92","48,255,244.51","113,061,583.28","231,631,544.51","361,432,595.96","53,098,139.91","100,018,731.58","179,505,422.86","377,459,401.69","115,823,107.76","176,915,218.00","225,203,055.21","435,091,874.62","83,195,304.29"
减:营业成本,"68,492,346.65","236,184,417.42","369,983,252.19","669,331,417.16","136,105,296.71","359,713,702.26","549,239,224.97","706,645,610.46","211,641,935.96","475,050,959.33","861,982,990.85","1,157,816,641.89","310,165,926.90","521,318,959.25","903,725,606.57","1,558,322,875.99","545,733,892.35","804,236,997.18","1,233,565,461.96","1,600,275,969.51","762,611,966.86","1,138,772,066.83","1,420,871,320.60","1,883,396,385.55","994,808,342.33","1,551,783,509.30","1,912,256,709.10","3,066,815,723.42","991,062,432.02","1,452,327,650.41","1,877,260,418.43","3,443,163,254.39","836,844,675.75","1,302,377,507.09","1,919,327,481.04","2,692,323,694.29","834,766,843.45","1,317,799,391.75","1,930,514,277.28","2,553,038,949.79","662,435,850.55","1,334,747,164.91","1,839,604,154.72","2,997,588,658.09","896,596,016.39","1,280,880,844.21","1,630,050,875.86","2,692,351,732.76","487,160,521.12"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"6,405,132.45","17,532,156.58","24,928,031.65","96,149,371.74","2,229,576.12","31,880,960.86","39,436,258.47","61,172,471.70","6,018,512.98","24,227,599.50","48,654,075.24","93,853,618.02","14,811,831.20","23,251,841.55","64,982,717.28","122,224,692.64","31,173,073.37","58,264,113.16","84,654,174.48","109,651,662.54","46,977,917.06","76,443,987.71","100,849,311.74","118,064,103.57","50,480,266.77","99,895,346.99","133,036,453.97","224,094,319.86","55,184,654.82","86,185,853.74","115,802,251.82","253,017,700.79","46,629,854.62","81,498,541.05","137,482,317.99","205,080,599.55","50,816,550.70","59,550,683.73","73,011,664.01","96,185,397.83","16,148,290.27","43,338,641.04","61,156,189.23","112,784,662.91","24,010,275.90","30,394,829.03","38,985,415.51","69,794,393.14","14,546,928.87"
营业外收入,"-1,603,726.30","-1,393,542.28","-1,420,805.52","3,611,328.15","498,362.83","4,880,744.74","4,784,156.60","9,632,121.96","58,789.91","4,697,018.13","4,866,004.63","6,910,808.11","8,933,208.80","23,101,177.88","23,089,530.23","44,936,519.02","3,874,594.91","7,377,721.74","19,492,351.42","20,913,166.08","4,658,614.38","14,487,819.49","22,152,625.33","35,420,119.92","6,579,762.85","13,711,992.62","16,808,313.85","25,820,659.38","7,807,953.01","19,336,022.02","26,651,822.01","37,728,489.58","5,687,521.93","7,359,310.44","16,654,769.96","34,621,443.17","6,785,451.06","14,557,876.12","20,343,897.31","48,866,370.90","6,185,599.36","2,516,063.47","3,061,100.29","26,369,263.10","229,997.44","4,305,419.58","16,022,765.74","24,074,264.81","162,241.80"
销售费用,"8,293,956.03","19,283,621.77","26,043,998.86","39,847,522.48","10,346,849.03","25,113,851.13","29,156,967.48","43,700,734.82","7,319,664.32","18,860,949.02","28,460,577.21","39,478,919.33","5,555,485.65","10,320,184.35","16,119,000.16","26,529,965.07","9,026,071.31","15,386,259.36","23,523,509.22","36,549,854.58","5,258,000.16","6,542,842.82","11,031,936.09","24,700,894.04","4,258,451.34","20,231,767.07","37,338,256.25","65,107,575.26","5,224,028.43","9,553,426.18","14,150,851.08","36,466,614.00","4,548,616.24","10,158,009.63","16,260,612.93","26,159,905.08","9,202,264.35","19,821,357.72","28,944,289.31","38,939,695.15","14,917,554.66","34,094,683.65","39,448,552.64","52,340,977.16","10,137,871.19","19,387,805.84","30,307,238.86","44,927,200.81","6,969,407.34"
减:营业外支出,"103,520.44","187,845.04","189,884.23","2,184,702.53","96,472.89","203,630.24","371,099.16","5,443,184.32","3,000.00","2,495,257.51","161,809.55","2,773,183.57","102,881.96","2,068,761.72","2,081,889.45","2,720,868.67","677,797.68","1,228,424.18","1,260,696.15","1,436,752.41","3,771.93","29,226.80","449,493.28","662,632.76",,"7,191.37","86,236.71","1,396,068.27","185,378.69","222,671.00","3,811,897.31","3,924,122.58","406,722.14","540,453.60","644,628.61","1,737,073.35","2,434.82","357,722.00","469,199.55","2,251,895.44","41,574.27","5,431,854.12","5,660,939.77","12,104,400.31","819,369.46","963,116.36","1,713,896.31","1,314,355.41","39,339.39"
管理费用,"13,812,004.03","26,431,923.33","37,731,813.06","72,417,509.33","19,379,651.77","34,883,110.32","50,387,552.02","68,159,092.70","19,202,390.75","41,127,984.22","58,764,926.00","79,819,703.93","19,410,396.16","34,626,918.44","52,408,567.73","104,575,588.29","28,169,258.08","56,286,897.05","88,956,607.12","123,439,740.91","36,380,043.94","71,558,728.94","107,379,703.58","150,426,112.31","39,896,583.92","78,363,234.30","118,549,260.10","167,263,829.50","36,114,882.35","70,018,034.92","105,812,147.25","145,993,001.62","37,923,902.71","70,733,284.90","108,382,107.79","149,182,146.06","39,907,300.41","75,455,931.01","112,914,993.68","151,379,943.34","41,744,101.44","75,514,955.84","116,927,324.09","175,989,776.76","48,516,679.24","89,780,499.98","122,592,338.25","177,135,275.03","43,689,338.50"
其中:非流动资产处置净损失,,,,"207,454.79",,,,"3,680,634.67",,,,"2,411,653.16",,"203,250.54",,"285,515.88",,"12,914.47","13,989.47","52,932.44","1,275.08","17,641.21","19,698.25","69,305.44",,"7,071.65","51,657.19","133,536.91","34,678.69","35,718.31","101,955.20","133,596.71","10,037.05","120,119.95","125,562.35","153,747.33",349.10,"1,346.60","1,346.60","81,489.97","40,297.15","112,596.33","49,014.83",,,,,,
