科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"471,557,373.33","549,791,521.38","546,105,624.93","593,295,189.97","506,748,023.30","430,373,686.15","450,062,507.19","514,236,096.93","470,569,710.46","488,771,603.82","596,561,915.34","722,016,839.14","615,950,753.45","511,598,467.50","519,070,471.66","510,360,938.07","764,342,749.55","921,702,683.88","884,394,023.67","1,114,901,786.59","1,230,455,808.62","1,251,373,341.91","1,585,533,994.61","1,385,614,360.58","1,462,215,309.88","1,372,453,115.36","1,670,188,895.85","1,385,676,891.44","1,864,762,066.61","1,997,511,440.38","2,288,342,092.35","1,900,176,642.50","1,883,328,608.52","2,892,045,333.01","1,853,525,731.74","2,334,574,694.55","1,825,460,108.73","1,863,579,060.69","1,809,280,248.12","3,104,501,528.48","2,405,430,128.49","2,000,121,810.47","3,776,232,999.46","3,388,821,051.14","2,052,146,191.47","4,085,396,084.07"
短期借款,"172,000,000.00","320,000,000.00","339,000,000.00","299,700,000.00","306,500,000.00","416,800,000.00","415,800,000.00","283,500,000.00","372,700,000.00","465,000,000.00","556,000,000.00","610,000,000.00","765,000,000.00","808,000,000.00","690,000,000.00","725,000,000.00","2,126,000,000.00","3,009,246,962.39","3,387,746,962.39","3,176,859,323.63","3,740,136,095.99","3,957,023,015.85","3,883,215,807.46","3,531,413,689.06","3,635,803,984.00","3,662,006,356.27","4,197,513,443.19","4,075,067,927.86","3,857,808,102.60","3,995,217,508.01","3,475,827,092.42","3,665,472,889.44","3,958,466,048.50","4,419,266,911.04","4,620,563,868.62","3,375,390,079.22","4,224,330,969.69","5,411,391,865.13","5,011,210,566.50","4,413,572,832.58","4,971,326,322.08","5,886,574,628.13","5,746,174,575.23","5,750,003,349.44","5,745,785,173.00","8,768,696,115.51"
交易性金融资产,,,"5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"488,866.63","395,817.12",,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,324,218.83","6,726,027.41",,,,"181,559.05",,,,,,,"168,684.31","156,156.43",
应收票据,"8,864,495.13","6,921,220.82","19,134,315.93","23,709,593.82","23,595,344.10","57,752,733.60","52,686,070.10","31,825,038.32","14,123,201.74","10,083,796.66","18,839,869.19","43,519,724.88","23,839,073.19","36,940,555.97","35,920,515.10","33,949,997.94","98,265,575.65","133,578,827.92","109,319,426.55","184,374,265.70","156,620,448.82","213,085,273.13","188,642,203.14","244,019,308.51","268,150,408.18","184,613,052.92","212,600,842.38","295,988,415.00","256,987,032.12","293,532,298.65","261,823,003.86","369,572,286.23","393,480,462.25","367,807,478.30","432,029,631.67","437,528,985.43","452,690,566.12","406,858,636.38","608,779,848.47","955,713,174.71","1,131,950,084.78","1,007,540,121.89","1,487,605,285.21","1,876,206,051.70","1,453,349,679.01","1,265,728,225.75"
应付票据,"211,508,979.80","239,562,627.34","264,294,765.92","181,423,119.54","207,574,534.17","190,234,184.02","181,702,971.83","170,117,126.73","241,545,067.34","332,863,162.82","327,417,834.75","320,626,545.44","167,982,149.36","305,060,176.89","361,785,719.45","204,984,442.70","529,351,834.13","441,756,721.38","410,070,404.66","309,069,202.36","718,759,466.19","856,349,081.14","689,614,784.09","839,912,332.27","907,643,374.60","1,628,578,111.06","1,247,949,419.24","670,666,983.13","658,163,942.46","981,551,264.74","2,247,667,263.86","1,843,160,905.31","1,822,884,431.48","1,964,561,639.44","1,482,804,812.50","1,133,186,606.40","1,355,283,744.72","839,565,878.55","1,363,476,319.28","1,840,992,071.42","2,151,618,799.32","2,746,071,595.24","2,662,857,641.50","2,891,281,106.98","3,187,815,064.97","3,842,588,430.36"
应收账款,"456,069,204.56","454,397,304.38","468,104,942.31","386,128,675.88","379,460,434.97","440,473,414.14","489,547,802.02","390,342,105.18","439,283,386.20","541,863,356.78","597,896,153.95","456,978,622.44","500,245,569.37","600,341,196.79","648,528,711.99","591,702,913.99","1,539,182,980.55","1,841,834,326.63","2,055,077,356.79","1,799,759,212.07","2,259,859,012.83","2,430,453,113.99","2,415,326,893.14","2,037,810,262.69","2,001,363,764.67","2,350,491,388.96","2,498,426,140.09","2,170,668,219.11","2,259,721,638.50","2,444,798,302.34","2,442,565,364.45","2,633,331,007.61","3,009,912,440.16","3,276,247,925.81","3,602,645,683.85","3,250,035,382.66","4,438,191,513.47","4,449,067,046.69","5,136,303,748.81","4,191,664,077.07","4,818,454,789.95","5,764,767,180.14","6,445,866,903.48","5,382,186,597.99","6,180,210,075.73","7,812,584,879.53"
应付账款,"124,275,735.34","150,108,780.86","143,359,182.06","195,080,391.17","156,960,334.73","199,563,507.18","158,914,974.04","304,344,007.12","268,725,902.33","269,432,291.86","242,327,541.20","375,047,093.51","383,517,391.35","334,834,216.97","371,789,635.25","505,136,486.87","438,291,818.98","588,769,105.25","720,523,118.50","740,520,285.12","958,098,664.41","894,406,779.01","942,346,982.43","774,079,068.73","698,340,231.99","632,154,900.96","869,776,660.47","958,917,834.99","720,674,006.76","1,175,691,664.86","950,879,454.97","1,063,786,845.09","1,135,868,366.90","1,081,233,594.84","1,347,526,584.97","1,601,887,980.89","1,650,200,988.88","1,974,526,424.79","2,330,803,957.97","1,905,428,924.64","1,830,357,007.93","2,178,715,800.10","2,449,175,961.65","2,948,204,898.45","2,623,585,157.70","3,261,609,960.37"
预付款项,"43,799,617.82","52,445,553.46","54,973,738.25","76,066,459.39","50,213,442.93","69,133,233.54","84,457,370.48","80,878,798.22","61,647,054.62","143,907,198.22","64,607,258.07","97,901,230.39","69,162,292.97","99,250,612.47","135,692,073.82","210,857,798.20","202,599,315.12","301,287,734.26","336,178,248.72","241,729,969.71","158,436,057.63","331,649,456.97","261,217,559.21","185,091,932.39","233,807,676.06","235,838,039.49","237,457,196.59","183,792,996.25","188,640,855.42","235,551,739.64","255,888,179.08","192,253,532.51","185,166,710.00","610,406,711.90","643,181,578.26","235,631,012.52","316,412,742.90","381,762,629.56","866,976,674.73","539,037,092.80","745,781,747.87","552,666,809.60","2,210,134,553.35","2,618,205,396.44","2,930,793,851.14","2,951,286,004.86"
预收款项,"2,816,733.76","4,097,883.14","4,436,074.43","8,650,099.94","10,855,913.29","5,681,751.29","41,087,917.52","41,759,617.14","28,903,934.49","23,049,806.72","56,372,250.58","72,507,207.85","71,053,936.56","32,437,780.35","50,974,019.86","67,053,301.61","35,866,370.35","68,201,408.40","4,394,991.13","139,194,478.29","23,432,132.52","170,490,871.77","220,023,385.05","117,375,006.23","158,174,746.71","127,239,514.29","137,563,219.92","165,221,023.99","186,511,270.06","208,870,588.47","213,981,365.20","234,265,460.24","292,465,691.39","891,199,979.79","809,661,786.59","988,612,056.67","758,271,597.63","624,717,361.46","889,772,553.58","1,153,519,611.23","1,293,644,878.04","1,446,521,170.69","1,121,725,740.67","975,793,917.41","1,306,838,337.04","1,517,491,966.35"
