科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"575,524,148.57","904,781,761.51","1,056,228,604.26","535,798,090.46","838,887,244.42","1,149,737,429.68","266,017,900.89","609,733,415.08","1,053,427,143.32","1,491,570,829.71","377,965,622.98","818,347,462.11","1,301,734,293.76","1,768,750,161.08","401,247,559.80","872,632,047.28","1,437,411,248.67","1,989,917,480.77","485,350,624.95","953,106,948.59","1,467,955,615.78","1,987,826,458.90","478,865,450.79","1,267,512,728.90","1,939,241,954.28","2,504,853,176.52","589,456,101.58","1,171,149,997.50","1,988,294,956.94","2,762,858,232.92","848,223,121.43","1,489,442,505.88","2,418,467,469.34","3,061,354,021.55","738,365,321.68"
二、营业利润,"25,385,293.36","62,775,991.40","67,493,018.38","33,557,816.86","54,968,546.56","69,149,705.67","10,949,208.32","29,651,493.02","48,993,890.65","66,810,142.46","16,971,822.09","37,002,487.36","59,004,723.18","65,373,774.83","5,095,878.13","17,796,113.01","35,244,352.84","42,798,712.53","15,450,725.76","37,359,252.39","59,517,679.11","80,049,333.59","19,726,360.89","41,645,714.60","108,370,175.17","131,909,076.78","39,359,802.81","100,466,020.08","154,837,104.88","188,610,350.45","51,617,766.39","98,761,596.20","147,269,410.78","132,739,099.57","21,127,757.80"
减:营业成本,"500,657,978.11","768,706,393.72","892,690,631.69","459,266,039.04","717,143,520.18","985,990,681.15","229,569,648.58","525,638,099.97","916,687,555.76","1,302,226,019.19","329,187,003.57","713,371,243.64","1,138,415,757.12","1,554,667,306.57","353,013,623.63","768,996,745.18","1,266,874,053.33","1,754,918,613.85","419,951,991.25","822,279,734.27","1,261,779,167.00","1,706,149,595.33","406,919,152.07","1,122,673,796.44","1,669,281,197.38","2,153,388,416.38","491,480,195.89","963,339,546.69","1,657,318,099.82","2,347,312,903.61","699,656,515.43","1,190,149,578.59","1,971,590,903.26","2,496,147,397.21","628,857,383.61"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"181,909.31","269,463.97","290,038.64",535.22,"3,387.19","3,687.35","2,937.19","4,223.83","8,354.89","13,354.73","1,385.55","2,503.58","6,607.28","8,957.38","2,139.81","15,134.08","17,293.29","20,582.47","60,708.60","133,793.71","136,936.89","413,713.29","78,587.40","193,348.22","944,492.26","1,450,995.86","411,886.83","792,273.02","1,274,395.68","6,176,353.71","1,877,280.36","3,918,515.09","6,324,586.35","8,864,741.80","2,174,934.25"
营业外收入,"177,019.81","1,121,229.28","2,293,797.45","746,373.40","979,981.31","1,393,022.01","622,819.79","993,103.02","1,177,602.80","3,485,010.27","483,780.99","3,303,474.10","4,253,586.54","4,767,966.00","1,336,240.91","1,758,261.15","5,844,798.68","8,313,502.68","723,335.00","1,340,580.23","2,818,557.32","3,455,616.09","1,315,671.53","2,940,259.65","3,620,696.76","6,745,488.70","1,330,255.30","2,762,707.08","4,621,264.84","7,929,246.34","6,272,888.11","11,681,234.27","13,455,804.19","9,247,825.79","4,002,851.50"
销售费用,"33,035,345.25","42,743,013.26","58,426,670.52","26,357,268.30","39,989,518.86","57,100,215.26","14,722,037.91","33,351,297.86","53,916,155.64","75,302,303.83","18,041,408.73","40,062,147.25","59,933,240.07","82,441,065.91","20,516,985.57","44,870,629.50","72,242,628.41","99,969,071.85","25,866,710.03","45,195,819.58","68,821,476.00","91,928,549.82","23,289,511.34","45,059,350.16","70,736,652.93","95,993,595.61","26,040,276.56","59,461,645.07","91,932,198.36","122,176,833.34","33,420,802.47","66,645,817.83","103,043,160.14","142,429,911.99","31,592,981.01"
减:营业外支出,"477,496.25","387,970.90","173,075.93","61,724.33","119,505.69","439,895.20","44,436.11","112,501.05","317,581.57","391,769.27","319,570.67","790,370.83","1,111,668.89","2,186,148.48","69,197.05","411,321.70","716,876.99","985,088.92","658,268.33","21,384.75","774,035.73","2,209,025.34","1,030,277.41","1,417,103.77","1,787,304.07","5,759,777.55","642,431.23","511,620.07","2,263,853.46","5,831,612.00","2,368,640.10","8,048,044.36","12,620,484.75","16,398,067.96","2,189,295.61"
管理费用,"16,148,894.89","29,321,865.59","37,121,189.60","15,163,989.22","24,511,541.50","34,598,252.85","11,165,046.54","23,438,700.45","39,044,324.92","58,668,073.53","16,219,287.10","34,797,671.53","54,229,561.10","78,924,724.03","23,326,566.46","45,200,790.64","69,814,820.88","100,241,680.96","22,521,092.30","45,929,986.42","71,859,445.65","106,973,287.55","22,255,797.27","48,528,514.58","81,337,426.14","126,000,251.36","38,190,697.56","81,703,117.06","130,630,465.33","182,724,584.47","59,635,474.20","116,742,352.51","182,424,308.67","253,708,535.28","61,816,158.62"
其中:非流动资产处置净损失,"269,034.11","75,341.50","77,006.34","14,037.85",339.00,"232,723.46","11,579.01","17,964.76","18,433.38","86,892.67","5,294.06","615,323.84","622,798.61","2,007,655.00","2,843.34","340,287.68","361,171.94","827,052.65","286,619.60","16,697.30","618,415.57","1,797,437.20","10,807.69","203,137.10","315,710.45","1,484,909.44",177.50,"117,266.82","235,815.40","2,174,878.40","223,606.79","4,454,114.87","6,450,722.12",,
