科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"125,740,094.78","79,142,225.15","106,440,369.28","105,510,955.24","111,766,442.88","88,505,709.56","145,275,437.27","86,434,493.76","111,867,311.66","83,974,895.80","85,242,780.07","104,183,018.78","104,261,634.67","101,821,492.05","102,196,396.84","109,048,693.98","109,357,077.96","149,367,033.85","122,641,729.66","146,586,212.43","163,930,568.59","144,081,842.71","148,679,410.87","148,146,335.23","155,806,960.89","220,050,783.95","221,003,880.17","345,651,284.47","203,849,127.32","189,279,189.52","197,160,498.83"
应付职工薪酬,"25,092,528.23","34,871,806.95","45,539,076.95","25,866,015.15","26,463,252.61","38,695,723.35","12,140,068.56","22,553,109.12","17,590,249.40","39,299,913.30","20,412,456.71","23,050,172.70","19,476,796.20","53,864,879.67","31,542,143.45","38,114,590.87","45,344,158.58","75,129,432.62","38,420,424.40","55,559,154.53","48,744,740.97","109,356,640.57","58,159,194.25","71,521,552.94","72,263,811.45","124,947,668.60","63,390,043.41","77,454,618.32","83,550,378.60","134,306,110.69","42,357,759.87"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,348,015.05","13,062,659.53","17,089,749.19","13,867,698.35","11,714,447.25","11,718,656.71","10,735,229.39","10,605,107.19","18,095,429.33","27,414,775.42","18,640,802.90","21,181,968.75","10,723,789.84","22,673,711.99","11,122,736.72","12,451,910.75","8,184,774.05","22,433,520.27","6,910,895.98","27,523,036.80","19,573,389.17","38,084,421.41","25,809,242.95","35,539,735.43","36,130,751.39","44,158,513.44","33,752,627.65","31,841,311.08","41,884,039.48","48,189,008.15","35,712,097.28"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"238,875.00",,
应付利息,"131,696.00","698,595.33","1,084,246.83","180,068.58","379,614.50","916,465.79","526,858.13","775,456.35","108,721.09","1,076,391.31","80,472.10","587,636.55","53,806.46","986,129.21","1,351,300.48","2,058,983.76","1,952,481.54","959,858.76","542,571.93","601,220.72",,,,,,"370,511.37","553,748.74","623,910.84","566,077.46","572,427.13","313,600.15"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"35,757,973.76","10,047,586.80","483,544.82","486,240.72","487,791.58","483,634.60","482,077.68","32,475,105.03","23,592,910.01","22,212,949.80","18,257,017.28","52,257,425.27","41,801,665.67","37,150,024.27","472,444.78","28,280,052.36","489,574.89","499,696.72","496,994.88","31,670,708.80","29,777,895.80","533,533.85","529,525.22","46,476,070.77","42,644,550.84","38,561,550.49","479,244.25","36,074,919.77","32,513,999.20","32,511,762.38","32,500,781.92"
存货,"155,919,749.85","38,450,419.45","84,777,193.05","42,450,762.66","45,349,783.88","66,877,431.04","71,019,393.88","80,577,359.68","231,476,261.47","59,373,888.17","60,235,473.57","122,016,282.76","97,257,578.57","39,379,905.23","29,677,635.99","208,887,105.24","447,800,471.31","146,506,004.60","135,404,316.06","123,903,099.11","78,032,613.63","103,918,154.57","152,098,429.70","155,158,116.43","176,624,766.41","183,295,642.17","152,037,856.46","149,669,672.30","134,750,838.83","82,802,062.50","110,155,267.78"
其他应付款,"170,371,476.69","18,260,258.50","89,525,425.24","29,249,598.78","30,075,331.73","26,378,118.73","24,902,223.40","29,189,453.29","27,388,489.31","36,842,593.61","36,387,402.86","33,107,019.72","36,007,743.44","181,603,915.63","43,625,737.40","46,114,463.91","46,255,273.43","69,740,625.37","640,776,305.09","590,324,601.37","400,383,843.38","309,547,553.34","140,390,975.11","202,161,347.36","175,892,630.97","146,123,842.13","156,644,958.16","143,780,365.82","136,846,369.13","138,652,659.26","140,213,596.85"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"4,360,742.23","9,697,593.80","8,621,989.72","12,552,615.02","6,976,330.95","19,685,154.51","9,275,236.72","16,673,648.64","34,532,534.17","19,509,411.22","16,274,026.84","109,515,595.11","101,105,324.55","16,171,115.12","87,302,129.75","66,077,531.64","45,411,268.49","53,858,646.41","35,443,216.73","54,633,855.97","54,521,610.25","16,313,141.21","14,940,556.08","12,887,369.25","12,621,859.75","18,336,841.21","18,346,091.08","21,347,215.88","27,482,837.03","20,924,245.31","27,163,463.89"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"1,168,930,924.90","1,393,075,887.83","1,721,063,893.41","2,144,237,333.66","2,195,550,011.59","2,431,481,059.82","2,399,197,842.56","2,401,568,707.64","2,629,309,050.85","2,577,426,714.50","2,674,425,226.69","2,722,495,432.98","2,651,772,230.61","2,505,214,128.80","2,433,343,000.82","2,483,473,604.21","2,836,152,943.43","2,435,849,773.59","2,379,006,305.06","2,957,074,279.83","3,377,518,879.36","3,453,872,268.13","3,224,845,591.36","3,410,438,797.42","3,515,594,860.68","3,652,773,537.54","3,431,287,088.34","3,679,818,114.59","3,809,061,465.77","3,736,022,661.30","3,423,779,460.48"
流动负债合计,"888,237,137.01","1,109,922,042.82","1,400,608,758.05","1,192,640,581.43","1,245,178,500.34","1,501,623,354.89","1,465,955,758.42","1,484,997,217.66","1,693,579,625.91","1,622,468,993.27","1,698,637,940.66","1,749,164,227.51","1,641,218,966.62","1,698,413,562.95","1,614,651,190.38","1,673,318,198.77","1,972,747,540.70","1,508,025,122.08","2,010,860,362.61","2,161,919,577.91","1,392,596,669.90","1,500,748,554.51","1,207,370,164.47","1,411,755,601.74","1,504,197,687.00","1,604,156,055.05","1,306,251,842.54","1,486,513,234.11","1,538,964,255.45","1,461,723,371.94","1,123,315,300.78"
可供出售金融资产,,,,,,,,,,,,,,"21,084,000.00","21,084,000.00","21,084,000.00","21,084,000.00","21,084,000.00","21,084,000.00","26,981,200.00","26,981,200.00","25,355,076.18","25,355,076.18","25,355,076.18","21,084,000.00","69,472,000.00","64,665,000.00","51,912,000.00","51,366,000.00",,
长期借款,,,,,,,,,,,,,,,,,,,,"5,790,000.00",,,,,,"39,823,255.02","37,988,916.31","39,555,840.44","40,963,738.74","40,472,898.36","39,311,048.91"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,640,000.00",6.82,,,,,,,,,,,,,,,,,"1,276,821,155.64","12,583,571.91","10,268,964.73","14,816,042.91","14,816,042.91","60,374,820.63","56,310,002.53","58,604,916.37","58,663,373.89","58,895,668.41","57,095,417.26","63,352,747.16","63,472,491.05"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"5,785,000.14","6,300,000.00","7,440,000.00",,,,,,,,,,,,,,,,,"50,322,559.19","49,641,138.23","51,713,766.41","51,171,484.67","50,629,202.93","50,086,921.19","49,961,139.45","49,413,607.71","48,866,075.97","48,318,544.23","47,771,012.49","47,223,480.75"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"110,627,714.11","104,297,129.14","105,492,863.74","108,896,132.14","108,094,879.57","108,982,532.31","109,743,528.39","109,273,308.40","110,515,401.56","107,757,422.18","107,992,201.41","105,525,966.17","103,881,297.16","240,761,527.67","253,182,668.81","255,598,373.45","255,325,800.16","295,542,204.40","290,207,554.58","418,894,779.91","417,371,558.63","480,743,765.90","485,098,490.45","472,591,549.50","461,881,757.01","545,223,399.69","542,291,297.42","645,136,680.85","645,855,572.10","634,137,376.37","623,704,059.79"
递延所得税负债,"2,651,009.00","2,602,695.67","2,853,610.47","2,830,551.87","2,819,022.57","2,773,747.51","2,773,747.51","2,745,446.76","2,731,296.38","2,745,202.59","2,746,657.10","2,716,969.67","2,709,568.34","2,624,393.98","2,594,191.83","2,563,989.67","2,553,922.29","2,503,585.37","2,473,383.22","2,443,181.06","2,412,978.91","34,949,157.81","34,545,949.35","31,990,309.60","31,612,538.58","46,331,665.22","45,569,165.22","42,644,631.07","42,545,864.00","32,377,596.92","32,440,067.19"
在建工程,,,"15,407,721.80","23,994,649.07","43,598,923.09","68,262,723.78","84,826,825.19","87,245,515.06","92,266,022.74","93,394,929.98","98,828,558.99","99,238,304.40","100,979,003.49","28,792,230.63","36,421,067.44","39,046,794.05","39,827,601.35",,,"14,662,254.28","80,592,829.60","85,522,739.81","89,561,310.75","93,691,136.44","162,402,712.64","126,719,138.58","133,023,523.70","22,851,992.67","26,535,690.83","24,101,208.40","32,655,872.56"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,651,009.00","2,602,695.67","2,853,610.47","2,830,551.87","2,819,022.57","2,773,747.51","2,773,747.51","2,745,446.76","2,731,296.38","2,745,202.59","2,746,657.10","2,716,969.67","2,709,568.34","2,624,393.98","2,594,191.83","2,563,989.67","2,553,922.29","2,503,585.37","2,473,383.22","8,233,181.06","2,412,978.91","37,449,157.81","37,045,949.35","34,490,309.60","34,112,538.58","88,654,920.24","86,058,081.53","84,700,471.51","86,009,602.74","75,350,495.28","74,251,116.10"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"890,888,146.01","1,112,524,738.49","1,403,462,368.52","1,195,471,133.30","1,247,997,522.91","1,504,397,102.40","1,468,729,505.93","1,487,742,664.42","1,696,310,922.29","1,625,214,195.86","1,701,384,597.76","1,751,881,197.18","1,643,928,534.96","1,701,037,956.93","1,617,245,382.21","1,675,882,188.44","1,975,301,462.99","1,510,528,707.45","2,013,333,745.83","2,170,152,758.97","1,395,009,648.81","1,538,197,712.32","1,244,416,113.82","1,446,245,911.34","1,538,310,225.58","1,692,810,975.29","1,392,309,924.07","1,571,213,705.62","1,624,973,858.19","1,537,073,867.22","1,197,566,416.88"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"140,000,000.00","300,000,000.00","300,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","800,000,000.00","800,000,000.00","808,349,000.00","874,574,162.00","874,574,162.00","999,184,753.00","999,184,753.00","999,184,753.00","1,005,415,153.00","1,005,415,153.00","1,005,415,153.00","1,005,415,153.00","1,012,038,353.00","1,012,038,353.00","1,012,038,353.00","1,012,038,353.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"224,579,556.18","122,407,565.60","124,568,542.83","634,389,358.40","634,389,358.40","634,389,358.40","634,389,358.40","634,389,358.40","636,306,008.40","638,222,658.40","639,660,135.40","641,097,612.40","642,535,089.40","643,972,566.40","644,970,816.40","245,969,066.40","246,967,316.40","264,496,586.40","872,013,605.05","872,499,430.06","1,912,654,165.37","1,913,139,990.38","1,913,253,115.37","1,925,328,608.36","1,925,441,733.35","1,925,554,858.38","1,925,554,858.38","1,937,675,314.38","1,937,675,314.38","1,937,675,314.38","1,937,675,314.38"
无形资产,"61,974,224.28","61,516,533.86","123,898,028.12","122,655,354.47","121,197,729.63","121,294,001.69","119,872,566.81","120,028,378.85","118,816,744.03","118,987,474.62","117,590,366.10","117,737,519.10","116,164,260.55","126,444,213.07","124,714,315.33","124,833,695.07","123,297,328.96","123,414,707.37","122,129,606.64","160,046,094.12","154,961,695.22","234,638,338.58","231,789,041.52","191,914,704.98","190,087,361.71","188,680,640.39","187,769,503.06","184,965,717.92","183,207,311.66","180,913,215.31","178,905,232.32"
盈余公积,"51,192,410.00","5,674,367.26","10,585,906.98","10,585,906.98","10,585,906.98","15,166,378.80","15,166,378.80","15,166,378.80","15,166,378.80","19,024,150.36","19,024,150.36","19,024,150.36","19,024,150.36","25,401,030.77","25,401,030.77","25,401,030.77","25,401,030.77","32,328,073.41","32,328,073.41","32,328,073.41","32,328,073.41","40,069,933.27","40,069,933.27","40,069,933.27","40,069,933.27","54,008,840.17","54,008,840.17","54,008,840.17","54,008,840.17","72,310,407.56","72,310,407.56"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,003,605.49","126,702,922.34"
商誉,,,,,,,,,,,,,,"163,191,610.08","163,191,610.08","163,191,610.08","163,191,610.08","163,191,610.08","163,191,610.08","812,645,091.23","812,645,091.23","714,091,390.29","714,091,390.29","714,091,390.29","714,091,390.29","714,091,390.29","714,091,390.29","714,091,390.29","714,091,390.29","714,091,390.29","714,091,390.29"
未分配利润,"53,261,195.39","122,060,668.34","184,496,400.66","203,915,410.27","218,661,711.61","226,104,149.14","240,615,390.64","233,703,552.43","253,152,036.08","271,561,751.26","289,976,813.21","286,440,870.48","317,514,553.94","347,139,978.67","371,067,023.33","362,162,282.49","403,963,953.81","436,950,195.00",,"513,852,648.15","594,014,842.27","577,350,333.64","640,133,095.11","640,736,097.35","702,002,132.59","752,041,492.76","828,451,989.56","848,135,167.81","922,151,903.58","971,274,688.34","1,038,799,221.59"
长期待摊费用,"4,062,893.01","4,597,077.29","5,047,896.56","4,171,870.43","3,478,674.71","6,872,397.44","5,736,971.05","10,921,910.12","8,783,751.78","9,353,464.34","7,827,871.91","7,781,207.14","6,668,737.63","6,399,206.65","5,750,359.72","5,288,100.46","4,350,413.72","4,101,401.00","4,196,903.15","7,502,138.84","6,640,304.47","5,917,445.52","5,206,152.87","5,133,899.82","5,466,752.59","7,018,405.54","6,789,776.29","8,367,844.54","9,452,732.87","14,214,957.99","12,382,689.35"
少数股东权益,"49,935,138.96","24,468,721.65","3,217.77","3,142.14","3,142.00","2,990.34","2,990.34","2,923.98","2,856.23","2,832.32","2,849.35","2,851.86","2,847.23","27,052,734.84","29,480,651.82","33,049,786.44","35,091,199.02","38,102,192.89","40,375,744.05","44,579,104.38","48,774,369.49","56,206,742.31","58,925,397.05","34,123,432.90","38,208,025.02","38,961,643.08","42,255,501.01","45,809,073.28","32,562,054.95","35,209,345.67","38,522,086.96"
递延所得税资产,"1,205,426.78","1,424,874.44","8,778,481.73","6,072,105.35","5,711,599.72","8,470,528.71","4,225,754.13","5,083,298.48","3,844,086.41","8,863,773.20","5,583,185.67","7,913,892.50","5,868,814.68","15,019,162.61","13,564,146.41","12,218,768.56","12,387,295.19","19,983,311.62","12,968,465.29","21,484,661.03","18,879,813.20","56,437,353.69","46,472,465.98","47,821,288.30","45,907,244.66","67,120,439.99","56,786,708.96","57,718,797.61","56,211,067.21","65,343,968.11","50,838,181.35"
外币报表折算价差,"-31,830,263.32","-33,494,551.96","-35,987,551.40","-34,337,505.97","-34,005,823.59","-34,696,735.33","-35,300,135.98","-36,883,759.48","-37,403,144.43","-38,241,809.38","-37,801,135.31","-37,754,359.99","-37,670,831.77",,,,,,,,,,,,,,,,,,
其他非流动资产,"23,800,000.00","82,430,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"209,095,258.32","260,565,621.55","266,064,991.95","265,790,111.46","282,081,806.72","313,882,183.93","324,405,645.57","332,552,410.91","334,226,006.52","338,357,064.32","337,822,184.08","338,196,889.31","333,562,113.51","601,691,950.71","617,908,167.79","621,261,341.67","619,464,049.46","627,317,234.47","1,890,599,295.38","1,525,122,350.51","1,577,982,595.31","1,669,235,919.29","1,663,561,455.62","1,661,603,069.07","1,707,318,142.62","1,826,891,470.30","1,813,494,181.32","1,792,806,168.26","1,792,133,726.45","1,743,925,876.12","1,723,273,397.46"
所有者权益(或股东权益)合计,"487,138,037.21","541,116,770.89","583,666,516.84","1,214,556,311.82","1,229,634,295.40","1,240,966,141.35","1,254,873,982.20","1,246,378,454.13","1,267,224,135.08","1,290,569,582.96","1,310,862,813.01","1,308,811,125.11","1,341,405,809.16","1,405,868,122.58","1,434,005,786.40","1,428,852,757.44","1,480,315,529.90","1,552,638,300.61","2,256,271,854.61","2,312,043,871.37","3,560,491,825.86","3,584,910,475.10","3,643,990,933.16","3,625,795,955.15","3,684,602,777.72","3,786,854,032.55","3,852,471,345.59","3,901,410,577.23","3,976,221,334.03","3,942,874,670.20","3,949,486,441.06"
资产总计,"1,378,026,183.22","1,653,641,509.38","1,987,128,885.36","2,410,027,445.12","2,477,631,818.31","2,745,363,243.75","2,723,603,488.13","2,734,121,118.55","2,963,535,057.37","2,915,783,778.82","3,012,247,410.77","3,060,692,322.29","2,985,334,344.12","3,106,906,079.51","3,051,251,168.61","3,104,734,945.88","3,455,616,992.89","3,063,167,008.06","4,269,605,600.44","4,482,196,630.34","4,955,501,474.67","5,123,108,187.42","4,888,407,046.98","5,072,041,866.49","5,222,913,003.30","5,479,665,007.84","5,244,781,269.66","5,472,624,282.85","5,601,195,192.22","5,479,948,537.42","5,147,052,857.94"
负债和所有者(或股东权益)合计,"1,378,026,183.22","1,653,641,509.38","1,987,128,885.36","2,410,027,445.12","2,477,631,818.31","2,745,363,243.75","2,723,603,488.13","2,734,121,118.55","2,963,535,057.37","2,915,783,778.82","3,012,247,410.77","3,060,692,322.29","2,985,334,344.12","3,106,906,079.51","3,051,251,168.61","3,104,734,945.88","3,455,616,992.89","3,063,167,008.06","4,269,605,600.44","4,482,196,630.34","4,955,501,474.67","5,123,108,187.42","4,888,407,046.98","5,072,041,866.49","5,222,913,003.30","5,479,665,007.84","5,244,781,269.66","5,472,624,282.85","5,601,195,192.22","5,479,948,537.42","5,147,052,857.94"
