科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"1,129,837,574.61","2,551,717,552.91","3,717,189,582.84","5,183,946,548.50","1,235,834,117.81","2,781,288,451.73","3,827,342,821.64","4,811,428,232.27","820,311,907.76","1,971,133,659.97","2,970,700,911.78","3,923,548,569.26","1,600,183,321.07","3,435,742,869.36","5,049,667,289.84","7,575,589,579.82","2,345,926,732.47","4,904,945,945.43","7,483,016,233.75","10,008,519,801.23","2,662,996,491.18","4,900,893,520.21","7,903,498,558.44","10,470,680,821.14","2,086,518,500.53","4,700,243,665.89","7,281,102,415.81","11,754,241,343.93","3,125,797,172.58","6,788,270,688.91","9,107,543,868.88","11,147,008,143.23","1,780,836,672.43","4,517,691,042.48","7,651,836,202.92","10,010,214,986.31","2,145,477,052.20","4,785,434,940.53","6,497,288,494.51","9,984,412,570.51","3,120,517,650.87","6,811,041,033.04","8,869,239,028.89","10,995,725,313.88","2,073,143,661.45","4,518,245,189.35"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"14,906,198.09","18,751,432.85","35,719,310.26","41,455,642.51",,"829,551.73","829,551.73","2,538,067.89","2,147.06","845,257.10","845,257.10","47,032,090.20",,,,,,"9,912,308.51","9,912,308.51","58,898,834.48",,"2,255,634.00","8,238,954.75","19,518,958.31","38,015,006.49","52,303,374.01","62,993,058.44","85,213,734.49",,"5,733,069.75","5,733,069.75","10,529,204.59","56,907.07",,"20,360,476.01","20,324,820.90","456,100.58","492,512.80","642,988.39","642,988.39","41,645.21","41,645.21","190,145.25","190,145.25","1,240,885.09","1,637,061.05"
支付其他与投资活动有关的现金,,,,,,,,,,"2,000,000.00","2,000,000.00","6,697,310.31",,,,"182,421,100.00",,,,,,,,,,,,,,,,"116,074,821.72","6,294,634.31",,,"106,330,188.67",,"-4,000,000.00","246,000,000.00",,,,"30,000.00","27,504,473.15",,
收到其他与经营活动有关的现金,"70,499,537.28","118,725,594.77","593,752,923.62","279,779,172.57","10,291,503.08","9,196,807.96","155,836,940.01","47,390,600.12","7,383,623.72","20,090,571.32","21,790,415.22","43,630,679.62","3,087,829.31","14,248,854.85","14,530,218.05","39,737,285.91","5,232,463.64","7,746,499.58","41,182,131.70","43,569,373.24","2,091,061.50","4,652,137.39","27,188,050.29","30,766,859.49","916,443.94","2,957,210.94","45,213,212.94","17,718,711.88","6,770,251.17","11,100,330.86","15,647,329.69","15,074,469.78","2,608,483.09","8,098,183.42","17,804,782.60","19,526,132.00","5,506,160.31","45,584,112.51","125,590,301.02","56,224,369.96","9,208,302.49","18,072,988.37","31,206,188.60","31,890,304.13","4,612,690.14","114,472,709.52"
投资活动现金流出小计,"145,249,801.92","198,030,191.86","315,551,936.47","473,311,480.26","122,560,392.23","462,935,282.57","1,030,854,437.50","1,538,013,952.89","68,825,470.39","214,913,963.88","325,043,036.96","762,071,907.09","241,997,546.63","288,598,103.64","343,288,121.19","501,991,727.70","32,311,866.41","51,153,193.75","86,132,364.11","253,495,313.37","10,837,609.32","23,921,873.44","18,067,265.48","255,191,815.46","7,601,937.59","23,035,066.14","36,684,950.68","106,088,667.09","68,831,715.11","95,950,920.19","518,104,775.32","931,929,893.98","85,623,649.93","117,718,784.21","166,962,328.37","679,491,395.85","227,927,610.14","325,325,760.69","614,386,758.67","513,742,325.49","11,718,154.13","21,943,823.47","40,330,821.34","86,972,797.58","10,749,360.86","90,390,998.01"
经营活动现金流入小计,"1,215,243,309.98","2,689,194,580.53","4,346,661,816.72","5,505,181,363.58","1,246,125,620.89","2,791,314,811.42","3,984,009,313.38","4,861,356,900.28","827,697,678.54","1,992,069,488.39","2,993,336,584.10","4,014,211,339.08","1,603,271,150.38","3,449,991,724.21","5,064,197,507.89","7,615,326,865.73","2,351,159,196.11","4,922,604,753.52","7,534,110,673.96","10,110,988,008.95","2,665,087,552.68","4,907,801,291.60","7,938,925,563.48","10,520,966,638.94","2,125,449,950.96","4,755,504,250.84","7,389,308,687.19","11,857,173,790.30","3,132,567,423.75","6,805,104,089.52","9,128,924,268.32","11,172,611,817.60","1,783,502,062.59","4,525,789,225.90","7,690,001,461.53","10,050,065,939.21","2,151,439,313.09","4,831,511,565.84","6,623,521,783.92","10,041,279,928.86","3,129,767,598.57","6,829,155,666.62","8,900,635,362.74","11,027,805,763.26","2,078,997,236.68","4,634,354,959.92"
投资活动产生的现金流量净额,"-123,580,625.73","-195,692,944.86","-312,222,181.47","-386,097,317.31","-122,530,392.23","-461,627,961.81","-1,025,661,116.74","-1,529,118,673.13","-68,825,470.39","-214,913,963.88","-325,043,036.96","-760,291,907.09","-241,997,546.63","-288,598,103.64","-343,288,121.19","-316,260,627.70","21,265,233.51","2,436,200.17","-32,542,970.19","-193,957,720.27","-10,837,609.32","-23,851,873.44","-17,997,265.48","-254,111,815.46","-7,493,937.59","-22,462,466.14","-36,104,246.68","125,139,476.91","-68,831,715.11","-95,950,920.19","-518,012,775.32","-676,880,843.58","-85,622,705.93","-117,717,840.21","-30,865,530.77","-305,497,027.81","-177,927,610.14","-275,276,397.89","-461,041,735.87","-16,994,922.93","-10,752,154.13","-20,662,909.54","-38,871,531.41","131,169,549.81","-8,749,360.86","12,824,691.99"
购买商品、接受劳务支付的现金,"1,031,329,750.57","2,102,021,285.69","3,071,981,908.83","4,315,184,448.49","1,039,774,127.30","2,362,810,334.06","3,291,867,093.47","3,765,513,570.87","630,448,925.41","1,392,375,063.97","2,190,976,923.87","2,947,124,144.19","1,110,579,766.00","2,821,816,907.95","3,964,481,802.78","5,927,801,350.66","2,202,224,364.60","4,437,034,844.73","6,518,298,713.59","8,536,643,599.16","2,568,036,343.55","4,819,598,874.93","7,563,047,820.05","9,836,882,825.90","2,177,769,530.73","4,386,506,061.50","6,761,299,624.64","10,765,088,203.44","3,212,611,833.25","6,707,345,542.03","8,891,955,860.32","10,481,585,442.90","1,772,265,178.81","4,228,183,682.23","7,040,422,259.54","8,652,880,227.46","1,410,714,530.14","3,767,338,998.55","5,486,822,528.91","8,367,631,115.73","2,714,506,392.58","6,295,866,643.64","8,009,569,157.75","9,829,746,280.72","2,007,852,781.48","4,395,579,777.79"
吸收投资收到的现金,,,,,,,"1,041,408,000.00","1,036,508,000.00",,,"500,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金,"72,609,541.59","128,673,741.39","194,669,629.86","250,562,500.57","69,794,966.65","124,969,860.80","188,461,307.47","257,499,278.55","63,973,924.15","127,511,978.11","191,799,371.81","264,104,276.23","65,484,585.44","135,648,961.11","207,314,225.11","282,497,882.16","82,140,014.06","165,129,447.40","245,060,488.43","307,629,348.75","101,988,555.61","178,995,839.10","260,240,704.89","334,224,126.18","89,093,456.26","165,065,941.27","237,480,502.23","308,973,047.87","93,845,021.72","160,836,007.93","227,078,094.84","297,533,298.59","74,895,034.67","139,782,669.59","258,197,436.62","345,070,453.92","96,756,340.60","174,866,533.40","258,602,754.08","352,859,326.57","98,802,793.07","176,749,568.31","259,748,884.41","342,872,006.49","94,842,300.05","166,735,979.16"
取得借款收到的现金,"770,000,000.00","873,000,000.00","958,000,000.00","1,194,000,000.00","285,000,000.00","1,162,800,000.00","1,892,940,000.00","2,298,414,000.00","538,800,000.00","1,648,800,000.00","2,038,800,000.00","2,378,675,000.00","279,000,000.00","999,000,000.00","1,678,000,000.00","1,679,600,465.56",,"250,000,000.00","665,000,000.00","1,625,000,000.00","325,000,000.00","595,000,000.00","1,774,000,000.00","2,435,530,000.00","780,200,000.00","1,687,100,000.00","1,958,580,000.00","2,268,680,000.00","402,000,000.00","1,444,000,000.00","2,118,000,000.00","2,525,071,100.00","843,000,000.00","1,725,000,000.00","2,940,265,204.42","3,950,096,360.87","574,000,000.00","1,344,000,000.00","2,111,300,000.00","2,893,941,333.33","615,800,000.00","1,523,300,000.00","2,241,300,000.00","2,435,800,000.00","415,000,000.00","1,363,000,000.00"
支付的各项税费,"76,308,096.98","191,190,717.72","283,346,682.55","343,260,232.19","85,070,196.21","193,079,444.63","267,679,835.65","336,504,854.00","151,512,821.60","282,995,551.10","432,432,979.04","497,024,510.21","148,831,757.59","308,346,829.19","361,640,963.51","521,938,661.80","185,731,991.31","433,191,412.90","716,537,116.86","944,996,162.28","112,971,879.89","175,829,531.92","241,988,308.07","279,856,351.79","45,510,600.87","141,919,563.23","178,794,009.88","300,614,600.15","52,661,317.74","126,694,083.09","190,012,742.71","268,976,011.21","18,434,760.61","61,654,211.02","205,901,404.21","327,417,480.30","98,275,974.21","227,155,388.29","367,081,733.81","425,871,775.34","173,003,827.61","366,909,702.96","408,458,936.98","501,765,001.40","151,610,158.11","216,093,090.76"
