科目,2009年度,2010年度,2011年度,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,"12,200,000.00",,,,,,,,,
支付其他与经营活动有关的现金,"41,023,278.15","30,475,432.26","42,523,694.63","20,760,994.32","36,425,288.20","53,190,792.94","25,452,930.69","28,041,567.14","47,003,856.36","66,652,653.57","15,827,568.99","27,220,223.77","42,627,807.83","63,204,422.83","15,099,122.72","38,009,274.28","52,450,623.02","82,211,247.82","42,450,435.76","53,373,010.33","70,659,610.88","111,570,438.93","17,965,177.89","45,274,728.68","73,495,966.96","105,131,684.22","22,989,866.24","54,617,375.12","80,749,356.42","112,552,674.16","31,157,725.28"
筹资活动现金流入小计,,,"6,750,000.00",,"812,000,000.00","812,000,000.00",,,,,,,,,,,"600,000.00","600,000.00",,,,"12,200,000.00",,,"12,568,242.58","216,105,502.17",,"6,182,986.60","13,312,935.51","13,314,654.87",
经营活动现金流出小计,"297,059,413.43","328,293,790.77","409,480,919.78","219,929,351.02","345,502,689.03","483,687,480.12","125,867,124.04","235,080,130.63","387,388,458.93","512,617,114.99","123,962,945.26","264,573,003.81","405,431,150.24","542,431,429.61","156,471,944.85","309,561,399.36","484,012,324.01","711,074,077.10","248,834,168.19","426,844,191.59","637,486,187.14","848,260,512.66","208,310,470.39","422,181,948.31","672,687,134.74","896,560,878.72","200,295,402.76","426,493,038.09","715,458,048.50","1,033,346,669.22","278,445,613.49"
偿还债务支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"207,066,442.68","211,467,031.53","214,774,629.61","218,960,448.07","7,126,696.50"
经营活动产生的现金流量净额,"122,959,173.34","147,877,277.84","140,452,114.97","48,949,461.32","107,350,091.26","144,390,708.06","-14,132,543.12","54,403,883.02","109,135,658.10","194,623,233.93","33,507,362.93","82,161,784.44","156,919,742.15","215,590,409.24","-21,130,588.54","40,635,188.83","103,403,546.76","140,730,980.63","-68,384,779.21","38,469,444.40","165,583,641.56","331,051,725.14","18,340,750.57","160,918,410.68","259,396,815.38","441,721,173.91","7,356,198.86","138,239,285.50","290,288,311.22","423,424,211.80","-24,544,787.32"
分配股利、利润或偿还利息支付的现金,"29,129,383.88","199,129,383.88","250,870,616.12",,,,,"60,000,000.00","60,000,000.00","60,000,000.00",,"78,025,878.55","78,079,610.15","78,079,610.15",,"67,600,000.00","67,600,000.00","67,600,000.00",,"202,800,000.00","202,800,000.08","202,800,000.00","14,308.33","202,965,148.66","203,167,709.08","203,320,609.90","80,760.02","338,139,722.69","338,201,274.31","338,274,865.64","137,881.31"
收回投资收到的现金,"15,000,000.00","198,000,000.00","169,000,000.00",,,"270,000,000.00","270,000,000.00","700,000,000.00","1,080,000,000.00","1,650,000,000.00","380,000,000.00","927,000,000.00","927,000,000.00","2,324,000,000.00","737,100,000.00","1,346,000,000.00","2,196,000,000.00","3,242,000,000.00","1,114,000,000.00","1,999,000,000.00","2,899,000,000.00","4,072,820,000.00","1,104,000,000.00","1,989,680,000.00","3,090,480,000.00","4,188,480,000.00","1,352,000,000.00","2,629,000,000.00","3,734,000,000.00","5,073,000,000.00","1,924,000,000.00"
支付其他与筹资活动有关的现金,,,,,"6,161,227.25","6,161,227.25",,,,,,,,,,,,,,,,,,,,,,"18,871.02","18,871.02","18,871.02",
取得投资收益收到的现金,"1,395,374.36","12,509,563.57","1,784,536.89",,,"1,713,355.89","3,757,328.27","6,410,958.68","9,548,712.56","11,580,315.30","4,411,691.15","8,179,059.39","11,091,770.34","24,604,454.73","5,434,357.05","24,644,194.22","33,093,385.11","41,482,205.60","9,921,573.98","16,856,630.49","23,378,466.11","31,551,213.65","8,806,643.85","17,119,387.20","31,182,903.24","42,908,008.94","16,119,705.33","29,921,143.66","44,202,209.71","61,211,740.44","17,482,582.03"
筹资活动现金流出小计,"29,129,383.88","199,129,383.88","250,870,616.12",,"6,161,227.25","6,161,227.25",,"60,000,000.00","60,000,000.00","60,000,000.00",,"78,025,878.55","78,079,610.15","78,079,610.15",,"67,600,000.00","67,600,000.00","67,600,000.00",,"202,800,000.00","202,800,000.08","202,800,000.00","14,308.33","202,965,148.66","203,167,709.08","203,320,609.90","207,147,202.70","549,625,625.24","552,994,774.94","557,254,184.73","7,264,577.81"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,"7,355.77","223,806.63",,,,,,"2,304.17","2,304.17","7,208.03",,,"107,339.17","118,987.80",,"20,596.15","71,878.20","81,070.91",227.82,655.17,"1,425,560.18","2,311,675.99",743.60,"1,559.63","2,869.97","6,418.75",474.15
筹资活动产生的现金流量净额,"-29,129,383.88","-199,129,383.88","-244,120,616.12",,"805,838,772.75","805,838,772.75",,"-60,000,000.00","-60,000,000.00","-60,000,000.00",,"-78,025,878.55","-78,079,610.15","-78,079,610.15",,"-67,600,000.00","-67,000,000.00","-67,000,000.00",,"-202,800,000.00","-202,800,000.08","-190,600,000.00","-14,308.33","-202,965,148.66","-190,599,466.50","12,784,892.27","-207,147,202.70","-543,442,638.64","-539,681,839.43","-543,939,529.86","-7,264,577.81"
处置子公司及其他营业单位收到的现金净额,,"20,028,866.84",,,,,,,,,,,,,,,,,,"85,567.32","85,567.32","85,567.32",,,,,,,,,
四、汇率变动对现金的影响,"-2,521.39","-222,606.56","-570,498.92","-30,578.23","-43,821.15","-293,103.01","-118,392.76","-403,337.95","-623,712.43","-1,005,352.81","198,155.22","271,419.54","157,486.98",238.53,"518,668.02","665,933.81","3,550,056.27","6,204,957.21","-542,395.35","1,251,625.04","2,040,248.23","8,388,940.21","-660,209.18","-3,409,768.35","-6,614,080.27","-9,672,308.99","-6,037,028.72","2,016,786.87","7,870,107.20","6,624,646.61","-2,725,025.77"
收到其他与投资活动有关的现金,,,,,,,,,,,,"6,260,173.00","6,260,173.00","375,295.12",,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"16,395,374.36","230,538,430.41","170,784,536.89",,"7,355.77","271,937,162.52","273,757,328.27","706,410,958.68","1,089,548,712.56","1,661,580,315.30","384,411,691.15","941,441,536.56","944,354,247.51","2,348,986,957.88","742,534,357.05","1,370,644,194.22","2,229,200,724.28","3,283,601,193.40","1,123,921,573.98","2,015,962,793.96","2,922,535,911.63","4,104,537,851.88","1,112,806,871.67","2,006,800,042.37","3,123,088,463.42","4,233,699,684.93","1,368,120,448.93","2,658,922,703.29","3,778,205,079.68","5,134,218,159.19","1,941,483,056.18"
五、现金及现金等价物净增加额,"-167,460,896.24","21,890,246.63","-6,310,721.17","22,890,276.03","790,164,946.70","693,493,203.80","95,861,140.96","85,137,023.33","138,381,217.28","75,411,270.56","241,898,910.22","251,192,187.45","-405,934,483.90","-517,798,059.04","208,878,773.08","93,818,791.91","-49,613,046.97","-24,770,351.81","55,535,545.73","1,811,736.67","-194,403,327.39","66,090,298.10","241,661,882.61","152,584,833.66","144,157,060.68","236,416,013.03","-328,380,936.16","-340,298,746.35","-273,770,531.78","-373,648,120.38","251,128,881.52"
购建固定资产、无形资产和其他长期资产支付的现金,"24,683,538.67","71,373,471.18","72,856,257.99","26,028,607.06","32,987,451.93","28,380,336.52","23,645,251.43","25,274,480.42","29,679,440.95","39,786,925.86","16,218,299.08","14,656,674.54","20,286,350.39","17,296,054.54","7,943,663.45","7,526,524.95","10,767,374.28","15,307,483.05","4,458,853.69","6,072,126.73","12,943,128.73","14,468,219.13","3,131,222.12","2,278,702.38","6,634,671.35","5,637,429.09","10,673,352.53","14,034,883.37","35,452,190.45","48,975,608.12","29,819,783.76"
期初现金及现金等价物余额,"340,656,811.86","173,195,915.62","195,086,162.25","188,775,441.08","188,775,441.08","188,775,441.08","883,117,644.88","882,268,644.88","882,268,644.88","882,268,644.88","959,507,915.44","957,679,915.44","957,679,915.44","957,679,915.44","439,881,856.40","439,881,856.40","439,881,856.40","439,881,856.40","415,111,504.59","415,111,504.59","415,111,504.59","415,111,504.59","481,201,802.69","481,201,802.69","481,201,802.69","481,201,802.69","717,617,815.72","717,617,815.72","717,617,815.72","717,617,815.72","343,969,695.34"
投资支付的现金,"250,000,000.00","85,000,000.00",,,"90,000,000.00","500,000,000.00","140,000,000.00","590,000,000.00","970,000,000.00","1,680,000,000.00","160,000,000.00","680,000,000.00","1,409,000,000.00","2,987,000,000.00","505,100,000.00","1,243,000,000.00","2,308,000,000.00","3,373,000,000.00","995,000,000.00","1,845,000,000.00","3,068,820,000.00","4,172,820,000.00","885,680,000.00","1,806,480,000.00","3,034,480,000.00","4,436,480,000.00","1,480,000,000.00","2,582,000,000.00","3,775,000,000.00","5,345,000,000.00","1,626,000,000.00"
期末现金及现金等价物余额,"173,195,915.62","195,086,162.25","188,775,441.08","211,665,717.11","978,940,387.78","882,268,644.88","978,978,785.84","967,405,668.21","1,020,649,862.16","957,679,915.44","1,201,406,825.66","1,208,872,102.89","551,745,431.54","439,881,856.40","648,760,629.48","533,700,648.31","390,268,809.43","415,111,504.59","470,647,050.32","416,923,241.26","220,708,177.20","481,201,802.69","722,863,685.30","633,786,636.35","625,358,863.37","717,617,815.72","389,236,879.56","377,319,069.37","443,847,283.94","343,969,695.34","595,098,576.86"
