科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"141,136,914.70","111,025,666.82","124,483,420.60","142,127,573.51","111,006,410.81","229,738,756.63","262,509,988.72","167,318,173.41","256,572,665.18","192,475,379.43","169,587,650.56","163,003,901.39","155,793,268.07","162,337,200.49","112,482,057.92","105,307,479.15","109,283,347.88","126,384,573.05","168,546,899.90","325,945,718.96","259,443,504.26","265,104,807.36","561,146,564.78","596,565,630.78","397,568,083.55","325,457,074.01","499,438,807.59","501,235,834.62","670,448,799.08","703,023,591.86","807,120,216.19","1,251,939,334.61","1,224,318,384.76","1,255,394,749.37","1,311,470,111.12","1,371,220,108.87","1,372,788,978.70","1,394,838,477.29","1,523,248,447.74","1,459,523,030.45","1,430,406,443.83","1,473,634,031.77","1,278,869,486.82","1,291,519,882.86","1,287,538,555.41","1,318,577,720.22"
短期借款,,,"27,000,000.00","45,000,000.00","57,000,000.00","147,000,000.00","140,000,000.00","118,000,000.00","166,000,000.00","156,000,000.00","165,000,000.00","210,000,000.00","235,000,000.00","125,000,000.00","50,000,000.00","50,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","114,000,000.00","114,000,000.00","114,000,000.00","134,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,,,
交易性金融资产,"7,463,952.37","9,536,179.04","13,420,367.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,"5,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"7,784,922.74","9,854,138.57","5,361,363.97","4,833,232.19","14,306,125.30","6,757,490.84","1,162,958.77","1,227,685.16","1,473,113.14","1,375,063.46","3,222,041.38","4,158,061.32","3,379,461.84","2,218,450.55","3,616,761.49","1,453,391.10","2,742,154.62","3,175,118.63","5,181,478.52","4,022,767.52","9,827,867.65","8,577,669.23","9,074,872.88","4,599,416.78","16,317,611.31","18,997,684.41","16,463,793.31","9,942,303.94","12,813,661.73","21,946,292.08","21,439,375.13","20,390,589.77","34,910,792.02","25,341,019.35","18,581,605.12","11,759,608.55","11,637,428.18","15,928,292.04","14,532,556.79","8,318,346.04","14,190,360.10","14,779,247.29","12,161,300.75","11,380,384.17","13,750,040.49","10,416,171.48"
应付账款,"221,976.29","174,980.28","419,751.11","4,746,775.85","4,508,056.26","4,515,917.47","4,800,730.79","6,007,474.49","2,464,650.45","2,702,405.21","9,155,928.16","87,789,954.74","63,106,089.30","58,119,509.12","55,593,719.22","62,007,548.18","38,054,695.24","24,688,263.13","23,222,570.66","36,663,699.14","21,092,883.42","18,567,824.81","17,200,722.28","16,586,465.49","12,859,796.97","12,952,884.01","16,551,345.91","25,917,506.09","23,747,257.61","22,749,678.39","20,437,367.10","80,348,795.40","50,963,624.34","47,484,593.59","43,975,987.17","33,835,747.95","17,838,322.47","16,637,808.06","16,659,352.16","13,231,095.75","12,936,308.23","13,089,776.21","13,396,782.72","14,682,384.16","15,993,569.97","23,637,597.27"
预付款项,"30,272,973.14","29,062,505.41","52,550,562.61","4,309,763.25","6,375,383.97","7,104,581.25","14,830,584.97","13,325,695.92","12,774,309.51","4,262,418.38","39,086,746.99","60,773,848.26","65,547,614.02","76,758,874.26","77,626,571.09","4,406,450.95","4,752,813.42","5,250,384.48","19,226,276.79","18,296,451.75","16,758,159.77","24,630,639.77","35,405,289.07","22,391,169.29","35,996,354.89","65,862,540.76","70,007,287.47","32,506,643.67","38,180,979.39","35,532,510.13","34,755,222.05","10,877,121.18","8,441,907.99","7,104,911.20","11,084,342.72","8,649,869.84","5,597,663.52","7,727,917.50","8,435,165.89","7,711,328.93","8,348,704.07","8,178,566.87","12,198,543.53","5,440,768.83","9,975,308.61","5,671,300.20"
预收款项,"2,560,080.00","94,742.60","1,194,742.60",80.00,80.00,,,"450,000.00",,,"20,700.00","609,281.12","296,022.50","307,630.00","15,424.00","1,287,171.32","279,050.62","65,675.01",,"234,516.67","72,200.00","167,150.03","514,918.13","504,990.39","308,610.36","216,843.71","242,381.40","2,357,557.49","2,618,900.23","1,433,993.49","1,567,548.53","2,482,581.39","1,746,649.60","1,579,713.80","2,126,964.24","4,047,998.28","3,099,857.53","3,292,910.86","6,425,131.58","3,978,496.86","4,903,132.22","3,714,057.48","4,578,501.28","2,840,103.83","1,408,800.06","3,161,429.85"
其他应收款,"1,288,068.78","613,829.93","7,449,336.62","540,797.68","978,020.61","2,544,609.63","1,376,281.36","876,551.62","883,144.72","825,273.57","1,289,585.62","10,952,409.24","8,849,730.46","2,466,421.37","587,076.83","1,679,336.19","1,777,673.94","1,722,333.20","1,762,759.45","1,072,890.95","6,305,797.67","1,611,622.82","2,490,258.56","1,721,979.11","1,868,432.60","4,364,359.60","6,580,132.15","3,591,661.00","7,656,651.80","4,547,063.57","5,060,406.20","3,471,422.27","5,430,365.36","4,387,939.64","7,961,058.47","4,127,023.32","6,234,449.19","4,424,299.53","7,149,125.56","3,337,334.65","5,908,271.67","7,296,577.79","4,292,642.39","5,241,306.95","12,159,742.54","18,602,510.08"
应付职工薪酬,"8,379,913.82","7,979,288.79","7,818,874.13","10,513,850.14","789,130.90","884,406.12","819,560.25","5,801,434.72","1,845,857.13","1,569,953.46","1,454,232.11","6,261,694.69","4,591,192.00","2,981,728.75","2,473,794.54","10,444,077.94","6,039,659.79","6,860,855.44","5,898,675.94","18,010,750.00","11,544,336.26","13,161,504.87","6,425,286.41","24,965,080.65","10,299,189.67","11,505,244.16","11,392,054.94","32,149,915.46","10,453,116.08","11,883,101.17","10,390,062.62","38,024,894.45","13,146,644.76","11,599,842.81","8,360,201.82","42,619,463.00","10,810,731.77","9,129,758.92","9,487,567.63","49,383,307.97","9,383,749.98","9,163,743.56","8,862,826.94","45,896,481.41","13,428,531.36","11,409,484.32"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"47,349,051.65","37,224,320.02","51,118,065.17","51,107,249.92","54,143,211.90","30,674,992.39","38,267,310.04","46,609,934.36","48,962,948.40","52,032,331.01","62,308,438.44","72,073,297.32","61,463,548.43","40,013,212.40","47,473,105.20","16,507,168.55","20,203,743.34","12,731,877.97","28,817,945.83","32,806,084.57","27,518,103.19","23,151,767.13","36,672,395.78","31,156,573.42","34,120,935.52","39,516,373.78","59,798,556.17","27,375,984.91","27,226,569.17","36,529,072.67","55,315,036.00","28,411,697.75","31,903,683.94","45,162,318.61","39,164,352.11","42,600,048.92","55,054,764.23","33,164,753.09","30,270,177.29","23,300,375.92","37,963,970.46","45,201,226.45","56,146,257.61","25,752,476.12","35,310,067.84","44,552,432.42"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,597,019.18","2,237,542.37","8,497,960.92","15,336,820.68","22,437,970.58","1,753,874.78","7,012,864.77","10,257,896.02","17,008,222.23","1,908,227.51","3,825,512.95","7,051,262.95","12,429,909.90","2,005,498.61","4,535,361.42","5,513,491.81","8,858,167.63","10,516,154.05","4,037,118.04"
应付利息,,,,,,,,,,,,,,,,,,,,"446,840.00",,,,"4,862,842.73","8,803,917.79","13,178,917.78","1,020,000.00","7,053,000.00","12,829,999.98","18,734,999.97","1,020,000.00","6,924,999.99","12,829,999.98","18,734,999.97","1,019,999.96","6,924,999.95","12,829,999.94","18,734,999.93","1,019,999.92","6,924,999.91","12,829,999.90","18,734,999.89","1,020,000.00","2,550,000.00","4,080,000.00","5,610,000.00"
应收股利,,,,,,,,,,,,"1,063,590.00",,,,,,,"2,687,883.63","2,687,883.63",,,"1,835,142.85","1,835,142.85",,,,,,"1,648,052.68","1,648,052.68","1,648,052.68","824,026.34","824,026.34","824,026.34",,,,,,,,,,,
应付股利,"1,145,199.21","1,145,199.21","1,145,199.21",,,,,,"16,282,011.75",,,,"14,898,457.20",,,,,"2,181,789.57",,"6,513,055.20",,,,,,,,,,,,,"50,385,984.94",,,,,,,,,"31,227,631.50",,,,"14,905,488.30"
存货,"2,037,561.63","1,916,854.30","2,055,791.37","993,808.37","1,186,575.16","1,281,105.32","1,688,689.62","1,427,249.64","1,585,297.62","2,930,645.39","9,869,842.57","11,302,222.93","9,415,314.78","6,004,655.09","3,162,784.24","3,358,426.15","3,533,032.87","3,695,095.58","4,776,121.56","5,488,261.38","5,958,040.13","6,469,724.07","7,332,959.35","9,783,002.88","13,204,282.58","17,774,531.20","18,222,897.04","17,875,267.01","17,628,539.16","16,783,775.24","16,291,449.21","13,808,744.25","14,249,036.08","14,377,601.18","15,304,519.03","14,467,420.44","15,053,554.81","14,330,758.36","15,689,966.74","16,279,318.64","15,467,632.73","15,013,797.36","16,744,520.60","16,496,826.28","16,410,896.49","16,277,558.00"
其他应付款,"2,740,737.73","6,499,486.42","4,645,981.61","9,717,437.22","9,065,059.34","9,386,503.98","7,290,220.96","7,865,407.81","7,079,495.80","12,205,184.14","74,584,875.08","24,394,623.47","13,724,856.11","17,935,413.52","18,576,894.81","27,375,709.48","17,026,127.82","23,907,772.84","34,118,804.34","51,463,829.94","29,370,028.59","34,467,850.09","44,901,432.03","57,829,396.68","33,077,580.56","34,076,724.94","58,142,961.70","72,709,445.70","42,776,443.23","40,032,568.82","59,432,648.44","71,371,182.59","49,054,933.65","55,047,710.18","71,027,801.11","89,578,990.58","51,533,212.48","82,607,792.66","120,180,343.86","79,175,410.92","66,548,296.02","78,611,761.97","71,227,374.65","53,906,207.29","42,486,978.23","54,539,369.25"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,"15,000,000.00","46,500,000.00","15,000,000.00","21,500,000.00","11,500,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","75,000,000.00","75,000,000.00","55,000,000.00",,,,,,,,,,,,"250,000,000.00","250,000,000.00","250,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00"
其他流动资产,"333,409.18","50,225.97","125,745.50",,,,,,,,,,,,,,,,,,,,,"40,000.00",,"20,000.02",,,"400,000,000.00","400,000,000.00","400,000,000.00",,,,,,,,,"2,543,277.34","1,455,291.85","2,252,445.24","2,597,649.08","5,090,098.45","6,252,559.10","6,497,074.80"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"190,317,802.54","162,059,400.04","205,446,588.39","152,805,175.00","133,852,515.85","247,426,543.67","281,568,503.44","184,175,355.75","273,288,530.17","201,868,780.23","223,055,867.12","251,254,033.14","242,985,389.17","249,785,601.76","197,475,251.57","116,205,083.54","122,089,022.73","140,227,504.94","202,181,419.85","357,513,974.19","298,293,369.48","306,394,463.25","617,285,087.49","636,936,341.69","464,954,764.93","432,476,190.00","610,712,917.56","566,748,729.42","1,148,966,173.53","1,191,979,246.48","1,301,651,542.14","1,324,573,235.34","1,289,928,387.33","1,314,443,111.85","1,375,483,558.82","1,427,232,253.25","1,413,220,301.91","1,441,075,257.67","1,576,106,525.67","1,510,142,545.95","1,477,782,202.86","1,525,690,027.74","1,332,377,634.98","1,344,027,435.17","1,356,603,256.69","1,380,079,452.82"
