科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"505,257,575.75","552,637,950.73","534,990,624.60","558,560,080.92","581,454,448.48","559,442,401.41","421,802,922.09","430,864,495.87","483,579,074.23","486,276,533.12","551,571,519.12","615,459,958.27","645,319,272.67","521,390,480.22","632,030,378.67","623,772,189.66","571,360,639.49","484,813,951.50","485,772,917.81","366,789,086.80","540,472,553.70","341,696,294.37","317,675,744.04","316,852,249.15","392,157,038.54","332,080,002.28","422,674,908.58","391,099,773.23","439,142,789.11","417,205,013.89","538,199,621.50","529,857,161.18","451,983,827.27","430,521,715.83","550,258,873.78","890,342,473.19","730,496,762.77","582,695,535.39","951,763,169.24","1,097,029,733.84","1,130,415,662.08","827,014,184.42","950,546,990.04","1,177,136,965.70","1,153,191,390.09","898,446,434.53"
短期借款,,,"9,927,235.07","80,000,000.00","159,034,970.15","130,262,805.30","119,728,745.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","100,000,000.00",,,,,,,,,,,,,,,"50,000,000.00","100,000,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00",,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"20,306,777.39","24,771,366.30","38,135,458.80","22,808,769.79","39,696,434.21","37,655,134.07","29,293,667.05","14,172,940.98","44,312,709.94","37,698,493.13","46,325,774.64","53,145,149.15","74,388,180.78","88,322,224.19","96,020,961.22","107,057,422.75","118,434,884.11","137,284,338.48","135,090,957.42","120,896,036.53","153,850,904.58","125,597,716.29","162,402,196.45","174,804,608.97","215,030,171.94","178,876,928.76","161,677,493.70","233,101,587.58","309,625,484.94","408,540,275.77","356,128,329.16","305,313,957.32","267,154,474.99","284,595,423.06","239,708,487.37","224,852,937.68","297,744,294.46","333,631,043.24","223,558,099.39","204,241,028.59","346,848,893.35","308,921,707.27","228,027,373.30","162,172,880.60","266,801,764.61","326,880,665.82"
应付票据,,,"51,200,000.00","80,050,000.00","73,130,000.00","105,810,000.00","135,896,000.00","153,811,800.00","174,491,800.00","165,000,000.00","152,550,000.00","167,300,000.00","190,000,000.00","208,600,000.00","252,200,000.00","263,850,000.00","212,650,000.00","292,900,000.00","385,700,000.00","311,800,000.00","249,050,000.00","267,400,000.00","305,070,000.00","287,670,000.00","245,798,468.50","215,769,921.10","218,991,452.60","243,842,593.00","259,651,071.00","337,607,492.50","383,287,386.50","321,605,087.00","279,140,756.00","273,856,665.80","344,213,016.80","304,674,286.50","275,785,696.00","307,886,508.50","331,616,812.50","296,998,119.66","318,630,000.00","307,249,535.50","341,006,200.00","412,400,464.50","425,680,000.00","406,040,000.00"
应收账款,"330,127,863.45","340,445,810.02","373,855,482.63","298,864,187.42","432,807,977.00","399,880,778.08","425,736,291.05","308,436,946.82","350,891,601.21","359,453,516.54","407,023,086.03","350,507,169.85","481,385,537.67","505,393,679.49","553,039,529.68","525,016,460.05","709,769,233.15","745,774,710.50","697,688,564.00","572,977,835.70","730,506,471.16","728,215,178.21","745,159,312.93","641,373,243.70","784,169,109.66","813,215,495.25","795,969,470.43","703,316,372.07","867,226,428.90","893,132,785.38","929,721,368.58","820,783,310.49","981,194,242.88","963,477,153.11","933,347,596.90","829,433,431.06","1,057,441,090.07","960,750,737.99","924,315,111.75","866,588,840.41","927,909,512.24","986,055,384.00","941,187,725.02","888,235,841.46","1,024,649,046.89","1,042,027,597.34"
应付账款,"507,137,205.44","567,463,807.71","568,135,040.31","494,323,051.61","654,825,638.38","615,630,163.15","607,029,312.82","444,085,884.92","532,344,234.38","449,462,116.08","527,881,940.07","486,249,519.41","627,876,810.38","705,185,771.98","746,413,556.75","748,940,601.27","990,665,755.57","1,036,656,724.73","956,383,588.97","712,222,468.81","1,039,167,387.92","867,232,670.84","935,589,496.52","701,612,690.49","992,394,746.71","938,019,841.12","981,087,537.86","838,369,721.55","1,087,996,829.57","1,029,671,327.31","1,019,358,883.56","831,975,848.01","987,025,454.05","899,782,886.98","850,179,518.60","724,317,537.30","1,003,226,568.93","962,020,566.08","965,732,772.42","967,007,089.27","1,280,746,185.64","1,279,553,289.36","1,356,312,619.65","1,239,872,284.99","1,492,470,770.55","1,499,021,810.21"
预付款项,"209,105,460.80","218,493,244.95","196,216,606.28","173,079,516.73","201,915,402.41","195,866,611.68","221,850,399.27","198,582,166.71","169,271,382.77","164,103,968.92","172,564,900.48","140,380,553.79","154,907,170.38","154,010,520.90","141,846,226.64","116,923,627.24","147,671,884.00","174,806,381.07","203,099,722.67","154,324,886.75","190,192,542.99","146,485,726.29","206,507,683.28","136,728,314.19","176,811,565.78","165,696,352.60","187,807,508.94","124,938,572.74","161,810,513.47","140,041,882.47","150,162,391.87","65,674,461.63","85,270,177.83","74,847,593.38","94,831,403.68","55,236,158.72","62,292,129.44","71,640,713.84","62,783,283.36","74,631,390.74","124,552,510.51","82,432,718.32","114,329,837.00","76,473,097.98","113,899,084.74","142,640,210.47"
预收款项,"72,444,891.95","92,862,693.39","89,823,191.14","76,341,408.93","65,103,749.38","68,190,328.30","82,981,176.42","74,439,401.44","78,665,996.90","88,426,598.53","107,628,937.26","76,872,558.40","142,111,886.75","92,026,218.93","146,546,542.52","99,477,267.13","139,956,986.59","156,320,252.13","165,589,590.98","129,037,336.28","196,009,338.96","177,431,962.72","181,350,187.03","132,800,804.06","152,027,702.69","157,485,403.21","155,098,173.07","111,080,807.55","133,688,745.83","143,738,037.71","132,952,472.07","118,808,899.51","144,555,870.04","176,989,406.97","142,717,568.50","144,808,554.75","141,582,666.08","206,990,228.95","202,524,882.19","181,644,496.79","192,079,929.88","216,695,582.55","188,715,098.08","204,734,349.86","188,541,810.41","203,560,197.85"
