科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"303,704,455.79","572,017,506.99","907,332,203.80","1,444,765,168.36","290,243,795.99","546,627,631.67","1,027,953,249.58","1,687,424,989.27","235,002,361.82","852,337,991.60","1,242,361,104.34","2,709,168,578.84","469,144,476.15","900,271,983.05","1,196,824,605.31","2,026,569,976.41","945,293,551.12","1,223,963,562.87","2,644,525,308.39","3,337,856,370.66","957,924,378.46","2,356,466,187.31","3,117,359,494.31","5,758,487,723.97","1,509,031,330.07","2,934,811,223.04","5,497,043,230.35","9,774,899,770.39","2,756,317,219.43","6,550,653,096.43","9,327,316,620.92","14,026,586,564.77","2,787,648,857.80","7,642,239,805.20","11,681,786,363.83","19,341,653,852.85","3,893,928,320.74","9,185,460,400.38","13,777,421,372.85","21,945,906,377.21","6,480,097,337.02","15,532,053,588.46","25,261,239,850.60","34,592,213,955.87","9,439,204,322.26","21,638,817,296.19"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,"7,056,000.00",,,,,,,,,"17,838,243.54",,,,"220,720,000.00",,"11,176,928.47",,,,,,,,,,"13,000,000.00",,"6,507,099.73","6,507,099.73","6,858,488.02","6,507,099.73","17,000,000.00","22,465,000.00","33,991,689.90","332,970,000.00","331,270,000.00"
收到的税费返还,,,,,,,,,121.58,"736,029.88","19,177,892.51","92,647,286.78","26,331,141.85","32,307,045.20","32,872,178.91","32,287,158.48","125,204.59","248,377.55","948,377.55","248,377.55","1,000,000.00","1,940,000.00","2,339,447.23",,,,,,,,,,,,,,,,,"1,250,000.00",,"6,487,192.04","6,487,192.04","43,656,893.97","7,810,000.00","49,108,665.67"
支付其他与投资活动有关的现金,,,,,,,"4,000,000.00",,"6,957.28",,"19,867.84","20,309,054.71",,,,"4,184,000.00",,"50,963,850.00","50,963,850.00","104,158,158.46","268,825.39",,"65,672,866.49",,"4,253,417.31",,"12,015,018.28",,,,,"524,417,991.25",,,,"779,232,000.00",,,,,,,,"150,000,000.00",,"1,700,000.00"
收到其他与经营活动有关的现金,"1,451,261.85","2,485,620.60","4,002,182.39","4,545,174.32","3,509,065.83","10,837,837.47","6,298,985.96","9,369,256.15","9,765,362.76","11,719,550.37","-78,343,613.26","62,830,500.35","35,364,253.67","117,165,252.09","137,519,273.21","35,783,834.95","44,603,350.92","168,685,120.72","318,204,051.50","173,918,595.63","30,442,819.35","709,062,176.44","828,499,004.52","90,618,088.30","22,272,737.58","24,010,247.19","26,526,812.51","38,904,136.37","9,612,273.98","48,119,645.36","19,505,067.84","69,129,300.75","44,985,827.53","30,262,580.74","50,215,266.07","96,516,801.09","66,199,005.89","89,882,177.26","67,668,236.12","77,873,691.89","23,553,323.88","29,411,390.36","48,570,661.81","191,437,151.65","21,379,019.07","26,961,894.05"
投资活动现金流出小计,"948,823.96","31,773,513.92","54,635,637.66","95,737,606.15","22,812,855.02","69,689,277.89","170,955,516.74","229,302,730.44","9,917,391.38","33,225,301.48","61,221,988.41","205,346,361.19","25,974,325.97","55,932,145.25","89,653,746.81","172,858,611.11","23,188,915.79","111,800,898.92","187,471,021.10","312,079,069.89","165,985,654.03","195,673,168.02","579,775,718.48","555,296,218.81","168,654,030.63","360,229,467.21","792,157,648.74","1,428,457,542.79","485,119,141.53","1,104,295,488.44","1,807,812,592.50","2,815,658,359.22","407,347,761.77","1,049,516,875.85","2,435,269,912.53","3,859,338,363.34","559,879,457.55","930,089,051.53","1,539,288,573.46","5,258,393,498.73","789,714,429.10","7,471,807,591.67","12,745,973,882.19","20,785,194,035.34","3,311,885,103.59","6,450,177,069.45"
经营活动现金流入小计,"305,155,717.64","574,503,127.59","911,334,386.19","1,449,310,342.68","293,752,861.82","557,465,469.14","1,034,252,235.54","1,696,794,245.42","244,767,846.16","864,793,571.85","1,183,195,383.59","2,864,646,365.97","530,839,871.67","1,049,744,280.34","1,367,216,057.43","2,094,640,969.84","990,022,106.63","1,392,897,061.14","2,963,677,737.44","3,512,023,343.84","989,367,197.81","3,067,468,363.75","3,948,197,946.06","5,849,105,812.27","1,531,304,067.65","2,958,821,470.23","5,523,570,042.86","9,813,803,906.76","2,765,929,493.41","6,598,772,741.79","9,346,821,688.76","14,095,715,865.52","2,832,634,685.33","7,672,502,385.94","11,732,001,629.90","19,438,170,653.94","3,960,127,326.63","9,275,342,577.64","13,845,089,608.97","22,025,030,069.10","6,503,650,660.90","15,567,952,170.86","25,316,297,704.45","34,827,308,001.49","9,468,393,341.33","21,714,887,855.91"
投资活动产生的现金流量净额,"-948,823.96","-31,773,513.92","-54,435,637.66","-95,537,606.15","-22,812,855.02","-69,687,257.89","-170,953,496.74","-229,091,369.25","-9,917,391.38","-33,227,421.48","-61,224,108.41","-145,845,911.19","-25,909,325.97","-28,207,145.25","-61,928,746.81","-160,802,211.48","-23,188,915.79","-111,800,898.92","-187,470,307.00","-258,017,876.73","-165,985,654.03","-188,822,525.22","-543,436,631.70","-539,930,561.96","-168,654,030.63","-344,088,693.60","-776,016,875.13","-1,370,151,517.53","-485,119,141.53","-1,099,227,236.66","-1,803,188,524.90","-2,148,747,645.62","-407,347,761.77","-1,028,110,670.06","-2,413,822,889.09","-3,837,082,084.57","-559,800,974.11","-930,010,568.09","-1,539,164,465.28","-5,250,911,029.21","154,526,336.19","-362,714,635.54","170,596,508.72","-1,911,894,774.79","1,436,721,203.39","1,439,761,895.97"
购买商品、接受劳务支付的现金,"279,479,529.15","453,102,776.26","838,336,336.27","1,244,789,951.59","372,671,445.52","630,197,910.32","1,022,254,081.29","1,515,346,752.47","361,677,407.28","1,060,882,709.81","1,312,319,001.21","3,086,712,585.62","429,437,971.17","948,552,951.98","1,722,334,874.46","2,400,668,012.18","125,441,693.87","527,755,075.50","1,941,781,809.29","3,624,110,960.67","545,238,273.85","974,353,687.19","1,829,101,006.01","5,217,664,222.84","943,942,809.08","2,444,031,758.02","5,295,647,510.77","8,596,320,052.63","1,688,332,019.46","7,050,669,876.73","9,765,078,619.26","14,120,446,293.81","3,636,847,969.68","7,922,022,134.70","11,640,657,441.79","18,564,434,339.92","4,192,326,042.02","9,381,884,360.75","13,647,308,169.61","20,424,848,055.21","6,658,543,777.93","15,234,938,488.97","24,140,705,962.71","31,845,448,450.48","9,486,255,971.26","20,716,805,990.84"
吸收投资收到的现金,,,"9,800,000.00","10,200,000.00","303,934,400.00","303,934,400.00","327,894,400.00","352,312,400.00",,"200,000.00","-1,000,000.00","40,000.00",,,,,,"24,866,000.00","24,866,000.00","157,902,000.00","980,000.00","980,000.00","980,000.00","749,880,636.57",,,"220,000,000.00","220,000,000.00",,"1,196,952,590.90","1,196,952,590.90","1,196,952,590.90","1,963,287.76",,,,,"37,805,040.00","2,922,805,031.20","2,919,557,695.90",,,"164,308,200.00","164,308,200.00",,
