科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"4,746,240.08","6,961,828.31","2,746,694.67","2,553,861.57","3,705,719.15","1,069,001.47","298,878.41","544,481.26","357,318.51","921,967.07","100,592.31","348,535.41","308,023.12","2,433,795.46","1,006,269.91","1,214,476.57","1,081,779.39","1,388,592.16","769,001.16","716,852.85","19,513,394.49","20,430,893.53","19,227,931.07","19,467,442.66","19,362,415.26","28,054,291.42","30,514,319.53","35,009,633.61","31,186,056.19","29,311,204.56","16,752,127.45","14,871,289.08","12,486,164.54"
应付职工薪酬,"2,811,587.99","3,391,225.57","4,660,623.04","5,795,414.50","5,708,564.78","5,593,612.15","4,797,775.37","6,334,325.34","5,687,550.90","6,167,634.02","5,932,412.77","8,181,212.72","6,473,635.42","7,025,149.38","8,348,891.12","10,622,687.97","10,894,810.27","12,891,341.40","13,313,537.47","12,202,524.60","12,200,388.26","11,921,068.18","12,678,310.70","12,783,579.05","14,245,412.64","74,367,960.82","172,963,534.72","85,768,257.09","137,362,036.33","286,069,681.07","350,340,105.92","215,225,698.31","135,112,886.40"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"19,484,797.29","6,286,930.19","20,214,120.03","40,515,803.02","45,193,901.36","49,266,906.07","44,077,318.81","42,624,833.47","17,395,078.74","11,658,672.13","2,958,030.29","9,640,264.90","2,926,637.07","9,469,697.69","6,601,809.93","5,046,027.80","10,724,874.52","10,330,372.84","8,732,085.40","13,403,930.27","8,509,920.88","5,748,101.34","20,555,281.42","17,753,589.24","20,624,625.70","106,642,622.01","104,716,850.18","185,264,750.82","199,029,201.05","205,986,302.50","240,135,260.84","277,800,558.98","237,309,570.39"
应收利息,,,,,,,,,,,,,,,,,,,"261,433.34","622,819.58","834,120.03","980,553.37","1,095,686.14","881,231.14","909,016.14","1,147,777.44","1,065,406.14","1,338,591.47","1,531,306.34","1,887,900.31","1,613,266.67","2,205,821.30","1,525,598.07"
应付利息,"424,423.88","669,364.00","38,920.50","77,841.00","100,000.00",,,,,,,,,,,,,,"59,520.86","53,486.77","1,991,685.87","6,878,741.61","10,662,162.15","14,976,189.18","728,151.45","1,926,755.79","1,423,684.04","1,649,168.94","2,052,607.19","2,012,287.78","3,260,956.88","4,186,700.85","4,612,767.49"
应收股利,"328,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"65,800,000.00",,,,,,,,"120,821.50","120,821.50","120,821.50","120,821.50","209,271.18","209,271.18","209,271.18","209,271.18","3,151,050.00","3,151,050.00","12,601,680.00","12,601,680.00","9,485,670.38","9,705,670.38","17,522,756.71","18,722,756.71","45,420,000.00"
存货,"141,656,165.69","104,604,337.64","163,885,217.52","173,689,977.10","261,686,957.96","330,254,958.96","296,672,368.60","222,300,933.46","251,344,495.61","424,081,180.36","463,920,580.75","463,789,224.97","493,482,802.33","352,107,658.74","356,775,662.14","426,285,931.19","340,356,890.10","326,933,860.45","454,617,595.24","514,018,821.58","572,848,401.94","606,468,705.85","615,046,916.45","634,101,193.55","707,616,299.76","1,121,880,058.52","1,280,670,101.25","1,345,680,897.00","1,457,091,370.05","1,580,198,283.90","1,563,195,630.79","1,518,564,153.95","1,603,901,162.14"
其他应付款,"39,038,285.29","35,877,237.87","29,658,292.02","36,324,331.01","38,659,736.79","39,817,999.65","36,880,129.03","36,898,280.08","16,050,545.59","10,128,611.33","10,917,727.02","18,827,123.17","24,375,479.36","27,114,489.07","41,455,161.64","35,902,262.30","48,512,222.75","44,552,674.90","45,937,361.47","58,061,883.45","184,867,263.62","203,883,712.17","375,542,785.78","328,590,726.18","321,251,414.58","7,368,029,242.21","247,584,368.01","236,530,487.47","109,313,113.74","142,361,858.21","176,211,444.84","166,641,428.69","243,642,639.01"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"170,000,000.00",,"20,000,000.00","20,000,000.00","255,000,000.00","254,484,300.00","254,106,300.00","254,060,100.00","44,274,300.00",,,,,,,,"300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","194,412,480.00","202,289,340.00",,,,"30,000,000.00","30,000,000.00","15,000,000.00","369,000,000.00","369,000,000.00","379,000,000.00","417,000,000.00","706,500,000.00"
其他流动资产,,,,,,,,,,,,,,,"85,670,906.85","40,000,000.00","2,276,862.14",,"159,772,028.09","147,114,498.69","145,796,717.56","162,485,062.08","153,327,781.16","138,775,931.54","108,300,889.24","255,195,849.90","167,297,575.45","353,337,548.36","362,741,769.81","906,305,889.93","62,576,781.59","262,764,064.15","270,732,086.60"
其他流动负债,,,,,,,,,,,,,,,,,,,,,"300,000,000.00","299,895,500.00","300,000,000.00","300,000,000.00",,,,,,"8,130,950.99",,,
流动资产合计,"389,331,340.64","470,622,243.86","675,114,026.08","884,230,496.83","1,004,541,447.65","1,787,100,358.52","1,793,563,209.01","1,863,035,611.12","1,915,973,360.40","1,840,539,207.14","1,757,981,681.94","1,923,734,887.14","1,934,577,672.93","1,631,221,140.76","1,787,139,809.34","2,113,445,008.62","1,860,949,370.22","1,524,534,055.21","1,656,749,642.75","1,859,740,202.09","2,452,028,195.48","2,127,466,588.00","2,120,053,963.34","2,337,062,739.54","2,842,938,001.69","11,429,040,235.88","4,582,044,649.81","5,294,762,845.14","5,837,761,004.96","6,384,746,183.37","7,081,563,692.55","6,502,131,369.55","7,634,996,519.40"
流动负债合计,"605,543,401.20","507,443,151.41","593,048,742.78","702,163,117.25","1,040,299,190.49","695,430,907.95","734,829,919.99","697,596,831.56","641,826,287.60","577,090,425.20","634,091,217.09","890,871,088.84","1,073,302,519.62","945,678,307.32","1,096,379,855.44","1,469,586,323.07","1,842,470,897.30","1,974,572,134.46","2,260,700,658.49","2,633,527,523.39","3,262,794,861.55","3,056,296,747.17","3,140,322,879.57","3,121,035,539.67","3,614,065,050.26","11,233,141,829.94","3,916,748,778.83","4,251,827,603.51","4,986,299,624.13","5,313,575,123.32","6,243,925,715.68","5,719,031,712.55","7,493,578,172.73"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"32,250,000.00","269,312,800.00","397,358,900.00","406,894,800.00","100,301,200.00",,,,"200,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00",,,"107,292,100.00","137,660,980.00","40,000,000.00","50,000,000.00","250,000,000.00","470,000,000.00","592,000,000.00","590,000,000.00","732,480,306.17","730,303,682.24","815,526,970.29","812,568,022.91","665,419,851.07","723,342,373.74","240,824,965.15"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"3,873,360.00","3,873,360.00","3,873,360.00","3,873,360.00","3,873,360.00","62,973,360.00","294,830,715.07","258,362,481.13"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"199,578,453.33","199,578,453.33","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00"
长期股权投资,"2,000,762.77","2,488,639.34","6,483,635.65","6,483,635.65","6,683,679.53","6,815,997.62","7,212,235.37","7,425,090.34","7,590,877.76","7,615,932.59","7,662,129.76","7,678,004.80","12,574,668.83","12,684,466.43","8,299,857.04","8,371,910.42","8,389,108.09","8,395,926.15","32,480,773.59","32,543,879.18","32,697,389.08","32,809,775.79","37,983,729.87","43,025,275.50","33,066,909.32","40,755,213.03","40,509,607.25","40,565,127.76","16,676,950.22","16,747,232.98","17,354,982.65","17,362,058.14","18,412,697.02"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"237,196.04","208,474.16","179,752.28","172,571.81","165,391.34","158,210.87","151,030.40","11,388,132.45","11,272,963.20","11,791,569.83","11,667,360.44","11,543,151.05","11,418,941.66","11,294,732.27","11,178,733.35","13,399,601.17","13,255,358.29","13,111,115.41","47,576,816.85","47,100,318.48","12,678,386.77","12,534,143.89","12,389,901.01","12,245,658.13","12,101,415.25","11,957,172.37","13,570,613.04","13,387,366.38","17,713,657.65","17,491,902.69","15,082,985.33","53,615,237.60","53,201,994.71"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,228,060.08","3,335,286.87","3,891,544.52","4,011,717.66","4,119,724.54"
固定资产,"337,181,747.29","351,708,387.50","557,827,673.61","542,408,558.10","584,683,482.71","583,394,342.67","827,382,230.96","823,406,366.71","816,439,883.81","821,545,281.57","833,526,908.45","811,636,947.03","788,525,714.70","796,467,343.74","1,085,134,588.69","1,053,807,048.47","1,024,412,664.96","1,079,205,711.21","1,295,664,143.14","1,414,569,026.39","1,584,454,674.87","1,546,686,243.97","1,932,924,344.78","1,882,253,527.13","2,446,311,715.74","5,622,571,200.50","6,265,500,281.12","6,102,095,747.50","6,070,045,908.06","5,936,245,158.37","6,028,939,588.31","5,974,347,285.46","5,865,380,041.80"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"122,658.53","122,658.53","122,658.53","24,303,919.52","213,163,748.98","207,510,279.65","202,695,703.68","197,400,744.85","189,734,795.37","174,713,469.75","159,565,275.48"
在建工程,"81,901,777.27","148,609,535.47","102,535,188.60","125,888,931.90","126,549,665.19","242,309,333.45","68,968,739.94","57,031,205.38","142,168,370.91","275,409,126.82","397,407,683.12","525,498,280.20","705,283,908.49","868,002,546.56","597,365,836.09","720,636,230.02","910,956,639.63","1,329,711,351.47","1,291,895,841.86","1,373,414,950.85","1,336,969,630.11","1,535,917,379.35","1,344,024,455.94","1,432,942,895.70","905,509,647.74","1,088,183,305.58","418,636,002.32","485,849,152.11","439,815,058.77","577,256,639.37","604,727,691.73","623,838,139.02","723,421,570.65"
其他非流动负债,,,,,,,,,,,,,,,"10,850,000.00","9,500,000.00","9,500,000.00","9,500,000.00","9,500,000.00",,,,,,,,,,,,,,
工程物资,"972,523.37","19,839,144.28","5,163,948.74","3,178,733.40","10,122,570.85","14,316,803.75","12,470,826.89","11,229,647.98","11,667,345.31","14,567,180.31","21,124,702.97","8,633,561.73","13,013,697.01","5,489,822.31","3,789,580.42","4,968,532.78","25,145,834.40","12,592,766.36","8,311,960.16","7,071,094.17","10,286,167.49","5,061,308.57","1,386,221.18","1,822,633.66","2,523,629.70","60,077,665.43","58,378,944.35","59,018,795.88","71,160,229.21","79,973,148.48","64,110,107.69","81,680,462.35","104,309,818.39"
非流动负债合计,"32,250,000.00","269,312,800.00","397,358,900.00","406,894,800.00","100,301,200.00",,,,"200,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","310,850,000.00","309,500,000.00","9,500,000.00","9,500,000.00","116,792,100.00","147,160,980.00","49,500,000.00","59,500,000.00","262,778,558.53","482,778,558.53","604,557,107.21","854,317,592.88","1,390,017,176.58","1,371,734,862.14","1,447,361,292.75","1,420,651,774.14","1,268,221,593.75","1,300,693,075.77","797,471,735.26"
固定资产清理,"86,490.97",,,,,"2,538,280.10","1,375,143.40","1,147,007.35","869,337.99","869,337.99",,,,,,,,,,,,,,,,"2,546,892.72","1,551,800.00","1,551,800.00","2,375,794.74","1,627,674.28",,"1,376,594.49","4,150,042.93"
负债合计,"637,793,401.20","776,755,951.41","990,407,642.78","1,109,057,917.25","1,140,600,390.49","695,430,907.95","734,829,919.99","697,596,831.56","841,826,287.60","877,090,425.20","934,091,217.09","1,190,871,088.84","1,373,302,519.62","1,245,678,307.32","1,407,229,855.44","1,779,086,323.07","1,851,970,897.30","1,984,072,134.46","2,377,492,758.49","2,780,688,503.39","3,312,294,861.55","3,115,796,747.17","3,403,101,438.10","3,603,814,098.20","4,218,622,157.47","12,087,459,422.82","5,306,765,955.41","5,623,562,465.65","6,433,660,916.88","6,734,226,897.46","7,512,147,309.43","7,019,724,788.32","8,291,049,907.99"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","94,000,000.00","94,000,000.00","94,000,000.00","94,000,000.00","188,000,000.00","188,000,000.00","188,000,000.00","191,515,000.00","191,515,000.00","191,515,000.00","191,515,000.00","190,792,400.00","190,792,400.00","190,792,400.00","190,792,400.00","204,424,200.00","204,424,200.00","204,424,200.00","204,424,200.00","710,511,200.00","2,032,164,739.00","2,032,164,739.00","2,032,164,739.00","2,032,095,439.00","2,032,095,439.00","2,032,095,439.00","2,032,095,439.00","2,032,020,889.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"78,889,653.81","78,889,653.81","78,889,653.81","78,889,653.81","78,889,653.81","1,313,071,282.00","1,313,071,282.00","1,313,071,282.00","1,313,071,282.00","1,219,071,282.00","1,219,071,282.00","1,219,071,282.00","1,257,150,692.76","1,261,615,475.04","1,260,722,518.60","1,263,844,771.92","1,258,322,656.25","1,259,559,137.97","1,253,949,213.83","1,255,152,825.32","1,391,685,149.81","1,393,421,416.50","1,404,497,154.00","1,411,029,003.99","895,380,771.60","9,546,618,621.47","9,580,445,001.38","9,582,089,832.19","9,587,722,281.28","9,724,499,869.73","9,640,990,354.09","9,560,959,342.82","9,626,362,784.07"
无形资产,"26,712,432.87","37,701,573.48","36,931,000.72","36,738,357.52","36,545,714.32","36,353,071.13","36,160,427.96","35,967,784.79","35,775,141.56","35,582,498.39","36,410,339.56","40,491,229.92","40,216,675.53","60,233,699.34","64,058,054.92","63,519,073.27","120,445,475.81","122,878,945.74","142,693,153.06","141,320,250.46","139,947,347.86","149,356,445.26","148,623,540.56","147,193,157.09","149,264,197.37","1,367,365,746.86","1,420,018,203.66","1,388,882,625.01","1,359,848,092.63","1,326,657,665.97","1,312,928,031.11","1,268,696,438.75","1,238,432,103.24"
盈余公积,"5,916,130.67","11,151,319.85","27,455,062.14","27,455,062.14","27,455,062.14","27,455,062.14","63,175,963.95","63,175,963.95","63,175,963.95","63,175,963.95","81,122,840.74","81,122,840.74","81,122,840.74","81,122,840.74","82,585,070.78","82,585,070.78","82,585,070.78","82,585,070.78","88,751,959.95","88,751,959.95","88,751,959.95","88,751,959.95","98,214,625.07","98,214,625.07","98,214,625.07","98,214,625.07","112,318,664.79","112,318,664.79","112,321,988.02","112,318,664.79","303,909,289.50","309,781,171.45","144,588,351.35"
开发支出,,,,,,,,,,,,,"4,701,045.55","10,007,807.31","11,871,146.78","15,436,449.88","17,217,127.04","18,977,992.21",,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"172,314,772.00","109,773,932.00","90,641,454.00","90,641,454.00","81,190,824.00","81,190,824.00","490,555,267.46","586,589,206.78","586,589,206.78","35,780,585.62",
商誉,,,,,,,,,,,,,,,,,,,,,,,,,"25,413.85","4,620,762,571.99","4,881,901,979.36","4,881,901,979.36","5,014,073,096.70","5,014,450,053.41","4,985,888,761.43","4,985,888,761.43","4,985,888,761.43"
未分配利润,"51,890,866.78","98,398,366.34","222,787,569.63","318,893,438.16","457,376,430.17","548,353,932.08","546,541,640.99","646,608,198.95","634,521,510.99","665,141,656.09","647,270,955.67","653,140,422.65","611,246,621.92","620,129,596.13","631,784,565.94","633,128,914.07","633,815,572.45","648,041,084.52","679,179,400.82","693,588,808.27","706,922,630.28","718,960,866.55","762,473,143.51","779,000,237.79","762,531,138.42","810,904,602.48","509,773,698.31","1,094,970,516.41","1,413,273,271.76","2,024,076,923.59","1,409,921,162.39","2,000,389,612.58","1,612,398,762.42"
长期待摊费用,"1,196,000.00","2,226,521.75","2,177,043.55","2,164,674.01","2,152,304.47","2,187,934.93","2,127,565.29","2,115,195.72","2,102,826.15","2,090,456.58","2,078,087.03","2,065,717.46","2,055,320.29","2,027,617.98","2,496,041.82","4,111,904.48","5,198,067.40","3,126,679.22","2,923,819.67","3,710,750.68","3,408,912.11","2,347,641.02","2,177,181.47","2,006,721.92","2,078,511.39","22,554,050.93","25,258,008.42","23,841,394.37","29,648,291.38","28,055,306.83","26,462,321.80","25,034,371.32","25,117,021.80"
少数股东权益,,,,,,,,,,,,,,,"995,394.85","51,006,644.74","51,239,820.54","51,475,672.44","52,191,356.93","52,821,680.91","57,198,791.08","57,719,122.37","59,713,990.08","62,713,536.08","87,837,337.50","399,057,851.87","401,917,536.35","425,062,581.26","425,183,240.71","301,549,381.95","447,544,364.23","368,721,367.72","209,522,048.32"
递延所得税资产,"4,869,781.24","1,790,771.57","3,127,659.13","3,030,112.14","2,877,280.55","3,136,851.13","2,207,397.71","1,706,234.62","2,734,937.45","2,468,736.02","1,697,402.23","1,471,705.71","2,352,800.80","3,058,269.54","3,498,757.16","3,654,136.31","4,336,470.80","4,994,473.05","6,962,855.10","8,503,655.18","7,215,564.97","7,508,677.21","11,163,261.12","12,654,158.39","10,015,834.30","62,507,570.92","83,341,751.09","98,323,415.87","102,194,737.78","107,610,361.02","134,965,580.71","138,335,365.61","105,889,460.90"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"78,705,000.00","99,224,500.00","157,102,524.12","174,537,753.12","181,644,173.75","50,626,685.12","22,324,738.66","38,050,425.88","52,145,912.53","101,340,323.03","46,265,176.10","58,253,295.62","102,772,332.37","61,156,123.34","74,169,066.86","99,830,637.86","147,507,161.90"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"455,158,711.82","564,573,047.55","714,425,902.28","720,065,574.53","769,780,088.96","891,210,825.65","958,055,597.92","951,416,665.34","1,030,621,684.14","1,171,940,120.10","1,311,574,613.56","1,409,018,597.90","1,580,142,772.86","1,769,266,305.48","1,787,692,596.27","1,887,904,886.80","2,208,061,746.42","2,692,219,460.82","2,985,611,887.55","3,202,771,678.51","3,309,302,247.01","3,451,744,100.18","3,640,989,574.59","3,712,646,803.40","3,839,370,937.19","13,454,421,573.36","13,466,518,977.95","13,665,722,309.86","13,819,848,059.51","14,067,160,476.74","13,764,790,127.62","14,819,240,467.10","14,341,207,655.90"
所有者权益(或股东权益)合计,"206,696,651.26","258,439,340.00","399,132,285.58","495,238,154.11","633,721,146.12","1,982,880,276.22","2,016,788,886.94","2,116,855,444.90","2,104,768,756.94","2,135,388,902.04","2,135,465,078.41","2,141,882,396.20","2,141,417,926.17","2,154,809,138.92","2,167,602,550.17","2,222,263,572.35","2,217,040,219.34","2,232,681,381.57","2,264,868,771.81","2,281,823,377.21","2,449,035,580.94","2,463,413,941.01","2,357,942,099.83","2,445,895,444.74","2,463,686,781.41","12,796,002,386.42","12,741,797,672.35","13,336,922,689.35","13,223,948,147.59","13,717,679,762.65","13,334,206,510.74","14,301,647,048.33","13,685,154,267.31"
资产总计,"844,490,052.46","1,035,195,291.41","1,389,539,928.36","1,604,296,071.36","1,774,321,536.61","2,678,311,184.17","2,751,618,806.93","2,814,452,276.46","2,946,595,044.54","3,012,479,327.24","3,069,556,295.50","3,332,753,485.04","3,514,720,445.79","3,400,487,446.24","3,574,832,405.61","4,001,349,895.42","4,069,011,116.64","4,216,753,516.03","4,642,361,530.30","5,062,511,880.60","5,761,330,442.49","5,579,210,688.18","5,761,043,537.93","6,049,709,542.94","6,682,308,938.88","24,883,461,809.24","18,048,563,627.76","18,960,485,155.00","19,657,609,064.47","20,451,906,660.11","20,846,353,820.17","21,321,371,836.65","21,976,204,175.30"
负债和所有者(或股东权益)合计,"844,490,052.46","1,035,195,291.41","1,389,539,928.36","1,604,296,071.36","1,774,321,536.61","2,678,311,184.17","2,751,618,806.93","2,814,452,276.46","2,946,595,044.54","3,012,479,327.24","3,069,556,295.50","3,332,753,485.04","3,514,720,445.79","3,400,487,446.24","3,574,832,405.61","4,001,349,895.42","4,069,011,116.64","4,216,753,516.03","4,642,361,530.30","5,062,511,880.60","5,761,330,442.49","5,579,210,688.18","5,761,043,537.93","6,049,709,542.94","6,682,308,938.88","24,883,461,809.24","18,048,563,627.76","18,960,485,155.00","19,657,609,064.47","20,451,906,660.11","20,846,353,820.17","21,321,371,836.65","21,976,204,175.30"
