科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"210,801,922.24","132,497,264.82","167,364,937.48","59,547,977.36","222,953,579.44","99,106,065.52","105,636,750.61","196,533,163.88","279,183,599.30","179,256,096.45","176,182,158.89","90,151,434.31","108,210,642.49","241,580,164.72","217,256,491.85","142,287,650.59","362,021,419.56","463,791,363.63","509,381,739.63","574,055,491.71","402,662,751.77","455,690,214.43","685,543,172.66","700,571,505.26","921,733,017.68","3,322,715,433.46","3,013,882,465.58","1,017,155,208.79","2,297,380,884.07","2,674,909,438.46","2,390,173,195.75","1,506,733,319.83","2,348,373,858.60","2,058,982,400.76","1,789,772,051.35","2,056,882,460.78","2,117,898,196.23","1,795,209,440.00","2,423,501,961.16","1,123,857,282.19","1,706,193,716.64","2,427,886,282.51","4,153,965,484.86"
短期借款,"925,480,640.00","641,212,139.38","1,371,236,669.83","1,704,884,554.00","1,602,139,987.87","1,030,973,172.50","1,823,532,738.89","2,174,579,182.00","2,023,000,000.00","1,912,613,316.46","2,560,000,000.00","3,062,338,569.91","3,190,369,890.91","2,898,464,956.54","3,495,673,187.89","4,053,000,000.00","3,804,357,482.32","3,559,852,821.61","4,108,836,286.53","5,021,215,673.72","4,872,655,874.08","4,211,022,774.35","3,730,484,500.01","4,134,856,500.00","4,587,151,200.02","3,761,673,140.01","4,556,584,547.05","3,242,704,832.87","4,573,451,147.70","4,063,142,964.40","5,161,933,670.37","6,470,376,418.61","7,534,435,586.41","7,064,244,220.82","7,586,249,459.29","7,057,960,811.75","5,855,964,479.37","6,399,708,726.97","5,310,876,173.67","6,659,099,896.14","11,599,599,617.42","9,818,377,729.75","7,515,654,412.82"
交易性金融资产,,,,,,,,"10,500,000.00",,,,"1,364.28",,,,,,,,,"258,900.00","471,800.00","300,100.00","741,300.00","3,229,725.00","5,514,180.00","318,246,120.00","6,377,345.00","4,009,030.00","25,873,203.75","10,896,068.67","29,656,540.00","5,602,120.00","3,470,087.00","47,532,751.05","38,733,890.58","59,836,026.29","2,034,040.11",,"1,379,095.27","1,379,095.27","12,083,000.00","17,628,400.00"
交易性金融负债,,,,,,,,"8,948,390.26","7,542,951.00","4,771,426.24","4,779,530.00","1,472,583.00","1,443,037.99","4,267,905.12","3,015,495.00","891,223.03","885,114.00","535,134.99","202,310.02","814,072.50",,"1,356,060.00","400,307.00","834,820.00","160,500.00","8,383,726.05","1,454,764.00","25,014,356.61","8,074,862.89","2,681,840.00","10,662,390.00","15,764,264.43","11,254,266.57","28,122,062.35","39,378,717.40","85,200.00",,"5,830,731.00","13,493,737.76","851,395.89","851,395.89","851,395.89",
应收票据,"350,000.00","737,127.16","2,535,030.30","4,170,664.31","8,358,327.50","1,610,000.00",,"600,000.00","5,419,000.00","67,750.00","67,750.00","2,175,800.00","625,600.00","2,366,858.00","3,000,000.00",,"1,040,000.00",,"4,000,000.00","63,640,000.00","53,190,000.00","7,611,686.55","46,200,000.00","6,511,506.58","37,076,121.58","377,935,913.58","193,661,391.08","139,039,797.76","137,967,993.72","147,057,692.32","131,649,541.36","184,384,837.76","195,747,703.36","162,430,745.00","131,419,294.00","72,007,744.36","40,310,133.00","73,862,000.00","138,470,121.90","95,639,906.70","155,535,853.92","122,276,551.20","187,061,907.00"
应付票据,"58,059,704.04","41,129,360.30","56,529,591.05","63,572,723.93","76,028,150.40","46,345,573.42","73,903,451.22","114,108,917.70","169,345,877.04","116,929,765.22","162,478,193.74","152,721,599.88","159,741,326.29","157,971,183.34","101,239,463.63","83,371,212.97","199,743,776.08","238,445,029.01","124,564,292.85","100,257,656.78","154,949,711.09","137,448,426.66","76,433,403.40","28,228,031.98","49,310,264.48","59,522,550.86","30,213,492.53","13,313,345.46","54,479,143.18","55,676,151.27","25,055,101.07","15,850,815.70","23,894,464.68","27,203,387.18","27,153,667.61","44,706,728.54","47,254,122.60","24,487,894.80","16,430,103.93","16,810,747.11","22,341,385.39","16,419,929.89","20,140,712.57"
应收账款,"234,898,531.83","210,518,451.01","189,040,374.14","283,802,399.45","306,708,449.01","234,836,235.38","185,988,540.27","654,968,489.76","311,082,707.95","342,382,023.27","229,278,183.59","401,471,877.84","545,369,929.60","464,375,512.84","369,111,151.45","378,706,996.46","397,686,493.99","622,900,320.75","615,098,333.65","963,282,685.21","790,144,046.93","681,080,589.80","513,924,224.48","403,411,209.26","549,322,913.40","487,787,509.22","585,719,904.04","803,141,390.42","718,456,603.14","355,070,932.77","898,309,651.19","998,409,975.03","1,243,748,901.42","851,565,052.70","1,334,165,764.41","1,178,274,276.58","729,644,813.93","548,664,570.93","745,153,382.94","797,639,218.27","487,967,186.68","1,215,503,215.53","948,666,606.36"
应付账款,"219,895,928.76","177,106,583.98","378,188,627.63","352,347,933.16","291,715,001.23","253,465,173.55","506,574,893.65","566,894,310.82","235,486,823.44","373,168,557.23","707,107,157.82","452,336,242.53","256,500,502.48","331,054,350.43","589,390,564.90","538,695,015.16","232,608,322.71","345,121,881.36","932,870,416.62","543,229,907.23","502,349,258.92","405,143,522.05","565,018,271.34","1,358,270,355.13","616,252,470.57","727,422,345.55","696,569,475.26","988,274,575.70","509,508,612.50","720,454,707.97","562,806,373.67","644,028,155.41","362,348,961.57","282,633,269.26","350,573,240.91","590,061,219.51","490,252,984.38","507,171,243.88","677,505,747.42","900,941,127.82","997,249,876.86","814,768,237.94","1,026,098,451.19"
预付款项,"52,117,518.40","112,095,106.29","173,069,962.44","132,595,311.42","232,231,151.36","178,419,637.14","199,472,925.80","144,673,301.10","218,804,537.86","463,554,840.87","223,885,225.08","101,478,771.25","168,528,283.80","175,645,972.05","273,591,030.39","138,519,489.50","213,860,884.52","267,742,879.66","308,780,824.20","143,726,859.30","264,421,255.43","229,581,759.21","223,900,634.65","255,261,355.77","150,853,253.09","229,396,527.97","293,578,196.11","259,475,463.89","105,777,110.82","205,125,418.67","363,639,251.52","495,873,192.45","288,619,123.37","1,013,071,424.50","1,053,040,039.05","141,948,886.55","311,587,530.96","1,168,386,471.59","965,995,661.86","934,817,501.14","2,112,870,657.27","351,120,750.17","507,758,300.35"
预收款项,"146,336,644.80","77,583,258.30","73,362,157.19","94,790,751.16","68,626,455.00","50,708,770.99","75,486,123.28","27,917,525.00","51,033,694.30","43,459,725.13","35,455,395.78","59,683,217.46","93,903,262.06","46,388,419.22","65,397,446.64","94,524,946.82","114,380,098.19","47,770,792.05","106,935,830.23","85,835,521.32","159,586,973.84","96,324,742.69","129,177,323.55","95,788,831.82","202,194,466.95","850,112,230.32","719,027,970.11","737,002,876.49","622,659,820.93","546,705,756.54","526,756,906.91","484,991,808.68","235,024,838.54","499,704,454.75","627,736,783.16","322,802,503.81","404,479,387.40","495,519,840.33","1,050,739,935.97","454,276,849.73","832,321,055.90","643,928,567.06","1,154,198,907.51"
其他应收款,"23,990,126.94","51,387,740.00","26,325,570.92","71,055,028.51","89,936,129.54","128,290,329.29","125,126,627.54","203,438,117.65",,"135,064,301.72","261,346,582.46","264,995,041.96","383,788,378.25","247,745,593.71","413,356,795.96","747,707,301.23","397,333,768.00","332,161,072.80","335,301,156.39","215,622,193.68","199,452,854.48","234,932,028.53","168,255,466.74","154,291,744.85","166,120,779.91","222,599,599.54","247,434,123.67","189,657,062.01","186,866,935.82","316,907,033.22","516,373,571.62","905,696,250.69","947,721,789.64","931,669,678.77","1,528,547,999.00","906,445,805.47","799,840,626.55","1,373,621,778.80","1,373,811,791.42","2,401,240,137.42","1,287,167,342.24","1,453,026,488.89","1,122,435,996.75"
应付职工薪酬,"48,846,935.09","36,308,232.46","37,886,368.49","64,044,799.08","48,511,072.78","49,906,449.84","48,334,918.95","82,540,010.32","54,693,392.63","49,762,635.99","62,692,464.36","80,708,244.03","40,814,667.69","41,199,029.77","59,644,474.88","73,767,548.23","41,803,742.79","40,757,382.87","54,090,605.11","94,238,329.09","52,743,025.17","46,652,724.30","51,009,633.19","99,753,649.01","84,108,766.98","84,924,837.55","85,827,828.05","98,470,733.43","87,596,404.29","75,414,641.15","81,976,578.36","109,508,976.46","87,661,953.40","70,404,792.89","78,315,025.02","117,008,224.04","88,686,767.75","74,551,035.78","83,499,582.11","166,877,439.35","131,065,431.92","115,581,359.69","113,243,894.51"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,557,227.90","24,776,234.66","-71,233,179.70","-95,124,226.77","-7,379,854.63","-6,565,036.02","-134,974,247.74","-150,266,396.54","-79,713,333.38","-37,949,234.15","-133,864,627.30","-194,380,019.22","-96,266,102.52","-51,258,322.48","-147,799,936.68","-181,017,858.33","-56,533,540.00","-19,302,278.60","-182,849,523.30","67,773,826.16","26,151,574.63","13,845,669.54","25,182,665.48","17,248,024.07","35,698,524.70","33,455,498.29","32,950,197.55","24,406,214.84","15,020,856.17","39,102,118.96","29,077,025.39","56,881,357.47","49,976,518.71","45,413,205.83","61,487,553.98","69,786,047.49","73,169,199.03","31,762,822.05","75,637,962.48","132,057,823.19","36,694,291.73","92,535,688.40","97,310,728.05"
应收利息,,,,,,,,,"13,470,000.00",,,,,,,,,,,,,,,,,"859,791.60","3,415,309.99","546,126.55","886,642.23",,"1,241,242.77","448,645.51","229,127.85","237,357.22","142,389.04",,,,,"97,716.37","46,360.32","18,779.35","28,646.39"
