科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"426,692,224.96","894,496,390.82","1,322,909,489.42","1,899,868,781.67","649,273,519.43","1,447,078,767.59","2,174,453,530.52","2,858,835,048.74","512,200,059.95","1,205,111,543.92","1,974,206,556.75","2,693,920,922.67","837,433,066.81","1,747,669,878.92","2,765,981,245.09","3,746,236,633.57","919,976,883.37","2,038,841,464.29","3,035,661,923.02","3,983,754,396.95","969,780,708.23","2,012,150,285.21","3,095,042,975.54","4,143,447,022.05","954,707,597.21","1,954,462,713.48","4,275,242,400.21","6,578,060,453.05","1,861,894,874.46","3,943,645,773.80","6,039,592,301.57","7,735,387,986.81","2,018,074,511.23","4,281,972,932.91","7,267,816,538.51","9,786,995,573.98","2,457,220,528.59","5,402,812,334.84","8,467,253,469.96","12,134,810,813.61","3,374,195,442.39","7,461,480,565.41","12,384,140,871.58","17,469,682,593.66"
二、营业利润,"9,279,328.98","28,159,896.30","37,641,365.92","51,733,131.14","7,207,510.84","34,852,163.18","44,168,002.29","-205,342.48","-41,413,689.92","-24,215,254.59","20,204,933.08","38,776,739.28","26,937,995.08","46,623,547.36","67,144,748.36","125,884,899.66","5,930,900.34","1,074,661.20","6,603,985.10","-24,284,050.18","-4,341,433.20","-2,112,111.75","-23,115,341.96","-52,631,345.94","-16,795,466.30","-11,181,219.44","92,286,114.34","146,061,821.27","47,784,999.08","100,366,788.20","175,142,806.62","17,180,865.26","58,445,079.60","134,515,760.47","134,205,364.69","123,851,212.36","13,216,109.01","49,735,478.87","82,853,822.40","203,204,812.49","416,676,972.34","852,556,293.53","1,564,331,834.87","2,291,442,726.59"
减:营业成本,"364,923,761.12","764,974,209.80","1,124,769,812.34","1,617,353,557.16","547,357,426.60","1,228,640,768.12","1,844,935,601.89","2,459,172,476.42","465,000,028.71","1,036,558,205.37","1,655,431,317.96","2,265,039,362.25","692,610,678.97","1,473,451,971.10","2,353,559,121.45","3,227,619,642.63","793,777,196.56","1,787,927,195.63","2,667,785,617.68","3,526,127,428.84","849,994,980.54","1,766,418,148.11","2,699,321,437.89","3,630,891,616.33","828,396,148.78","1,690,196,675.53","3,572,248,934.19","5,468,648,665.26","1,536,211,399.38","3,248,366,662.08","4,958,129,935.36","6,438,350,795.65","1,658,332,048.08","3,456,862,199.66","5,955,355,067.39","7,990,793,909.55","2,046,735,178.20","4,492,329,988.96","7,148,884,173.43","10,149,889,921.67","2,519,653,297.02","5,822,626,634.73","9,518,920,283.93","13,449,420,027.37"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,187,072.64","4,372,627.94","6,849,001.76","11,505,467.83","6,195,977.91","7,842,028.22","12,173,062.38","19,511,450.46","2,954,340.51","8,880,168.27","15,381,837.76","23,066,147.34","9,146,889.54","13,416,072.63","18,716,295.54","27,963,225.11","6,679,011.03","13,043,117.43","19,950,964.75","25,003,146.91","4,885,104.99","10,774,907.12","18,308,193.45","23,537,085.12","3,882,829.86","7,398,454.86","6,636,649.44","12,791,575.66","3,575,456.92","9,530,369.44","26,142,876.21","39,966,794.89","15,126,098.35","30,768,897.26","43,153,684.97","65,350,967.11","13,268,876.33","29,027,017.87","42,646,425.71","107,022,293.14","29,248,668.64","69,642,701.79","116,187,070.32","170,744,211.49"
营业外收入,"3,537,357.35","9,630,058.15","25,337,332.36","32,313,648.73","6,764,652.35","10,252,866.96","14,273,173.56","20,027,705.98","7,206,145.46","10,682,164.67","17,682,981.06","53,470,697.65","5,036,371.75","21,108,397.49","41,837,247.31","98,431,503.52","13,006,013.43","36,838,975.96","49,441,751.89","84,224,923.83","17,802,682.67","29,069,031.05","39,692,358.80","47,584,824.81","8,960,284.72","18,698,783.90","182,863,420.84","170,457,814.43","13,649,773.42","42,884,080.66","65,015,518.45","115,864,571.47","21,856,121.53","47,426,828.50","111,830,334.26","195,494,749.94","60,857,712.49","115,990,485.07","168,248,815.33","269,283,480.78","56,176,695.19","34,919,463.02","41,293,486.67","13,007,546.07"
销售费用,"18,274,391.85","34,661,131.00","54,697,169.35","77,007,237.00","25,935,620.16","54,328,222.04","82,161,923.64","107,812,292.31","29,549,484.10","57,154,704.94","94,844,527.87","125,452,907.27","39,023,595.09","76,362,975.20","115,648,080.96","156,127,572.53","38,616,115.65","78,472,860.26","117,661,289.10","159,925,414.86","39,028,037.19","75,203,970.55","125,873,073.60","172,916,957.32","41,739,460.50","86,433,720.46","172,491,422.04","282,581,692.70","75,020,750.09","174,491,756.18","267,330,177.72","368,359,798.56","94,587,509.75","223,746,868.54","337,288,931.57","509,451,699.98","125,240,498.93","268,488,852.19","405,630,414.31","593,550,688.58","142,339,579.25","306,568,048.16","480,714,599.71","695,898,989.00"
减:营业外支出,"18,338.22","47,556.65","13,881,450.04","14,198,142.09","54,363.09","657,130.72","1,086,629.39","1,076,359.15","176,956.84","444,656.96","2,147,094.95","2,561,648.89","13,271.66","170,794.07","1,854,877.70","2,738,670.20","392,018.14","726,636.83","1,632,146.96","8,969,380.04","906,953.31","4,846,694.27","5,031,424.47","17,813,692.71","648,918.59","1,233,334.57","43,240,936.38","11,992,225.23","1,948,787.72","4,264,915.88","6,665,033.12","17,825,349.31","3,657,070.43","6,258,994.29","10,843,324.35","25,384,378.82","1,869,951.43","3,015,266.60","4,825,185.92","22,819,923.88","1,253,542.80","2,835,121.21","5,301,857.63","74,290,419.20"
管理费用,"10,968,729.08","25,229,574.94","38,221,025.90","59,767,867.94","17,639,860.52","31,823,245.25","53,790,282.61","78,688,073.95","16,231,420.79","46,570,671.18","69,435,060.88","95,800,474.53","23,261,387.42","52,424,218.69","85,766,107.43","123,708,124.91","25,094,432.60","65,738,698.57","99,806,337.47","134,745,450.99","28,944,635.85","71,159,693.85","117,381,551.39","159,930,497.99","36,410,669.99","82,768,131.57","196,481,974.97","294,013,519.16","70,844,971.54","163,596,484.45","256,994,998.28","353,029,050.41","90,888,071.05","200,068,608.77","314,916,186.97","447,491,301.63","113,380,695.84","227,747,381.89","346,773,270.57","496,074,029.98","129,547,346.56","247,457,262.49","382,456,844.04","622,031,028.63"
其中:非流动资产处置净损失,,,,"12,351,898.75",,,,,,,,"1,357,850.41","17,401.08","75,135.08","327,508.34","924,454.03",,,"484,098.42","7,973,530.89","746,333.94","1,874,542.17","1,907,534.56","13,938,558.43","317,421.57","623,793.70","149,381.59","759,820.69","7,398.76","108,724.70","147,083.63","2,547,205.12","107,971.40","858,193.69","1,366,724.29","3,228,266.52","199,805.58","209,990.05","535,161.08","1,166,338.55","67,775.19","462,651.87","509,261.93",
