科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"129,210,326.75","191,607,724.43","310,208,732.12","674,008,513.55","149,809,862.06","227,426,340.47","349,367,952.93","530,521,910.91","71,330,128.02","186,942,796.78","275,858,430.85","547,191,806.72","204,318,847.19","370,941,043.50","599,499,652.37","1,053,721,570.58","189,008,302.95","393,602,229.44","665,342,472.88","1,127,998,229.02","301,644,253.61","439,381,472.30","635,534,556.06","1,181,962,200.15","252,234,003.13","502,446,116.98","701,326,976.71","1,365,709,779.52","535,159,169.22","583,647,191.63","892,630,892.32","1,093,494,947.05","377,521,284.24","882,928,119.01","1,273,945,483.46","1,689,203,952.92","303,642,844.98","709,070,902.76","1,025,437,222.12","1,455,255,565.00","399,432,764.30","860,753,154.07","1,202,652,156.32","1,850,895,564.00","771,965,055.75"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,"37,434,584.96",,,,,,,,"82,199,800.00",,,"-13,095,728.63",,,,,,,,,,,,,,
收到的税费返还,"1,177,313.78","2,039,013.97","3,200,041.69","5,638,916.05","3,646,206.23","4,789,648.74","5,334,940.43","7,544,619.47","997,856.55","2,020,186.59","2,573,816.62","6,921,159.57","258,570.77","258,570.77","7,375,403.92","14,587,103.54",,"2,166,950.14","7,720,835.77","17,109,006.78","1,168,824.32","11,037,973.28","21,737,717.05","26,810,179.03","68,120.59","103,068.33","321,618.63","5,513,586.26",,,"17,981,877.90","46,958,631.58","38,190,917.22","53,428,273.57","107,403,270.61","131,988,569.50","25,689,498.27","41,064,628.86","60,979,264.13","84,082,620.82","27,294,073.63","37,178,352.72","61,132,199.16","72,458,271.89","34,450,400.45"
支付其他与投资活动有关的现金,,,,"14,626,766.34","12,000.00","21,786.20","230,617.10",,"1,514.88","1,514.88","1,514.88",,,"2,000,000.00","2,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"5,289,573.54","10,284,421.63","27,747,186.23","111,870,692.07","30,774,998.20","23,822,589.27","32,236,307.98","33,700,834.60","3,311,981.83","15,575,013.93","24,332,439.17","24,103,194.10","2,037,339.50","4,383,331.91","5,232,559.91","27,610,161.10","3,024,746.78","13,450,370.00","14,685,122.80","43,019,799.43","2,703,569.43","8,453,225.16","15,151,274.25","59,258,493.57","2,823,123.94","45,154,800.44","109,583,026.25","199,820,159.87","72,869,834.51","34,630,567.13","80,724,380.99","62,399,760.51","20,204,267.04","51,908,223.26","72,394,183.00","106,949,952.61","13,495,489.08","65,277,951.23","90,705,532.86","101,970,901.55","29,627,418.14","54,396,214.51","69,527,486.10","114,745,092.94","43,694,329.82"
投资活动现金流出小计,"6,602,049.09","41,378,621.22","31,555,504.59","126,109,968.50","32,902,173.95","131,689,753.40","240,878,824.55","209,643,016.68","20,294,034.78","59,687,026.97","78,059,533.28","122,914,376.40","4,398,670.86","48,536,499.73","128,278,412.30","181,247,390.37","5,615,136.60","68,689,363.67","160,325,004.72","384,114,565.69","22,259,558.22","39,245,584.40","85,171,668.28","107,066,234.66","9,968,589.35","46,265,363.47","154,259,302.97","209,007,440.91","29,137,870.18","51,938,479.30","227,190,665.11","320,635,645.80","61,200,037.47","146,604,966.91","203,206,096.37","350,742,890.14","52,876,262.13","163,118,695.81","229,407,147.16","390,420,070.71","16,578,635.44","100,716,517.39","181,903,473.97","127,161,964.52","15,634,316.16"
经营活动现金流入小计,"135,677,214.07","203,931,160.03","341,155,960.04","791,518,121.67","184,231,066.49","256,038,578.48","386,939,201.34","571,767,364.98","75,639,966.40","204,537,997.30","302,764,686.64","578,216,160.39","206,614,757.46","375,582,946.18","612,107,616.20","1,095,918,835.22","192,033,049.73","409,219,549.58","687,748,431.45","1,188,127,035.23","305,516,647.36","458,872,670.74","672,423,547.36","1,268,030,872.75","255,125,247.66","547,703,985.75","811,231,621.59","1,571,043,525.65","608,029,003.73","618,277,758.76","991,337,151.21","1,202,853,339.14","435,916,468.50","988,264,615.84","1,453,742,937.07","1,928,142,475.03","342,827,832.33","815,413,482.85","1,177,122,019.11","1,641,309,087.37","456,354,256.07","952,327,721.30","1,333,311,841.58","2,038,098,928.83","850,109,786.02"
投资活动产生的现金流量净额,"-6,602,049.09","-41,378,621.22","-31,545,504.59","-90,624,541.76","-32,552,173.95","-119,347,215.34","-228,296,010.89","-197,189,959.81","-20,294,034.78","-13,102,792.67","-31,475,298.98","-74,717,714.60","-4,398,670.86","6,956,388.92","-72,785,523.65","-95,341,339.59","-3,325,811.60","35,637,032.03","-60,934,911.02","-85,021,869.11","-15,144,497.72","231,563,112.43","187,519,800.46","164,950,596.91","-9,968,589.35","265,640,647.60","192,187,787.45","237,580,830.06","-22,931,478.50","312,867,149.25","214,288,982.18","233,135,093.66","-6,584,010.89","42,367,366.11","146,616,414.28","140,774,021.76","-48,862,527.32","-16,050,146.10","-82,304,557.25","-58,097,008.15","60,872,297.10","6,880,079.74","-18,451,985.83","109,269,919.28","5,967,068.27"
购买商品、接受劳务支付的现金,"55,481,514.87","78,029,617.75","166,176,515.91","620,537,422.92","74,864,216.64","99,797,698.90","309,267,221.48","505,556,810.97","35,565,731.92","96,657,699.99","221,534,042.63","532,949,469.83","181,778,384.67","266,455,953.29","430,508,053.75","997,822,426.33","116,682,813.57","207,940,941.73","331,481,966.24","862,829,931.35","182,163,588.29","239,259,876.38","377,692,720.98","868,157,843.07","172,567,415.19","231,839,126.47","494,884,149.76","1,345,667,402.52","366,618,159.90","394,675,008.04","809,632,984.48","1,370,109,074.77","411,267,995.92","638,002,480.13","1,072,487,414.67","1,690,051,524.37","204,140,806.64","420,570,921.16","727,455,896.23","1,590,373,919.53","255,964,246.01","695,517,541.75","991,823,837.52","2,610,215,743.07","292,769,378.89"
吸收投资收到的现金,,,,"1,200,000.00",,"419,890,000.00","429,090,000.00","429,090,000.00",,"700,000.00","700,000.00",,,"1,750,000.00","1,750,000.00","1,750,000.00",,"5,880,000.00","7,230,000.00","7,230,000.00",,"900,000.00","920,000.00","702,978.90",,,"10,636,400.00","4,036,400.00",,"422,464,987.70","422,464,987.70","422,464,987.70",,"2,000,000.00","5,625,000.00","6,750,000.00",,,,,,"490,000.00","490,000.00","490,000.00",
支付给职工以及为职工支付的现金,"4,281,560.15","8,211,708.87","11,798,747.29","32,821,909.42","7,109,449.51","13,270,070.50","21,637,664.97","39,040,397.48","8,530,047.94","15,535,208.30","31,586,372.17","49,621,995.53","7,719,422.97","17,716,381.15","30,685,588.59","66,187,733.56","10,420,658.45","26,911,325.22","43,132,959.35","80,800,913.72","17,279,252.27","32,804,304.40","52,778,903.52","87,337,497.72","16,483,951.71","37,928,334.73","56,471,798.10","94,619,330.75","13,484,177.55","28,162,341.63","53,675,948.48","85,149,108.30","18,553,530.69","40,664,094.57","62,588,184.84","113,679,018.21","21,367,201.66","44,312,474.82","70,490,588.85","113,242,580.56","22,806,619.50","42,452,562.65","61,725,937.70","106,141,510.66","16,510,360.31"
取得借款收到的现金,"15,500,000.00","37,500,000.00","84,000,000.00","358,350,000.00","50,000,000.00","40,000,000.00","54,578,569.00","495,630,000.00","300,000,000.00","430,000,000.00","449,939,165.84","863,836,840.55","123,500,000.00","343,500,000.00","541,500,000.00","951,500,000.00","296,500,000.00","466,500,000.00","666,500,000.00","931,500,000.00","175,000,000.00","320,000,000.00","600,900,000.00","1,010,000,000.00","100,000,000.00","200,000,000.00","529,000,000.00","1,139,000,000.00","80,000,000.00","220,000,000.00","419,500,000.00","949,312,031.24","201,907,322.40","429,758,527.03","789,575,487.31","1,349,802,380.35","195,488,243.36","418,000,000.00","837,000,000.00","1,344,911,151.32","142,500,000.00","671,476,366.56","1,333,202,849.63","2,243,579,133.89","37,322,252.75"
支付的各项税费,"2,146,824.93","5,978,129.57","21,032,060.79","19,422,837.65","1,692,727.13","3,939,710.37","12,978,663.95","17,913,215.11","2,017,087.26","9,561,580.49","17,968,847.60","19,656,872.83","3,068,574.46","6,242,971.68","22,671,830.01","37,829,298.85","5,004,378.07","10,409,842.86","32,042,080.15","48,022,379.58","8,461,292.77","24,617,380.47","40,237,201.40","58,726,445.82","8,183,249.25","18,521,803.72","25,297,777.64","30,811,521.26","5,017,951.16","8,348,743.39","26,083,338.78","60,554,787.46","13,970,822.84","28,126,286.70","38,444,966.88","55,612,074.69","8,621,053.74","19,816,611.41","27,428,743.52","39,889,899.29","14,220,076.79","37,676,966.65","49,681,046.41","49,493,585.78","16,174,808.66"
收到其他与筹资活动有关的现金,,"1,107,066.31","860,465.96",,,"67,785.72","112,515.18",,,55.41,55.41,,,,,,,"1,996,188.32","1,996,188.32",,,,,,,,,,,,,,,,,,,,,"100,000,000.00",,,,,
