科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"51,474,819.57","11,299,968.78","7,262,174.72","5,521,332.96","7,158,539.25","3,084,227.94","3,325,823.58","2,748,829.69","2,578,840.49","2,246,173.97","3,327,073.65","6,299,007.97","9,890,662.61","12,104,194.03","8,406,224.71","2,767,978.15","2,612,359.85","5,319,613.60","2,651,314.67","2,142,976.96","2,534,450.71","2,481,978.72","2,466,502.55","3,217,593.88","2,242,581.89","2,606,397.93","2,197,949.23","2,329,865.23","2,220,817.08","2,516,922.80","2,788,070.73","2,826,112.19","2,566,953.33","2,664,445.20","2,837,696.15","2,809,553.02"
应付职工薪酬,"7,175,629.64","9,288,205.84","9,379,306.17","10,244,851.25","10,111,580.98","12,640,660.04","11,201,471.77","12,215,684.46","17,025,540.78","15,986,441.24","15,986,355.63","16,642,496.33","20,470,880.65","18,315,790.81","17,364,560.54","19,313,864.39","22,809,427.68","19,614,766.70","19,872,954.84","21,257,105.05","27,427,551.98","21,487,340.20","21,238,187.78","21,494,646.64","26,716,231.98","19,734,339.87","19,953,772.05","21,833,290.96","28,662,286.80","21,013,768.36","20,310,214.77","22,376,036.36","30,534,363.45","23,859,918.80","22,642,012.67","24,494,206.70"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,897,325.21","10,742,958.45","9,135,502.94","5,381,406.19","8,959,303.47","11,156,142.54","6,763,269.38","5,364,525.00","4,148,227.34","10,177,026.61","-248,259.88","2,580,142.18","10,008,504.05","9,119,821.22","9,845,828.53","11,428,645.74","8,242,845.08","12,363,746.77","7,196,849.95","8,838,078.02","5,021,961.70","11,296,242.41","8,425,682.87","12,992,805.52","7,387,744.65","11,030,187.36","13,554,103.62","9,200,563.47","9,618,679.54","6,283,549.39","11,417,081.67","5,656,721.52","19,226,667.55","13,632,439.05","10,381,235.44","11,770,303.74"
应收利息,,,,,,"2,195,474.90","6,250,939.73","10,396,679.56","14,790,601.16","4,338,446.21","7,303,478.38","10,190,249.75","15,228,592.12","6,855,124.68","10,787,308.07","10,257,917.42","14,154,173.21","13,862,875.75","17,524,266.74","8,121,709.09","20,110,276.20","9,939,653.10","19,087,867.88","10,807,184.73","13,579,554.54","13,404,530.68","11,768,287.62","12,946,541.17","12,165,451.61","14,158,952.22","9,899,798.15","8,524,920.19","7,608,008.30","12,266,399.28","11,884,751.22","8,972,149.76"
应付利息,,"48,118.53",,,"57,166.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,"980,000.00",,,,,,,,,,,
存货,"58,423,635.53","75,241,833.95","67,400,061.26","82,822,568.08","81,621,775.94","87,088,652.16","95,816,295.18","99,589,432.94","92,045,503.39","96,174,382.33","96,940,034.91","122,498,296.53","111,607,939.68","108,191,073.75","97,125,818.90","99,305,074.32","124,136,528.61","115,345,076.18","106,911,467.46","94,811,971.00","132,964,458.08","107,310,749.17","114,340,698.07","92,208,453.96","112,381,287.12","110,925,196.88","107,248,401.26","123,096,641.54","143,664,396.07","164,229,479.57","147,741,794.52","175,563,332.85","171,678,031.16","198,583,456.32","234,693,855.54","283,408,047.99"
其他应付款,"2,036,375.09","2,268,427.48","2,620,521.96","3,280,021.17","2,664,271.29","450,186.42","240,101.34","444,198.31","227,693.45","89,674.85","1,182,917.72","191,148.11","1,475,666.90","1,420,830.72","1,476,145.11","1,514,663.18","1,042,619.02","841,699.57","487,271.74","513,155.04","1,602,998.84","1,130,118.28","576,821.64","989,964.64","1,362,742.52","1,208,738.75","1,077,022.99","1,300,797.82","1,232,815.82","1,960,766.00","942,386.59","953,910.57","4,799,208.28","1,102,464.69","1,648,126.09","1,340,033.54"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,"363,956.40",,"79,186.00",,,,"205,394.40","204,994.80",,,"1,587,894.00","1,693,950.00","1,900,170.00","1,944,360.00","1,755,816.00","1,820,628.00","1,782,330.00","1,741,086.00"
其他流动资产,,,,,,,,,"775,197,970.00","846,747,957.20","826,747,957.20","748,000,780.78","151,401,292.50","363,362,646.66","231,619,564.64","367,371,839.24","170,007,300.00","705,806,650.00","698,006,260.00","1,043,006,280.00","1,088,044,992.18","1,043,045,202.18","1,062,045,292.18","1,122,544,832.18","1,219,505,140.00","1,136,905,130.00","1,170,005,010.00","1,160,505,300.00","1,121,998,969.73","947,905,750.00","984,229,039.47","842,906,600.00","888,841,001.30","1,049,006,180.00","988,843,538.18","950,410,122.57"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"195,049,703.51","185,608,567.96","194,292,537.82","206,400,817.29","218,063,123.68","1,374,547,231.89","1,367,692,218.54","1,330,090,215.49","1,355,476,459.93","1,394,330,450.56","1,284,547,987.64","1,218,362,829.37","1,386,897,089.33","1,387,666,391.56","1,349,231,381.35","1,399,458,141.16","1,435,104,147.99","1,426,179,310.87","1,388,377,299.00","1,425,049,836.04","1,473,853,577.04","1,431,479,949.36","1,422,438,584.35","1,440,776,128.73","1,468,569,438.07","1,455,667,163.91","1,428,475,093.61","1,454,311,700.44","1,471,976,364.47","1,458,579,651.51","1,403,699,068.36","1,422,531,308.86","1,454,343,450.99","1,497,417,365.26","1,445,816,167.13","1,453,621,686.39"
流动负债合计,"123,240,452.40","151,931,768.73","144,825,579.50","150,862,879.31","143,555,319.45","111,783,952.74","84,783,229.36","98,353,826.80","118,287,118.08","136,497,725.66","115,299,374.70","135,301,536.27","140,315,492.03","115,657,224.03","106,491,097.62","126,755,304.97","134,353,523.68","96,093,685.53","95,484,532.22","108,799,666.90","151,856,147.49","82,818,765.76","103,674,087.86","97,712,976.89","116,050,979.16","82,994,846.97","89,644,018.78","109,687,291.07","135,004,066.69","99,187,497.06","89,835,484.31","127,998,400.23","153,358,246.47","161,746,787.39","144,268,470.87","175,801,735.16"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00"
长期借款,,"125,934.92","124,113.95","127,767.27","126,628.94","126,049.20","116,372.52","112,549.74","109,974.14","107,553.81","101,466.81","89,180.72",,"3,012,843.34","2,809,720.80","2,544,383.10","1,970,124.00","1,518,394.50","2,057,286.40","1,366,590.80","1,040,515.60","1,018,479.70","973,043.20","843,281.00","514,514.00","8,670,264.30","12,420,291.00","12,793,246.00","11,609,736.60","11,961,667.50","12,942,828.00","12,757,734.00","11,081,666.40","11,035,564.20","10,357,842.00","9,682,884.90"
持有至到期投资,,,,,,,,,,,"50,000,000.00","150,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,154,808.27","1,898,660.25","1,595,500.10","1,594,797.77","1,915,842.53","1,878,719.89","1,886,373.65",,,,,,,,,,,,,,,,,,,,,,,,,"26,484,353.52","26,725,229.74","26,579,988.12","25,425,659.17","25,090,084.69"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,"496,640.76","424,807.05","377,551.86","426,661.44","748,495.79","494,116.83","504,792.91","569,714.04","622,054.84","641,515.99","684,793.13","745,663.40","814,451.47","814,451.47","659,085.61","770,189.81","873,535.03","492,430.11","1,270,860.35","860,637.38","1,220,719.31","978,314.61","1,196,608.78","1,282,673.43"
固定资产,"25,663,217.93","25,764,468.77","27,401,503.67","149,935,662.27","176,705,314.44","174,592,467.86","186,781,131.14","192,057,187.36","229,634,094.36","227,680,725.36","232,241,916.59","257,314,387.65","262,255,536.83","258,521,592.10","255,014,616.59","251,279,874.35","248,752,018.01","244,522,460.70","241,783,088.21","238,247,464.55","233,805,484.35","229,970,466.50","227,208,515.01","223,521,316.49","220,473,094.42","219,251,411.48","217,552,787.85","221,351,452.51","220,829,298.13","217,583,031.03","215,213,842.93","210,718,312.85","269,217,776.12","266,417,615.99","267,886,795.89","370,947,766.30"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,"559,544.52","559,544.52","559,544.52","559,544.52","756,433.21","809,982.66","809,982.66","809,982.66","1,195,718.46","1,195,718.46","1,166,766.71","1,166,766.71"
在建工程,"55,545,840.65","111,982,604.41","146,342,296.78","47,174,904.79","28,302,944.45","37,550,878.01","31,387,286.35","32,028,749.34","9,834,967.78","18,975,273.59","19,694,801.01","680,623.38","1,547,594.32","1,489,286.32","1,589,851.14","1,559,286.32","566,800.00","2,431,295.35","5,764,762.04","6,042,804.04","21,265,613.84","21,485,531.53","26,962,851.01","28,567,510.60","41,171,018.48","53,539,339.03","61,367,668.61","76,875,314.91","93,005,494.58","99,737,496.30","112,320,408.21","124,746,958.00","75,383,068.25","86,493,704.65","88,258,380.68","7,149,074.63"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"125,934.92","124,113.95","127,767.27","126,628.94","126,049.20","116,372.52","112,549.74","109,974.14","107,553.81","101,466.81","89,180.72","496,640.76","3,437,650.39","3,187,272.66","2,971,044.54","2,718,619.79","2,012,511.33","2,562,079.31","1,936,304.84","1,662,570.44","1,659,995.69","1,657,836.33","1,588,944.40","1,888,509.99","10,044,260.29","13,638,921.13","14,122,980.33","13,239,704.84","13,264,080.27","15,023,671.01","14,428,354.04","14,336,824.74","14,008,467.31","13,480,237.00","12,851,494.02"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"123,240,452.40","152,057,703.65","144,949,693.45","150,990,646.58","143,681,948.39","111,910,001.94","84,899,601.88","98,466,376.54","118,397,092.22","136,605,279.47","115,400,841.51","135,390,716.99","140,812,132.79","119,094,874.42","109,678,370.28","129,726,349.51","137,072,143.47","98,106,196.86","98,046,611.53","110,735,971.74","153,518,717.93","84,478,761.45","105,331,924.19","99,301,921.29","117,939,489.15","93,039,107.26","103,282,939.91","123,810,271.40","148,243,771.53","112,451,577.33","104,859,155.32","142,426,754.27","167,695,071.21","175,755,254.70","157,748,707.87","188,653,229.18"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","294,000,000.00","588,000,000.00","588,000,000.00","588,000,000.00","588,000,000.00","588,000,000.00","588,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"27,293,498.33","27,293,498.33","27,293,498.33","27,293,498.33","27,293,498.33","1,156,502,406.74","1,156,502,406.74","1,156,397,114.74","1,158,894,814.74","1,158,894,814.74","1,011,894,814.74","1,011,894,814.74","1,011,894,814.74","1,011,894,814.74","1,011,894,814.74","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","1,011,870,235.43","717,870,235.43","717,870,235.43","717,870,235.43","717,870,235.43","717,870,235.43","717,870,235.43"
无形资产,"261,877.29","48,637,154.46","48,185,642.53","47,921,410.66","47,664,846.03","47,400,217.59","47,200,239.15","47,093,764.46","46,838,103.11","46,562,738.42","46,425,185.70","46,707,415.02","46,408,419.26","46,095,520.37","46,171,561.24","45,838,191.85","45,505,814.13","45,172,929.63","45,897,594.93","45,514,920.66","45,150,661.24","44,792,581.55","44,709,575.47","57,467,521.73","57,506,985.81","61,397,173.67","60,535,375.03","60,069,619.02","80,235,733.49","79,392,648.98","78,797,405.59","75,364,214.83","81,283,657.28","79,637,938.22","78,766,448.93","77,444,366.29"
盈余公积,"1,017,483.78","6,351,304.73","6,351,304.73","6,351,304.73","13,104,920.32","13,104,920.32","13,104,920.32","13,104,920.32","15,124,671.92","15,124,671.92","15,124,671.92","15,124,671.92","22,761,858.91","22,761,858.91","22,761,858.91","22,761,858.91","29,325,452.48","29,325,452.48","29,325,452.48","29,325,452.48","37,345,460.48","37,345,460.48","37,345,460.48","37,345,460.48","43,475,710.09","43,475,710.09","43,475,710.09","43,475,710.09","50,098,744.99","50,098,744.99","50,098,744.99","50,098,744.99","54,179,145.69","54,179,145.69","58,020,550.38","58,020,550.38"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,"1,862,009.68","1,862,009.68","1,862,009.68","1,862,009.68","1,862,009.68","1,862,009.68","1,862,009.68","1,862,009.68","1,862,009.68","1,862,009.68","1,862,009.68","1,862,009.68","4,584,868.73","4,584,868.73","4,584,868.73","4,584,868.73","4,584,868.73","4,584,868.73","4,584,868.73","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05","2,722,859.05"
未分配利润,"17,496,065.88","81,140,326.67","133,512,843.87","162,889,569.09","182,696,161.34","211,489,965.16","237,058,671.96","188,043,620.73","205,843,061.87","234,262,200.66","201,455,249.07","225,898,502.49","237,706,263.69","259,802,392.04","226,840,031.31","252,800,478.12","269,893,504.29","298,250,337.28","261,345,482.93","281,622,410.88","288,207,872.78","310,920,815.60","283,519,191.52","306,693,057.20","321,654,275.31","347,721,698.09","316,405,061.20","340,510,792.27","356,995,861.48","383,105,087.86","345,345,115.29","361,191,491.04","381,027,778.49","417,396,367.63","388,513,934.49","389,766,986.67"
长期待摊费用,"982,323.46","618,043.82","683,021.56","657,678.69","982,851.27","1,070,216.89","980,813.89","1,412,807.56","1,245,215.16","1,370,629.92","1,289,854.26","5,528,595.41","5,671,824.17","5,517,726.96","5,155,182.42","4,854,978.21","4,513,440.66","4,279,511.44","3,932,502.28","3,987,372.69","3,760,615.57","3,727,729.17","3,335,554.62","4,100,458.49","4,042,028.72","3,822,024.25","3,531,413.66","3,163,363.64","5,911,197.62","6,436,858.48","6,364,453.55","6,568,624.00","5,275,217.61","4,431,589.89","3,708,707.57","3,053,900.75"
少数股东权益,,,,,,,,"2,418,784.07","1,186,860.70","896,761.67","589,640.06","1,011,870.19","813,811.84","201,921.63","649,489.41","641,434.81","621,568.24","160,650.83","92,297.40","414,179.66","465,265.42","303,183.21","237,031.54","13,492,080.76","11,785,178.83","11,366,893.14","10,619,976.96","10,527,749.49","29,969,228.05","29,377,060.02","28,230,024.77","25,191,969.48","25,183,739.85","26,757,394.09","27,346,096.34","27,442,175.97"
递延所得税资产,"381,885.30","706,048.85","1,819,474.33","1,819,474.33","1,045,004.68","814,168.54","595,108.28","598,328.22","1,137,170.00","1,349,306.28","1,554,395.49","2,082,240.75","2,404,254.16","2,828,132.09","3,477,150.19","3,537,886.01","2,271,876.83","2,551,444.90","2,574,400.66","2,659,094.90","2,760,960.75","2,846,944.80","2,888,256.29","3,051,605.61","3,191,889.66","3,337,997.79","3,655,210.83","4,581,165.54","5,948,246.53","5,863,132.81","6,900,458.51","8,310,538.58","11,137,481.36","9,803,484.83","10,128,822.93","11,632,434.19"
外币报表折算价差,"-7,843.98","234,724.82","74,646.09","-158,263.25","-234,591.62","-291,383.81","-180,420.22","-287,754.29","-418,481.43","-652,594.65","-849,066.93","-782,475.07","-942,154.22","-1,052,343.61","-576,072.99","-662,620.15","-1,462,037.56","-1,971,101.26","-1,746,783.92","-1,863,048.58","-2,070,440.20","-1,874,424.21","-2,019,407.36",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"23,880.00","24,510.00","21,900.00","19,950.00","18,780.00","18,840.00","17,340.00","17,970.00","18,240.00","122,944.81","786,420.00","15,390.00","15,030.00","15,900.00","16,170.00","17,250.00","19,350.00","19,800.00","5,436,351.31","3,346,278.78","8,420,478.92","8,099,111.92"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"83,989,952.90","191,468,990.24","227,889,448.65","250,965,938.19","258,478,813.08","265,168,678.46","270,692,962.14","275,052,846.62","290,551,560.09","297,800,683.25","353,068,162.73","464,175,271.89","320,149,638.42","319,037,126.57","316,017,110.31","311,679,595.47","306,216,718.36","303,562,460.75","304,555,996.85","301,055,365.57","309,483,534.80","305,564,082.60","307,845,851.45","319,554,216.78","329,894,296.14","344,086,195.27","349,380,345.03","368,779,674.67","418,668,999.40","421,753,276.65","432,338,777.84","464,935,660.83","487,181,640.72","489,433,459.53","495,318,153.14","516,139,597.82"
所有者权益(或股东权益)合计,"155,799,204.01","225,019,854.55","277,232,293.02","306,376,108.90","332,859,988.37","1,527,805,908.41","1,553,485,578.80","1,506,676,685.57","1,527,630,927.80","1,555,525,854.34","1,522,215,308.86","1,547,147,384.27","1,566,234,594.96","1,587,608,643.71","1,555,570,121.38","1,581,411,387.12","1,604,248,722.88","1,631,635,574.76","1,594,886,684.32","1,615,369,229.87","1,629,818,393.91","1,652,565,270.51","1,624,952,511.61","1,661,028,424.22","1,680,524,245.06","1,706,714,251.92","1,674,572,498.73","1,699,281,103.71","1,742,401,592.34","1,767,881,350.83","1,731,178,690.88","1,745,040,215.42","1,773,830,020.50","1,811,095,570.09","1,783,385,612.40","1,781,108,055.03"
资产总计,"279,039,656.41","377,077,558.20","422,181,986.47","457,366,755.48","476,541,936.76","1,639,715,910.35","1,638,385,180.68","1,605,143,062.11","1,646,028,020.02","1,692,131,133.81","1,637,616,150.37","1,682,538,101.26","1,707,046,727.75","1,706,703,518.13","1,665,248,491.66","1,711,137,736.63","1,741,320,866.35","1,729,741,771.62","1,692,933,295.85","1,726,105,201.61","1,783,337,111.84","1,737,044,031.96","1,730,284,435.80","1,760,330,345.51","1,798,463,734.21","1,799,753,359.18","1,777,855,438.64","1,823,091,375.11","1,890,645,363.87","1,880,332,928.16","1,836,037,846.20","1,887,466,969.69","1,941,525,091.71","1,986,850,824.79","1,941,134,320.27","1,969,761,284.21"
负债和所有者(或股东权益)合计,"279,039,656.41","377,077,558.20","422,181,986.47","457,366,755.48","476,541,936.76","1,639,715,910.35","1,638,385,180.68","1,605,143,062.11","1,646,028,020.02","1,692,131,133.81","1,637,616,150.37","1,682,538,101.26","1,707,046,727.75","1,706,703,518.13","1,665,248,491.66","1,711,137,736.63","1,741,320,866.35","1,729,741,771.62","1,692,933,295.85","1,726,105,201.61","1,783,337,111.84","1,737,044,031.96","1,730,284,435.80","1,760,330,345.51","1,798,463,734.21","1,799,753,359.18","1,777,855,438.64","1,823,091,375.11","1,890,645,363.87","1,880,332,928.16","1,836,037,846.20","1,887,466,969.69","1,941,525,091.71","1,986,850,824.79","1,941,134,320.27","1,969,761,284.21"
