科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"2,806,096.72","2,850,543.93","5,583,914.30","11,207,588.30","8,331,555.43","5,645,943.99","5,787,120.75","28,169,486.44","58,303,266.50","35,292,583.42","86,542,894.40","48,556,268.32","32,218,447.17","21,563,028.09","45,714,546.59","108,797,054.88","38,920,094.10","48,565,124.92","71,442,158.12","71,619,036.65","37,781,770.84","108,982,351.06","166,968,096.72","727,112,060.53","936,255,387.07","906,318,416.90","772,970,834.53","687,208,219.95","630,032,520.90","613,632,355.77","1,858,517,830.10","1,776,278,887.71","1,631,739,802.54","1,328,597,842.65","1,651,749,830.38","858,971,245.12","909,096,996.64","3,852,032.30","27,284,430.78","153,629,662.53","500,998,280.12","216,645,596.98","129,280,330.24","133,330,449.09","127,083,082.76","119,940,083.48"
短期借款,"140,596,200.00","140,596,200.00","137,046,200.00","11,179,900.00","11,179,900.00","11,179,900.00","11,179,900.00","16,579,243.38","16,579,243.38","16,579,243.38","35,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","1,179,900.00","5,000,000.00","5,000,000.00","112,770,380.00","167,288,345.59","187,797,633.70","171,433,911.31","317,514,765.31","247,717,704.31","270,657,900.00","298,266,204.49","390,303,961.09","319,106,070.50","166,153,265.00",,"48,350,000.00","76,850,000.00","45,090,500.00","35,070,500.00","44,577,700.00","3,000,000.00","3,000,000.00","5,500,000.00","5,500,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"40,000.00","3,645,711.00","5,000,000.00","1,104,400.00","2,437,971.00","4,488,700.00","900,000.00","5,549,537.64","254,000.00",,"100,000.00","4,690,000.00","1,360,000.00","5,000,000.00","100,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,"8,000,000.00","9,300,000.00","9,300,000.00","8,000,000.00","4,500,000.00","500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,700,000.00","18,700,000.00","18,700,000.00",,,,
应收账款,"26,530,987.84","28,736,238.76","11,520,624.28","14,865,856.99","12,903,059.56","19,836,609.39","22,324,966.28","19,613,669.55","18,788,263.77","13,034,049.95","20,389,088.85","30,385,933.14","23,038,636.77","39,070,926.64","62,855,356.16","446,500.00",,,,"187,409,506.30","187,409,506.30","187,409,506.30","187,409,506.30","5,472,000.00","10,335,501.25","7,066,597.80","6,136,139.58","2,132,574.91","13,713,777.18","36,015,776.70","34,972,610.22","7,416,338.00","11,595,255.31","26,308,994.18","25,680,366.49","4,692,882.24","5,914,472.24","3,898,328.24","1,140,240.74","6,004,725.80","759,719.10","283,051.77","42,764,285.40","51,952,367.16","56,190,468.64","55,919,461.90"
应付账款,"19,028,496.75","19,028,496.75","10,628,285.51","8,584,337.57","8,584,337.57","8,584,337.57","8,584,337.57","15,513,930.95","12,598,918.05","11,749,514.05","2,994,217.45","77,354,593.06","72,526,613.82","72,692,506.86","71,489,559.40","69,895,525.00","67,847,681.10","64,517,488.36","63,708,186.56","64,402,287.38","64,406,640.38","64,147,372.67","63,857,140.08","6,529,233.83","21,072,638.83","7,858,643.83","6,810,643.83","9,461,217.42","15,913,383.14","6,743,653.39","11,260,524.70","8,230,318.84","10,820,666.72","10,878,562.59","7,366,018.51","12,018,736.06","199,609,546.34","21,681,779.41","13,668,661.93","5,109,037.85","8,632,417.03","6,823,060.45","3,141,401.12","8,942,141.99","5,005,312.74","4,525,598.93"
预付款项,"1,754.34","10,393,129.27","10,107,112.23","19,264,172.79","5,470,617.79","16,509,410.67","10,640,648.63","97,659,171.87","104,702,973.59","102,525,604.93","102,903,297.37","280,248,523.02","481,115,830.15","448,317,606.20","489,722,455.81","470,591,334.35","550,566,098.35","550,587,698.35","524,886,441.09","334,892,829.35","331,242,829.35","331,371,815.35","331,042,829.35","50,068,213.06","65,792,116.83","162,622,342.85","72,536,310.06","92,302,424.26","79,298,676.04","127,033,987.71","192,665,585.68","209,663,362.43","293,410,458.30","362,827,686.65","325,652,314.01","567,057,206.15","539,386,568.61","1,042,007,850.00","1,043,456,161.58","134,393,056.12","104,905,207.00","114,084,235.85","61,612,826.13","56,230,630.20","58,205,931.45","58,833,495.07"
预收款项,"2,897,334.32","248,727.10","258,727.10","892,988.72","902,988.72","912,988.72","912,988.72","312,053,946.28","311,064,853.68","324,693,088.78","252,808,175.58","141,983,171.59","110,882,163.88","104,653,934.31","81,660,092.31","71,284,665.73","30,796,365.73","12,005,078.88","12,155,078.88","155,078.88","155,078.88","155,078.88","155,078.88","4,949,278.91","2,052,478.91","10,160,648.66","18,307,080.49","8,232,447.26","11,180,675.91","7,152,411.91","16,275,136.51","9,933,346.71","25,110,063.68","13,086,189.60","15,847,539.31","11,216,669.50","10,675,922.33","11,133,755.72","10,274,067.45","18,354,658.98","539,987,909.41","533,757,497.02","440,225,459.45","24,402,160.80","25,871,036.19","26,907,410.39"
