科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"196,909,644.19","363,027,264.87","546,421,768.80","695,257,273.10","128,072,225.15","275,066,047.01","437,033,543.03","634,829,035.96","108,461,543.11","354,284,682.79","462,269,944.58","694,637,889.46","166,577,494.84","410,230,801.91","713,961,089.24","906,122,476.06","206,130,445.69","469,938,890.43","871,235,675.49","1,136,207,982.15","229,681,054.81","667,785,679.64","1,021,439,576.33","1,338,842,003.49","199,624,142.48","469,321,648.57","761,842,411.57","930,180,659.65","202,188,938.62","428,180,759.35","629,766,215.77","715,242,723.73","139,962,437.96","304,897,664.27","511,669,909.73","712,686,505.84","281,852,391.65","454,202,689.32","657,294,504.78","944,657,004.08","154,848,347.29","543,305,846.07","1,045,806,289.58"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,"632,000.00","632,000.00","632,000.00","632,000.00",,"258,009.41","258,009.41",,,"560,811.00","560,811.00",,"442,149.00","635,149.00","1,007,249.00",,,"855,600.00","2,031,210.38","2,896,079.39","524,000.00","524,000.00","1,477,532.85","2,517,991.60","2,159,646.25","2,504,796.67","5,748,727.67","5,920,260.47",,,,"102,151.88",,,,,,"1,796,701.49","1,835,192.48"
支付其他与投资活动有关的现金,,"226,740,357.89","226,740,357.89","227,070,940.45",,,"1,863.84","1,863.84",,,,"6,659,719.03",,,,,,,,,,,,"184,897,664.16",,,,,,,,,,,,,,,,"1,101,063.32",,"29,773.84","29,773.84"
收到其他与经营活动有关的现金,"24,484,271.83","9,926,715.12","53,931,566.10","190,585,250.03","39,958,199.48","54,173,505.99","93,000,098.67","212,654,772.40","24,513,539.70","12,235,978.76","19,721,976.83","185,805,681.78","6,179,444.35","10,927,282.44","12,089,029.91","165,497,903.08","45,834,049.30","66,230,161.90","28,730,055.44","171,013,029.26","9,259,811.22","17,790,779.28","16,863,297.74","179,106,130.35","16,959,165.00","21,848,309.65","34,296,428.01","265,042,829.24","26,499,411.28","20,568,221.90","22,990,051.23","197,445,241.38","24,262,551.04","78,827,498.84","118,490,394.57","200,775,234.91","209,263,172.38","99,893,700.77","311,123,796.75","169,776,516.74","198,818,823.23","242,478,634.44","341,337,707.03"
投资活动现金流出小计,"25,042,330.73","278,841,474.31","352,931,966.19","375,466,338.63","27,698,903.59","88,136,120.35","176,892,659.30","259,978,758.94","17,873,781.10","35,186,733.95","140,616,436.62","181,727,037.85","27,883,108.47","118,354,916.69","169,904,958.49","218,679,062.90","18,859,684.56","262,343,443.48","598,124,520.18","673,902,294.25","20,823,915.47","38,525,268.56","72,474,564.59","532,226,977.98","345,273,717.56","566,423,440.77","961,743,250.56","1,386,857,829.20","30,205,190.04","141,555,825.10","275,738,828.62","441,774,085.41","53,731,131.80","117,782,213.42","142,933,919.98","215,504,912.54","20,472,683.06","107,866,091.27","122,488,706.48","170,724,184.27","14,915,958.83","22,605,188.24","129,554,688.24"
经营活动现金流入小计,"221,393,916.02","372,953,979.99","600,353,334.90","885,842,523.13","168,662,424.63","329,871,553.00","530,665,641.70","848,115,808.36","132,975,082.81","366,778,670.96","482,249,930.82","880,443,571.24","172,756,939.19","421,718,895.35","726,610,930.15","1,071,620,379.14","252,406,643.99","536,804,201.33","900,972,979.93","1,307,221,011.41","238,940,866.03","686,432,058.92","1,040,334,084.45","1,520,844,213.23","217,107,307.48","491,693,958.22","797,616,372.43","1,197,741,480.49","230,847,996.15","451,253,777.92","658,504,994.67","918,608,225.58","164,224,989.00","383,725,163.11","630,160,304.30","913,563,892.63","491,115,564.03","554,096,390.09","968,418,301.53","1,114,433,520.82","353,667,170.52","787,581,182.00","1,388,979,189.09"
投资活动产生的现金流量净额,"-24,252,614.51","-277,311,492.78","-345,586,580.44","-346,763,571.83","-24,002,083.20","-85,210,377.62","-165,619,316.51","-247,413,733.33","-17,840,421.10","-29,047,137.24","-112,202,430.02","-142,365,413.90","-25,773,312.28","-59,983,102.07","-106,259,017.94","-145,737,751.66","-18,476,925.88","-211,961,549.10","-547,740,331.69","-620,158,287.73","-20,802,015.47","19,389,536.63","-14,444,759.40","281,558,586.06","-45,491,906.14","-44,548,386.85","-185,213,160.88","-336,203,512.04","-29,470,628.12","-112,000,693.11","-245,284,350.63","-410,413,907.44","-52,432,674.43","-88,657,725.28","-113,522,221.84","-185,967,029.40","15,904,744.58","19,565,450.45","38,467,878.16","97,467,962.45","352,152,443.11","391,010,185.06","292,945,685.06"
购买商品、接受劳务支付的现金,"78,698,763.39","181,001,567.46","270,065,892.38","355,303,007.53","66,830,264.91","129,208,207.14","212,233,007.18","282,203,569.28","53,574,824.21","154,166,838.52","215,824,211.01","321,059,042.84","71,378,442.30","143,943,330.99","222,813,060.10","295,030,023.48","64,818,277.93","168,820,501.98","288,738,041.34","371,838,952.57","111,563,729.02","221,990,811.70","341,447,544.29","460,102,935.23","60,986,415.70","141,510,592.59","235,164,686.29","381,151,027.96","99,484,592.68","228,826,943.71","362,666,801.07","473,055,767.93","70,423,180.27","175,265,338.05","277,056,924.59","386,503,062.21","94,589,900.38","184,994,313.04","273,119,947.31","410,769,798.58","131,511,659.50","280,670,486.54","565,271,714.70"
吸收投资收到的现金,,,"16,196,000.00","22,636,000.00",,,,,"10,590,000.00","137,990,000.00","361,790,000.00","361,790,000.00",,"1,200,000.00","1,650,000.00","5,650,000.00",,,"8,000,000.00","8,000,000.00",,,,"363,132,500.00",,,,"15,853.97","10,441,997.70","484,361,997.70","484,361,997.70","484,361,997.70",,,,,,,,,,,
支付给职工以及为职工支付的现金,"27,803,311.02","63,980,298.91","79,242,269.99","174,279,765.52","27,489,898.84","66,273,950.77","115,698,895.83","154,843,138.44","27,553,738.55","61,206,715.91","94,018,563.35","165,003,290.24","42,442,052.60","91,426,353.16","146,404,608.97","203,142,906.73","38,511,743.43","96,692,789.63","138,896,141.82","202,116,016.62","48,814,388.17","122,746,005.97","175,162,260.30","229,252,506.32","79,445,503.30","152,206,772.85","228,450,684.11","308,246,456.50","76,165,202.33","172,925,898.57","253,128,525.27","310,063,501.79","93,126,791.68","205,338,396.89","285,204,521.42","320,660,921.70","51,436,679.23","122,635,716.57","177,015,584.00","263,240,157.33","67,074,166.06","140,770,202.96","242,409,961.36"
取得借款收到的现金,"10,000,000.00","10,000,000.00","40,000,000.00","50,000,000.00","20,000,000.00","207,000,000.00","217,000,000.00","237,000,000.00","11,950,000.00","43,950,000.00","253,950,000.00","253,950,000.00",,"85,000,000.00","85,000,000.00","85,000,000.00","15,000,000.00","298,000,000.00","501,000,000.00","429,000,000.00",,"210,000,000.00","564,118,574.16","475,000,000.00","10,000,000.00","145,000,000.00","370,000,000.00","565,589,999.98","50,032,297.86","459,647,850.57","805,647,850.57","869,890,710.57","446,052,065.00","564,552,065.00","814,052,065.00","925,052,065.00","440,110,400.00","780,110,400.00","977,110,400.00","1,228,848,363.89",,"15,231,345.36","195,874,439.57"
