科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"1,308,436.12","402,110.06","716,391.84","3,734,846.64","1,649,972.78","2,157,780.03","1,500,892.84","2,731,932.30","3,735,108.48","2,565,783.12","1,191,760.97","1,974,252.68","3,171,149.43","3,134,932.73","662,343.05","22,662,931.73","32,450,299.52","16,309,544.96","146,510,030.24","165,732,638.53","64,584,040.01","18,801,674.74","2,357,565.51","4,522,352.44","4,749,710.71","7,062,493.61","9,700,527.84","15,466,337.59","12,881,867.37","17,085,284.26","35,458,061.80"
应付职工薪酬,"410,977.12","342,621.61","342,621.61","342,621.61","320,732.09","167,972.16","320,732.09","320,732.09","320,732.09","320,732.09","320,732.09","320,732.09","320,732.09","320,732.09","320,732.09","320,732.09","320,732.09","320,732.09","2,769,683.66","334,957.01","643,891.93","938,866.39","12,171,207.29","8,834,966.43","7,128,778.51","6,518,458.88","16,612,631.44","11,265,871.79","11,623,493.71","21,604,937.91","28,375,787.20"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-1,049,689.85","2,010,319.12","2,735,182.52","3,160,854.11","4,228,280.65","3,243,929.25","3,133,655.50","3,096,567.00","1,515,647.20","2,101,199.18","3,075,106.74","2,142,800.81","3,471,917.89","2,227,431.85","3,137,148.59","1,832,561.23","7,789,211.39","2,868,486.80","4,850,756.63","2,323,847.76","2,373,213.03","2,114,077.72","2,808,406.93","4,306,542.84","4,002,545.77","2,870,208.76","13,129,910.58","10,997,232.79","12,126,505.97","13,953,932.38","14,723,695.10"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,"665,190.85","1,144,390.84","1,713,676.72","159,733.33","638,933.32","1,118,133.31","1,653,799.57","244,399.63","638,933.32","1,118,133.31","1,597,333.30","66,033.32",,,"75,619.95",,,,"114,873.61","150,848.61",,,"99,775.40","674,965.93","749,659.06","1,985,095.88","1,958,978.98"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"1,674.00",,,,,,"21,226,167.31","108,888,669.64","61,662,780.29","44,522,157.56","56,925,434.23","67,428,072.43","13,770,025.45","26,872,179.03","78,781,614.74","187,752,615.49","169,221,397.26","263,118,605.93","279,978,375.55","969,595,087.42","675,050,100.52","446,471,765.51","248,041,827.35","364,263,259.93","282,188,502.74","725,679,477.22","704,189,195.56","3,371,141,517.64","2,688,820,507.91","3,996,066,687.15","889,490,158.79"
其他应付款,"682,003.32","1,328,103.50","171,716.54","7,497,975.30","5,313,668.88","60,937,764.38","11,511,792.51","17,444,461.72","35,966,184.74","21,695,780.16","47,138,814.38","46,120,849.68","24,635,426.57","26,723,167.50","87,508,090.04","87,807,307.59","124,466,916.08","322,194,220.18","153,637,262.86","717,717,319.83","1,119,840,624.25","1,051,787,956.69","747,581,678.92","740,135,600.83","706,570,705.47","717,146,522.84","715,980,039.09","663,373,568.05","796,609,595.10","803,677,303.26","751,268,825.28"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,"2,500,000.00","2,000,000.00","2,000,000.00","2,000,000.00","12,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","25,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","30,000,000.00"
其他流动资产,"1,709,182.39","3,626,544.76","5,140,935.19","5,443,071.75","5,659,221.23","5,526,394.66","8,048,999.06","20,313,002.35","3,206,892.58","6,101,730.01","11,681,803.79","12,656,811.61","3,240,262.56","4,916,098.57","9,500,911.34","8,473,565.52","2,274,932.59","11,062,460.95","17,302,895.20","1,193,707.89","44,339,238.78","57,094,062.48","51,348,638.29","69,060,204.48","75,007,397.44","3,267,402.75","3,340,442.50","3,185,393.14","3,492,138.25","66,877,987.53","140,580,430.23"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"49,412,434.57","68,835,833.47","84,351,961.55","137,147,821.92","346,127,832.37","402,230,331.80","448,794,044.41","457,347,181.13","480,608,158.51","474,450,044.37","431,040,893.02","486,358,108.80","471,457,997.68","496,430,703.22","532,841,376.69","797,457,585.89","895,874,707.98","1,376,863,766.94","1,273,525,049.64","2,559,783,428.16","2,253,357,157.17","2,118,203,719.09","1,511,111,619.94","3,072,413,146.74","2,740,212,376.70","3,489,637,012.62","5,394,825,833.42","6,669,138,240.80","6,469,477,675.02","7,935,411,933.79","9,859,950,233.95"
流动负债合计,"32,800,796.93","54,442,510.24","70,411,712.23","82,587,383.90","90,391,627.80","147,995,109.88","148,270,982.48","156,954,013.07","202,073,787.44","198,613,963.55","169,222,809.09","261,269,820.08","218,515,190.52","243,780,214.23","334,128,790.56","456,953,621.66","566,087,919.31","738,634,069.59","619,405,754.88","1,928,003,248.83","2,013,585,198.38","1,988,500,425.31","1,471,588,949.29","2,391,900,053.74","2,049,765,679.46","2,697,293,260.46","4,619,273,205.08","5,879,923,312.68","5,661,895,692.97","7,102,759,685.19","7,999,263,222.10"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"24,000,000.00","24,000,000.00","83,000,000.00","83,000,000.00","66,000,000.00","75,740,765.00","78,740,765.00","78,740,765.00","78,740,765.00","78,740,765.00","78,740,765.00","75,740,765.00","74,790,765.00"
长期借款,"13,495,833.10",,,,,,,,,,,,"20,000,000.00","20,000,000.00",,"80,000,000.00","80,000,000.00","80,000,000.00","77,000,000.00","77,000,000.00","77,000,000.00","77,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","5,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,"31,712,000.00","31,712,000.00","31,712,000.00","31,792,000.00","31,816,000.00","31,840,000.00","31,864,000.00","31,888,000.00","31,912,000.00","31,936,000.00","31,960,000.00","31,984,000.00",,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,034,767.64","1,000,000.00",,,,,,,"9,970,664.31","9,968,600.30","11,703,914.27","15,575,459.40","17,892,367.30","19,762,092.68","30,582,853.95","40,146,391.16","47,224,067.31","46,675,999.22","22,555,892.83","16,737,424.40","15,412,373.31","19,539,692.27","45,214,692.64","51,047,440.01","51,795,271.72","57,890,288.36","55,795,299.92","56,142,183.65","57,167,977.59","56,753,214.99","55,328,921.85"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,281,217.69","1,281,217.69","804,763.93",,
固定资产,"49,150,264.84","51,686,016.52","51,515,662.62","51,728,605.58","50,764,215.45","51,341,054.48","51,105,492.82","50,019,076.78","49,523,728.63","48,575,524.01","48,029,432.85","49,471,164.59","49,957,808.84","48,170,586.62","232,365,058.45","233,107,892.41","232,861,366.03","231,337,351.35","231,143,260.54","229,438,902.87","226,855,359.62","225,378,865.32","222,166,992.23","218,333,630.54","215,691,121.42","212,354,499.87","209,566,076.83","206,513,221.75","205,685,855.61","203,430,752.18","196,181,492.05"
递延所得税负债,"295,382.41","105,939.65",,,,,,,,,,,,,,,,,,,,,"45,000.00",,,,,,,,
在建工程,,,"1,664,268.00","2,701,551.50","4,844,694.35","12,570,910.42","47,322,122.92","57,320,278.92","77,070,777.22","94,596,714.22","122,999,244.22","147,791,706.12","149,618,025.50","155,367,552.58",,,,,,,,,,,,,,,,,
其他非流动负债,,"895,425.30","460,540.62","366,819.45","273,098.28","179,377.11","2,185,655.94","1,963,125.00","1,800,000.00","11,610,000.00","14,180,365.93","14,030,365.93","20,105,365.93","19,955,365.93","20,349,395.73","20,199,395.73","20,049,395.73","24,770,126.41","34,307,217.18",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"13,791,215.51","1,001,364.95","460,540.62","32,078,819.45","31,985,098.28","31,891,377.11","33,977,655.94","33,779,125.00","33,640,000.00","43,474,000.00","46,068,365.93","45,942,365.93","72,041,365.93","71,915,365.93","52,333,395.73","100,199,395.73","100,049,395.73","104,770,126.41","111,307,217.18","110,862,752.42","110,418,287.66","110,123,822.90","104,686,411.71","104,346,946.95","104,052,482.19","103,758,017.43","59,546,913.22","58,976,823.46","57,930,279.94","56,185,994.79","40,500,322.17"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"46,592,012.44","55,443,875.19","70,872,252.85","114,666,203.35","122,376,726.08","179,886,486.99","182,248,638.42","190,733,138.07","235,713,787.44","242,087,963.55","215,291,175.02","307,212,186.01","290,556,556.45","315,695,580.16","386,462,186.29","557,153,017.39","666,137,315.04","843,404,196.00","730,712,972.06","2,038,866,001.25","2,124,003,486.04","2,098,624,248.21","1,576,275,361.00","2,496,247,000.69","2,153,818,161.65","2,801,051,277.89","4,678,820,118.30","5,938,900,136.14","5,719,825,972.91","7,158,945,679.98","8,039,763,544.27"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","159,437,500.00","159,437,500.00","159,437,500.00","159,437,500.00","159,320,000.00","159,228,300.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,601,073.15","2,601,073.15","2,601,073.15","4,851,073.15","190,378,639.15","190,378,639.15","190,233,808.64","190,233,808.64","170,233,808.64","170,247,194.62","170,247,194.60","170,156,956.90","146,155,918.13","146,168,621.49","146,173,380.10","150,383,847.72","111,520,277.56","161,477,491.16","161,548,141.83","161,548,141.83","48,636,454.27","49,328,240.97","48,798,505.83","330,185,748.76","343,016,898.64","440,973,744.37","444,932,286.87","448,042,043.21","450,994,959.72","454,041,289.57","722,353,913.82"
无形资产,,,"25,647,000.00","25,518,765.00","25,390,530.00","25,262,295.00","25,134,060.00","25,005,825.00","24,877,590.00","24,749,355.00","24,621,120.00","24,492,885.00","24,364,650.00","24,236,415.00","24,108,180.00","23,979,945.00","23,851,710.00","23,723,475.00","23,595,240.00","23,467,005.00","23,338,770.00","23,210,535.00","24,252,292.00","24,091,555.00","23,930,818.00","23,770,081.00","23,765,781.60","23,595,267.28","23,674,752.92","23,497,986.56","23,319,136.20"
盈余公积,"4,120,475.81","6,428,240.30","9,239,634.30","6,989,634.30","6,989,634.30","6,989,634.30","10,529,335.20","10,529,335.20","10,529,335.20","10,529,335.20","13,495,338.11","13,495,338.11","13,495,338.11","13,495,338.11","14,981,306.01","14,981,306.01","14,981,306.01","14,981,306.01","17,868,177.70","17,868,177.70","17,868,177.70","17,868,177.70","17,868,177.70","17,868,177.70","17,868,177.70","17,868,177.70","18,783,081.72","18,783,081.72","18,783,081.72","18,783,081.72","21,529,243.59"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"16,055,539.07","30,410,170.26","54,578,651.55","61,755,255.71","69,391,662.34","75,904,338.56","89,679,426.81","97,523,704.57","83,715,878.82","88,022,314.67","97,974,560.64","101,099,217.05","89,051,722.97","94,798,226.11","98,079,379.18","98,146,897.03","92,880,489.25","98,416,368.54","107,968,232.14","94,983,727.22","-3,889,408.15","-79,045,828.97","-145,435,388.41","-141,403,983.04","-131,847,748.37","-129,418,278.79","-124,245,417.16","-118,367,194.66","-101,419,512.63","-91,531,319.52","-78,813,558.00"
长期待摊费用,"1,719,719.33","4,304,979.79","4,179,087.13","3,181,265.33","3,724,144.34","3,461,089.61","3,486,984.17","3,259,992.48","2,919,469.44","2,604,867.78","1,891,202.89","1,658,214.11","1,353,099.25","1,084,047.43","913,478.70","753,051.41","825,349.15","660,903.67","773,078.10","809,578.18","1,217,698.89","1,438,258.67","1,395,978.90","1,872,036.76","1,432,453.68","1,492,456.82","1,434,863.75","1,350,484.53","1,443,872.65","1,546,992.27","933,381.55"
少数股东权益,"2,554,564.64","2,215,952.93","2,021,930.43","2,023,044.13","2,027,475.47","2,019,303.14","63,688,381.15","64,198,457.73","65,043,667.91","64,324,387.54","65,185,253.18","55,232,847.53","55,734,595.93","55,037,536.89","55,306,529.02","154,971,630.53","159,309,645.42","405,182,793.35","407,281,877.64","390,757,170.87","266,349,529.39","233,783,112.70","217,368,720.47","585,434,430.82","573,831,117.78","574,961,483.38","586,455,012.56","588,741,558.37","589,780,778.04","598,699,594.01","1,349,800,081.52"
递延所得税资产,"6,478.73","10,182.05","305,562.98","7,201.31","312,720.83","312,720.83","266,089.90","266,089.90","266,089.90","266,089.90","143,905.23","143,905.23","143,905.23","143,905.23","191,832.81","191,832.81","191,832.81","200,658.88","5,786,880.26","5,786,880.26","5,786,880.26","5,786,880.26","733,800.88","832,800.88","883,800.88","988,800.88","91,254.00","94,254.00","1,249,173.20","1,913,973.20","3,316,184.26"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"600,000.00","1,262,300.00","1,650,000.00",,,,"270,796.00",,,,"1,763,809.07","1,705,102.35","206,277.79",,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"52,511,230.54","58,263,478.36","84,961,580.73","83,137,388.72","85,036,304.97","92,948,070.34","127,585,545.81","135,871,263.08","164,628,319.50","180,761,151.21","211,152,628.53","240,838,436.80","243,536,133.91","248,764,599.54","288,161,403.91","298,179,112.79","304,954,325.30","302,598,388.12","307,854,351.73","300,239,790.71","355,611,082.08","358,354,231.52","359,763,756.65","371,918,228.19","372,474,230.70","375,236,891.93","369,394,041.10","366,436,176.21","367,962,396.97","362,883,684.20","353,869,880.91"
所有者权益(或股东权益)合计,"55,331,652.67","71,655,436.64","98,441,289.43","105,619,007.29","308,787,411.26","315,291,915.15","394,130,951.80","402,485,306.14","409,522,690.57","413,123,232.03","426,902,346.53","419,984,359.59","424,437,575.14","429,499,722.60","434,540,594.31","538,483,681.29","534,691,718.24","836,057,959.06","850,666,429.31","821,157,217.62","484,964,753.21","377,933,702.40","294,600,015.59","948,084,374.24","958,868,445.75","1,063,822,626.66","1,085,399,756.22","1,096,674,280.87","1,117,614,099.08","1,139,349,938.01","2,174,056,570.59"
资产总计,"101,923,665.11","127,099,311.83","169,313,542.28","220,285,210.64","431,164,137.34","495,178,402.14","576,379,590.22","593,218,444.21","645,236,478.01","655,211,195.58","642,193,521.55","727,196,545.60","714,994,131.59","745,195,302.76","821,002,780.60","1,095,636,698.68","1,200,829,033.28","1,679,462,155.06","1,581,379,401.37","2,860,023,218.87","2,608,968,239.25","2,476,557,950.61","1,870,875,376.59","3,444,331,374.93","3,112,686,607.40","3,864,873,904.55","5,764,219,874.52","7,035,574,417.01","6,837,440,071.99","8,298,295,617.99","10,213,820,114.86"
负债和所有者(或股东权益)合计,"101,923,665.11","127,099,311.83","169,313,542.28","220,285,210.64","431,164,137.34","495,178,402.14","576,379,590.22","593,218,444.21","645,236,478.01","655,211,195.58","642,193,521.55","727,196,545.60","714,994,131.59","745,195,302.76","821,002,780.60","1,095,636,698.68","1,200,829,033.28","1,679,462,155.06","1,581,379,401.37","2,860,023,218.87","2,608,968,239.25","2,476,557,950.61","1,870,875,376.59","3,444,331,374.93","3,112,686,607.40","3,864,873,904.55","5,764,219,874.52","7,035,574,417.01","6,837,440,071.99","8,298,295,617.99","10,213,820,114.86"
