科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"192,757,996.29","86,385,313.44","95,525,418.64","147,235,052.91","226,247,419.11","241,159,372.40","185,859,441.66","181,967,784.10","180,214,820.65","182,291,251.39","82,762,150.81","50,763,002.35","56,809,640.54","56,672,992.51","79,858,267.47","103,228,689.58","89,173,571.39","71,666,444.84","34,346,117.20","134,758,075.87","588,078,214.57","7,961,851.64","43,320,062.12","25,074,600.75","54,568,396.20","19,828,238.73","85,300,582.92","41,747,307.59","66,548,868.51","119,848,012.30","25,143,488.79","95,651,222.02","49,884,255.50","45,130,243.42","96,356,252.05","203,017,001.85","196,563,186.58","212,078,108.68","301,499,717.43","384,367,683.82","502,700,819.98","515,497,514.20","621,188,067.71","308,653,933.69","132,726,096.20","118,972,415.81"
短期借款,"554,310,000.00","512,800,000.00","656,460,000.00","606,460,000.00","590,460,000.00","569,460,000.00","677,460,000.00","716,460,000.00","1,013,460,000.00","918,660,000.00","1,189,660,000.00","1,174,000,000.00","1,249,000,000.00","1,304,000,000.00","1,376,000,000.00","1,435,000,000.00","1,458,000,000.00","1,425,000,000.00","1,644,000,000.00","1,814,000,000.00","567,000,000.00","236,000,000.00","176,000,000.00","151,000,000.00","375,000,000.00","475,000,000.00","475,000,000.00","350,000,000.00","350,000,000.00","320,000,000.00","275,000,000.00",,,,,,,,,,,,,,,
交易性金融资产,"6,866,500.00",,,,,,,,,,,,,,,,"1,314,225.00","42,925.00",,"26,275.00","215,075.00","38,725.00","1,151,025.00","357,850.00",,"1,191,425.00",,,,,,,,,,,,,,"6,222,675.00","72,375.00",,,,,
交易性金融负债,,,,,,,,,,,,"489,375.00",,,"1,437,425.00","856,875.00",,,,,,,,,,,,,,,,,,,,,,"528,350.00","2,014,725.00",,,"75,250.00",,,,
应收票据,"7,160,427.06","2,254,000.00","7,511,014.16","17,586,000.00","19,192,393.92","3,891,413.47","18,956,065.01","7,699,575.00","4,435,893.00","6,565,000.00","28,693,437.61","50,018,752.68","85,885,488.15","83,824,090.79","134,812,712.67","80,510,211.97","53,175,324.60","67,628,549.58","123,009,701.21","176,007,508.32","90,467,626.51","124,427,179.87","164,343,847.76","183,743,563.46","229,946,429.12","454,184,438.06","452,387,083.59","511,363,010.38","429,644,377.03","471,939,142.75","535,163,509.21","211,092,482.43","291,830,652.87","423,280,713.60","408,944,960.46","374,933,403.53","392,823,006.05","468,235,968.25","500,953,769.57","475,680,971.32","465,416,070.41","544,374,212.91","598,836,390.79","398,802,533.92","371,828,723.15","539,244,318.03"
应付票据,"163,545,419.38","200,746,061.05","187,132,351.07","198,953,900.00","256,477,000.00","311,685,000.00","245,670,000.00","165,100,000.00","162,360,000.00","203,960,000.00","80,350,000.00","49,400,000.00","91,400,000.00","96,400,000.00","96,400,000.00","60,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"87,135,100.17","44,722,426.78","51,934,769.47","29,026,958.50","83,205,092.34","37,265,411.13","55,046,282.13","26,718,343.21","57,717,085.35","44,780,930.65","64,830,660.19","36,843,646.64","61,282,005.33","69,688,397.77","106,141,735.80","68,211,770.20","97,532,513.06","79,259,206.93","87,533,540.03","86,457,000.73","86,321,336.32","88,752,359.91","94,375,099.62","75,160,726.95","80,627,746.62","76,527,017.46","67,818,790.20","46,316,102.54","4,472,091.59","8,465,565.03","7,972,578.69","1,873,760.28","2,231,227.44","1,688,877.97","1,966,905.97","794,357.33","1,646,213.21","1,462,045.82","1,291,206.83","162,601.18","959,746.16","967,664.76","1,375,983.84","25,693.79","37,000.30","64,670.25"
应付账款,"385,438,460.06","333,674,385.59","250,212,394.15","452,474,064.31","442,544,465.88","478,346,263.43","569,589,498.77","463,365,494.83","402,519,847.37","361,882,294.88","407,619,856.62","296,957,143.92","302,761,391.96","289,281,070.26","330,776,414.32","313,328,928.38","295,479,665.20","325,481,163.01","247,721,158.57","364,953,235.40","310,951,909.72","272,724,878.72","270,019,808.18","273,052,772.73","281,809,999.98","299,894,540.99","291,009,108.06","245,789,439.64","185,400,736.50","226,591,547.75","220,158,694.83","204,453,672.14","212,138,514.66","222,791,548.14","215,754,750.34","199,122,783.58","189,077,669.74","169,688,138.65","193,052,172.33","268,580,700.85","243,050,907.22","270,522,861.83","281,024,425.50","265,461,981.53","268,368,920.53","271,397,718.64"
预付款项,"52,296,112.46","37,345,157.56","52,784,582.15","207,356,416.64","230,950,591.94","341,575,522.77","366,312,060.40","182,341,601.46","232,229,498.80","231,191,846.23","122,441,329.31","70,740,123.97","58,373,827.95","56,359,488.36","50,200,393.77","12,707,150.72","19,190,010.52","18,598,038.01","33,379,610.61","4,154,550.37","28,838,192.08","19,975,075.98","32,827,745.18","5,965,411.18","9,488,735.24","11,506,133.59","14,492,139.39","1,879,106.30","4,606,965.95","15,588,283.83","5,683,454.58","735,314.31","1,832,448.02","6,007,368.73","3,240,018.35","1,031,302.22","8,479,828.79","2,574,023.47","2,902,031.38","2,401,663.93","4,598,264.64","4,547,919.98","5,962,335.28","1,381,728.35","5,960,254.09","7,656,575.90"
预收款项,"71,664,981.61","52,876,165.94","109,793,947.76","56,976,978.47","96,003,844.11","85,324,773.13","68,779,372.91","66,465,571.12","69,512,404.43","24,922,323.10","41,915,040.08","65,138,705.58","25,630,285.75","23,550,019.42","119,372,887.40","51,278,602.00","120,360,856.07","77,580,098.16","16,963,943.64","29,203,755.06","55,114,487.66","49,000,569.51","61,929,388.56","31,899,892.84","63,542,632.01","80,012,223.07","59,323,955.79","77,764,861.80","40,950,287.80","44,739,192.03","41,471,601.67","29,844,123.81","55,839,498.01","78,183,930.26","40,553,268.19","56,213,676.19","75,930,106.00","44,705,395.82","77,879,969.64","46,221,413.82","67,411,430.24","65,918,606.69","78,981,092.58","51,891,582.35","78,845,600.52","78,705,017.57"
其他应收款,"7,796,169.95","5,593,831.51","11,991,833.29","7,080,705.62","6,733,874.15","4,198,237.70","4,195,617.63","23,646,870.63","27,340,816.96","7,999,743.24","6,358,461.38","2,971,533.85","2,958,097.14","2,469,925.07","3,559,358.68","3,761,026.56","2,612,209.56","5,037,379.08","4,169,668.81","4,033,776.51","4,688,760.83","1,522,925.60","4,443,940.08","2,343,650.65","3,608,606.97","2,077,016.40","2,413,086.93","894,886.96","975,813.34","676,055.39","1,087,153.72","575,766.73","2,425,876.08","1,750,036.05","1,757,357.49","689,458.92","1,406,298.60","1,607,272.34","1,522,046.51","848,458.11","1,892,994.29","1,193,825.03","1,406,091.10","975,516.96","1,183,222.05","1,129,765.23"
应付职工薪酬,"9,381,692.11","10,694,284.48","7,026,262.21","12,800,339.84","12,734,284.15","13,560,352.04","11,753,767.08","8,028,185.01","9,087,101.16","7,922,724.01","6,156,042.69","5,962,403.66","6,018,501.43","5,370,797.67","5,839,717.71","4,659,284.46","4,620,440.03","4,389,035.40","4,912,644.23","4,654,688.15","4,706,884.41","5,050,317.89","4,572,001.31","2,518,682.25","3,006,286.68","2,241,033.24","2,360,121.05","1,704,322.96","2,014,482.56","2,056,559.71","2,372,649.04","4,618,405.79","5,062,320.14","4,634,540.09","5,063,032.05","4,774,691.88","5,284,383.71","5,631,423.81","5,954,371.19","5,675,388.58","6,135,675.22","6,180,265.23","6,608,136.75","6,424,214.90","6,981,485.60","7,153,446.47"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"20,569,221.78","17,253,261.39","30,057,709.52","46,102,379.85","61,844,600.34","47,980,774.34","23,240,022.29","-190,717.85","8,462,299.40","3,214,783.56","27,604,157.66","18,844,853.00","26,753,370.83","25,832,071.75","43,267,162.82","34,805,113.63","26,333,878.95","53,360,936.67","60,451,903.84","8,169,251.90","6,160.09","15,047,835.02","13,913,915.83","-4,081,383.39","9,550,006.26","30,891,003.39","21,136,485.59","39,449,975.95","17,780,785.58","24,389,803.19","19,495,320.61","12,621,575.74","13,393,972.69","14,529,254.78","18,571,036.97","14,314,742.78","20,061,992.89","20,829,872.68","23,168,611.24","37,567,714.21","52,835,557.56","32,714,214.00","50,564,122.61","23,814,302.35","50,043,256.75","31,949,812.86"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,132,683.33","4,799,563.89","7,713,006.16"
应付利息,"297,390.00","4,629,253.59","9,363,197.35","3,692,979.61","4,024,101.59","4,378,523.11","2,429,934.86","4,697,154.50","5,513,706.00","2,805,196.75","1,664,516.02","2,815,122.77","7,820,784.89","2,497,425.76","8,386,384.59","3,388,632.38","3,621,300.57","8,203,711.43","3,479,226.06","4,389,315.34","2,122,425.64","1,149,880.98","1,175,680.47","1,101,924.97","1,208,236.09","861,455.53","712,500.01","609,583.36","609,583.36","524,166.69","436,666.68",,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,"72,875,178.85",,,,"56,963,533.02","56,963,533.02","56,963,533.02","86,335,933.77","86,335,933.77","86,335,933.77","86,335,933.77","56,335,933.77",,,,,,,,,,"15,154,380.10",,,,,,,,,,,,,,,,,,,,,
存货,"147,695,620.50","155,942,179.86","173,436,525.54","147,636,064.94","131,084,892.81","210,350,463.49","277,865,696.21","219,354,693.07","240,213,427.40","229,034,528.92","244,782,554.14","219,147,693.19","253,898,362.54","271,064,309.57","249,106,727.44","243,182,392.74","305,119,773.62","268,131,591.85","226,660,927.72","368,822,294.80","405,767,024.61","399,227,595.70","325,780,369.79","318,083,874.61","372,279,251.21","249,827,408.78","204,506,027.78","151,757,750.58","195,597,835.93","166,966,093.99","190,194,005.76","162,478,895.11","211,684,065.90","196,410,981.34","157,798,672.21","134,602,554.18","202,629,155.03","135,676,497.64","122,326,654.78","232,403,908.13","245,876,772.15","237,187,688.73","210,036,523.15","215,010,450.37","275,140,359.41","198,358,596.06"
其他应付款,"682,907,428.17","624,926,688.55","571,198,615.82","541,860,652.52","599,122,831.67","573,076,870.82","372,604,061.07","291,255,463.44","247,247,008.16","312,008,981.59","191,576,159.08","141,851,926.91","98,573,916.67","228,313,498.36","57,691,430.00","67,793,585.94","67,684,048.51","84,273,251.26","84,625,406.53","60,817,191.47","46,581,536.63","49,149,438.82","48,554,980.65","37,273,191.61","31,399,517.69","28,060,111.87","39,443,920.99","48,628,158.81","37,291,389.22","26,056,975.71","26,212,166.95","38,161,860.39","31,520,795.89","33,329,277.30","40,569,765.46","39,983,005.44","41,488,666.75","45,664,614.02","39,109,692.57","44,790,009.70","38,022,936.09","32,379,118.52","36,517,640.33","85,990,507.97","48,443,783.90","45,745,220.19"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"50,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","30,000,000.00","146,000,000.00","146,000,000.00","138,000,000.00","80,000,000.00","130,000,000.00","137,000,000.00","166,000,000.00","278,000,000.00","266,000,000.00","236,000,000.00","319,000,000.00","269,000,000.00","159,000,000.00","2,000,000.00","72,000,000.00","72,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","22,000,000.00",,,,,,,,,,,,,,,,,,,,,
其他流动资产,"6,089,758.18",,"790,833.14",,,"379,997.29",,"1,115,249.01","892,199.21","446,100.51",,,"872,663.17","581,775.43","290,887.69",,,,,,,,,,,,,,,,,,,,,"491,529.55","74,433.13","681,606.63","2,390,751.43","2,137,883.80","83,057.92","83,057.92","409,997.97","446,009,623.62","688,000,000.00","688,000,000.00"
其他流动负债,"41,744,734.51","42,456,781.76","20,401,074.02",,,,,,"1,289,266.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"507,797,684.61","332,242,909.15","393,974,976.39","555,921,198.61","697,414,264.27","838,820,418.25","908,235,163.04","642,844,116.48","743,043,741.37","702,309,400.94","549,868,593.44","430,484,752.68","520,080,084.82","540,660,979.50","623,970,083.52","511,601,241.77","568,117,627.75","510,364,135.29","509,099,565.58","774,259,481.60","1,204,376,229.92","641,905,713.70","666,242,089.55","610,729,677.60","750,519,165.36","815,141,678.02","826,917,710.81","753,958,164.35","701,845,952.35","783,483,153.29","765,244,190.75","472,407,440.88","559,888,525.81","674,268,221.11","670,064,166.53","715,559,607.58","803,622,121.39","822,315,522.83","932,886,177.93","1,104,225,845.29","1,221,600,100.55","1,303,851,883.53","1,439,215,389.84","1,373,992,164.03","1,479,675,219.09","1,561,139,347.44"
流动负债合计,"1,979,859,327.62","1,850,056,882.35","1,891,645,551.90","2,022,196,473.45","2,093,211,127.74","2,229,812,556.87","2,117,526,656.98","1,910,144,684.07","2,056,415,166.07","2,022,339,836.91","2,169,881,705.92","2,007,795,464.61","2,172,294,185.30","2,327,580,816.99","2,331,507,355.61","2,290,111,021.79","2,245,100,189.33","2,137,288,195.93","2,064,154,282.87","2,358,187,437.32","1,058,483,404.15","666,122,920.94","614,165,775.00","530,765,081.01","802,671,058.81","916,960,368.09","888,986,091.49","763,946,342.52","634,047,265.02","644,358,245.08","585,147,099.78","289,699,637.87","317,955,101.39","353,468,550.57","320,511,853.01","314,408,899.87","331,842,819.09","287,047,794.98","341,179,541.97","402,835,227.16","407,456,506.33","407,790,316.27","453,695,417.77","433,582,589.10","452,683,047.30","434,951,215.73"
可供出售金融资产,,"9,013,250.00","11,745,000.00","15,172,500.00","11,730,000.00","8,422,500.00","8,160,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"766,000,000.00","790,000,000.00","910,000,000.00","980,000,000.00","980,000,000.00","864,000,000.00","1,064,000,000.00","1,288,000,000.00","1,158,000,000.00","1,108,000,000.00","881,000,000.00","822,000,000.00","680,000,000.00","600,000,000.00","630,000,000.00","436,000,000.00","436,000,000.00","436,000,000.00","436,000,000.00","364,000,000.00","364,000,000.00","376,000,000.00","376,000,000.00","366,000,000.00","166,000,000.00","24,000,000.00",,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,"4,672,762.47","5,669,179.13","6,992,505.00","3,981,755.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"11,143,059.76","12,698,530.68","22,088,183.40","33,985,855.81","33,985,855.81","33,985,855.81","33,985,855.81","33,985,855.81","33,985,855.81","17,067,000.00","17,067,000.00","17,067,000.00","17,067,000.00","17,067,000.00","17,067,000.00","17,067,000.00","17,067,000.00","17,067,000.00","17,067,000.00","12,772,410.13","12,772,410.13","9,884,936.55","9,884,936.55","8,922,314.10","8,922,314.10","6,351,285.53","6,351,285.53",,,,,,,,,,,,,,,,,,,
专项应付款,"4,209,817.91","5,183,110.81","6,404,656.06",,"921,419.33",,,,"29,500,000.00","29,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"26,258,752.22","23,834,820.56","23,834,820.56",,,,,,,,,"15,170,634.75","14,921,558.28","14,672,481.81","14,423,405.34","14,174,327.43","13,946,002.86","13,762,859.88","13,579,716.90","8,684,253.82","8,635,111.84",,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"2,495,312,014.15","2,449,208,285.41","2,399,483,805.32","2,962,747,871.68","2,903,777,231.00","2,847,649,997.61","2,791,253,288.60","3,112,752,974.72","3,070,535,115.73","3,016,894,497.03","3,220,635,611.57","3,185,300,016.51","3,130,674,508.66","3,075,935,500.18","3,020,189,875.64","3,034,396,781.56","2,976,030,460.96","2,916,700,923.40","2,857,917,334.18","2,820,210,745.34","2,760,609,355.18","2,884,215,893.99","2,829,890,814.93","2,856,112,421.67","2,792,636,190.50","2,723,951,243.84","2,661,452,983.36","2,665,638,223.92","2,602,898,411.71","2,539,720,934.20","2,477,425,717.76","2,502,814,421.74","2,439,052,734.55","2,375,481,669.31","2,357,105,099.42","2,305,329,358.97","2,241,084,271.24","2,183,490,730.16","2,123,884,101.71","2,109,161,850.68","2,046,246,901.51","1,983,474,194.96","1,923,213,365.32","1,913,639,256.33","1,862,223,043.97","1,810,496,328.05"
递延所得税负债,"540,562.50","1,235,737.50","1,930,912.50","2,159,625.00","2,159,625.00","1,147,125.00","1,147,125.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,555,668.75","18,093.75",,,,,
在建工程,"229,734,581.93","388,077,968.18","424,809,553.38","49,975,665.27","81,012,753.71","92,735,388.73","137,553,853.06","21,852,907.81","39,012,781.74","73,282,494.40","57,387,363.49","897,795.41","5,052,474.81","16,763,114.48","32,465,414.25",,"1,050,635.88","17,961,203.76","30,166,139.04","29,927,324.26","33,511,468.34","53,113,895.30","55,194,061.05","41,027,942.48","42,375,924.89","47,176,396.66","66,162,410.49","20,116,404.90","33,715,102.97","40,478,775.11","64,069,404.85","7,951,618.44","16,532,545.70","19,360,121.89","6,708,010.89","10,389,993.18","10,282,492.26","21,783,434.32","31,476,612.47","2,882,199.80","2,882,199.80","3,659,513.45","7,570,383.76","46,681,358.54","46,681,358.54","48,020,991.39"
其他非流动负债,,,,"4,370,000.00","5,770,000.00","5,766,041.80","7,766,041.80","12,123,757.11","12,098,521.87","11,950,570.97","11,798,075.12","14,495,579.27","14,343,083.42","14,190,587.57","15,038,091.72","17,885,595.87","17,474,850.02","17,046,293.18","21,226,622.53","22,603,782.87","21,996,079.62","47,405,737.50","46,183,450.92","48,961,164.34","48,265,962.17","46,376,260.01","45,031,807.84","43,722,022.34","42,412,236.84","41,102,451.34","39,792,665.84","39,475,935.90",,,,,,,,,,,,,,
工程物资,"38,177,774.94","44,742,363.31","155,088,030.98","1,271,431.85","32,360,532.16","756,676.70","68,196,271.59","56,946,149.58","47,561,859.90","57,789,100.73","740,225.10","540,225.10","530,390.10","591,928.56","596,890.71",,,,"128,205.12",,,,,,,,,,,,,,,"544,444.46","555,555.54",,,"321,367.49","1,424,615.38",,,,,,,
非流动负债合计,"770,750,380.41","796,418,848.31","918,335,568.56","991,202,387.47","994,520,223.46","877,905,671.80","1,076,894,922.61","1,300,123,757.11","1,199,598,521.87","1,149,450,570.97","892,798,075.12","836,495,579.27","694,343,083.42","614,190,587.57","645,038,091.72","453,885,595.87","453,474,850.02","453,046,293.18","457,226,622.53","386,603,782.87","385,996,079.62","423,405,737.50","422,183,450.92","414,961,164.34","214,265,962.17","70,376,260.01","45,031,807.84","43,722,022.34","42,412,236.84","41,102,451.34","39,792,665.84","39,475,935.90","38,135,727.61","36,795,519.32","35,455,311.03","36,169,547.18","34,777,172.21","33,384,797.24","31,992,422.27","32,155,716.05","29,225,766.11","27,864,880.75","26,471,255.81","25,077,630.87","23,684,005.93","22,290,380.99"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"2,750,609,708.03","2,646,475,730.66","2,809,981,120.46","3,013,398,860.92","3,087,731,351.20","3,107,718,228.67","3,194,421,579.59","3,210,268,441.18","3,256,013,687.94","3,171,790,407.88","3,062,679,781.04","2,844,291,043.88","2,866,637,268.72","2,941,771,404.56","2,976,545,447.33","2,743,996,617.66","2,698,575,039.35","2,590,334,489.11","2,521,380,905.40","2,744,791,220.19","1,444,479,483.77","1,089,528,658.44","1,036,349,225.92","945,726,245.35","1,016,937,020.98","987,336,628.10","934,017,899.33","807,668,364.86","676,459,501.86","685,460,696.42","624,939,765.62","329,175,573.77","356,090,829.00","390,264,069.89","355,967,164.04","350,578,447.05","366,619,991.30","320,432,592.22","373,171,964.24","434,990,943.21","436,682,272.44","435,655,197.02","480,166,673.58","458,660,219.97","476,367,053.23","457,241,596.72"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"137,474,400.00","137,474,400.00","137,474,400.00","137,474,400.00","137,474,400.00","137,474,400.00","137,474,400.00","137,474,400.00","137,474,400.00","137,474,400.00","177,061,132.00","177,061,132.00","177,061,132.00","177,061,132.00","177,061,132.00","177,061,132.00","177,061,132.00","177,061,132.00","177,061,132.00","177,061,132.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00","303,087,602.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
