科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"360,363,931.07","813,218,893.66","1,071,588,833.99","1,415,888,523.79","688,189,785.43","1,344,444,570.03","1,884,036,849.47","2,103,047,030.68","675,331,473.77","1,167,058,539.49","1,340,476,361.63","1,544,045,958.18","500,810,264.13","987,776,027.97","1,209,695,117.81","1,566,921,418.53","502,462,524.87","1,019,218,770.95","1,391,612,986.02","1,842,814,090.93","625,354,691.50","1,232,493,330.57","1,712,234,924.02","2,218,662,690.63","881,479,850.39","1,601,588,716.66","2,200,636,707.87","3,004,580,834.79","853,385,191.63","1,609,663,904.40","2,088,748,311.80","2,820,490,311.82","920,012,237.40","1,802,254,171.95","2,339,578,011.96","3,114,129,700.14","817,623,597.33","1,595,244,809.90","2,158,365,636.64","2,928,966,150.33","1,049,813,321.57","2,001,703,712.67","3,146,798,839.13","4,438,228,162.51","1,610,399,462.80","3,095,286,527.27"
二、营业利润,"24,784,720.15","61,021,950.24","74,434,165.50","104,215,827.28","61,285,297.68","155,895,296.96","217,644,364.91","219,943,995.65","60,762,477.12","148,403,395.10","171,600,353.72","178,285,037.26","54,719,764.72","117,626,881.67","134,582,221.58","133,024,149.23","44,187,024.54","103,703,141.67","131,076,485.27","164,745,335.08","63,603,504.96","129,626,756.69","170,147,216.58","240,029,866.60","120,301,145.35","251,136,711.63","334,133,736.05","467,884,011.21","138,789,060.55","299,274,347.30","384,332,810.58","544,914,053.31","149,087,519.61","315,882,162.60","407,989,623.98","569,959,399.78","116,361,061.40","260,854,400.28","366,941,373.31","528,438,790.38","158,167,203.07","310,897,341.18","505,113,349.58","708,561,034.56","338,569,353.01","695,906,003.76"
减:营业成本,"306,243,118.55","701,519,234.90","929,658,516.88","1,196,343,305.56","581,341,655.79","1,122,879,866.20","1,589,650,542.11","1,727,003,890.51","566,122,628.59","941,686,916.26","1,073,432,499.18","1,211,217,004.12","393,110,827.97","789,150,950.98","973,513,862.03","1,295,225,154.08","418,756,532.93","841,343,692.64","1,158,117,806.35","1,539,418,829.09","510,521,366.55","1,018,089,845.46","1,410,286,161.46","1,820,443,667.14","693,612,663.24","1,257,706,839.31","1,738,860,502.05","2,310,187,680.01","646,938,809.36","1,203,884,207.66","1,570,194,715.44","2,078,786,159.50","687,943,374.73","1,353,655,203.30","1,763,089,615.92","2,286,812,450.51","596,956,824.42","1,177,023,174.59","1,604,874,972.23","2,202,035,228.05","789,172,560.77","1,488,565,657.24","2,312,552,100.55","3,219,785,636.49","1,087,729,109.81","2,129,950,661.24"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"949,377.50","2,447,012.35","4,800,941.00","5,992,760.95","1,692,541.34","5,479,843.33","7,009,533.43","10,496,782.37","222,859.40","2,511,665.95","2,414,865.55","3,325,025.94","905,298.95","1,043,372.06","1,159,336.33","3,498,711.79","590,350.43","1,181,430.24","3,488,493.93","5,930,504.57","3,135,010.23","5,598,498.84","5,688,589.03","5,688,589.03",,"4,259,404.21","5,493,274.58","8,533,998.83","1,478,313.13","4,399,145.91","7,468,613.77","10,171,724.92","4,038,944.43","6,223,237.77","7,150,734.12","7,537,758.33","1,860,409.05","3,821,697.69","4,664,198.47","10,703,352.14","5,241,480.76","7,116,715.22","11,701,303.58","15,516,104.74","4,380,922.54","9,537,133.03"
营业外收入,"524,359.02","917,753.17","1,926,003.17","20,988,606.14","852,400.00","10,094,941.00","11,509,466.00","15,572,590.00","243,350.76","259,030.76","1,080,593.70","13,209,346.70","153,725.15","21,688,825.15","21,755,125.15","31,824,197.28","498,440.00","511,740.00","1,216,489.56","17,018,791.22","404,957.83","1,449,992.54","1,699,346.54","5,580,891.55","6,450.00","98,412.96","175,562.96","6,475,993.14","1,827,500.00","8,107,339.00","10,687,439.00","14,398,834.01","962,298.95","1,086,053.51","1,233,369.59","5,854,279.03","679,549.56","3,726,031.71","6,481,801.67","9,119,291.73","1,921,794.88","199,442.40","292,561.74","370,928.89","33,929.75","93,040.66"
销售费用,"4,269,136.69","10,873,041.75","14,783,359.76","18,012,810.67","7,382,316.59","9,528,190.23","14,694,583.62","18,865,302.73","4,639,882.77","9,010,009.50","11,573,334.84","17,229,791.37","4,977,390.42","10,491,200.06","14,745,943.96","18,636,118.84","3,533,193.85","8,401,503.40","14,748,594.90","20,260,162.76","5,204,479.27","10,600,571.85","14,983,677.68","19,786,723.08","6,008,405.26","10,541,519.22","20,328,300.72","25,161,654.44","7,160,347.52","13,079,985.96","19,486,751.13","26,057,365.94","9,790,504.51","18,806,727.91","27,302,657.37","38,291,780.12","8,198,352.36","16,693,397.27","27,699,308.80","35,849,519.91","10,304,411.94","18,100,835.94","39,936,253.39","56,331,845.71","17,365,099.80","37,165,212.16"
减:营业外支出,"1,624,354.92","3,488,822.10","4,877,057.28","6,647,193.49","2,284,678.80","9,252,210.70","11,250,401.94","11,521,636.02","934,229.84","1,736,394.86","2,128,503.10","3,208,187.58","713,527.22","2,332,367.57","3,019,645.26","4,250,323.00","679,343.50","1,849,596.07","2,352,987.04","3,487,797.53","909,787.50","1,933,834.80","5,570,634.57","13,787,655.14","1,122,782.21","10,530,353.21","11,416,278.37","18,487,425.34","1,006,187.01","2,806,878.40","4,921,145.96","6,437,929.08","898,998.26","1,769,092.42","2,513,667.19","6,502,370.56","110,953.06","486,961.69","875,223.12","7,935,393.95","76,154.75","380,363.21","2,897,790.82","11,700,793.91","63,260.04","2,769,922.17"
管理费用,"9,419,021.65","22,684,613.36","31,164,095.92","59,728,963.02","22,244,521.90","35,247,186.13","43,913,075.70","116,579,356.39","31,537,767.59","46,166,190.88","64,947,987.29","113,820,734.63","31,168,607.36","49,702,305.31","78,396,669.83","104,448,957.79","26,477,445.64","54,884,396.29","78,897,698.64","120,606,673.86","32,254,420.15","64,378,582.26","110,109,335.04","144,907,139.33","44,076,233.40","67,731,832.00","99,275,070.25","197,211,193.78","53,409,586.10","101,112,800.26","141,653,739.41","224,487,875.04","59,995,638.19","127,186,855.67","188,258,780.78","291,010,584.69","66,666,144.93","154,814,867.59","208,363,572.10","268,825,131.31","84,115,642.64","171,898,938.28","266,885,785.78","378,188,220.81","114,913,529.01","222,664,779.37"
其中:非流动资产处置净损失,,,,"432,931.06",,,,"48,801.39",,,,"4,971.66","94,221.38","607,314.52","611,014.74","47,009.01",,,,,,,,,,,,,,,,"1,986,887.50",,,,"3,055,191.26",,"81,978.31","316,138.00","6,905,179.27","15,325.40","39,382.06","2,331,107.67",,,
