科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动资产合计,"113,154,275.11","166,658,433.02","182,195,844.52","195,383,386.78","566,171,565.44","583,007,716.97","602,445,606.65","574,262,741.59","612,452,147.21","667,178,773.37","650,274,004.07","672,660,516.14","681,809,999.25","707,169,338.58","889,961,805.42","932,500,518.83","975,980,977.69","1,014,630,927.90","982,362,683.47","1,209,209,706.40","1,070,616,434.80","991,543,070.53","1,006,188,282.63","931,562,685.04","702,308,472.35","465,089,948.29","372,002,318.94","367,053,403.14","595,764,478.38","310,279,867.59","238,743,860.45","179,807,792.51","103,140,139.47","85,953,751.74","86,680,096.77","89,616,044.19","107,820,936.62","87,985,991.62","68,262,992.77","66,643,951.60","40,467,704.30","37,378,409.56"
流动负债合计,"95,192,740.34","92,177,514.95","109,153,465.94","122,970,282.01","94,964,872.29","94,979,748.61","95,772,533.60","64,639,115.96","94,660,771.29","130,385,002.41","140,778,959.75","157,526,494.29","144,474,868.65","157,713,963.79","163,668,353.54","270,678,783.67","341,092,447.79","398,292,690.77","406,673,981.41","496,721,663.46","474,720,377.35","391,086,845.86","385,132,973.06","419,699,085.64","463,152,478.39","271,128,690.89","430,559,340.88","656,709,675.85","605,275,719.18","350,312,473.58","281,571,934.34","222,276,363.72","147,467,174.80","134,033,289.60","135,272,001.99","142,120,704.00","134,837,084.58","116,496,210.35","47,200,603.44","46,770,165.95","67,315,999.69","69,984,340.20"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,000.00","75,000.00","75,000.00","75,000.00","75,000.00","75,000.00","75,000.00","75,000.00","25,000.00","25,000.00"
长期借款,,,,,,,,,,,,,,,"158,000,000.00","158,000,000.00","143,000,000.00","143,000,000.00","118,000,000.00","118,000,000.00","98,000,000.00","98,000,000.00","98,000,000.00","98,000,000.00","58,000,000.00",,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,"147,684,131.02","147,818,262.04","147,952,393.06","148,086,524.08","148,232,596.90","148,378,669.72","148,524,742.54",,,,,,,,,,,,,,,,
长期应收款,"31,178,209.59","25,374,337.85","72,763,454.20","88,407,425.16","95,705,946.36","89,286,669.14","76,898,453.97","73,422,807.91","84,178,473.47","74,955,824.30","74,948,315.36","72,887,772.76","65,877,060.73","64,824,958.55","63,888,768.11","64,265,015.01","61,957,480.35","65,820,016.13","68,679,651.74","68,679,651.74","1,638,000.00","1,638,000.00","1,638,000.00","1,638,000.00",,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,"5,038,966.84","4,295,789.72","4,001,688.28","4,001,688.28","2,393,860.67","2,393,860.67","2,393,860.67","2,393,860.67",,,,,,,,,,,,,,,,,,
长期股权投资,,,,"2,000,000.00",,,,,,,,,,,,,"1,097,398.80","1,097,398.80","1,077,969.60","1,097,398.80","29,950,970.34","30,606,761.00","31,375,797.64","36,103,183.23","40,524,321.53","41,260,451.56","36,795,584.61","255,190,643.24","50,421,997.57","69,445,939.31","147,821,378.13","146,768,809.84","178,877,346.18","173,222,900.50","165,629,469.53","164,533,351.81","30,219,925.20","28,912,136.22","27,929,464.75","27,410,202.18","26,672,213.10","25,872,399.76"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"11,303,808.59","5,399,914.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,"3,509,440.72","3,509,440.72","1,891,856.61","1,891,856.61","4,458,906.65",,"2,639,671.81","2,336,837.61","1,537,499.61","929,101.16","751,252.73","682,052.32",,,,,,,,,,,,,,
固定资产,"47,459,759.73","56,376,587.96","56,964,089.03","56,278,562.89","56,443,175.82","55,141,064.15","55,574,704.16","57,973,721.68","61,870,595.46","60,910,661.90","59,740,032.81","61,411,027.30","60,195,754.21","58,465,965.73","56,637,454.21","60,938,097.18","66,290,545.79","67,150,919.95","63,213,695.45","66,535,671.88","67,945,990.13","70,790,134.95","67,914,132.69","64,892,575.18","63,392,026.34","51,062,760.38","49,119,272.97","46,310,063.84","44,427,281.60","42,213,830.17","39,723,247.44","38,073,396.09","33,425,718.02","31,820,068.07","29,728,687.05","28,216,892.68","13,235,814.27","12,609,754.46","135,050,840.95","133,912,107.04","108,758,410.63","107,195,452.27"
递延所得税负债,"4,676,731.44","3,806,150.68","10,914,518.13","10,914,518.13","14,355,891.95","14,355,891.95","14,355,891.95","14,355,891.95","15,071,280.22","15,071,280.22","15,071,280.22","15,071,280.22","12,626,771.02","12,626,771.02","11,735,455.42","11,735,455.42","9,881,559.11","9,881,559.11","9,881,559.11","9,881,559.11","547,131.42","547,131.42","503,816.63","503,816.63","5,199,927.22","4,874,931.77","4,573,705.38","4,573,705.38","3,757,331.03","3,757,331.03","3,131,109.19","2,817,998.27","1,419,436.17","1,419,436.17","1,168,947.43","1,043,703.06","1,530,764.49","1,322,023.87","1,113,283.26","904,542.65","695,802.03","487,061.42"
在建工程,,,,,"992,788.49","1,097,465.43","1,242,328.72","24,529.91","30,000.00","30,000.00","30,368.00","39,918.00","645,398.22","1,834,825.89","2,118,528.92","6,814,637.47","12,985,452.30","39,241,451.10","45,865,505.50","48,089,996.35","60,160,479.66","58,587,594.12","59,882,657.74","172,201,690.44","75,041,023.79","129,932,088.66","89,248,317.53","93,821,537.53","113,154,430.94","128,323,880.38","125,583,295.98","125,670,862.18","128,007,278.60","128,489,435.52","128,502,045.66","128,596,186.46","126,626,354.69","127,571,053.76",,,"24,204,590.32","24,204,590.32"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"4,676,731.44","3,806,150.68","10,914,518.13","10,914,518.13","14,355,891.95","14,355,891.95","14,355,891.95","14,355,891.95","15,071,280.22","15,071,280.22","15,071,280.22","15,071,280.22","12,626,771.02","12,626,771.02","169,735,455.42","169,735,455.42","161,429,966.67","160,686,789.55","133,775,104.00","281,459,235.02","253,218,160.78","248,893,385.15","251,623,873.19","251,467,111.81","213,549,429.99","154,762,108.91","5,758,291.55","5,689,091.14","4,876,371.03","4,876,371.03","4,180,209.19","3,832,128.27","2,398,596.17","2,363,626.17","2,078,167.43","1,917,953.06","2,509,924.49","2,266,213.87","2,022,503.26","1,778,792.65","1,535,082.03","1,291,371.42"
固定资产清理,,,,,,"1,355.53",,,,,,,,"8,902.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"99,869,471.78","95,983,665.63","120,067,984.07","133,884,800.14","109,320,764.24","109,335,640.56","110,128,425.55","78,995,007.91","109,732,051.51","145,456,282.63","155,850,239.97","172,597,774.51","157,101,639.67","170,340,734.81","333,403,808.96","440,414,239.09","502,522,414.46","558,979,480.32","540,449,085.41","778,180,898.48","727,938,538.13","639,980,231.01","636,756,846.25","671,166,197.45","676,701,908.38","425,890,799.80","436,317,632.43","662,398,766.99","610,152,090.21","355,188,844.61","285,752,143.53","226,108,491.99","149,865,770.97","136,396,915.77","137,350,169.42","144,038,657.06","137,347,009.07","118,762,424.22","49,223,106.70","48,548,958.60","68,851,081.72","71,275,711.62"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","101,000,000.00","110,000,000.00","110,000,000.00","147,000,000.00","147,000,000.00","176,400,000.00","176,400,000.00","176,400,000.00","176,400,000.00","264,600,000.00","264,600,000.00","264,600,000.00","264,600,000.00","264,600,000.00","264,600,000.00","264,600,000.00","264,600,000.00","264,600,000.00","264,600,000.00","264,600,000.00","264,600,000.00","266,310,000.00","266,310,000.00","266,310,000.00","266,310,000.00","346,203,000.00","346,203,000.00","346,203,000.00","346,203,000.00","346,203,000.00","343,980,000.00","343,980,000.00","343,980,000.00","343,980,000.00","343,980,000.00","343,980,000.00","343,980,000.00","343,980,000.00","343,980,000.00","343,980,000.00","343,980,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"50,348,890.07","66,848,890.07","84,848,890.07","84,848,890.07","439,708,890.07","439,708,890.07","410,308,890.07","410,308,890.07","410,308,890.07","410,308,890.07","322,108,890.07","322,108,890.07","322,108,890.07","322,108,890.07","322,108,890.07","322,108,890.07","322,108,890.07","322,108,890.07","322,108,890.07","322,108,890.07","322,108,890.07","322,108,890.07","328,812,090.07","328,812,090.07","328,174,985.93","330,921,951.19","251,386,043.20","251,535,170.99","287,724,379.17","287,948,512.50","285,108,911.53","278,942,111.53","310,581,305.67","310,581,305.67","310,581,305.67","310,581,305.67","363,196,406.83","363,196,406.83","363,196,406.83","363,196,406.83","363,196,406.83","363,196,406.83"
无形资产,"31,749,890.24","28,818,354.13","30,809,160.45","29,080,804.81","32,677,671.40","34,144,934.05","32,545,382.83","30,950,182.80","38,007,578.34","35,711,466.63","43,291,866.29","44,792,244.81","46,244,625.71","43,180,970.36","39,843,206.45","36,631,218.82","41,887,660.89","40,281,454.25","44,759,324.32","42,909,672.98","41,502,924.94","38,049,505.48","40,959,277.65","36,531,439.22","42,982,152.74","37,662,724.36","34,387,219.40","32,856,589.35","26,218,314.53","28,572,600.01","47,793,724.05","45,696,936.57","41,631,484.77","39,346,360.53","37,579,037.24","36,031,822.76","23,400,339.30","22,178,722.88","21,116,574.85","19,996,678.34","18,826,836.65","18,001,527.62"
盈余公积,"217,950.27","4,228,313.56","6,103,253.06","6,103,253.06","8,578,079.85","8,759,565.57","8,617,311.45","8,617,311.45","11,793,994.63","14,479,442.65","11,793,994.63","14,046,162.55","13,965,612.54","11,793,994.63","13,965,612.54","13,965,612.54","16,745,107.29","16,745,107.29","16,745,107.29","16,745,107.29","16,745,107.29","16,745,107.29","16,745,107.29","16,745,107.29","20,682,042.84","20,682,042.84","13,965,612.54","13,965,612.54",,,,,,,,,,,,,,
开发支出,"5,408,333.33","8,943,991.12","14,133,563.50","14,409,748.66","8,822,401.46","5,980,793.28","6,547,125.59","9,407,896.72","3,170,112.57","4,277,245.95","3,965,788.25","6,911,139.53","4,938,679.05","6,810,304.78","8,704,941.73","14,958,784.24","13,334,032.04","13,770,258.34","6,257,056.49","9,008,255.15","10,601,785.43","13,419,129.04","10,500,623.50","13,059,221.16","6,665,456.53","8,635,704.81","6,604,356.59","9,287,691.82","8,617,233.57","4,505,289.95","738,857.06","1,709,081.90","4,107,962.53","5,778,836.26","6,465,894.83","6,796,885.36",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"8,413,200.00","8,413,200.00","5,131,560.00","5,131,560.00","5,131,560.00","5,131,560.00","5,131,560.00",,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,"56,518,109.18","61,926,734.57","61,926,734.57","61,926,734.57","68,226,734.57","49,498,525.02","51,748,126.56","51,748,126.56","51,748,126.56","49,498,525.02","43,301,734.57",,,,,,,,,,,,,,,,
未分配利润,"2,153,046.47","26,246,316.08","43,120,771.58","57,997,772.11","65,786,528.59","73,436,616.13","79,379,688.63","81,301,384.96","101,663,501.76","106,440,642.55","87,918,535.86","95,371,077.16","111,482,506.26","122,998,778.03","137,335,983.65","141,797,229.40","138,102,090.90","147,726,507.93","139,077,543.25","130,478,345.14","3,506,354.66","5,815,084.37","13,853,512.54","24,922,860.20","25,342,172.20","33,001,946.48","-391,918,514.74","-400,706,493.53","-290,241,310.18","-288,559,566.19","-283,777,906.91","-281,519,489.45","-304,679,058.01","-315,788,779.76","-327,109,708.97","-334,749,665.34","-533,613,918.65","-537,709,230.75","-494,802,027.44","-497,638,399.49","-556,820,694.48","-565,573,107.68"
长期待摊费用,,,,,,,,,,,,,,,,,"3,998,731.91","3,068,574.80","4,627,223.41","6,645,287.41","7,569,017.09","6,995,230.08","7,956,006.97","7,382,817.00","12,490,108.07","3,009,964.90","2,630,058.28","3,156,167.76",,,,,,,,,,,"1,769,717.23","3,252,064.86","252,039.07","201,631.24"
少数股东权益,,,,,,,,,,,,,,,,,,,,"13,913,423.95","12,621,902.04","20,525,633.82","19,893,655.63","19,668,120.69","19,474,185.59",,"4,493,755.95","4,241,032.84",,,,,,,,,,,,,,
递延所得税资产,"2,335,082.00","2,735,566.75","7,274,787.08","7,274,787.08","9,580,713.78","9,580,713.78","9,580,713.78","9,580,713.78","10,189,530.92","10,021,285.75","10,021,285.75","10,021,285.75","9,547,131.37","9,547,131.37","10,259,590.38","10,259,590.37","10,762,548.42","9,315,309.81","11,015,415.59","12,946,025.23","7,700,453.12","8,185,944.51","8,416,331.86","8,062,341.45","20,406,579.21","20,406,579.21","14,330,356.28","14,561,076.44","11,802,187.21","12,346,919.42","8,953,077.46","9,828,024.43","10,483,089.06","10,483,089.06","10,141,535.04","9,984,114.13","9,531,127.17","8,896,941.36","7,392,895.54","6,796,961.92",,
外币报表折算价差,,,,,,,,,,,,,,,,,"7,780,416.37","7,780,416.37","8,153,045.21","8,525,674.05","723,254.20","2,848,015.57","4,978,546.08","-3,671,775.80",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"1,637,356.33","1,637,356.33","1,348,411.09","1,203,938.47","1,059,465.86","1,059,465.86","770,520.62","770,520.62","310,481,575.39","257,380,736.37","45,000,000.00","45,000,000.00","99,500,000.00","99,500,000.00","19,500,000.00","19,500,000.00",,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"129,435,083.48","127,648,752.32","181,945,054.26","197,451,328.60","204,222,697.31","195,232,995.36","182,388,709.05","181,359,852.80","197,446,290.76","185,906,484.53","191,997,656.46","196,063,388.15","187,448,649.29","184,673,058.96","181,452,489.80","250,385,452.27","275,877,941.40","303,309,474.08","308,770,987.76","325,342,632.58","277,627,611.59","281,079,891.60","281,161,475.23","392,389,914.86","621,481,768.62","592,652,744.82","278,115,165.66","500,183,769.98","354,141,445.42","384,908,459.24","390,113,580.12","387,247,111.01","396,607,879.16","389,215,689.94","378,121,669.35","374,234,253.20","203,088,560.63","200,243,608.68","193,334,493.32","191,443,014.34","178,739,089.77","175,500,601.21"
所有者权益(或股东权益)合计,"142,719,886.81","198,323,519.71","244,072,914.71","258,949,915.24","661,073,498.51","668,905,071.77","674,705,890.15","676,627,586.48","700,166,386.46","707,628,975.27","686,421,420.56","696,126,129.78","712,157,008.87","721,501,662.73","738,010,486.26","742,471,732.01","749,336,504.63","758,960,921.66","750,684,585.82","756,371,440.50","620,305,508.26","632,642,731.12","650,592,911.61","652,786,402.45","647,088,332.59","631,851,893.31","213,799,852.17","204,838,406.13","339,753,833.59","339,999,482.22","343,105,297.04","340,946,411.53","349,882,247.66","338,772,525.91","327,451,596.70","319,811,640.33","173,562,488.18","169,467,176.08","212,374,379.39","209,538,007.34","150,355,712.35","141,603,299.15"
资产总计,"242,589,358.59","294,307,185.34","364,140,898.78","392,834,715.38","770,394,262.75","778,240,712.33","784,834,315.70","755,622,594.39","809,898,437.97","853,085,257.90","842,271,660.53","868,723,904.29","869,258,648.54","891,842,397.54","1,071,414,295.22","1,182,885,971.10","1,251,858,919.09","1,317,940,401.98","1,291,133,671.23","1,534,552,338.98","1,348,244,046.39","1,272,622,962.13","1,287,349,757.86","1,323,952,599.90","1,323,790,240.97","1,057,742,693.11","650,117,484.60","867,237,173.12","949,905,923.80","695,188,326.83","628,857,440.57","567,054,903.52","499,748,018.63","475,169,441.68","464,801,766.12","463,850,297.39","310,909,497.25","288,229,600.30","261,597,486.09","258,086,965.94","219,206,794.07","212,879,010.77"
