科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"6,882,290,922.40","14,023,484,607.07","22,262,982,890.02","31,472,572,730.57","8,400,902,184.04","17,866,931,258.79","24,477,815,469.77","28,811,305,129.87","6,509,868,673.41","12,515,918,532.44","19,135,759,847.64","27,403,630,728.26","7,498,492,209.21","16,152,019,308.56","24,374,408,945.59","32,143,300,588.77","4,079,638,483.93","7,645,994,397.66","10,523,975,064.38","13,787,914,662.12","3,226,565,712.41","6,134,509,250.13","8,923,228,650.03","2,780,892,571.85","536,475,804.41","997,351,269.77","1,727,226,620.79","2,938,037,069.68","5,833,908,251.44","12,136,863,162.32","17,332,698,381.94","18,413,281,464.34","4,429,767,288.14","5,626,515,469.46","12,697,276,633.30","7,464,260,673.31","3,567,556,003.12","10,230,112,818.97","16,807,687,219.25","19,916,350,355.22","4,635,120,485.98","10,552,682,421.37","16,763,301,311.27","24,398,718,733.25","6,627,876,822.70"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,500,000,000.00",,,"2,218,080,435.94","4,218,080,435.94",,,,,
收到的税费返还,"87,539.03","104,162.61","104,162.61","640,143.98","230,310.11","388,754.56","601,510.57","1,958,554.85","60,424.06","120,102.56","421,556.53","725,881.89",,,"33,434,656.77","70,346,413.38","8,274,538.84","21,267,124.80","113,188,546.86","157,808,495.78","53,903,314.38","103,769,278.56","140,671,335.05","159,636,122.65","15,470,419.80","15,867,833.35","15,867,833.35","16,420,142.93","29,149,074.03","58,740,752.56","88,162,448.91","93,945,382.30","26,534,686.88","37,414,846.58","49,941,140.04","62,979,442.35","49,670,364.53","291,363,984.25","291,547,250.40","314,738,595.67","50,000,000.00","50,000,000.00","185,273,445.44","365,485.91",
支付其他与投资活动有关的现金,,,,,,,,,,,,,"3,071,017.87",,,,,,,,"1,277.00",,,,946.00,,,,,,,,,,,"10,098,755.16",,,"23,630,000.00",,"48,320,000.00",,,,"73,735,000.00"
收到其他与经营活动有关的现金,"46,751.27","644,474.91","186,685.04","6,575,325.40","7,675.00","3,119,606.48","3,183,470.98","9,944,092.01","198,839.38","1,472,580.05","1,532,867.74","10,973,172.66","8,834,634.72","30,226,507.60","30,603,456.89","145,664,154.02","302,383,686.35","504,539,604.53","1,004,024,871.83","1,211,082,013.48","35,547,657.58","162,801,904.80","295,577,126.68","310,982,825.00","176,237,593.01","353,675,436.98","561,827,328.07","367,979,056.05","865,820,803.95","215,800,208.17","225,745,101.36","67,508,307.82","106,094,888.94","30,926,234.25","57,472,784.11","250,451,870.18","37,627,203.56","503,944,892.44","108,739,347.48","557,816,872.87","52,550,683.32","29,155,846.22","47,583,663.94","264,607,725.36","25,966,196.30"
投资活动现金流出小计,"1,200,875,480.94","2,580,280,975.71","3,065,914,453.92","3,392,540,070.77","306,112,793.94","641,436,279.24","912,889,455.22","1,164,467,710.07","277,466,609.15","93,641,603.40","71,317,629.14","580,004,735.11","187,145,279.18","270,396,844.27","568,504,631.53","667,259,726.35","153,714,792.73","423,336,574.04","707,233,379.19","816,663,970.30","46,172,308.46","116,426,838.21","250,140,183.50","897,578,376.87","244,098,256.59","303,583,536.52","405,484,745.48","428,826,408.86","1,713,696,645.93","722,261,848.64","1,064,168,924.28","3,073,321,597.65","444,557,249.83","727,931,781.23","837,700,009.28","7,179,909,576.23","247,930,303.61","1,211,468,014.21","3,190,647,589.21","7,842,737,261.09","309,792,073.15","1,564,732,023.41","1,894,991,352.89","5,447,382,913.84","622,987,123.31"
经营活动现金流入小计,"6,882,425,212.70","14,024,233,244.59","22,263,273,737.67","31,479,788,199.95","8,401,140,169.15","17,870,439,619.83","24,481,600,451.32","28,823,207,776.73","6,510,127,936.85","12,517,511,215.05","19,137,714,271.91","27,415,329,782.81","7,507,326,843.93","16,182,245,816.16","24,438,447,059.25","32,359,311,156.17","4,390,296,709.12","8,171,801,126.99","11,641,188,483.07","15,156,805,171.38","3,316,016,684.37","6,401,080,433.49","9,359,477,111.76","3,251,511,519.50","728,183,817.22","1,366,894,540.10","2,304,921,782.21","3,322,436,268.66","6,728,878,129.42","12,411,404,123.05","17,646,605,932.21","18,574,735,154.46","4,562,396,863.96","5,694,856,550.29","12,804,690,557.45","7,777,691,985.84","3,654,853,571.21","11,025,421,695.66","17,207,973,817.13","20,788,905,823.76","4,737,671,169.30","10,631,838,267.59","16,996,158,420.65","24,663,691,944.52","6,653,843,019.00"
投资活动产生的现金流量净额,"-1,174,155,732.70","-2,414,558,369.87","-2,810,152,410.74","-3,073,838,426.72","-295,150,444.19","-599,632,059.81","-824,544,420.31","-1,073,326,288.23","-275,664,527.23","-84,232,313.84","54,152,638.00","-146,513,342.04","-184,932,492.65","-261,180,523.46","-166,583,201.72","-261,142,362.80","-150,919,584.04","58,466,477.60","-217,722,318.24","-321,367,565.23","-44,050,988.72","-112,550,272.35","-245,046,628.89","-607,944,979.87","-242,859,301.96","-301,142,545.53","-355,348,985.25","-375,385,694.17","-1,705,370,471.97","-448,587,337.23","-687,976,632.15","-2,678,001,933.82","-444,147,651.01","-726,259,467.60","-524,306,544.20","-6,863,713,432.77","-247,202,229.43","-1,116,092,084.29","-2,856,222,356.97","-7,478,807,698.96","-285,048,336.93","-1,543,611,927.61","-1,547,868,605.49","-5,106,850,997.40","-558,704,065.71"
购买商品、接受劳务支付的现金,"6,315,913,492.29","12,534,352,132.16","19,736,238,133.53","28,014,854,933.68","6,695,639,553.24","15,309,611,230.19","22,420,997,259.62","25,668,835,337.33","5,539,155,901.79","10,519,182,956.32","16,545,098,593.41","23,745,321,919.56","7,151,155,498.15","15,366,912,328.26","22,851,882,480.68","30,410,917,974.05","3,857,732,511.50","6,942,622,094.71","10,732,957,805.78","13,919,669,846.73","3,179,250,049.41","5,904,349,005.66","8,524,306,781.16","1,733,669,642.20","271,130,948.95","584,057,089.85","1,113,808,380.15","1,821,159,834.47","4,613,804,504.41","9,503,856,311.24","13,695,180,674.10","12,536,194,651.06","3,385,132,120.73","4,497,543,626.63","9,942,645,338.54","4,013,872,343.69","2,575,666,403.02","7,121,807,257.90","9,623,004,584.64","6,653,388,340.59","2,293,349,835.96","5,342,255,841.20","7,518,796,201.89","8,244,426,658.77","2,431,918,165.61"
吸收投资收到的现金,,,,"25,500,000.00",,,"104,000,000.00","104,000,000.00",,"196,000,000.00","196,000,000.00","268,000,000.00","50,000,000.00","50,000,000.00","466,000,000.00","466,000,000.00",,,,,,,,,,,,,,"2,100,000.00","2,100,000.00",,,,,,,,,,,,,,
