科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"296,945,877.26","327,093,230.18","298,736,906.68","173,723,613.39","285,983,747.46","456,695,550.91","89,756,375.72","207,370,192.92","295,519,741.74","538,065,523.89","122,146,598.06","245,080,568.56","345,287,175.28","465,650,107.66","136,023,188.82","355,705,324.92","495,823,563.60","620,458,730.46","119,712,627.94","351,773,626.88","662,531,916.84","810,055,844.26","189,240,008.67","365,588,683.16","548,775,181.05","856,318,112.09","234,898,395.27","389,142,169.98","541,882,642.86","702,528,706.34","93,685,161.87","155,554,383.20","294,695,046.36","387,423,242.23","65,415,296.63"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"10,011,113.92","9,654,240.66","7,088,904.22","8,286,192.80","9,759,645.82","9,775,269.74","1,748,631.64","4,731,737.26","7,794,781.51","9,106,145.86","3,112,047.16","5,820,460.32","8,760,163.17","11,878,820.86","3,916,754.89","7,012,305.50","8,614,280.59","11,850,075.81","5,171,738.05","6,231,860.79","6,986,523.54","18,315,528.13","936,252.69","2,132,064.00","3,317,886.64","13,091,969.34","672,352.69","1,324,179.21","1,348,632.41","1,348,632.41","1,852.16",,"1,230,899.48","2,435,028.72","1,399,850.27"
支付其他与投资活动有关的现金,,,,,,,,,168.20,,,,,,,,"178,105.34",,,,,,,,,,,,,,,,,,92.99
收到其他与经营活动有关的现金,"169,117,094.42","115,776,483.03","29,653,894.86","3,949,539.25","4,900,728.37","4,791,578.16","262,485.89","5,349,250.04","47,716,051.54","8,018,352.45","749,230.29","2,130,556.52","1,990,678.20","3,732,691.63","2,686,595.38","785,169.15","5,114,353.78","75,324,336.06","-105,226.36","44,373,331.04","105,080,146.37","49,389,252.03","53,341,188.51","84,713,628.21","102,795,039.63","6,219,030.02","58,719,927.93","99,682,720.81","133,412,024.41","169,016,997.43","41,635,314.68","42,588,318.20","46,385,167.23","46,436,531.57","854,258.79"
投资活动现金流出小计,"21,532,530.22","24,226,487.87","33,886,971.49","14,160,152.40","19,090,044.44","41,344,631.23","17,344,587.54","49,346,658.86","80,020,131.02","94,955,503.87","10,166,746.75","22,963,324.18","33,825,035.73","40,349,966.85","4,366,988.51","4,762,187.91","118,548,084.45","122,056,214.50","10,105,159.72","18,625,761.69","19,973,435.60","29,326,747.64","106,870.00","192,137.47","150,009.64","12,801,790.88","21,114,640.33","206,121,644.08","300,964,625.70","314,587,009.07","4,092,610.94","16,246,905.45","24,433,729.06","34,263,118.31","7,908,101.55"
经营活动现金流入小计,"476,074,085.60","452,523,953.87","335,479,705.76","185,959,345.44","300,644,121.65","471,262,398.81","91,767,493.25","217,451,180.22","351,030,574.79","555,190,022.20","126,007,875.51","253,031,585.40","356,038,016.65","481,261,620.15","142,626,539.09","363,502,799.57","509,552,197.97","707,633,142.33","124,779,139.63","402,378,818.71","774,598,586.75","877,760,624.42","243,517,449.87","452,434,375.37","654,888,107.32","875,629,111.45","294,290,675.89","490,149,070.00","676,643,299.68","872,894,336.18","135,322,328.71","198,142,701.40","342,311,113.07","436,294,802.52","67,669,405.69"
投资活动产生的现金流量净额,"-21,482,530.22","-24,016,487.87","-33,817,842.40","-14,160,152.40","-18,106,043.64","-40,360,630.43","-17,284,587.54","-49,286,658.86","-79,960,131.02","-94,895,503.87","-10,166,746.75","-22,962,124.18","-33,822,735.73","-40,347,666.85","-4,352,898.51","-4,748,097.91","-118,533,994.45","-122,024,094.50","-10,105,159.72","-16,598,759.09","-17,937,838.00","-26,801,745.04","-106,870.00","-186,937.47","2,707,113.79","-9,835,025.45","-21,059,910.74","-202,818,990.59","-257,783,078.25","-240,919,813.62","133,976,594.94","123,631,393.84","116,355,150.23","106,526,360.98","-7,863,381.55"
购买商品、接受劳务支付的现金,"279,182,923.37","243,039,067.99","254,816,278.13","180,046,131.26","292,874,466.00","462,723,050.50","62,329,911.33","156,924,086.69","234,939,023.43","620,836,556.17","51,133,063.25","80,009,202.45","188,458,844.20","494,827,993.96","77,443,530.55","147,994,654.91","356,718,449.91","675,115,160.30","139,085,110.25","276,593,541.71","494,210,457.39","1,007,227,787.23","274,087,781.20","377,306,183.67","479,323,892.73","676,102,801.33","36,392,979.01","59,395,529.44","110,171,800.25","247,340,829.41","35,947,803.61","65,513,149.10","123,873,598.50","218,538,087.49","42,488,895.55"
吸收投资收到的现金,,"12,173,925.51","6,990,600.00",,,,"428,665,000.00","428,665,000.00","428,665,000.00","428,665,000.00",,,,,,,,"10,000,000.00","130,190,000.00","37,000,000.00","37,000,000.00","37,000,000.00",,,,,,,,,,,,,
