科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"190,169,133.29","264,622,561.89","490,605,457.17","353,602,818.66","327,095,952.22","430,544,197.21","472,201,508.87","513,184,766.11","477,674,446.71","468,526,881.13","916,268,113.56","962,079,853.09","882,899,969.07","990,760,190.01","967,193,009.47","1,041,754,154.18","1,040,260,223.35","1,156,811,327.73","1,170,627,502.40","1,245,010,185.87","1,447,053,655.94","1,478,257,921.94","1,681,902,652.05","1,595,639,323.37","1,795,491,324.32","1,851,929,762.85","2,137,051,355.69","1,654,086,626.41","1,666,433,790.80","1,406,881,039.54","1,513,138,547.99","1,701,962,485.21","1,704,016,846.09","1,852,737,276.13","1,831,283,315.89","1,122,820,805.06","1,178,491,025.15","855,750,105.90","934,245,853.01","735,093,172.53","1,123,615,683.82","1,163,879,764.28","969,418,065.74","1,193,636,791.16","1,589,742,426.68","1,516,035,970.22","1,420,757,261.05","1,445,984,291.04","1,545,431,542.05"
短期借款,,,,"6,647,186.00","51,587,298.60","97,248,792.24","187,016,542.32","315,588,429.24","271,682,195.00","309,109,783.39","267,470,811.39","212,015,239.80","120,163,432.53","169,954,405.36","101,969,032.07","89,156,360.02","38,486,068.00","110,017,900.00","101,109,300.00","29,684,808.00","103,844,650.00","18,974,700.00","146,180,331.54","157,030,835.06","154,470,173.40","134,554,815.92","152,897,715.92","121,938,000.00",,"49,245,600.00",,,,,,,,,"260,000,000.00","300,000,000.00","445,000,000.00","445,000,000.00","391,359,424.24","385,184,957.42","170,000,000.00","170,000,000.00","400,000,000.00","325,295,359.49","475,295,359.49"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"194,355,737.90","262,660,773.36","184,702,270.25","139,587,521.53","274,165,284.44","215,070,179.20","140,490,670.70","37,852,760.00","88,868,350.40","166,806,712.98","138,178,202.64","117,827,797.03","135,830,688.91","132,385,389.88","121,326,344.13","112,789,782.51","99,780,475.34","205,931,482.87","173,633,794.04","118,649,761.52","147,058,127.13","187,207,584.91","133,547,834.03","91,732,415.25","138,793,505.60","195,382,797.04","162,195,960.70","143,720,549.98","213,408,826.11","259,758,994.10","167,419,097.93","150,447,312.63","219,529,928.96","336,452,069.97","302,851,819.33","250,266,050.25","216,367,376.55","248,820,049.23","239,576,393.84","405,047,421.37","440,880,618.98","322,454,179.62","437,264,401.22","507,208,835.03","409,268,360.37","413,463,391.12","430,591,636.73","292,500,423.23","309,065,119.01"
应付票据,"188,276,221.00","210,414,587.85","177,592,088.85","207,304,659.75","233,547,867.55","201,191,395.95","194,823,761.35","214,711,188.30","239,726,274.53","166,041,682.04","88,060,053.13","119,228,688.46","214,234,765.93","212,440,948.90","226,888,798.11","243,384,903.32","280,730,482.52","335,979,627.52","324,815,961.37","334,056,484.07","350,187,463.04","365,321,363.10","362,571,922.99","322,391,373.40","335,459,513.60","366,416,573.06","358,331,627.66","442,288,058.49","416,266,671.17","312,973,434.68","339,327,550.10","356,191,657.55","328,353,113.94","289,262,902.99","341,261,582.71","422,283,457.72","408,404,518.35","335,925,898.83","330,048,632.34","470,691,101.30","549,598,898.05","529,890,366.24","588,532,249.57","730,096,175.24","734,453,151.33","602,285,477.51",,"659,691,435.63",
应收账款,"154,749,272.32","167,478,387.66","159,998,966.31","179,824,188.91","233,257,760.31","218,843,274.40","154,430,659.24","96,228,620.63","179,662,328.02","184,865,046.12","126,331,822.99","132,207,514.79","249,028,850.68","275,372,616.40","159,556,075.48","184,232,546.97","279,953,391.36","269,933,710.35","226,021,870.40","155,764,501.73","242,816,192.65","261,597,128.20","234,151,034.06","238,093,755.19","327,017,394.47","291,786,191.67","240,274,249.25","317,662,634.73","451,220,281.06","439,538,135.64","299,416,857.17","338,449,885.68","516,613,175.83","532,248,673.02","463,593,797.61","546,376,979.06","763,557,598.66","839,576,259.69","731,016,254.73","667,634,503.76","726,433,092.43","783,835,614.81","785,898,044.03","824,058,114.16","977,610,650.16","1,017,881,432.90","1,070,557,372.41","818,552,419.32","1,087,280,111.45"
应付账款,"264,389,364.34","373,679,548.87","318,734,749.38","345,044,146.31","425,628,261.18","473,737,978.72","499,652,851.89","509,356,817.13","579,881,837.00","647,732,471.83","586,433,622.37","534,434,741.84","524,448,711.06","568,829,419.63","473,056,306.20","442,616,296.84","520,037,442.77","479,756,290.19","450,850,388.50","444,564,870.41","497,826,864.64","567,544,444.15","510,471,291.18","514,277,176.89","665,894,625.43","697,230,292.52","725,388,941.16","609,276,989.15","784,991,614.08","928,170,861.61","924,403,822.49","999,205,336.09","1,021,495,651.14","1,139,312,975.26","899,424,589.97","808,377,782.49","900,361,571.10","878,301,509.63","891,102,909.22","1,062,683,192.93","1,088,846,110.26","1,244,220,571.75","1,314,046,486.92","1,323,731,313.25","1,168,745,664.78","1,287,303,750.41",,"1,063,658,344.79",
预付款项,"42,998,711.89","54,888,678.29","42,244,007.89","66,357,331.76","64,775,113.68","73,486,797.07","84,590,785.53","60,411,523.48","73,935,023.42","59,623,664.58","46,153,632.76","19,157,616.30","41,341,102.59","24,517,968.57","19,276,619.87","22,070,206.09","25,550,230.07","24,348,784.89","28,691,247.57","40,461,722.22","40,331,163.30","24,096,667.51","42,378,398.23","36,272,215.60","40,623,447.65","39,049,963.57","36,676,272.67","56,105,724.97","88,459,867.72","139,389,216.97","140,367,222.39","70,941,058.48","50,871,349.54","61,173,233.15","53,146,211.54","60,679,584.34","64,242,858.60","127,707,541.17","164,553,742.81","72,045,799.84","61,588,512.94","61,122,826.24","90,330,705.40","121,891,124.83","72,607,428.77","97,856,438.17","108,530,819.11","128,500,699.95","69,157,907.04"
预收款项,"61,641,351.22","73,433,057.12","83,946,658.63","103,717,649.18","76,571,463.11","94,562,279.80","58,479,401.59","152,765,995.94","67,986,227.93","18,477,575.70","30,807,224.84","89,174,939.52","49,739,275.04","20,544,425.58","29,673,130.24","43,775,352.30","45,753,646.92","18,557,983.09","31,580,075.21","54,328,554.62","50,551,617.75","81,343,387.53","83,845,821.20","111,203,473.20","80,055,643.87","128,068,368.22","153,188,309.02","85,132,732.48","44,819,624.70","48,824,426.03","45,518,009.09","55,334,825.18","49,236,461.07","45,071,797.27","48,820,111.25","46,847,949.60","34,805,770.43","43,937,604.73","44,213,076.75","126,152,551.05","68,533,554.66","57,947,963.93","157,563,252.08","292,123,928.18","89,950,108.21","98,575,929.75","114,593,356.10","254,023,494.18","101,993,847.04"
