科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"320,616,899.10","249,553,433.95","251,123,903.10","299,366,389.52","340,483,337.53","393,321,175.13","443,742,649.92","469,139,884.08","455,351,825.82","410,617,102.59","433,503,893.87","504,923,677.74","524,609,014.78","515,889,540.44","554,457,644.32","340,587,883.06","524,936,582.07","707,941,552.30","978,665,885.63","1,393,616,263.61","1,668,574,502.85","2,230,979,088.46","2,313,166,936.62","2,317,463,794.63","2,216,435,607.11","2,111,633,803.30","1,958,976,991.07","2,089,058,508.43","2,081,831,116.73","1,663,651,456.86","1,667,331,285.19","1,604,837,329.79","1,838,282,291.85","1,518,648,863.18","1,642,632,897.64","1,682,737,374.33","1,892,197,289.63","1,615,327,563.84","1,792,910,549.85","1,615,730,372.00","1,735,619,732.76","1,397,489,252.16","1,357,389,358.88","1,301,253,857.28"
短期借款,"546,880,000.00","581,880,000.00","591,880,000.00","561,090,000.00","575,652,560.00","616,486,570.00","651,488,145.00","574,552,050.00","554,552,400.00","498,572,705.00","505,840,705.00","500,763,758.69","557,514,465.00","662,527,966.63","618,532,761.63","503,530,250.00","723,461,445.00","1,180,793,930.40","1,207,492,711.00","1,552,401,873.50","1,168,685,035.00","660,156,186.40","552,292,038.00","286,735,730.50","235,888,826.64","226,897,667.78","120,853,088.50","110,471,199.50","110,737,950.00","110,779,947.50","110,575,519.00","110,254,909.50","105,322,424.00","108,179,474.00","81,042,602.50","81,527,597.50","81,576,228.50","72,482,096.50","51,937,534.00","54,651,799.50","51,748,587.00","41,685,664.00","171,289,952.50","171,233,793.50"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,407,744.00","1,880,000.00","3,068,980.00","3,336,340.00","5,148,017.50","3,004,080.00","300,000.00","1,200,000.00","820,000.00","1,060,000.00","570,000.00","1,209,634.31","550,000.00","170,000.00","434,458.35","41,359,162.01","1,919,500.00","870,000.00","500,000.00","7,544,249.01","7,775,200.00","15,921,280.66","16,555,970.00","25,182,575.66","28,095,518.83","4,531,531.10","9,852,524.50","2,952,441.79","11,870,445.86","14,281,658.79","31,468,483.40","43,738,826.82","43,607,806.23","49,243,980.25","62,882,996.96","102,654,605.83","83,887,490.78","82,625,804.05","74,490,793.51","73,326,113.80","105,142,893.48","81,693,889.57","111,370,251.05","100,542,721.62"
应付票据,"65,222,500.00","87,439,500.00","72,322,000.00","55,457,000.00","20,325,000.00","30,749,000.00","39,846,500.00","32,865,000.00","8,487,500.00","5,760,000.00","7,944,000.00","4,669,000.00","9,639,000.00","14,500,000.00","14,270,000.00","45,590,000.00","140,990,000.00","160,700,000.00","303,700,000.00","170,000,000.00","13,100,000.00","80,870,000.00","50,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,"23,660,000.00","23,660,000.00",,"13,050,000.00",,,"4,000,000.00",,,,,,,,,,
应收账款,"396,430,835.26","500,585,513.65","537,804,173.94","575,255,651.81","504,715,792.25","557,414,112.01","583,343,843.85","436,996,413.98","361,512,347.80","389,025,762.89","448,869,351.02","462,913,923.99","478,001,403.22","611,664,234.10","625,665,286.98","570,210,324.00","599,826,449.01","816,283,172.72","1,205,376,004.70","1,151,544,801.00","1,044,957,870.14","1,045,679,238.59","1,050,225,970.36","845,543,858.74","756,120,674.77","879,198,880.54","860,072,753.71","967,954,366.75","901,166,113.43","943,822,130.69","988,711,256.10","941,954,912.74","831,614,812.61","936,205,729.32","842,067,801.13","843,257,894.10","759,456,025.23","885,074,004.48","849,213,040.58","1,035,323,266.87","1,023,856,696.20","1,074,565,815.30","946,844,078.08","1,133,532,863.18"
应付账款,"199,310,621.16","214,981,263.19","235,045,364.66","279,852,558.93","238,414,436.45","301,019,842.38","241,936,302.10","243,536,629.95","174,228,186.64","166,216,046.65","137,363,757.75","239,034,389.03","206,932,416.15","255,820,238.90","314,054,667.84","404,013,934.33","316,119,725.69","361,264,654.57","939,299,364.90","421,127,339.17","288,544,995.34","344,705,234.69","355,362,828.07","337,217,777.96","328,125,969.45","304,426,155.89","427,697,186.04","534,020,901.90","416,241,699.02","457,038,550.94","395,404,692.92","367,364,126.29","369,953,703.75","323,599,223.04","274,891,000.79","336,870,678.16","298,319,542.66","363,462,168.55","360,779,189.39","373,689,052.81","450,487,271.40","553,185,801.93","553,841,164.62","603,879,004.86"
预付款项,"39,293,197.72","63,631,948.98","77,331,813.60","53,420,074.06","55,871,417.18","52,502,704.36","57,987,025.59","58,323,831.03","55,194,690.29","55,751,862.82","47,321,990.55","55,956,217.20","53,945,141.29","71,224,403.83","69,069,950.09","101,984,912.98","159,460,558.42","226,297,265.17","194,156,910.65","76,179,654.14","72,928,487.11","56,186,058.73","66,592,080.45","11,317,561.75","21,692,976.82","9,291,942.65","18,130,916.73","11,889,780.92","11,799,543.40","8,401,510.74","11,155,410.91","9,238,410.59","4,828,554.21","12,747,337.91","14,168,681.11","13,773,203.79","13,528,431.97","14,122,837.40","10,515,081.80","14,399,894.76","12,886,684.93","12,088,120.70","14,609,567.95","20,705,736.47"
预收款项,"27,147,567.62","6,273,391.97","7,007,572.30","19,164,455.55","23,323,042.93","22,771,079.64","22,564,558.48","12,885,248.08","4,635,969.39","7,854,022.91","2,505,768.76","9,755,669.09","2,847,687.86","24,637,000.23","59,588,376.55","15,719,179.95","52,031,565.52","194,599,612.76","203,851,979.74","48,264,222.50","42,168,793.96","31,605,423.23","28,377,113.00","19,187,082.72","8,969,174.07","8,642,123.69","8,534,445.97","15,674,129.69","13,950,834.39","15,802,327.73","14,814,462.16","14,857,545.92","15,658,216.47","14,084,784.50","18,169,071.03","22,856,905.68","28,579,227.30","23,741,526.28","25,683,433.74","10,377,655.23","8,316,926.29","11,702,158.14","13,146,697.42","8,775,103.06"
