科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"28,730,974.00","101,973,029.41","122,202,047.10","275,483,946.43","34,987,604.00","77,403,917.67","223,121,322.77","278,738,291.68","70,487,711.97","123,395,160.24","215,505,724.34","328,558,020.48","93,492,226.83","438,182,091.74","675,257,826.00","909,123,015.70","140,090,716.93","309,106,319.54","487,080,877.12","660,852,623.99","178,108,975.36","316,263,099.00","426,439,095.22","3,744,670,353.89","642,649,414.97","1,562,050,745.09","2,583,937,924.16","5,071,240,681.55","1,026,455,932.00","2,588,403,091.82","4,181,488,738.03","7,451,200,825.27","865,331,215.72","2,133,505,615.41","3,622,578,764.31","6,198,091,802.34","1,059,265,514.75","1,795,106,907.32","2,979,093,062.89","6,113,909,399.88","1,243,726,634.09","2,860,307,763.53","4,733,774,147.76","7,632,906,711.46","1,434,824,375.92"
二、营业利润,"6,086,978.88","28,019,482.09","30,687,538.85","36,028,649.24","13,861,524.11","23,521,080.06","31,138,950.99","12,710,585.15","19,128,567.91","36,448,295.12","43,727,983.49","81,803,230.49","25,462,942.73","88,813,937.36","91,141,155.86","76,849,806.04","-12,236,179.62","-6,184,869.87","-26,833,889.54","85,130,222.90","18,825,902.07","20,242,138.09","13,426,914.49","90,120,764.17","15,381,933.43","-634,907,836.71","-595,856,461.21","-414,385,628.79","47,017,443.42","79,381,072.43","164,544,058.88","415,367,853.91","14,480,181.49","43,373,408.89","81,461,932.69","239,307,042.80","24,890,128.78","54,788,247.56","72,486,486.55","208,594,877.30","706,926,418.81","771,544,220.51","822,028,385.76","1,102,601,340.85","74,092,141.91"
减:营业成本,"16,637,963.56","84,189,663.46","99,686,094.32","246,411,064.97","16,136,793.42","45,909,723.79","168,552,362.34","189,852,940.59","33,788,866.83","63,677,594.47","119,830,301.61","189,230,035.34","65,077,948.98","304,340,706.69","491,086,660.05","697,900,245.81","115,411,792.12","220,599,307.04","338,880,531.21","467,479,393.68","115,269,796.07","204,075,086.30","273,404,004.38","3,125,482,236.57","545,422,136.44","1,333,374,460.54","2,221,879,372.18","4,338,639,518.14","875,347,988.04","2,256,154,071.13","3,612,780,569.10","6,359,892,864.41","736,148,043.95","1,751,787,425.59","3,059,624,224.62","5,248,621,877.87","911,432,884.60","1,439,762,933.55","2,460,603,815.11","5,343,896,031.71","1,098,962,336.42","2,483,301,712.39","4,129,922,193.62","6,575,259,304.21","1,198,375,029.65"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,666,396.51","2,256,956.22","2,541,548.91","5,892,157.23","2,029,231.02","4,484,632.82","9,324,678.88","16,381,549.17","5,309,185.47","10,438,958.67","13,387,920.87","15,839,822.84","1,751,790.11","20,945,022.74","36,911,127.09","67,351,939.28","7,180,993.88","23,707,463.73","67,461,869.69","87,428,892.01","13,691,069.51","19,974,017.27","24,170,374.31","149,612,206.77","23,580,952.90","54,820,599.45","83,650,826.39","209,305,761.14","36,407,302.77","87,886,293.12","156,215,151.11","268,692,551.55","31,249,090.79","103,158,930.96","160,637,290.41","281,440,925.36","29,257,513.44","45,972,189.12","60,313,484.15","106,400,838.17","11,071,829.21","32,882,169.09","63,518,641.89","125,771,591.57","24,311,630.01"
营业外收入,"95,791.75","95,791.75","95,791.75","95,791.75",,,"33,756,000.00","33,756,000.00","10,000.00","110,000.00","110,291.50","260,291.50",,,,"6,604,963.49","700,252.31","2,690,252.31","2,696,802.31","6,532,159.24","2,718,194.46","3,379,502.20","4,362,493.68","8,865,270.68","580,162.02","3,558,579.35","3,628,408.65","16,403,845.07","1,361,045.07","2,096,047.95","10,699,979.16","12,117,120.18","3,053,121.19","4,384,689.62","16,801,830.07","25,095,431.64","871,556.84","12,106,412.04","26,678,000.02","42,138,952.41","1,773,116.01","3,419,050.54","5,110,774.91","2,093,031.84","88,272.23"
销售费用,"344,681.00","559,499.43","855,293.91","1,797,841.49","303,575.89","1,300,243.62","2,321,766.44","3,193,997.25","2,073,100.71","4,956,286.58","6,925,267.48","10,444,138.61","3,524,594.55","7,529,145.48","10,803,845.14","19,768,518.84","1,969,028.59","6,121,598.88","9,735,545.12","13,824,721.63","3,669,578.59","6,466,848.58","10,171,483.89","16,414,797.76","3,119,063.79","8,962,974.37","16,396,129.86","22,341,786.25","4,118,434.54","10,357,036.90","16,117,304.47","26,773,597.64","7,455,222.93","17,355,402.98","27,470,820.41","36,414,819.74","9,699,289.26","18,769,750.71","27,212,819.32","41,633,524.06","10,277,806.55","19,781,206.24","26,825,901.61","37,077,252.62","12,484,765.66"
减:营业外支出,,"40,172.40","40,172.40","40,172.40",,,,"211,120.44",,"13,393.99","42,708.28","352,666.26",,,"3,180.95","33,156.42",,"17,441,796.76","18,240,821.10","18,287,965.28","8,953.06","8,954.00","11,919.56","3,393,854.82",,"1,347,874.22","1,601,456.43","2,146,034.44","87,060.97","786,229.35","862,962.68","1,194,845.28","134,258.01","1,449,207.15","1,570,461.06","5,572,164.63",,"769,536.80","2,444,158.88","2,631,859.85","634,085.04","2,124,690.78","2,548,860.38","6,311,565.28","163,254.42"
管理费用,"7,544,405.50","9,721,558.94","12,746,985.71","16,532,040.98","4,502,699.51","8,493,355.18","15,125,151.48","19,795,089.04","5,999,596.71","13,844,863.59","20,092,887.87","28,013,306.37","8,901,751.68","14,759,399.72","22,852,918.56","32,210,718.96","9,388,847.39","18,155,049.89","27,560,283.61","38,979,960.09","8,662,019.33","22,943,046.59","37,380,155.63","94,349,701.78","21,510,404.97","43,828,044.53","69,155,813.17","92,893,449.40","24,247,473.23","51,766,390.79","79,077,923.92","108,976,783.44","22,440,614.11","48,232,475.08","76,808,744.52","121,355,402.28","30,873,407.33","61,593,564.55","93,669,088.94","131,733,392.74","37,515,364.03","64,864,650.91","100,583,646.15","141,966,448.75","41,746,630.03"
其中:非流动资产处置净损失,,"40,172.40","40,172.40","27,303.65",,,,,,,,,,,"3,180.95",,,,"16,514.62","3,580.00","8,953.06","8,953.06","11,918.62","31,853.11",,"96,153.52","96,153.52","190,334.26",,"166,841.34","243,473.29","145,960.89","83,752.50","727,849.45","879,017.94","507,629.69",,"151,539.10","182,182.89","212,842.30","1,780.00","35,324.24","141,587.84",,
