科目,2007年1-3月,2007年1-6月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"17,200,001.94","19,637,982.28","40,451,477.92","20,501,359.61","34,332,626.28","51,793,808.48","71,257,477.69","32,418,940.51","54,900,360.18","77,960,689.88","108,355,580.99","47,637,037.73","81,647,369.78","126,545,343.89","175,693,779.89","94,526,386.77","147,924,055.97","221,831,452.03","291,339,692.27","129,738,792.42","230,674,796.32","343,697,600.80","484,845,612.45","256,378,977.34","402,085,674.43","577,821,352.03","773,938,326.42","396,623,663.12","631,470,486.42","890,916,523.96","1,200,980,551.85","429,789,995.91","725,223,870.70","1,060,353,695.98","1,538,779,648.96","611,415,319.22","1,014,800,398.83","1,508,210,226.59","2,209,622,441.33","918,683,532.89","1,527,842,972.72","2,225,705,207.91"
取得借款收到的现金,"20,000,000.00","60,000,000.00","72,599,500.00",,,"6,838,800.00","6,838,800.00",,"13,663,400.00","20,696,601.57","65,089,025.04","42,264,095.87","69,510,724.37","123,984,464.76","231,324,233.16","111,368,563.27","162,247,546.16","175,020,946.16","176,972,826.37","34,205,861.42","184,875,088.49","239,831,849.26","240,454,051.40","76,570,313.13","76,570,313.13","76,570,313.13","76,570,593.13","119,704,904.00","282,964,912.74","282,964,912.74","283,406,575.87","61,370,000.00","122,566,000.00","253,134,000.00","561,370,000.00","253,247,602.00","411,969,888.90","767,747,449.13","1,486,796,728.35","1,382,420,658.10","2,887,563,340.81","3,423,644,986.19"
支付的各项税费,"10,881,696.95","18,197,718.76","41,886,497.73","11,104,915.28","27,282,869.29","38,106,142.95","53,140,735.33","10,058,894.09","18,107,105.79","34,983,186.86","53,474,013.74","10,532,304.02","41,001,035.74","62,035,984.94","87,152,955.61","29,865,759.59","74,376,746.41","106,874,844.75","165,550,887.28","56,501,877.89","122,790,990.40","188,400,441.46","258,086,874.55","88,647,041.00","192,367,882.62","258,754,484.77","369,573,820.49","241,337,554.67","367,772,354.27","489,133,904.30","629,844,496.10","144,726,971.28","349,231,351.97","514,020,863.02","690,991,548.62","288,646,690.44","617,442,491.44","862,303,711.89","1,021,609,733.50","351,987,989.91","671,609,480.53","1,009,317,685.70"
收到其他与筹资活动有关的现金,,,,,"816,273.72",,,,,,"5,038,441.10",,,,"55,919,079.32","44,471,470.76","97,115,553.16","136,695,653.77","160,152,092.03","27,072,121.73","46,524,450.71","50,693,061.84","41,099,610.00","63,790,429.51","179,728,697.50","247,903,272.92","247,399,720.87","43,710,000.00","122,465,840.00","202,734,393.45","305,085,880.20",,,"83,451,369.91","146,772,900.00","500,000.00","32,968,000.00","53,643,840.00","56,044,768.55","200,000,000.00","272,942,900.00","364,546,900.00"
支付其他与经营活动有关的现金,"15,111,903.60","18,396,195.69","39,302,476.44","23,013,300.91","37,578,881.53","50,964,344.30","87,714,044.00","22,771,771.17","44,588,440.98","71,435,255.12","82,194,228.96","33,035,176.26","72,680,864.90","127,279,982.98","158,469,583.09","59,635,310.69","118,645,743.64","179,065,083.57","228,069,342.24","78,688,779.71","160,807,416.16","244,120,498.64","286,397,992.40","99,544,165.04","199,494,931.22","328,177,306.88","450,101,001.81","145,195,016.22","243,057,536.92","438,875,744.29","645,336,213.74","148,019,466.47","430,153,080.44","662,534,462.52","983,080,032.16","274,245,985.66","570,456,825.13","911,216,486.29","1,499,098,135.68","322,990,636.85","901,996,675.35","1,292,520,319.37"
筹资活动现金流入小计,"20,500,000.00","60,175,000.00","72,774,500.00",,"390,369,239.72","396,391,766.00","396,391,766.00",,"13,663,400.00","20,696,601.57","70,127,466.14","44,164,095.87","71,410,724.37","225,204,608.76","388,463,456.48","156,840,034.03","260,363,099.32","314,616,599.93","342,424,918.40","61,277,983.15","231,399,539.20","290,524,911.10","281,553,661.40","140,360,742.64","1,241,637,673.30","1,309,812,248.72","1,309,308,976.67","663,386,004.86","905,401,853.60","985,276,301.05","1,082,881,900.93","64,770,000.00","125,966,000.00","339,985,369.91","761,392,900.00","334,747,602.00","557,301,888.90","954,480,289.13","1,681,380,496.90","1,603,944,196.10","3,193,509,778.81","3,828,965,002.19"
经营活动现金流出小计,"99,841,323.81","192,473,502.41","416,526,518.85","143,295,553.00","307,462,802.90","541,724,527.84","751,715,617.37","163,889,926.51","322,593,415.10","541,451,407.37","869,460,800.27","320,363,003.10","653,537,187.58","1,119,221,243.14","1,553,092,022.68","481,579,356.46","968,821,626.75","1,588,125,633.05","2,278,815,718.09","811,407,009.63","1,513,262,539.09","2,331,324,332.97","2,858,607,803.57","1,125,482,779.44","1,835,758,455.50","2,835,291,528.16","3,934,000,803.61","1,704,971,301.03","3,373,460,268.38","5,100,706,081.00","6,057,390,931.52","2,014,200,890.50","4,132,980,052.92","6,574,650,005.98","8,707,207,082.51","3,634,613,968.56","6,240,606,874.61","9,411,188,038.78","12,468,840,067.67","4,682,707,490.92","8,204,020,327.21","12,704,670,731.52"
偿还债务支付的现金,"10,000,000.00","20,000,000.00","85,000,000.00","5,000,000.00","5,000,000.00","11,838,800.00","18,675,300.00",,,,,,"13,652,600.00","47,785,801.57","145,572,547.28","121,425,877.99","193,052,307.51","230,112,010.62","281,033,008.44","25,302,800.00","37,893,200.00","37,893,200.00","61,374,675.65","76,367,199.48","186,531,230.72","247,258,250.49","246,079,528.57","42,834,400.00","162,834,400.00","287,116,288.17","326,145,428.29",,,"61,172,000.00","61,172,000.00",,"32,895,000.00","316,985,977.79","977,125,255.93","454,136,620.00","1,569,019,325.26","1,878,090,687.31"
经营活动产生的现金流量净额,"-13,087,806.46","-21,429,591.76","67,798,720.74","-32,617,886.90","-60,757,771.72","-63,868,485.76","2,666,718.48","-12,875,271.93","3,281,297.70","12,743,802.42","46,401,832.16","-43,348,772.32","-24,503,888.67","-48,166,245.41","123,564,361.27","-99,868,660.24","-103,397,414.09","-167,926,349.00","74,219,234.05","-229,913,056.03","-144,914,052.08","12,888,573.84","481,913,096.22","-215,180,758.70","-78,943,868.54","6,610,104.09","356,475,220.71","-678,592,075.78","-940,748,926.60","-883,339,431.94","-17,080,921.46","-523,948,825.60","-557,635,269.36","-675,595,350.14","200,763,824.86","-718,084,575.94","-665,740,138.48","-793,075,284.84","470,737,105.34","-1,384,225,716.41","-921,403,890.23","-1,141,692,905.71"
分配股利、利润或偿还利息支付的现金,"-29,299.16","9,081,587.37","9,593,836.73","8,061.77","-172,633.71","258,836.49","470,078.50",,"15,093,200.62","15,192,371.02","15,290,451.90","97,539.55","40,309,100.45","40,576,885.11","41,609,944.06","1,378,710.97","60,693,062.68","73,602,366.23","72,045,236.54","704,794.83","65,083,277.86","71,838,199.70","71,166,520.33","3,082,490.73","96,127,223.76","97,158,432.41","100,038,663.98","1,093,060.66","116,124,095.92","118,732,214.33","120,286,582.53","738,299.50","116,772,445.92","116,772,701.40","118,391,135.42","3,815,604.86","242,923,026.49","248,756,310.30","266,838,038.30","18,123,069.49","327,598,418.98","344,872,157.65"
收回投资收到的现金,,"41,843,185.60","42,143,185.60","300,000.00","300,000.00","300,000.00","77,792,818.87",,,,"50,547.00",,,,,,,,,,,,,,"708,488.42","854,200.62",,,,,"910,000,001.00","1,559,900,000.00","1,963,200,000.00","1,963,200,000.00","1,963,200,000.00","330,200,000.00","330,200,000.00","334,200,000.00","359,200,000.00","5,000,000.00","46,000,000.00","62,960,476.45"
支付其他与筹资活动有关的现金,,,,,,,"5,038,441.10",,,,"55,941,103.99",,,,"160,152,092.03","36,196,871.56","64,591,402.50","78,189,714.61","49,498,314.94","59,058,432.83","201,818,833.75","296,200,937.82","227,265,426.09","57,068,094.59","59,147,992.61","60,323,773.28","58,137,923.60","78,746,880.00","229,097,070.62","261,087,704.30","261,375,880.20","196,539,920.20","360,115,530.60","362,494,503.33","391,021,784.16","38,923,307.32","201,957,107.32","292,244,422.12","291,829,009.43","67,552,860.00","622,894,345.80","629,723,815.79"
取得投资收益收到的现金,,,"10,321.64","10,321.64","10,321.64","10,321.64",,,,,,,,,,,,,,,,,"90,072.38","768,243.00","605,324.74","2,509,605.38","8,073,181.12",,,"45,596.28","7,213,617.95","5,090,152.97","6,129,486.31","6,084,248.08","7,845,304.58","121,205.21","20,076,060.39","23,666,304.42","24,319,641.05","2,150,948.09","5,698,233.87","8,104,273.12"
筹资活动现金流出小计,"9,970,700.84","29,081,587.37","94,593,836.73","5,008,061.77","4,827,366.29","12,097,636.49","24,183,819.60",,"15,093,200.62","15,192,371.02","71,231,555.89","97,539.55","53,961,700.45","88,362,686.68","347,334,583.37","159,001,460.52","318,336,772.69","381,904,091.46","402,576,559.92","85,066,027.66","304,795,311.61","405,932,337.52","359,806,622.07","136,517,784.80","341,806,447.09","404,740,456.18","404,256,116.15","122,674,340.66","508,055,566.54","666,936,206.80","707,807,891.02","197,278,219.70","476,887,976.52","540,439,204.73","570,584,919.58","42,738,912.18","477,775,133.81","857,986,710.21","1,535,792,303.66","539,812,549.49","2,519,512,090.04","2,852,686,660.75"
处置固定资产、无形资产和其他长期资产收回的现金净额,"5,965.00","160,380.27","673,522.25","57,926.43","71,609.46","71,609.46","194,314.06","-1,998.25","-1,998.25","-1,998.25","524,379.92",,"25,851.73","29,134.97","775,314.74","137,000.00","298,000.00","567,999.73","1,197,916.14","8,500.00","30,356.47","41,069.99","748,604.01",304.85,"4,867.61","265,096.48","1,338,054.26","2,151,736.34","2,164,764.60","83,067.95","1,042,019.36",,,"182,704.23","582,223.51","25,875.11","102,337.87","650,622.89","716,079.32","24,189.24","714,022.92","1,552,766.02"
筹资活动产生的现金流量净额,"10,529,299.16","31,093,412.63","-21,819,336.73","-5,008,061.77","385,541,873.43","384,294,129.51","372,207,946.40",,"-1,429,800.62","5,504,230.55","-1,104,089.75","44,066,556.32","17,449,023.92","136,841,922.08","41,128,873.11","-2,161,426.49","-57,973,673.37","-67,287,491.53","-60,151,641.52","-23,788,044.51","-73,395,772.41","-115,407,426.42","-78,252,960.67","3,842,957.84","899,831,226.21","905,071,792.54","905,052,860.52","540,711,664.20","397,346,287.06","318,340,094.25","375,074,009.91","-132,508,219.70","-350,921,976.52","-200,453,834.82","190,807,980.42","292,008,689.82","79,526,755.09","96,493,578.92","145,588,193.24","1,064,131,646.61","673,997,688.77","976,278,341.44"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,"-29,020.10","224,601.29","275,815.85","301,522.02","131,247.27","158,636.90","212,261.16","250,298.90","53,879.24","91,867.07","226,015.62","871,316.68","210,548.08","18,638.24","-317,549.43","-836,847.31","572,426.55","-3,475,716.96","1,973,197.44","3,155,312.31","-5,216,195.76","-7,345,952.49","-8,901,861.83","-11,267,275.26","1,860,503.28","1,253,357.43","868,796.94","581,789.32","1,643,655.06","3,658,706.28","16,857,705.23","11,351,917.10","-16,947,330.34","-6,628,572.60","-17,924,139.48","14,116,724.50","3,082,809.06","-22,080,292.00","-49,317,751.79"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"1,019,467.26","2,557,638.36","2,557,638.36","4,841,638.36",,"1,072,802.64","1,339,087.10","6,358,231.38","1,183,935.74","1,794,743.74","2,907,543.74","62,886,313.16","10,227,400.00","13,990,102.62","38,330,102.62","37,997,394.28",,"1,592,642.22","33,252,642.22"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,965.00","42,003,565.87","42,827,029.49","368,248.07","381,931.10","381,931.10","77,987,132.93","-1,998.25","-1,998.25","-1,998.25","574,926.92",,"25,851.73","29,134.97","775,314.74","137,000.00","298,000.00","567,999.73","1,197,916.14","8,500.00","30,356.47","41,069.99","838,676.39","1,788,015.11","3,876,319.13","6,186,540.84","14,252,873.74","2,151,736.34","3,237,567.24","1,467,751.33","924,613,869.69","1,566,174,088.71","1,971,124,230.05","1,972,374,496.05","2,034,513,841.25","340,574,480.32","364,368,500.88","396,847,029.93","422,233,114.65","7,175,137.33","54,004,899.01","105,870,157.81"
五、现金及现金等价物净增加额,"-2,667,789.30","42,139,579.43","59,560,804.00","-38,858,092.61","319,286,871.68","283,146,496.70","314,126,570.11","-24,281,740.60","-10,905,484.20","3,630,201.10","14,084,725.05","-1,849,984.56","-14,279,246.14","73,192,027.60","136,573,206.93","-111,151,755.84","-221,740,883.56","-327,635,419.14","-107,018,279.57","-280,912,374.37","-281,252,873.16","-209,904,421.84","217,840,161.94","-260,213,314.87","722,466,276.53","758,978,178.00","1,097,323,315.84","-206,660,028.65","-653,224,201.54","-806,846,849.87","-505,488,362.04","-251,920,981.36","-370,753,600.69","-451,196,227.72","438,757,590.12","-262,714,714.29","-528,837,860.79","-791,123,606.89","373,683,959.48","-459,245,091.15","-506,029,390.46","-474,497,751.88"
购建固定资产、无形资产和其他长期资产支付的现金,"115,247.00","1,027,807.31","20,745,609.50","1,571,371.91","6,103,762.42","7,936,894.00","36,231,357.96","11,535,717.69","12,913,619.93","14,828,094.78","22,038,243.18","2,621,647.80","6,942,100.19","15,338,799.66","29,366,658.87","9,069,217.19","48,286,434.34","78,818,465.36","107,846,940.93","26,470,040.37","58,029,928.17","102,932,076.68","181,125,202.30","45,447,333.36","94,951,447.78","148,357,430.72","165,559,396.95","26,857,448.58","68,362,328.12","97,175,100.30","127,315,815.44","141,981,679.83","171,479,291.14","295,879,244.04","367,979,973.51","125,927,432.60","239,590,052.13","361,283,407.96","564,313,794.79","104,712,518.74","187,854,034.66","242,841,832.28"
期初现金及现金等价物余额,"28,862,489.11","28,930,691.68",,"88,491,495.68","88,491,495.68","88,491,495.68","95,293,897.70","414,458,908.91","414,458,908.91","414,458,908.91","409,420,467.81","479,424,272.18","479,424,272.18","479,424,272.18","423,505,192.86","560,078,399.79","560,078,399.79","560,078,399.79","560,078,399.79",,"453,060,120.22","453,060,120.22","453,060,120.22","670,900,282.16","670,900,282.16","670,900,282.16","670,900,282.16","1,768,223,598.00","1,768,223,598.00","1,768,223,598.00","1,768,223,598.00","1,262,735,235.96","1,262,735,235.96","1,262,735,235.96","1,262,735,235.96","1,701,492,826.08","1,701,492,826.08","1,701,492,826.08","1,701,492,826.08","2,075,176,785.56","2,075,176,785.56","2,075,176,785.56"
投资支付的现金,,"8,500,000.00","8,500,000.00",,,"30,000,000.00","72,805,391.76",,,,"10,000,000.00",,"400,000.00","400,000.00","400,000.00","400,000.00","12,400,000.00","13,000,000.00","13,600,000.00","900,000.00","900,000.00","5,900,000.00","5,900,000.00",,,,,"30,000,000.00","30,000,000.00","131,000,000.00","1,641,700,001.00","1,021,300,000.00","1,265,500,000.00","1,268,500,000.00","1,606,700,000.00","33,200,000.00","56,600,000.00","107,600,000.00","110,096,000.00","44,696,449.00","101,696,449.00","121,796,449.00"
期末现金及现金等价物余额,"26,194,699.81","71,070,271.11",,"49,633,403.07","407,778,367.36","371,637,992.38","409,420,467.81","390,177,168.31","403,553,424.71","418,089,110.01","423,505,192.86","477,574,287.62","465,145,026.04","552,616,299.78","560,078,399.79","448,926,643.95","338,337,516.23","232,442,980.65","453,060,120.22","-280,912,374.37","171,807,247.06","243,155,698.38","670,900,282.16","410,686,967.29","1,393,366,558.69","1,429,878,460.16","1,768,223,598.00","1,561,563,569.35","1,114,999,396.46","961,376,748.13","1,262,735,235.96","1,010,814,254.60","891,981,635.27","811,539,008.24","1,701,492,826.08","1,438,778,111.79","1,172,654,965.29","910,369,219.19","2,075,176,785.56","1,615,931,694.41","1,569,147,395.10","1,600,679,033.68"
