科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"198,422,635.15","110,658,246.73","120,060,046.69","162,884,494.96","148,420,845.51","186,013,996.22","262,469,700.07","346,049,376.32","160,636,879.90","181,897,998.87","220,448,622.42","241,554,603.68","297,596,061.90","364,640,968.44","278,202,015.24","378,491,349.55","331,427,188.77","333,636,537.45","375,609,602.74","351,841,764.46","588,836,166.52","361,553,399.22","352,401,278.99","472,239,024.54","839,116,000.88","568,253,563.01","715,094,110.13","557,909,109.16","630,653,790.28","663,382,832.59","618,622,424.09","644,971,531.45"
应付职工薪酬,"20,004,891.79","9,916,074.14","8,967,833.00","7,139,918.66","7,727,289.84","7,261,571.50","8,082,469.57","8,441,592.76","8,660,075.99","7,133,297.32","8,203,459.55","7,671,616.81","7,286,584.81","12,282,239.21","9,183,243.09","10,734,328.72","16,782,951.63","9,451,491.80","10,345,426.48","12,594,982.38","18,774,196.63","9,938,922.37","9,008,993.66","10,865,351.61","19,172,472.25","6,170,561.11","6,051,621.73","6,447,704.52","15,774,900.76","6,509,785.53","6,557,948.67","8,880,030.39"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"134,342,590.06","7,250,654.56","68,651,330.33","56,690,473.80","40,468,535.81","2,917,486.85","21,683,513.47","-49,700,251.28","-6,745,767.67","-15,520,085.64","-9,299,556.68","-46,851,924.16","-342,345.99","-69,923,703.84","-53,271,006.76","-88,194,944.17","69,783,494.12","31,855,675.91","42,243,903.32","54,276,546.34","100,414,985.91","62,718,027.88","67,645,905.97","60,055,858.41","103,647,335.71","104,442,319.42","63,084,559.70","78,849,847.92","115,490,073.39","102,952,553.72","96,068,535.49","58,025,464.24"
应收利息,,,,,,,,,,,,,"9,907,633.86","7,226,554.17","10,737,587.26","2,202,650.46","6,705,540.19","4,447,031.72","15,547,153.60","18,706,636.13","35,809,301.93","47,012,112.50","44,330,887.99","49,240,983.24","48,395,019.26","47,522,701.08","47,963,311.53","62,699,317.57","43,274,281.62","45,022,716.92","59,062,544.69","57,369,503.70"
应付利息,,,,,,,,,"4,917,261.55","3,644,399.70","5,194,523.17","2,018,856.46","44,888,515.58","74,548,075.79","111,700,327.24","10,079,444.62","45,638,909.31","77,528,888.88","112,308,456.32","21,640,763.81","71,644,316.36","97,971,432.45","113,389,066.06","11,959,742.72","45,909,323.68","56,461,900.23","109,119,451.78","91,296,653.77","149,539,391.82","45,522,456.81","92,123,804.90","88,908,488.80"
应收股利,,"7,482,242.59","2,982,242.59","2,250,000.00","2,250,000.00","8,728,246.60","2,250,000.00","2,250,000.00","2,250,000.00","8,728,246.60","2,250,000.00","2,250,000.00",,"9,069,545.24",,,,,"59,631,835.12","2,586,890.35",,,"69,268,861.50",,,,,,,,,
应付股利,,,,,,,,,,,"18,458,114.66",,,,"20,620,127.40",,,,"25,754,464.87",,,,"251,524,805.80",,,,"125,635,337.90",,,,"62,817,668.95",
存货,"626,799,316.30","762,108,548.32","722,520,484.71","825,836,715.89","863,412,593.58","828,843,726.29","1,041,346,028.41","1,230,739,655.06","1,185,675,458.06","1,238,822,880.27","1,379,007,210.84","1,565,988,199.84","2,014,832,988.35","2,057,384,747.93","2,170,778,375.49","2,252,094,012.67","2,390,664,821.36","2,301,938,146.35","2,699,330,963.03","2,590,268,229.85","1,865,705,922.94","1,897,887,419.02","1,996,809,174.34","2,200,517,197.33","2,155,528,247.26","2,087,388,206.03","2,199,163,379.41","2,246,313,732.60","2,533,081,067.71","2,613,744,340.64","3,029,363,973.71","2,934,808,956.29"
其他应付款,"193,749,060.02","148,653,652.15","170,015,725.74","148,184,195.22","165,484,219.74","168,159,464.82","158,760,928.48","108,385,971.68","111,417,252.61","114,885,261.05","127,131,328.32","129,544,066.27","145,470,732.56","155,329,774.60","153,729,899.51","129,579,569.73","165,104,822.90","126,007,186.89","126,176,398.18","164,109,448.87","151,893,323.11","161,861,343.02","267,006,595.17","192,725,169.44","494,049,352.17","545,996,012.11","456,262,076.03","451,743,058.70","444,162,509.83","427,012,047.19","335,025,161.24","333,344,809.10"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"446,936,993.28","427,587,574.70","697,025,683.82","844,858,573.82"
一年内到期的非流动负债,"500,000,000.00",,"300,000,000.00","600,000,000.00","380,000,000.00","200,000,000.00",,,"119,717,100.00","119,591,700.00","220,173,100.00","160,239,500.00",,,,,"399,346,950.00","104,585,700.00","111,969,060.00","52,296,250.00","2,145,598,883.69","1,729,055,063.69","2,429,718,904.49","1,455,965,827.50","1,485,967,030.02","1,066,937,200.02","960,695,968.08","819,116,911.76","1,417,990,867.99","1,626,673,485.50","1,761,902,498.93","1,296,193,649.27"
其他流动资产,,"12,516,480.73","3,013,957.33","514,373.90","126,846.68","433,209.68","449,293.07","151,683.55","405,658.85","378,622.62","77,862.66","50,436.80","9,262,378.52","7,336,214.85","18,183,421.69","19,843,025.58","111,970,986.48","138,557,966.82","205,491,474.75","201,467,148.44","128,016,005.31","264,929,038.25","272,154,655.57","239,863,680.64","396,735,010.02","623,779,052.52","791,674,310.75","791,410,927.44","615,278,347.57","813,282,815.81","688,373,090.66","686,671,694.96"
其他流动负债,,,,,,,,,,,,,,,,,,,,,"127,252,858.00","127,252,858.00","127,252,858.00","123,903,984.00","57,938,550.00","250,105,350.00","220,211,025.57","201,694,350.00","4,222,890.00","4,222,890.00",,"292,356,503.00"
流动资产合计,"2,531,859,239.51","3,249,825,320.88","3,727,722,701.82","4,132,858,289.18","7,321,559,268.85","5,998,387,338.31","5,830,151,330.18","7,144,321,299.16","6,477,831,154.29","5,933,543,702.31","6,386,643,063.01","8,025,972,572.63","8,343,015,232.99","8,815,357,056.58","9,289,094,587.62","8,723,130,327.97","9,281,827,291.85","8,286,638,232.15","9,832,800,513.10","9,955,348,422.94","11,062,075,244.42","12,518,724,547.26","13,098,429,340.35","14,359,164,719.87","13,304,622,781.85","13,848,012,353.71","13,720,419,746.68","14,999,080,204.76","15,911,373,034.35","16,124,390,695.16","17,382,654,593.58","18,863,820,658.92"
流动负债合计,"3,135,246,803.95","3,065,851,262.96","3,306,014,187.62","3,730,418,896.47","4,113,260,829.60","3,337,873,691.54","3,704,347,861.11","4,694,958,254.52","5,393,625,350.00","4,876,051,263.56","5,754,152,741.81","5,873,061,073.19","6,618,551,970.35","6,894,871,295.20","8,012,292,380.03","7,102,779,444.08","8,582,701,028.44","7,479,477,350.44","9,104,132,178.31","9,174,906,226.74","13,646,828,976.06","13,519,419,126.90","15,072,210,222.48","17,232,088,087.74","16,881,064,440.58","16,036,022,511.59","16,068,745,466.67","17,562,472,487.96","19,627,552,697.39","19,179,546,642.86","20,800,669,896.64","21,258,393,847.91"
可供出售金融资产,"7,304,600.00",,,,,,,,,,,,"83,982,684.93","57,382,684.93","10,000,000.00","50,000,000.00","31,399,000.00",,,"137,380,346.35","116,253,175.08","116,253,175.08","116,132,545.76","116,556,622.56","115,427,655.28","198,001,200.18","198,402,370.26","198,514,567.12","16,396,702.47","16,313,790.71","16,023,551.14","15,823,694.85"
长期借款,,"325,000,000.00","780,000,000.00","980,000,000.00","1,243,831,207.28","625,831,207.28","622,960,400.00","931,102,250.00","405,593,650.00","405,273,550.00","306,757,650.00","307,538,500.00","411,700,250.00","757,058,972.00","404,704,850.00","814,148,900.00","1,194,622,117.50","1,380,415,657.50","1,564,930,467.50","1,830,852,687.50","975,752,425.00","977,760,965.00","582,506,392.88","440,434,108.38","604,329,600.00","524,621,509.75","494,753,178.95","515,462,808.52","525,697,534.21","894,163,416.14","1,006,183,314.40","1,913,127,293.92"
持有至到期投资,866.88,747.29,,,,,,,,,,,,,"10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,"1,883,293,150.68","1,882,707,461.57","1,883,617,760.78","1,884,845,679.48","1,886,098,945.01","1,887,431,231.82","1,888,734,555.88","1,890,052,361.31","1,891,397,369.95","695,753,727.11","697,152,464.90","696,578,383.42","696,932,849.22","697,310,960.23","2,683,292,769.08","2,684,397,131.77","2,685,517,451.94","1,987,822,953.76","1,988,565,236.03","1,989,341,536.57","1,990,126,367.89"
长期应收款,,,,,,,,,,,,,,,,,,,,"27,529,739.32","107,375,684.86","153,091,541.32","438,705,358.97","870,094,930.41","1,186,944,522.48","1,214,945,685.30","1,182,847,883.87","1,329,737,665.75","940,034,871.91","875,623,136.76","921,906,461.09","737,663,054.77"
长期应付款,,,,,,,,,,,,,,,,,,,,,"5,057,397.24","397,583.42",,,"126,524,990.15","106,710,776.21","117,696,428.50","114,142,681.02","89,716,450.70","97,908,545.68","98,541,811.62","104,383,802.15"
长期股权投资,"237,488,496.38","189,761,362.86","278,333,782.84","277,759,836.60","278,370,763.76","278,699,794.31","288,886,027.04","289,505,613.36","289,840,689.04","307,663,223.05","307,706,946.64","308,751,752.15","308,709,536.17","309,331,627.60","316,563,110.33","317,454,044.02","1,902,340,256.61","1,975,200,781.62","2,017,757,546.13","1,970,623,025.01","2,025,605,821.45","2,119,701,023.17","2,160,054,349.13","2,330,030,394.79","2,636,669,389.87","2,855,756,830.87","2,965,027,285.75","2,970,652,967.46","3,373,065,044.20","3,486,028,831.56","3,585,238,748.34","3,600,364,531.82"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,"306,066.00",,,,,,,,
投资性房地产,,,,,,,,,,,,,,"99,833,700.00","99,833,700.00","99,833,700.00","105,110,100.00","105,110,100.00","105,110,100.00","105,110,100.00","262,866,910.00","262,866,910.00","262,866,910.00","262,866,910.00","205,206,900.00","205,206,900.00","205,206,900.00","205,206,900.00","485,016,400.00","105,263,400.00","189,349,900.00","189,349,900.00"
预计负债,"6,762,963.95","8,066,181.30","11,899,189.68","12,255,143.93","13,938,355.23","9,934,900.79","14,688,364.28","15,965,405.49","18,433,291.63","19,626,163.85","17,356,326.11","21,912,055.48","27,646,672.88","30,209,558.64","23,308,352.49","25,538,605.11","38,343,658.63","31,166,032.72","27,946,268.38","22,550,712.29","24,737,651.17","19,934,425.69","18,583,427.20","18,286,317.83","26,802,557.00","23,844,378.15","21,687,101.37","24,246,785.48","30,572,992.29","27,619,101.17","23,450,302.37","22,918,884.93"
固定资产,"668,845,813.14","1,124,408,153.42","1,045,490,562.68","1,194,840,889.59","1,523,132,514.44","1,497,460,760.12","1,491,028,669.72","1,566,735,635.75","1,985,455,088.29","1,957,966,863.38","1,934,050,894.15","1,925,261,938.00","2,572,664,166.16","2,469,087,147.03","2,488,636,165.15","2,516,318,042.44","3,100,134,395.85","3,085,815,446.83","3,101,951,680.93","3,064,333,656.65","4,831,303,800.22","4,712,050,614.04","4,636,983,360.39","4,850,916,193.37","5,307,978,008.25","5,379,669,084.74","5,442,788,367.72","5,408,559,288.62","5,727,960,885.22","5,706,094,313.32","5,868,414,079.94","5,799,498,160.88"
递延所得税负债,"6,660,725.79","6,010,543.85","6,010,543.85","6,010,543.85","6,010,543.85","6,010,543.85","6,906,049.53","8,366,273.82","8,047,233.37","6,322,261.14","6,291,667.11","6,232,389.70","7,456,515.79","6,980,415.79","6,010,543.85","6,467,245.46","15,332,891.83","14,644,333.14","14,743,708.54","17,177,059.03","24,045,955.00","24,419,723.58","25,700,291.42","27,457,418.47","22,279,122.09","22,416,801.09","23,306,250.07","23,443,929.06","29,225,557.90","29,773,490.38","35,560,360.43","35,414,387.57"
在建工程,"284,410,842.54","105,663,199.99","379,390,595.96","391,113,719.23","469,009,210.27","531,251,615.86","832,568,405.28","956,305,556.18","1,064,475,370.06","1,195,334,274.50","1,406,773,654.99","1,845,807,078.32","1,627,417,016.26","1,902,844,040.43","2,090,887,242.42","2,298,550,063.34","1,970,363,143.75","2,147,849,340.29","2,189,591,030.73","2,400,248,267.61","1,026,690,436.31","1,206,446,149.21","1,299,201,942.76","1,214,579,321.80","988,624,522.01","1,229,279,140.35","1,235,362,508.89","1,244,621,926.54","1,163,831,201.63","1,212,464,355.54","1,144,054,558.27","1,205,832,736.54"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233,208,476.33","236,321,809.66","191,271,012.40","188,000,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"13,423,689.74","339,076,725.15","797,909,733.53","998,265,687.78","1,263,780,106.36","641,776,651.92","644,554,813.81","955,433,929.31","432,074,175.00","431,221,974.99","330,405,643.22","2,218,976,095.86","2,329,510,900.24","2,677,866,707.21","2,318,869,425.82","2,732,253,695.58","3,135,729,899.78","3,314,960,579.24","3,497,672,805.73","3,761,977,828.77","1,736,137,155.52","1,730,455,162.59","1,334,158,494.92","1,194,206,759.90","1,503,283,896.13","3,387,740,900.94","3,373,230,757.32","3,391,874,322.68","2,918,220,631.85","3,293,046,641.75","3,367,363,349.41","4,273,853,246.85"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"3,148,670,493.69","3,404,927,988.11","4,103,923,921.15","4,728,684,584.25","5,377,040,935.96","3,979,650,343.46","4,348,902,674.92","5,650,392,183.83","5,825,699,525.00","5,307,273,238.55","6,084,558,385.03","8,092,037,169.05","8,948,062,870.59","9,572,738,002.41","10,331,161,805.85","9,835,033,139.66","11,718,430,928.22","10,794,437,929.68","12,601,804,984.04","12,936,884,055.51","15,382,966,131.58","15,249,874,289.49","16,406,368,717.40","18,426,294,847.64","18,384,348,336.71","19,423,763,412.53","19,441,976,223.99","20,954,346,810.64","22,545,773,329.24","22,472,593,284.61","24,168,033,246.05","25,532,247,094.76"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"650,000,000.00","751,445,087.00","751,445,087.00","751,445,087.00","951,445,087.00","951,445,087.00","951,445,087.00","951,445,087.00","951,445,087.00","951,445,087.00","951,445,087.00","951,445,087.00","951,445,087.00","951,445,087.00","951,445,087.00","1,010,388,087.00","1,010,388,087.00","1,010,388,087.00","1,010,388,087.00","1,010,388,087.00","1,014,766,887.00","1,257,624,029.00","1,257,624,029.00","1,256,353,379.00","1,256,353,379.00","1,256,353,379.00","1,256,353,379.00","1,256,353,379.00","1,256,353,379.00","1,256,353,379.00","1,256,353,379.00","1,236,633,379.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"153,523,634.34","651,089,539.04","567,058,558.78","567,058,558.78","3,161,653,412.84","3,161,653,412.84","3,161,653,412.84","3,199,060,912.84","3,162,701,412.84","3,162,701,412.84","3,162,701,412.84","3,162,701,412.84","3,169,911,156.73","3,173,855,517.73","3,177,088,223.20","3,304,405,103.20","3,298,349,484.48","3,277,514,326.52","3,331,393,168.56","3,348,032,184.60","3,388,952,263.15","4,816,282,243.63","4,823,658,193.63","4,828,480,789.06","4,774,873,299.32","4,774,873,299.32","4,774,873,299.32","4,774,873,299.32","4,774,873,299.32","4,774,873,299.32","4,774,873,299.32","4,743,291,549.32"
无形资产,"281,278,342.60","394,528,270.09","385,850,938.01","452,503,300.22","417,623,858.30","404,751,923.43","397,039,064.39","416,510,294.73","798,214,280.34","782,855,314.95","827,874,661.98","838,214,231.93","838,984,237.73","813,721,416.11","807,233,085.36","810,869,902.41","828,203,932.07","822,630,454.16","759,560,392.44","756,282,610.05","805,808,043.77","804,702,959.44","801,506,698.41","798,968,505.37","888,372,152.53","936,044,459.56","881,005,120.57","878,429,629.90","1,002,742,257.55","1,006,631,511.29","986,050,286.56","979,956,318.58"
盈余公积,"731,035.36","7,400,290.53","30,133,894.72","30,133,894.72","77,108,142.16","77,108,142.16","77,108,142.16","77,108,142.16","97,006,632.91","97,006,632.91","97,006,632.91","97,006,632.91","130,952,469.23","130,952,469.23","130,952,469.23","130,952,469.23","200,560,749.51","200,560,749.51","200,560,749.51","200,560,749.51","244,669,445.19","244,669,445.19","244,669,445.19","259,669,445.19","311,792,892.45","311,792,892.45","311,792,892.45","311,792,892.45","331,567,263.37","331,567,263.37","331,567,263.37","331,567,263.37"
开发支出,,,"11,102,800.00","13,082,800.00","8,830,000.00","10,832,475.78","13,802,262.59","14,504,051.83","19,156,421.14","19,741,689.75","24,181,027.53","32,272,488.91","45,556,814.64","50,902,075.13","65,967,660.99","75,538,332.28","70,526,638.36","74,279,071.20","87,780,258.16","100,556,299.70","85,875,289.59","94,713,850.54","121,417,909.82","128,824,181.61","128,894,134.28","149,785,124.48","176,109,648.59","210,013,819.71","190,842,382.60","226,638,343.45","293,859,139.10","411,888,007.49"
减:库存股,,,,,,,,,,,,,,,,,,,,,"127,252,858.00","127,252,858.00","127,252,858.00","123,903,984.00","57,938,550.00","57,938,550.00","57,938,550.00","57,938,550.00","57,938,550.00","57,938,550.00","57,938,550.00",
商誉,"13,867,279.04","13,867,279.04","11,867,279.04","11,867,279.04","11,867,279.04","11,867,279.04","11,867,279.04","11,867,279.04","11,867,279.04","14,392,535.16","11,867,279.04","14,392,535.16","51,788,798.87","51,788,798.87","51,788,798.87","51,788,798.87","51,788,798.87","51,788,798.87","51,788,798.87","51,788,798.87","51,788,798.87","51,788,798.87","51,788,798.87","51,788,798.87","356,225,712.69","356,225,712.69","356,225,712.69","356,225,712.69","356,225,712.69","363,032,813.37","356,225,712.69","356,225,712.69"
未分配利润,"70,139,423.31","262,712,435.92","403,614,107.06","410,481,048.75","543,170,552.24","640,941,591.20","416,085,922.16","516,398,389.67","580,529,516.04","673,525,043.55","586,281,905.45","677,159,774.24","677,715,995.01","759,240,241.86","664,157,872.34","732,952,023.80","1,243,081,939.63","1,359,291,066.68","1,228,758,683.64","1,311,244,585.30","1,332,450,146.80","1,450,356,052.01","1,285,053,088.71","1,335,144,625.89","1,367,717,513.54","1,518,839,845.64","1,459,865,027.00","1,430,384,746.59","1,306,881,608.42","1,363,226,937.03","1,365,026,314.96","1,408,640,376.93"
长期待摊费用,"3,362,593.36","1,789,152.36","2,132,650.32","1,941,171.81","1,277,351.45","1,510,879.28","1,736,562.13","2,679,711.97","6,762,637.03","7,008,897.90","6,828,863.60","5,250,615.58","3,167,418.99","3,140,288.70","3,017,422.67","1,679,722.79","1,808,490.57","1,682,783.02","1,497,075.49","210,000.00",,,,,,,,,"3,920,731.62","9,252,591.10","9,734,826.63","11,313,190.68"
少数股东权益,"20,116,800.29","18,066,814.02","5,009,665.11","13,766,207.37","54,915,932.41","67,814,212.29","66,031,058.37","166,727,607.53","196,626,216.32","202,506,516.65","196,623,961.30","194,770,623.70","191,660,510.09","186,098,441.80","183,719,681.26","147,807,905.84","145,834,488.28","174,610,420.93","54,777,375.92","53,202,531.56","50,511,302.61","44,553,150.70","41,402,076.00","48,145,159.81","66,140,534.13","265,993,328.04","260,062,893.28","273,655,990.68","101,715,403.36","101,639,657.78","97,226,655.69","95,667,031.36"
递延所得税资产,"12,939,064.07","11,029,961.33","13,504,900.46","15,003,971.39","16,993,541.88","16,988,464.65","22,750,576.69","24,043,396.12","25,635,684.79","25,864,624.37","34,657,865.87","37,366,106.44","55,400,217.03","63,494,252.23","72,770,628.95","78,270,763.29","113,643,700.42","114,341,872.16","120,673,145.81","133,177,902.24","151,897,971.17","128,229,614.60","142,682,797.42","149,213,358.04","141,825,944.21","140,071,770.45","150,887,276.50","175,882,774.10","183,763,270.79","209,615,947.51","228,933,061.36","201,118,091.56"
外币报表折算价差,"-1,824,249.47","-4,768,707.36","-5,789,022.69","-10,598,123.81","-15,871,490.39","-16,677,259.20","-19,766,519.67","-15,922,842.18","-24,919,124.97","-23,559,075.22","-20,517,182.74","-24,013,934.00","-20,228,506.05","-18,182,476.71","-12,584,759.46","-7,048,792.71","-38,159,641.15","-29,830,194.30","-37,066,052.03","-34,268,910.46",,,,,,,,,,,,
其他非流动资产,,,,,"100,798,784.23","110,184,998.97","111,629,600.72","118,736,642.71","109,850,661.12","126,527,730.91","117,515,944.98","117,817,446.62","118,833,458.83","119,264,195.71","120,147,977.06","121,056,238.61","121,340,287.62","121,635,505.72","122,106,454.98","123,454,114.28","314,002,400.00","315,688,335.08","314,002,400.00","330,786,672.95","19,959,228.32","21,340,668.35","30,154,832.06","45,997,058.87","25,117,538.37","27,265,248.10","36,327,313.07","75,592,152.72"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,509,497,898.01","1,841,048,126.38","2,127,673,509.31","2,358,112,967.88","2,827,903,303.37","2,863,548,191.44","3,171,308,447.60","3,400,888,181.69","4,311,258,110.85","4,437,355,153.97","4,671,457,138.78","5,125,134,193.11","5,706,504,349.61","5,940,790,226.74","6,136,845,791.80","6,431,359,608.05","8,296,658,744.12","8,500,334,153.87","8,557,816,483.54","8,870,694,860.08","9,779,468,331.32","9,965,532,971.35","10,345,343,071.53","11,104,625,889.77","11,976,128,169.92","12,686,326,576.97","12,824,017,906.90","13,023,842,310.76","13,468,916,999.05","13,244,224,282.71","13,636,117,638.19","13,584,625,552.58"
