科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"16,453,936.23","18,402,512.34","17,892,861.93","6,775,539.56","10,511,847.85","15,118,315.51","16,619,982.00","6,881,317.81","10,218,067.75","13,717,852.04","17,451,544.69","8,540,340.69","21,039,255.64","50,352,353.88","92,727,888.61","76,239,541.76","112,486,844.29","143,669,210.74","188,744,818.12","64,475,475.16"
取得借款收到的现金,"48,000,000.00",,,,,,,,,,,,"467,070,614.75","560,962,373.17","583,548,614.75",,"10,000,000.00","10,000,000.00","10,000,000.00",
支付的各项税费,"30,997,917.85","30,312,871.53","20,560,927.04","1,435,405.36","8,090,660.79","10,564,322.39","13,235,103.01","2,540,009.84","5,567,292.81","12,181,817.82","15,904,978.32","2,516,251.91","11,210,877.46","27,737,308.46","75,800,950.31","88,512,159.10","128,986,495.31","151,548,382.70","189,245,750.62","68,945,849.36"
收到其他与筹资活动有关的现金,,,,,"9,284,300.00","9,284,300.00","9,284,300.00",,,"11,200,000.00","11,200,000.00",,,,"12,890,012.68",,,,,
支付其他与经营活动有关的现金,"25,263,591.92","19,883,681.43","16,926,396.69","2,585,238.94","8,232,293.94","12,415,128.80","22,782,170.60","2,181,501.09","7,081,516.97","20,043,787.53","22,445,586.72","595,418.32","35,367,229.11","95,777,651.90","113,912,829.58","58,804,112.54","128,209,635.82","151,395,934.77","214,916,324.64","81,487,042.45"
筹资活动现金流入小计,"48,000,000.00",,,,"156,690,000.00","156,690,000.00","156,690,000.00",,"1,000,000.00","12,200,000.00","12,200,000.00",,"467,070,614.75","1,351,362,373.17","1,373,948,614.75",,"10,000,000.00","10,000,000.00","10,000,000.00",
经营活动现金流出小计,"237,018,848.53","204,336,494.15","157,441,070.49","28,198,657.46","52,945,355.36","76,838,488.70","95,312,751.76","34,335,425.23","53,585,254.54","87,073,296.25","125,680,300.11","35,758,567.52","136,478,902.81","288,884,218.31","509,455,283.27","286,807,289.86","484,691,502.73","651,493,129.85","810,846,133.14","264,579,432.20"
偿还债务支付的现金,"62,000,000.00",,,,,,,,,,,,"21,669,389.00","564,718,003.75","636,170,083.53",,"50,400,000.00","58,000,000.00","58,000,000.00",
经营活动产生的现金流量净额,"36,469,085.34","39,929,721.34","26,204,718.02","18,577,851.46","24,180,997.77","18,066,324.74","30,807,539.34","-4,665,962.09","13,016,057.05","18,477,275.53","25,157,797.97","-1,618,165.03","65,501,174.57","80,305,464.38","172,821,783.97","-18,636,006.80","109,894,641.99","166,694,391.08","199,082,344.96","-62,525,934.41"
分配股利、利润或偿还利息支付的现金,"270,325.98","9,546,343.20","10,484,824.80","8,954,824.80","8,954,824.80","8,954,824.80","10,568,832.00",,"6,325,292.00","6,800,000.00","6,800,000.00",,"7,971,394.53","15,860,587.28","16,569,098.20","947,187.51","1,614,802.02","26,649,213.57","26,854,842.77","361,275.04"
收回投资收到的现金,,,"91,000,000.00","29,000,000.00","29,000,000.00","181,000,000.00","421,000,000.00","30,000,000.00","190,000,000.00","367,000,000.00","438,200,000.00","35,000,000.00","176,705,022.58","211,700,000.00","232,200,000.00","100,050,000.00","170,560,000.00","235,560,000.00","291,884,037.12","34,000,000.00"
支付其他与筹资活动有关的现金,,,,,"6,745,690.60","6,788,681.60","7,496,847.20",,,,,,,"10,215,956.56","11,200,000.00",,,,,
取得投资收益收到的现金,,,"503,679.44","185,202.74","185,202.74","763,239.87","2,176,027.81","784,964.38","2,119,168.55","3,348,826.89","4,056,706.28","917,346.20","1,514,347.47","1,810,850.92","2,501,606.56","914,264.92","1,614,724.01","2,139,177.02","2,819,426.36","157,940.41"
筹资活动现金流出小计,"62,270,325.98","9,546,343.20","10,484,824.80","8,954,824.80","15,700,515.40","15,743,506.40","18,065,679.20",,"6,325,292.00","6,800,000.00","6,800,000.00",,"29,640,783.53","590,794,547.59","663,939,181.73","947,187.51","52,014,802.02","84,649,213.57","84,854,842.77","361,275.04"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"2,666.00",,520.00,520.00,520.00,520.00,,,"8,000.00","8,000.00",,,,220.00,,380.00,380.00,"820,060.00","10,120.00"
筹资活动产生的现金流量净额,"-14,270,325.98","-9,546,343.20","-10,484,824.80","-8,954,824.80","140,989,484.60","140,946,493.60","138,624,320.80",,"-5,325,292.00","5,400,000.00","5,400,000.00",,"437,429,831.22","760,567,825.58","710,009,433.02","-947,187.51","-42,014,802.02","-74,649,213.57","-74,854,842.77","-361,275.04"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,"256,950.53",,"-125,557.95","-143,058.22","-214,134.75","-253,770.78","-157,375.34","-139,878.03","-162,148.31","-45,545.38"
收到其他与投资活动有关的现金,,,,"1,371,362.74",,,,,,,,,"107,828,401.40","107,828,401.39",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"2,666.00","91,503,679.44","30,557,085.48","29,185,722.74","181,763,759.87","423,176,547.81","30,784,964.38","192,119,168.55","370,356,826.89","442,264,706.28","35,917,346.20","286,047,771.45","321,339,252.31","234,701,826.56","100,964,264.92","172,175,104.01","237,699,557.02","295,523,523.48","34,168,060.41"
五、现金及现金等价物净增加额,"15,722,734.58","25,000,536.66","-3,939,574.68","4,695,914.49","154,109,680.96","-20,862,175.10","77,791,067.29","-172,802,666.28","-132,731,493.11","-77,080,293.53","-130,333,280.44","4,238,397.33","298,234,753.69","101,686,718.30","125,961,603.44","-1,608,291.53","99,672,540.68","112,985,597.62","150,001,403.77","-54,309,887.71"
购建固定资产、无形资产和其他长期资产支付的现金,"6,476,024.78","5,385,507.48","20,163,147.34","6,484,197.65","11,246,524.15","18,638,753.31","27,817,340.66","8,921,668.57","17,541,426.71","29,314,395.95","85,712,735.22","8,860,783.84","11,352,569.76","24,089,917.14","32,676,901.59","7,225,591.36","14,085,518.98","20,188,486.24","26,753,436.47","4,503,168.25"
期初现金及现金等价物余额,"80,105,670.55","95,828,405.13","120,828,941.79","116,889,367.11","116,889,367.11","116,889,367.11","116,889,367.11","194,680,434.40","194,680,434.40","194,680,434.40","194,680,434.40","64,347,153.96","64,347,153.96","66,822,064.12","64,347,153.96","192,783,072.49","190,308,757.40","192,437,357.40","190,308,757.40","340,310,161.17"
投资支付的现金,,,"91,000,000.00","29,000,000.00","29,000,000.00","343,000,000.00","487,000,000.00","190,000,000.00","315,000,000.00","442,000,000.00","517,700,000.00","21,200,000.00","479,265,895.84","1,036,292,848.61","116,750,000.00","75,510,000.00","126,139,508.98","196,430,772.64","242,834,037.12","21,042,025.04"
期末现金及现金等价物余额,"95,828,405.13","120,828,941.79","116,889,367.11","121,585,281.60","270,999,048.07","96,027,192.01","194,680,434.40","21,877,768.12","61,948,941.29","117,600,140.87","64,347,153.96","68,585,551.29","362,581,907.65","168,508,782.42","190,308,757.40","191,174,780.96","289,981,298.08","305,422,955.02","340,310,161.17","286,000,273.46"
