科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"14,721,680.32","17,868,970.81","20,002,763.48","14,958,211.49","14,002,965.82","26,782,502.56","11,804,182.37","23,266,511.30","34,411,058.94","43,544,363.20","16,264,715.57","37,034,862.32","42,643,328.39","62,546,724.78","22,452,822.85","35,077,440.96","48,954,643.31","66,185,084.94","23,727,291.38","41,062,521.22","62,651,544.97","76,196,717.42","29,759,443.05","46,174,683.82","67,325,889.34","112,317,052.54","51,638,193.93","79,498,709.70","116,184,622.34","171,534,554.99","53,933,259.76","98,603,023.34","135,294,574.32","212,884,686.35","65,758,940.22"
取得借款收到的现金,"196,290,077.50","182,383,831.91","250,058,741.99","244,877,281.84","369,631,014.27","418,980,382.08","38,000,000.00","63,000,000.00","479,227,473.77","646,370,438.60","240,589,455.97","256,555,344.79","445,243,486.39","540,654,540.14","369,314,096.55","465,028,330.07","644,561,134.32","674,333,774.03","323,832,203.06","370,737,972.61","742,187,287.64","1,068,914,762.59","150,000,000.00","386,618,350.02","602,662,216.23","957,970,676.99","709,026,153.38","1,300,878,642.66","1,513,209,470.66","2,418,839,433.21","592,562,375.49","1,424,931,854.93","1,683,255,741.90","2,390,778,004.02","430,800,000.00"
支付的各项税费,"23,695,553.80","18,988,464.97","27,160,020.24","25,819,707.91","42,893,492.78","48,234,141.91","9,723,839.99","35,288,741.94","39,898,229.79","48,968,765.91","17,588,602.96","30,138,231.94","52,673,832.93","68,597,736.31","13,541,776.84","37,721,000.24","54,100,079.00","68,924,722.90","21,834,810.95","43,216,835.92","54,859,570.48","69,803,389.71","21,938,458.12","33,164,398.78","49,091,512.18","84,321,864.18","32,696,308.15","51,779,971.44","76,523,596.49","97,161,431.10","64,073,419.93","88,000,088.77","128,679,083.14","145,196,136.88","40,882,354.70"
收到其他与筹资活动有关的现金,,"1,350,000.00","750,000.00","1,200,000.00","1,200,000.00","1,200,000.00",,,,,,"321,136.38",,,,,,"24,310,512.86",,,,"24,087,541.67",,,"19,062,623.00",,,,,"71,139,094.24",,,,"252,752,411.28",
支付其他与经营活动有关的现金,"39,665,591.68","70,273,064.95","63,411,719.93","47,275,835.95","76,873,290.31","96,335,172.21","36,845,399.49","65,405,112.08","105,260,060.77","83,098,196.55","27,902,619.48","56,755,320.37","89,783,504.89","104,411,950.27","37,239,906.14","75,115,095.03","121,625,525.43","157,692,746.70","52,574,300.71","69,453,019.07","107,249,167.15","223,296,062.99","61,464,847.14","151,270,383.25","155,742,242.34","303,433,084.48","217,629,632.33","313,145,557.15","581,596,520.57","514,274,871.95","122,919,811.63","250,773,951.95","285,602,865.78","346,992,222.20","269,678,474.19"
筹资活动现金流入小计,"196,290,077.50","228,733,831.91","250,808,741.99","246,077,281.84","370,831,014.27","1,085,539,734.50","38,000,000.00","69,000,000.00","485,227,473.77","652,370,438.60","240,589,455.97","259,816,481.17","448,183,486.39","550,454,540.14","369,314,096.55","465,028,330.07","644,561,134.32","701,644,286.89","323,832,203.06","373,237,972.61","744,687,287.64","1,095,502,304.26","152,250,000.00","388,868,350.02","1,388,989,386.39","1,725,989,941.13","709,026,153.38","1,300,878,642.66","1,552,423,470.66","2,526,442,527.45","592,562,375.49","1,424,931,854.93","1,703,770,741.90","2,651,237,274.55","430,800,000.00"
经营活动现金流出小计,"765,733,011.49","1,048,067,128.82","1,416,888,022.79","1,096,070,922.45","1,738,148,956.18","2,239,422,022.04","492,878,228.97","857,029,244.09","1,894,532,668.91","2,443,797,073.24","532,393,369.00","1,047,594,138.45","1,643,808,043.74","2,506,803,321.75","876,883,935.63","1,451,037,292.37","2,092,069,874.41","2,714,757,745.73","826,324,508.49","1,516,895,634.84","2,374,497,956.68","3,087,360,838.01","838,894,522.72","1,956,872,166.61","3,607,993,265.38","3,446,836,625.42","1,632,260,229.35","3,275,885,018.72","5,155,239,677.38","5,701,990,504.59","1,820,380,323.16","3,459,183,816.46","4,864,789,462.06","5,522,452,848.50","1,559,141,262.98"
偿还债务支付的现金,"210,502,603.77","162,639,597.97","246,229,075.93","148,881,154.20","236,327,645.31","343,111,623.79","78,900,000.00","146,400,000.00","490,907,202.88","599,857,090.46","247,189,956.20","454,350,883.57","604,721,078.91","711,192,930.62","169,516,983.27","288,560,632.45","529,074,530.64","644,456,386.54","172,955,325.45","305,703,060.90","554,472,643.44","904,317,915.94","60,000,000.00","210,897,600.79","487,992,846.34","825,943,657.50","194,483,872.08","657,739,827.82","1,108,300,383.06","1,534,909,966.27","569,288,522.66","1,335,236,466.74","1,743,589,931.39","2,535,630,090.19","392,262,814.45"
经营活动产生的现金流量净额,"90,666,322.58","-55,144,709.84","108,033,189.29","-85,980,064.55","-122,606,296.54","-8,317,016.74","-67,716,447.43","11,435,164.29","-132,322,642.04","-91,722,000.76","37,170,595.45","160,895,947.16","145,713,833.96","89,968,611.48","-148,220,954.71","-131,266,952.08","-60,616,280.08","98,091,241.42","-147,004,591.47","-4,272,961.73","-47,039,089.66","200,933,468.11","-20,413,185.47","-13,673,957.31","-123,406,358.74","-70,065,430.86","-389,011,401.15","-368,727,631.92","-61,609,228.71","189,396,565.53","-70,515,698.87","-34,758,427.10","195,216,550.08","563,774,728.72","183,446,008.08"
分配股利、利润或偿还利息支付的现金,"21,057,986.21","6,380,356.57","21,098,243.95","6,427,276.57","8,194,529.02","14,351,636.78","3,171,232.33","38,903,164.49","49,852,967.38","55,079,977.02","5,647,912.98","28,955,207.75","33,304,487.00","33,057,825.12","4,793,865.69","28,580,195.41","36,303,795.44","47,347,232.08","4,243,414.38","28,491,354.45","32,153,190.69","39,538,177.93","6,618,288.43","38,154,297.91","46,482,740.26","42,256,222.36","11,982,595.62","88,586,784.38","109,164,512.94","130,135,191.49","17,335,779.12","165,575,651.47","193,730,935.26","173,694,302.22","13,485,026.28"
收回投资收到的现金,,,"2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00",,,,"143,000,000.00","60,000,000.00","150,000,000.00","150,000,000.00","474,771,882.00",
支付其他与筹资活动有关的现金,"252,926.75",,"1,540,000.00",,,,,,,"27,014,552.50",,,,"5,000,000.00",,,,"5,000,000.00",,,,"7,822,294.71",,"5,000,000.00","5,000,000.00","79,455,433.26",,,,"29,316,558.87","390,000.00","13,500,000.00","13,500,000.00","485,088,174.78",
取得投资收益收到的现金,,,"31,739.40",,,,,,"1,101,888.88","159,325.48",,,,,,,,,,,,,,,"155,201.98","3,566,854.55","2,797,808.21","5,389,582.14","8,215,401.61","9,899,705.20","373,659.22","763,046.91","4,064,265.69","1,277,010.86",
筹资活动现金流出小计,"231,813,516.73","169,019,954.54","268,867,319.88","155,308,430.77","244,522,174.33","357,463,260.57","82,071,232.33","185,303,164.49","540,760,170.26","681,951,619.98","252,837,869.18","483,306,091.32","638,025,565.91","749,250,755.74","174,310,848.96","317,140,827.86","565,378,326.08","696,803,618.62","177,198,739.83","334,194,415.35","586,625,834.13","951,678,388.58","66,618,288.43","254,051,898.70","539,475,586.60","947,655,313.12","206,466,467.70","746,326,612.20","1,217,464,896.00","1,694,361,716.63","587,014,301.78","1,514,312,118.21","1,950,820,866.65","3,194,412,567.19","405,747,840.73"
处置固定资产、无形资产和其他长期资产收回的现金净额,"962,253.15","25,612.71","123,802.94","33,000.00","32,980.77","33,000.00",,"18,000.00","18,000.00","96,253.84",,"91,530.08","142,530.08","141,857.00",,"237,200.24","262,695.39","239,170.36",,,,"16,504,465.44",,"57,071.93","637,489.45","680,984.11","132,262.86","528,454.73","383,112.86","188,140.78","23,386.44","74,000.00","79,340.00","1,710,097.05","103,000.00"
筹资活动产生的现金流量净额,"-35,523,439.23","59,713,877.37","-18,058,577.89","90,768,851.07","126,308,839.94","728,076,473.93","-44,071,232.33","-116,303,164.49","-55,532,696.49","-29,581,181.38","-12,248,413.21","-223,489,610.15","-189,842,079.52","-198,796,215.60","195,003,247.59","147,887,502.21","79,182,808.24","4,840,668.27","146,633,463.23","39,043,557.26","158,061,453.51","143,823,915.68","85,631,711.57","134,816,451.32","849,513,799.79","778,334,628.01","502,559,685.68","554,552,030.46","334,958,574.66","832,080,810.82","5,548,073.71","-89,380,263.28","-247,050,124.75","-543,175,292.64","25,052,159.27"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"477,866.60","-246,640.20","84,524.10","421,654.04","1,273,760.74","1,281,690.72","25,707.69","187,787.76","-601,217.16","-57,998.26","151,907.48","-510,360.99","626,382.48","1,085,142.74","342,907.62","-504,780.35","-439,844.42","-408,965.76","-293,513.53","-652,325.95","-5,722,553.27","5,293,178.72",-570.70,"1,387,619.38","1,210,451.80","-2,755,210.47","8,958,572.68","192,792.14","-19,634,258.59","-11,306,684.10","-31,688,433.94","-14,444,924.25","-22,456,080.62","21,855,748.72","-13,162,693.43"
收到其他与投资活动有关的现金,"2,500,000.00","2,288,061.95","2,711,938.05","3,850,000.00","3,850,000.00","3,000,000.00",,"118,781,311.37","158,221,636.77","318,111,280.88","21,540,781.83","81,021,576.41","90,882,032.64","237,380,488.79","13,299,673.27",,,"600,000.00",,,,"750,000.00","500,000.00","750,000.00","750,000.00","8,778,411.33",,"16,604,311.97","122,674,531.97","29,649,926.36","10,200,000.00","124,735,423.13","124,735,423.13","133,599,047.15",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,462,253.15","2,313,674.66","4,867,480.39","3,883,000.00","3,882,980.77","3,033,000.00",,"118,799,311.37","159,341,525.65","318,366,860.20","21,540,781.83","81,113,106.49","91,024,562.72","237,522,345.79","13,299,673.27","237,200.24","262,695.39","839,170.36",,,,"17,254,465.44","500,000.00","807,071.93","1,542,691.43","63,026,249.99","2,930,071.07","22,522,348.84","131,273,046.44","182,737,772.34","70,597,045.66","275,572,470.04","278,879,028.82","611,358,037.06","103,000.00"
五、现金及现金等价物净增加额,"26,528,380.99","-19,631,017.07","56,749,480.63","-11,986,843.86","-29,388,622.72","133,932,957.34","-186,828,313.95","-48,128,361.75","-134,273,176.13","-69,028,289.28","-16,297,071.99","-56,199,150.09","-53,978,126.43","-6,928,039.47","18,505,758.01","-27,160,857.66","-38,314,183.76","-6,690,122.03","-7,674,563.33","-8,300,486.18","40,068,508.77","61,421,588.27","-1,856,829.85","-40,661,203.49","247,598,965.08","38,821,812.95","5,338,441.72","-16,962,675.34","121,283,943.16","173,991,680.95","-77,686,129.06","-109,854,557.30","-84,906,300.60","-156,493,504.58","133,898,006.34"
购建固定资产、无形资产和其他长期资产支付的现金,"31,254,622.11","26,267,219.06","36,177,135.26","20,080,284.42","37,247,907.63","69,141,190.57","32,366,341.88","59,747,460.68","105,158,146.09","130,291,454.17","62,911,943.54","73,208,232.60","100,225,826.07","135,312,950.46","20,719,442.46","43,513,827.68","56,703,562.89","110,052,236.32","7,009,921.56","32,418,755.76","55,231,301.81","85,803,439.68","22,777,465.26","12,894,340.54","36,366,562.72","61,990,985.63","17,213,206.19","61,066,934.49","80,465,700.44","153,200,678.10","14,089,472.77","69,720,396.43","89,336,898.11","160,113,566.28","61,246,857.02"
期初现金及现金等价物余额,"19,721,375.26","46,249,756.25","26,618,739.18","83,368,219.81","83,368,219.81","83,368,219.81","217,301,177.15","217,301,177.15","217,301,177.15","217,301,177.15","148,272,887.87","148,272,887.87","148,272,887.87","148,272,887.87","141,344,848.40","141,344,848.40","141,344,848.40","141,344,848.40","148,866,054.10","134,654,726.37","134,654,726.37","134,654,726.37","195,944,435.72","196,076,314.64","209,900,509.10","196,076,314.64","234,959,177.59","234,898,127.59","234,898,127.59","234,898,127.59","408,889,808.53","408,889,808.53","408,889,808.54","408,889,808.53","252,396,303.95"
投资支付的现金,,,"2,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","42,700,000.00",,,,,"1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,"26,110,500.00","26,654,658.23","126,654,658.23","165,000,000.00",,,,"280,989,228.91","16,382,166.30","99,062,383.19","100,000,000.00","551,423,714.96","293,610.56"
期末现金及现金等价物余额,"46,249,756.25","26,618,739.18","83,368,219.81","71,381,375.95","53,979,597.09","217,301,177.15","30,472,863.20","169,172,815.40","83,028,001.02","148,272,887.87","131,975,815.88","92,073,737.78","94,294,761.44","141,344,848.40","159,850,606.41","114,183,990.74","103,030,664.64","134,654,726.37","141,191,490.77","126,354,240.19","174,723,235.14","196,076,314.64","194,087,605.87","155,415,111.15","457,499,474.18","234,898,127.59","240,297,619.31","217,935,452.25","356,182,070.75","408,889,808.54","331,203,679.47","299,035,251.23","323,983,507.94","252,396,303.95","386,294,310.29"
