科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"72,196,634.63","122,165,180.16","138,498,056.99","183,984,979.93","246,824,092.96","205,552,384.69","217,063,794.32","271,537,324.77","265,933,593.29","236,977,654.39","282,571,871.26","360,484,732.65","310,921,740.78","394,566,211.62","1,412,887,522.48","1,472,277,593.21","1,467,325,383.56","358,136,543.53","469,855,540.26","425,438,433.66","913,555,250.44","348,610,015.09","475,579,431.77","445,866,135.29","422,096,581.45","305,737,474.33","369,079,413.67","370,274,924.82","383,532,410.73"
应付职工薪酬,"21,429,497.72","42,913,678.13","69,162,884.78","38,136,270.92","21,559,352.12","90,448,524.28","54,469,768.83","56,616,065.38","61,921,179.51","132,161,279.64","92,143,554.49","81,650,370.85","74,965,397.52","148,672,986.21","70,772,404.02","74,758,423.04","81,613,707.77","165,498,478.10","88,961,150.74","84,532,508.46","94,535,486.95","200,425,569.34","114,432,802.91","123,859,296.53","132,830,539.49","184,976,856.50","123,198,197.70","129,934,582.08","140,116,259.45"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-12,158,317.21","28,056,164.21","9,971,682.46","-5,200,534.30","-4,325,591.52","76,398,668.96","76,536,916.02","105,131,410.92","103,420,864.35","122,032,081.75","89,097,867.72","103,657,168.48","115,733,100.11","117,980,587.44","177,909,488.11","143,562,866.88","160,270,416.67","201,187,698.46","195,950,170.41","231,818,100.30","232,855,958.45","262,858,820.42","266,583,748.44","92,618,277.57","108,650,559.94","128,065,039.36","161,315,699.80","134,308,273.36","144,883,177.41"
应收利息,,,,,,"4,000,000.00","4,951,509.39","6,499,515.88","9,452,265.88","12,460,305.36","3,461,595.00","2,068,812.25","278,785.36","456,780.82","446,630.14","613,325.80","21,221.57",,,,,,,,,,,,
应付利息,"147,000.00","60,000.00",,,,"254,472.88",,"319,987.01","369,463.87","4,463,397.84","15,515,139.39","29,709,398.44","43,662,069.96","8,958,086.93","22,167,247.83","35,222,304.26","47,108,538.80","12,842,461.20","23,187,103.23","34,510,359.92","51,047,229.14","25,257,553.33","46,053,046.54","62,347,285.43","41,570,089.15","35,498,476.85","61,458,538.11","74,978,585.37","54,082,939.99"
应收股利,,,,,,,,,,,,"65,163,821.25",,,,,,,,,"4,011,401.69",,,,"19,050,802.57",,,,"18,009,598.12"
应付股利,,,,,,,,"15,613,760.00","15,613,760.00","15,613,760.00",,"41,229,141.58",,"2,358,600.00","127,638,587.00","95,784,136.28","60,566,203.00","35,314,587.00","127,638,587.00","89,981,600.93","41,864,571.00",,"115,405,000.00","78,783,066.60","63,169,306.60","31,604,786.60","5,000,000.00","68,906,360.37","5,000,000.00"
存货,"804,470,976.30","947,780,706.86","1,069,254,053.75","1,531,552,411.06","1,617,958,923.22","1,865,350,493.99","2,139,326,043.38","2,985,707,006.88","3,754,293,416.44","3,246,441,331.38","3,740,260,874.50","3,939,644,438.94","4,360,268,541.14","4,194,760,200.63","3,887,502,786.61","3,770,596,045.87","3,939,420,259.92","3,534,281,473.11","3,633,983,850.10","3,731,604,888.11","3,730,722,799.45","3,138,871,270.12","3,131,217,161.35","2,902,307,333.08","2,681,587,404.94","2,050,596,616.66","2,225,935,392.41","2,723,719,099.52","2,588,791,791.09"
其他应付款,"3,144,436.07","10,103,261.17","18,116,366.21","9,982,447.03","17,784,647.83","15,871,477.85","8,570,187.63","89,567,597.04","96,889,507.54","139,019,921.67","21,096,974.12","25,710,163.19","36,067,217.97","34,645,036.07","202,099,734.50","169,317,933.30","170,292,968.89","307,982,122.94","293,220,073.56","182,927,597.07","58,198,902.25","163,188,594.15","109,692,641.37","116,839,455.66","110,477,615.63","126,691,633.26","143,098,984.86","118,365,733.49","139,177,686.86"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"20,000,000.00",,,,,,,,,,,,,,,,,,,"18,850,500.00","12,499,500.00","19,230,750.00","15,067,500.00","733,024,553.03","733,567,642.15","734,193,636.81","1,433,468,354.43"
其他流动资产,,,"386,031.99",,,"4,324,037.35","2,714,466.32","8,024,210.72","7,175,411.10","3,434,668.64","4,080,875.66","5,737,780.08","6,979,745.95","6,670,642.68","7,388,708.07","8,208,460.88","9,132,722.41","44,206,611.68","48,781,381.13","52,998,866.96","32,780,892.81","23,697,793.62","26,025,808.86","8,770,072.43","37,845,888.99","417,810,321.65","497,277,473.94","551,492,610.81","656,906,601.77"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,"445,947,161.40","657,199,658.02","1,120,747,009.29","1,972,765,256.39","1,979,685,010.21","2,032,768,880.71","1,023,847,561.49"
流动资产合计,"2,465,921,866.77","3,341,516,215.55","4,435,518,050.78","4,521,704,372.96","6,658,866,949.60","6,939,125,125.06","6,634,271,906.41","8,223,748,631.63","9,283,949,557.63","11,162,766,383.84","10,008,624,131.60","10,961,222,631.55","11,905,018,062.71","13,117,759,978.76","15,572,317,509.06","15,652,520,647.55","16,486,280,518.69","17,340,752,571.51","16,593,638,391.50","17,061,916,495.47","17,981,357,188.13","18,540,943,076.36","16,912,906,685.61","17,766,967,508.31","18,601,674,366.77","19,871,600,753.46","18,226,328,198.47","19,518,832,239.27","18,773,526,961.23"
流动负债合计,"1,956,659,264.48","2,507,942,520.51","3,409,851,766.96","3,382,537,621.41","3,338,413,502.88","3,558,394,336.53","3,236,188,721.21","4,713,358,657.99","5,701,956,412.66","6,859,284,193.23","6,322,869,981.89","7,231,105,765.12","8,142,933,982.37","9,503,583,937.86","11,248,010,834.85","11,252,691,197.17","11,953,085,233.09","13,043,829,742.38","12,374,913,590.71","12,757,431,843.25","13,034,180,985.37","14,315,119,840.58","14,052,872,794.78","14,844,993,127.87","15,049,366,242.16","16,968,812,966.11","15,259,328,120.69","16,526,609,528.72","16,513,738,307.01"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"42,000,000.00","238,769,519.39","173,302,234.56","263,898,031.81","1,722,019,707.70","1,912,871,214.54","1,951,898,629.75","1,949,092,774.11","1,822,458,824.51","1,854,962,633.56","1,726,775,448.91"
长期借款,"90,000,000.00","40,000,000.00",,,"50,000,000.00","50,000,000.00","50,000,000.00","258,307,149.50","213,560,000.00","86,012,969.10",,,,"17,434,420.55",,,"23,775,000.00","17,750,250.00",,,,,,,"73,839,575.25","72,728,082.83","76,546,027.22","75,543,795.20","75,565,010.58"
持有至到期投资,,,,,,,,,,"16,146.94","16,168.21","16,146.94","16,146.94","16,146.94","16,146.94","165,421.53","165,421.53","161,344.24","161,344.24","161,344.24","161,344.24","161,344.24","1,021,410.29","1,025,765.99","838,610.08","853,846.46","853,846.46","853,846.46","853,846.46"
应付债券,,,,,,,,,,"898,027,694.20","898,131,547.44","898,236,554.59","898,342,715.67","891,648,269.94","892,147,323.95","892,651,922.99","893,162,067.08","893,672,211.17","894,199,603.55","894,732,855.85","1,591,028,449.15","1,427,017,753.46","1,427,898,490.40","1,428,779,227.32","1,429,679,027.88","697,525,826.65","697,919,354.41","698,266,101.01",
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"44,113,785.60","662,195,793.00","583,811,105.24","600,520,835.22","636,296,170.51","3,190,172.62","3,190,172.62","3,190,172.62","3,190,172.62","3,190,172.62","3,190,172.62","157,889,170.44","3,190,172.62","3,190,172.62","3,190,172.62","3,190,172.62","30,070,646.88","34,912,895.49","35,581,929.66","44,131,149.21"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"892,817.65",,,,,,,"3,547,138.71","3,524,426.58","5,999,999.93","5,993,988.63","5,783,868.63","6,000,379.38","5,478,260.81","5,381,784.62","5,241,107.78","5,112,199.65","4,971,113.99","4,865,626.56","4,494,671.46","4,146,045.39","4,457,375.03","4,323,020.17","4,188,441.29","4,050,998.36","3,910,163.36","3,768,064.33","3,652,173.87","3,521,739.09"
预计负债,,"5,095,092.57","68,658.40","158,070.00","158,070.00","158,070.00","158,070.00",,"158,070.00","3,526,881.90","3,525,319.50","3,320,991.06","3,321,561.46","134,447.00","6,696,937.40","134,447.00","134,447.00","134,447.00","134,447.00",,,"3,578,250.00","3,734,952.00","3,840,642.00","3,813,732.00","3,743,610.00","3,850,470.00","22,526,530.00","3,815,760.00"
固定资产,"298,300,392.39","353,002,038.01","376,516,145.89","437,028,324.63","454,351,635.31","459,844,430.15","460,945,479.84","592,963,577.28","603,380,256.77","648,782,260.50","644,572,839.35","676,534,376.13","691,551,097.75","701,505,807.42","833,294,194.14","875,599,130.38","871,301,920.64","986,090,085.28","975,060,549.46","964,174,260.57","1,059,771,075.75","1,119,343,530.16","1,113,046,074.36","1,096,538,442.76","1,068,633,035.95","1,037,907,973.02","1,067,291,202.44","1,042,867,272.55","1,039,787,287.69"
递延所得税负债,"13,691,782.87","4,782,940.53","4,011,554.21","1,580,521.40","3,109,499.62","2,393,097.67","2,393,097.67","1,996,398.93","2,729,494.79","9,585,795.08","9,551,870.50","7,891,476.92","6,913,622.51","3,951,164.14","6,451,069.20","6,634,524.67","5,865,657.42","20,846,734.94","20,406,576.02","21,001,666.67","20,154,481.48","85,892,596.97","84,846,916.00","146,945,704.70","146,402,018.11","141,736,734.92","143,374,769.56","118,609,491.27","80,501,493.22"
在建工程,"55,794,344.92","21,192,059.91","66,556,328.06","31,205,510.66","51,698,508.19","90,008,467.01","92,037,346.04","3,142,415.94","4,353,367.59","11,110,261.26","13,583,470.00","12,630,998.94","44,712,163.96","93,694,954.57","141,477,362.28","161,317,604.73","184,673,542.88","109,173,482.54","109,168,482.54","110,832,855.12",,,,,,,"3,895,950.10",,
其他非流动负债,"5,994,250.00","24,403,250.00","36,640,445.00","35,383,108.75","34,754,440.62","37,239,968.38","34,836,224.36","32,868,436.23","32,239,768.10","58,308,251.64","57,201,675.39","56,002,807.47","54,333,336.48","55,876,907.15","54,485,311.16","55,001,732.41","53,533,153.66",,,,,,,,,,,,
工程物资,"776,282.12","756,858.62",,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"109,686,032.87","74,281,283.10","40,720,657.61","37,121,700.15","88,022,010.24","89,791,136.05","87,387,392.03","293,171,984.66","248,687,332.89","1,055,461,591.92","968,410,412.83","965,451,830.04","962,911,236.12","969,045,208.78","959,780,641.71","954,422,627.07","976,470,325.16","991,772,051.37","972,391,956.08","975,818,773.28","1,669,491,332.53","1,585,363,459.67","1,584,888,481.65","1,646,006,961.28","1,718,409,629.51","978,914,817.18","983,266,399.23","974,276,050.78","217,679,619.44"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"2,066,345,297.35","2,582,223,803.61","3,450,572,424.57","3,419,659,321.56","3,426,435,513.12","3,648,185,472.58","3,323,576,113.24","5,006,530,642.65","5,950,643,745.55","7,914,745,785.15","7,291,280,394.72","8,196,557,595.16","9,105,845,218.49","10,472,629,146.64","12,207,791,476.56","12,207,113,824.24","12,929,555,558.25","14,035,601,793.75","13,347,305,546.79","13,733,250,616.53","14,703,672,317.90","15,900,483,300.25","15,637,761,276.43","16,491,000,089.15","16,767,775,871.67","17,947,727,783.29","16,242,594,519.92","17,500,885,579.50","16,731,417,926.45"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"424,965,400.00","450,000,000.00","450,000,000.00","450,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","1,120,000,000.00","1,120,000,000.00","1,120,000,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00","1,154,050,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"176,104,223.13","360,921,694.41","361,090,774.49","361,090,774.49","2,338,545,674.49","2,338,545,674.49","2,338,545,674.49","2,338,545,674.49","2,338,545,674.49","2,338,545,674.49","2,338,545,674.49","1,782,786,460.34","1,782,786,460.34","1,783,264,176.47","2,218,471,674.49","2,218,471,674.48","2,218,471,674.48","2,162,938,832.10","2,162,938,832.10","2,165,882,687.12","2,166,076,434.92","2,692,700,165.60","2,691,668,706.00","2,684,922,770.89","2,965,088,798.77","2,955,342,162.67","2,956,331,300.91","2,941,066,144.03","3,048,429,456.23"
无形资产,"99,648,256.62","208,441,005.30","203,954,163.53","201,929,166.82","200,855,766.82","199,135,956.01","198,069,842.05","208,680,235.21","209,061,016.74","239,902,303.76","234,822,723.61","224,843,841.37","216,722,523.76","209,083,407.31","489,004,125.69","328,827,502.09","319,379,332.00","501,339,755.43","495,488,431.07","487,151,431.86","492,523,439.54","895,622,076.80","937,536,708.88","896,882,556.54","920,618,017.17","876,189,115.92","911,021,192.71","887,393,607.12","880,812,556.84"
盈余公积,"23,852,764.88","58,471,924.48","91,096,286.68","91,096,286.68","91,096,286.68","125,342,003.46","125,342,003.46","142,079,152.59","152,712,533.05","164,904,932.18","167,513,326.50","164,904,932.18","164,904,932.18","190,423,206.64","190,423,206.64","190,423,206.64","190,423,206.64","190,423,206.64","190,423,206.64","190,423,206.64","190,423,206.64","199,437,335.85","199,437,335.85","199,437,335.85","199,437,335.85","218,542,197.66","218,542,197.66","218,542,197.66","218,542,197.66"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,"117,547,640.73","117,547,640.73","228,918,192.24","228,546,850.25","228,918,192.24","226,892,690.49","228,918,192.24","602,226,863.44","783,958,540.17","784,143,869.77","633,842,593.47","632,097,514.57","633,842,593.47","633,842,593.47","1,200,282,823.47","1,226,431,283.94","1,229,045,095.73","1,247,596,591.56","1,243,444,060.98","1,327,736,597.00","1,320,283,315.06","1,309,076,792.27"
未分配利润,"248,680,566.93","505,535,302.05","782,077,978.55","920,978,756.67","1,000,208,532.87","1,088,119,535.79","1,109,577,134.40","1,135,283,803.91","1,252,633,615.77","1,415,052,877.92","1,497,049,251.73","1,458,161,998.94","1,560,161,034.37","1,534,766,771.16","1,485,885,210.75","1,619,544,047.68","1,700,001,858.15","1,688,021,974.07","1,646,676,844.82","1,796,228,335.30","1,877,715,772.56","1,896,251,360.87","1,856,556,812.16","2,007,203,704.81","2,102,128,079.30","2,113,303,260.90","2,193,002,353.35","2,239,405,592.06","2,342,071,415.26"
长期待摊费用,,,"2,668,691.80","2,369,224.65","205,940.52","1,795,378.13",,"1,302,574.76","1,056,173.08","4,978,906.22","8,581,866.12","7,294,738.80","7,076,609.58","10,394,238.76","14,744,720.58","13,854,027.52","12,809,186.91","11,947,479.98","9,975,384.90","6,916,603.79","10,002,692.68","4,899,778.63","4,763,945.04","3,715,138.54","3,328,863.47","2,611,904.33","5,220,641.65","10,328,138.26","11,101,781.60"
少数股东权益,"2,773,079.81","1,922,634.82","-973,242.23","-11,211.15","-992,221.64","-4,007,199.60","-2,567,730.00","43,405,366.54","42,411,826.95","47,643,036.26","47,403,610.35","55,774,220.47","47,159,397.32","47,401,442.88","571,750,807.02","602,741,918.18","633,474,097.08","546,704,484.74","552,354,542.30","556,318,027.27","559,647,748.57","472,124,510.56","488,103,223.68","487,274,175.08","694,346,743.85","721,281,444.91","788,905,131.42","828,081,409.79","678,355,231.52"
递延所得税资产,"19,441,887.06","32,372,749.49","46,824,332.58","46,301,709.22","46,301,709.22","65,834,535.85","70,921,916.72","74,813,655.04","75,210,690.51","95,466,374.63","96,261,625.57","86,944,113.23","86,527,461.50","170,744,714.46","185,294,929.00","183,802,600.24","179,096,332.32","230,606,604.58","242,996,017.51","234,303,407.07","234,371,173.60","299,556,606.87","305,915,683.15","297,190,616.72","310,355,850.47","325,126,592.87","319,297,882.39","322,944,656.49","320,059,334.98"
外币报表折算价差,"-1,945,484.57","-1,794,432.49","-1,826,509.42","-2,275,619.31","-3,013,275.86","-441,594.51","1,773,295.47","-98,770.88","1,135,733.82","1,162,308.92","1,407,198.55","9,814,805.98","4,180,928.59","25,407,127.99","18,575,432.91","16,132,083.39",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00",,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"474,853,980.76","615,764,711.33","696,519,661.86","718,833,935.98","753,413,560.06","816,618,767.15","821,974,584.65","1,001,997,237.67","1,014,133,572.00","1,279,288,231.08","1,894,575,324.74","1,826,777,381.52","1,880,019,908.58","2,056,131,893.02","2,274,630,299.31","2,355,956,107.06","2,359,871,978.32","2,481,322,632.13","2,515,003,523.47","2,683,836,859.59","2,766,009,769.67","3,791,411,739.63","5,318,248,006.15","5,444,647,444.73","5,510,510,769.43","5,479,207,077.93","5,496,457,097.08","5,478,867,573.03","5,336,119,937.05"
所有者权益(或股东权益)合计,"874,430,550.18","1,375,057,123.27","1,681,465,288.07","1,820,878,987.38","3,985,844,996.54","4,107,558,419.63","4,132,670,377.82","4,219,215,226.65","4,347,439,384.08","4,527,308,829.77","4,611,919,061.62","4,591,442,417.91","4,679,192,752.80","4,701,262,725.14","5,639,156,331.81","5,801,362,930.37","5,916,596,938.76","5,786,473,409.89","5,761,336,368.18","6,012,502,738.53","6,043,694,639.90","6,431,871,515.74","6,593,393,415.33","6,720,614,863.89","7,344,409,264.53","7,403,080,048.10","7,480,190,775.63","7,496,814,232.80","7,378,228,971.83"
资产总计,"2,940,775,847.53","3,957,280,926.88","5,132,037,712.64","5,240,538,308.94","7,412,280,509.66","7,755,743,892.21","7,456,246,491.06","9,225,745,869.30","10,298,083,129.63","12,442,054,614.92","11,903,199,456.34","12,788,000,013.07","13,785,037,971.29","15,173,891,871.78","17,846,947,808.37","18,008,476,754.61","18,846,152,497.01","19,822,075,203.64","19,108,641,914.97","19,745,753,355.06","20,747,366,957.80","22,332,354,815.99","22,231,154,691.76","23,211,614,953.04","24,112,185,136.20","25,350,807,831.39","23,722,785,295.55","24,997,699,812.30","24,109,646,898.28"
负债和所有者(或股东权益)合计,"2,940,775,847.53","3,957,280,926.88","5,132,037,712.64","5,240,538,308.94","7,412,280,509.66","7,755,743,892.21","7,456,246,491.06","9,225,745,869.30","10,298,083,129.63","12,442,054,614.92","11,903,199,456.34","12,788,000,013.07","13,785,037,971.29","15,173,891,871.78","17,846,947,808.37","18,008,476,754.61","18,846,152,497.01","19,822,075,203.64","19,108,641,914.97","19,745,753,355.06","20,747,366,957.80","22,332,354,815.99","22,231,154,691.76","23,211,614,953.04","24,112,185,136.20","25,350,807,831.39","23,722,785,295.55","24,997,699,812.30","24,109,646,898.28"
