科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"543,792,661.26","547,762,523.11","473,008,718.75","729,411,637.36","561,694,605.33","594,105,587.30","558,148,276.61","613,526,766.99","432,083,244.80","508,204,025.06","505,423,838.16","751,142,804.95","634,735,809.70","611,056,509.80","585,334,611.15","725,217,282.37","587,199,962.56","690,894,859.12","690,893,077.14","860,484,608.02","487,741,913.95","726,954,290.19","517,393,232.48","697,193,345.83","483,670,657.07","375,715,448.02","450,683,106.11","683,173,777.75","487,663,315.33","545,830,343.91","560,705,238.28","736,760,866.86","410,208,328.02","416,606,674.92","383,793,931.64","617,750,098.35","416,374,760.05","424,390,893.37","388,927,215.36","653,944,359.80","468,681,627.59","484,562,051.94","478,855,248.00"
短期借款,"768,800,000.00","706,000,000.00","567,000,000.00","656,000,000.00","587,000,000.00","638,000,000.00","624,000,000.00","412,000,000.00","416,000,000.00","441,000,000.00","425,000,000.00","356,000,000.00","355,000,000.00","398,500,000.00","454,500,000.00","439,500,000.00","486,700,000.00","498,200,000.00","489,000,000.00","499,550,000.00","430,550,000.00","453,500,000.00","324,000,000.00","333,759,796.13","394,671,031.60","501,237,031.60","582,737,031.60","619,400,266.72","635,606,241.75","617,209,000.00","605,009,000.00","447,509,000.00","370,009,000.00","323,000,000.00","328,300,000.00","322,500,000.00","302,000,000.00","296,000,000.00","337,513,541.21","339,000,000.00","309,500,000.00","286,968,294.59","270,404,203.37"
交易性金融资产,"38,405,777.50","12,508,942.80","11,981,474.19","11,073,163.63","7,994,736.19","7,482,199.91","3,030,071.12","5,575,134.36","6,232,610.43","1,894,249.39","1,476,187.15","5,706,927.81","5,262,992.79","1,313,420.88","1,495,738.98","19,922,975.61","23,846,138.82","1,409,493.68","1,243,299.69","1,209,355.84","1,220,571.63","1,277,734.84","1,266,189.45","1,392,620.77","1,511,453.87","1,495,793.55","1,629,201.06","1,548,770.63","1,352,943.95","1,375,523.68","868,821.96",,,,,"10,205,500.00","10,205,500.00","9,361,500.00","9,361,500.00","9,341,500.00","9,341,500.00","3,005,000.00","3,005,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,643,402.99","7,373,322.40","12,090,919.25","6,085,537.28","7,551,451.14","10,010,836.22","6,651,961.10","15,152,257.68","14,995,861.94","10,098,698.94","9,027,422.72","10,270,603.22","9,469,445.08","12,010,674.43","11,471,270.00","13,396,400.00","10,302,445.52","15,044,491.10","17,263,254.31","18,705,642.85","10,485,811.32","7,792,735.36","20,403,853.11","12,983,550.80","16,233,786.84","9,170,754.12","19,688,359.21","53,964,296.80","41,765,130.80","37,971,753.53","23,228,480.89","22,551,825.00","22,320,490.49","18,246,893.00","29,161,263.41","23,398,830.51","29,863,395.83","22,652,287.97","31,916,943.51","28,612,750.10","32,155,501.87","33,549,497.44","47,489,671.85"
应付票据,"49,090,056.53","68,469,438.56","159,419,583.31","171,816,069.43","134,236,927.00","189,780,185.50","148,945,497.08","159,272,511.26","103,948,728.40","149,834,461.00","201,574,341.80","207,179,591.31","194,377,189.03","236,190,668.83","249,620,410.67","151,373,060.00","76,293,725.00","61,629,996.44","59,562,050.96","66,475,697.40","65,314,645.00","20,257,900.00","21,883,238.00","37,714,107.00","40,967,029.00","36,049,033.60","44,934,577.00","29,778,666.00","35,493,937.00","41,103,111.00","41,609,215.86","25,931,511.52","52,104,504.01","29,727,956.97","24,365,520.25","45,131,011.25","39,956,463.50","17,397,116.00","6,227,138.00","4,967,140.00","8,075,849.80","17,375,729.80","5,822,987.00"
应收账款,"310,455,905.84","316,784,281.76","295,907,106.52","274,124,918.55","289,236,968.60","257,749,134.96","279,045,894.38","215,305,491.10","270,346,841.44","214,862,156.40","223,344,869.53","260,452,986.29","238,925,159.01","272,849,941.16","305,452,084.00","285,880,737.41","312,918,498.46","301,643,049.56","335,200,411.28","340,507,005.42","353,247,136.59","384,093,997.50","342,891,779.89","339,299,828.28","354,846,269.87","428,158,130.64","385,863,675.84","450,009,462.13","450,360,266.99","454,123,617.02","472,471,753.50","493,727,405.72","473,334,082.28","493,834,225.79","520,983,666.62","563,506,177.50","541,385,981.47","558,429,414.23","514,573,203.66","561,992,785.09","502,184,932.29","589,855,418.77","566,361,368.86"
应付账款,"293,752,034.82","223,354,406.84","163,366,046.33","198,377,131.97","135,128,817.52","134,952,811.05","142,947,035.16","190,187,247.83","164,657,969.87","155,121,152.33","174,723,323.26","232,242,886.52","179,319,760.60","202,144,404.01","229,573,804.39","353,307,479.62","282,965,050.58","251,942,619.33","359,255,107.18","341,471,565.32","250,253,947.13","339,465,138.87","312,671,518.65","265,993,506.57","249,385,316.05","244,476,171.63","243,744,655.97","325,205,070.50","307,244,539.58","294,599,162.46","295,600,724.07","344,261,962.05","283,686,219.41","277,054,290.64","361,400,435.08","344,170,247.60","316,679,545.64","336,640,795.62","333,809,069.19","329,562,155.62","370,208,404.36","471,955,115.14","430,735,619.77"
预付款项,"164,316,110.69","139,596,255.80","145,000,642.46","110,708,126.64","143,063,261.34","140,197,368.66","136,634,482.33","238,826,790.73","238,916,780.12","270,876,227.60","288,277,120.97","209,790,010.45","223,170,769.73","235,208,446.42","253,787,675.26","280,502,376.37","274,644,549.78","287,789,084.00","292,367,254.59","292,389,422.84","205,558,245.52","219,838,146.00","216,914,984.38","187,440,312.34","317,216,471.47","232,715,811.81","270,525,153.82","130,060,352.84","228,511,130.63","164,456,123.91","184,279,717.91","115,263,754.79","188,381,198.83","181,054,278.04","146,527,795.73","129,851,733.84","153,027,648.09","137,735,027.65","178,320,077.78","133,602,513.62","188,677,428.28","198,447,128.88","208,058,650.38"
预收款项,"65,904,277.92","96,132,380.80","101,493,415.93","122,947,324.61","120,565,248.47","117,942,039.78","114,101,048.33","186,582,971.17","126,854,161.59","137,452,652.86","121,605,381.51","213,505,232.98","200,706,852.00","247,867,771.05","221,570,289.79","247,264,790.80","293,572,933.54","263,740,940.94","247,858,969.90","374,742,001.72","316,852,895.89","314,172,995.24","361,390,781.38","331,978,009.36","385,336,738.26","365,064,266.19","379,055,299.33","364,362,665.94","408,161,418.74","345,050,198.50","384,614,236.05","331,573,520.18","349,595,880.93","386,159,906.88","414,879,252.14","380,021,591.42","383,875,126.73","339,144,866.13","344,965,453.82","350,168,889.40","335,390,452.82","350,726,838.77","348,377,419.22"
其他应收款,"78,874,974.04","72,547,252.56","72,803,052.66","69,542,930.62","85,884,659.75","89,772,762.77","89,084,774.65","89,807,456.95","63,303,458.95","75,313,492.83","86,085,387.34","95,119,527.09","90,286,455.55","56,634,441.74","65,354,545.41","84,234,829.05","72,911,109.92","48,644,152.13","55,014,290.36","87,115,533.34","112,688,117.48","87,950,747.59","96,000,413.56","60,678,252.45","72,377,832.51","48,783,803.46","56,900,730.94","41,853,252.49","52,587,638.95","51,926,959.02","53,752,864.50","41,150,760.97","46,245,710.74","48,332,459.03","50,999,739.84","41,229,449.31","52,047,845.12","52,279,524.02","38,314,372.16","40,936,116.23","44,380,447.34","48,329,420.13","75,481,972.72"
应付职工薪酬,"14,087,174.21","16,080,019.81","16,763,037.52","23,311,630.60","24,629,250.76","27,817,681.60","19,261,293.05","15,275,541.43","16,644,337.28","16,521,351.56","16,630,704.21","15,799,189.45","15,892,129.51","15,351,898.37","15,859,315.07","21,389,062.35","21,950,063.19","20,559,146.14","21,249,755.41","23,245,428.96","23,566,110.45","23,381,415.41","24,711,217.73","24,441,723.87","22,904,597.06","27,401,541.24","26,006,648.67","27,606,472.42","32,298,640.42","23,942,307.38","24,961,998.99","25,862,152.86","27,889,066.45","25,534,422.22","27,080,315.74","30,184,777.86","28,701,782.70","27,665,959.99","25,118,193.99","30,142,252.18","26,459,880.29","30,935,041.91","35,284,677.54"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"336,885.15","-4,442,008.61","-7,828,915.56","11,786,239.17","-5,997,980.62","-14,867,829.54","1,685,302.64","10,425,206.58","-2,400,555.45","-9,781,675.29","-888,860.01","9,318,212.14","-17,437,329.38","-28,548,270.22","-31,921,652.53","12,668,128.07","-11,731,594.85","-11,843,661.61","-8,686,701.75","23,587,607.27","12,960,817.14","-7,585,307.08","-34,817,357.12","-7,218,896.31","-24,236,168.44","-31,955,491.89","-3,875,408.12","-6,931,162.28","-29,092,315.47","-34,762,213.18","-11,829,086.08","-4,777,588.70","-17,457,413.59","-9,800,945.88","-1,918,577.05","13,607,260.88","-13,201,954.54","-1,554,087.22","-14,699,696.43","31,278,484.50","2,376,813.40","8,713,771.30","17,492,792.30"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,642.66",,,,,,,,
应付利息,,,,,,,,"376,993.99","25,560.63","61,346.09","36,757.97","189,475.00","325,172.93","198,486.86","19,091.74","13,899.00","36,076.00",,,"117,681.76","336,097.34","175,866.48","110,136.42","1,313,587.33","1,260,501.04","790,846.80",,"321,089.11","58,266.67","455,122.38","866,284.89",,,,,,,,,"119,896.88","53,921.92","34,600.67","5,491.92"
