科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"121,907,113.69","264,006,997.58","518,479,318.62","794,903,350.92","186,021,065.65","371,593,025.88","505,810,643.65","571,782,750.46","95,526,916.06","200,054,501.18","328,124,385.07","448,197,426.69","137,518,673.43","266,635,314.79","371,361,389.12","483,316,187.67","125,521,774.16","253,854,166.58","370,915,357.85","453,316,737.81","114,824,271.56","215,352,277.45","307,623,842.40","394,156,326.35","108,331,934.85","227,562,138.17","362,544,109.27","487,080,365.91","91,156,844.53","230,441,586.85","380,428,156.32","485,858,038.39","100,300,817.19","185,004,030.88","375,774,205.18","560,355,471.96","156,716,379.97","316,911,301.61","554,386,819.89","714,723,953.31","170,474,710.18","359,512,559.38","574,556,644.05","801,556,325.69"
二、营业利润,"7,148,007.89","43,590,176.51","162,637,327.91","282,137,375.77","76,200,149.57","106,474,664.14","124,445,952.54","114,027,919.75","5,352,416.84","12,281,958.85","27,899,464.98","40,839,694.32","1,353,803.14","9,131,881.98","5,284,351.92","5,310,516.67","3,993,977.24","13,250,985.20","15,217,417.77","-2,844,716.50","-14,680,013.68","-38,169,951.51","-67,939,029.76","-118,708,396.09","-15,364,850.50","-39,302,608.56","-47,532,268.04","-58,062,101.21","-21,150,536.76","-40,107,717.36","-81,521,232.37","-226,453,721.30","-8,325,503.03","-30,138,262.41","-29,693,876.81","21,920,246.03","25,079,110.75","59,708,182.12","131,582,270.31","159,185,336.74","32,370,617.63","67,901,961.33","103,778,066.58","135,292,850.91"
减:营业成本,"82,066,733.32","160,687,447.84","246,153,928.20","337,905,208.90","84,325,616.28","201,194,257.94","294,527,273.70","341,178,306.52","79,795,868.03","162,646,435.31","255,727,996.29","353,850,888.27","113,584,540.31","203,962,780.96","294,975,754.54","388,603,964.63","99,831,815.64","195,637,264.22","285,599,129.71","359,425,973.66","104,681,773.15","197,322,912.47","288,760,893.89","380,562,443.55","94,583,879.97","204,032,729.79","312,820,513.64","427,202,213.66","83,537,300.44","200,068,423.46","345,640,911.51","440,527,572.15","83,387,154.09","138,919,861.26","276,315,102.12","379,300,310.54","86,059,017.41","167,662,055.71","288,597,084.33","341,722,135.59","88,036,223.08","183,289,155.84","301,384,031.13","393,615,453.52"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"237,723.54","2,038,588.49","4,742,428.91","6,995,880.72","3,823,169.89","4,120,065.07","5,364,879.60","6,903,624.01","643,482.33","2,416,866.60","3,807,532.93","6,223,970.66","741,385.96","1,533,342.03","1,578,107.51","2,461,227.53","134,311.42","644,139.34","685,348.62","1,166,431.97","364,490.80","831,454.80","871,096.21","1,832,169.10","122,798.97","895,467.64","1,042,602.66","1,789,506.64","133,914.35","415,223.23","955,245.72","1,748,448.31","508,439.49","934,932.59","3,025,274.52","4,130,417.36","643,067.06","2,203,154.68","5,084,820.80","16,539,099.05","4,448,539.31","9,354,601.00","13,812,052.61","18,583,341.87"
营业外收入,30.00,"8,507.67","8,514.50","1,980,907.67","340,000.00","640,000.00","2,340,000.00","4,546,656.56","80,000.00","358,000.00","366,041.00","2,893,107.95","3,540,000.00","5,489,682.10","10,509,682.10","12,252,174.09","3,438,318.28","2,592,800.00","3,322,830.64","7,147,984.17","2,836,600.00","14,365,985.72","15,026,852.38","17,641,680.78","3,864,036.20","34,197,058.42","41,553,506.67","52,312,464.33","14,886,250.00","16,022,162.65","16,984,304.74","10,058,387.80","1,460,400.00","5,585,655.03","6,302,352.61","28,335,667.91","264,287.00","1,444,696.78","2,123,328.33","10,381,185.31","2,800,719.29","4,536,070.15","7,859,167.25","7,810,159.61"
销售费用,"6,349,292.85","11,108,554.49","18,544,643.64","26,218,121.19","6,774,527.51","15,509,146.14","22,256,442.51","25,252,183.83","2,724,738.83","5,482,133.62","9,082,875.58","14,772,043.01","4,297,076.32","8,929,623.03","12,197,575.05","18,437,241.90","3,069,521.34","6,900,256.59","11,321,847.88","17,035,862.83","2,922,881.70","7,883,491.60","12,505,940.85","16,628,543.74","3,864,315.53","8,504,545.18","12,408,143.09","20,345,430.87","5,661,347.08","13,501,543.32","23,950,375.77","27,217,419.88","3,426,750.96","7,907,991.84","15,015,673.76","18,443,730.77","7,202,394.54","13,560,945.89","18,987,524.97","23,111,099.77","7,957,393.27","12,183,604.49","20,490,616.77","27,426,241.82"
减:营业外支出,,"110,193.60","177,043.70","1,156,478.74","35,187.13","969,220.13","990,220.13","1,308,696.46",,"409,314.09","509,314.09","130,061.56","113,913.46","729,388.37","909,388.37","1,954,152.57",,"30,000.00","61,300.00","101,577.51","156,955.96","214,238.42","375,286.05","891,067.43",,"94,400.81","94,904.60","677,948.13","148,047.07","223,563.36","376,655.21","6,658,075.05","10,800.00","117,245.33","335,080.03","31,840,007.75","871,785.40","1,845,358.03","4,205,086.60","13,928,146.34","1,418,707.32","4,642,316.78","4,777,694.54","21,547,290.09"
管理费用,"13,844,561.97","25,371,644.92","52,682,284.02","91,509,605.53","9,614,588.51","36,033,108.99","50,169,278.87","67,924,334.82","5,833,056.56","15,091,539.27","27,013,208.12","47,888,990.01","13,722,690.15","34,272,345.32","44,371,558.25","55,060,518.99","13,955,644.47","31,045,949.80","44,288,409.95","57,286,187.75","13,095,388.10","34,351,840.18","52,670,409.95","76,137,281.53","17,043,718.81","37,693,577.99","59,505,567.60","85,659,281.79","15,881,513.81","37,861,546.34","64,924,638.14","126,922,260.15","16,049,969.46","39,964,528.32","75,898,402.63","94,695,053.02","26,549,949.82","52,844,118.46","76,114,535.48","131,358,927.81","27,938,799.53","61,722,071.58","100,575,646.32","156,228,024.36"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,"1,177,046.34",,,,"23,233.71","23,233.71",,"23,233.71","515,781.38",,,,"1,106.66",,,"109,182.28","2,173,976.32",,"10,023.77","62,781.57","20,467,573.04",,,,"2,232,700.54",,,,
