科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"14,742,864.11","17,669,801.48","26,926,605.28","18,719,005.88","27,700,736.47","36,027,454.53","10,721,071.32","20,574,915.40","30,982,219.17","40,870,563.81","10,370,529.46","18,227,839.30","27,874,067.94","36,719,265.00","7,126,443.79","16,388,558.23","29,674,558.30","41,141,888.04","12,164,456.78","23,137,325.13","34,201,767.95","43,995,934.49","10,125,378.60","21,159,306.89","32,014,705.89","42,459,345.27","12,906,651.62","25,556,717.36","38,303,901.07","51,676,316.96","15,118,467.13"
取得借款收到的现金,"61,000,000.00","52,373,946.00","244,032,362.80","43,996,183.41","96,996,183.41","101,996,183.41","30,000,000.00","30,000,000.00","35,000,000.00","44,500,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,,"50,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","95,000,000.00",,"55,000,000.00","55,000,000.00","70,000,000.00",,,"20,000,000.00","140,000,000.00",
支付的各项税费,"11,165,386.49","14,997,977.50","15,522,586.48","5,243,035.07","9,499,521.64","22,111,207.79","5,644,020.58","12,923,786.13","15,623,103.54","19,346,809.69","2,295,146.92","5,982,533.63","8,189,309.92","11,987,266.42","7,199,653.56","11,814,239.14","15,040,240.53","22,316,532.92","3,842,547.65","9,853,922.00","19,390,786.70","25,431,837.41","8,549,918.41","13,232,398.67","19,437,322.26","23,275,974.47","994,398.30","6,409,811.70","7,557,157.85","10,776,701.74","1,515,907.75"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,"548,000.00",,,,,,,,"4,000,000.00",
支付其他与经营活动有关的现金,"28,244,765.62","27,315,817.79","29,745,497.22","13,643,924.85","22,690,198.75","26,180,222.07","11,893,883.34","41,121,860.10","26,296,055.34","36,134,773.05","2,321,767.19","11,642,960.04","17,993,137.12","26,834,094.64","6,108,317.13","16,200,188.05","27,634,262.26","41,175,916.35","9,428,292.73","19,826,668.66","24,039,229.41","32,962,282.27","17,826,325.51","37,817,612.41","44,377,583.46","33,887,476.32","13,279,519.63","24,830,530.02","39,776,554.28","42,694,148.72","-2,165,814.84"
筹资活动现金流入小计,"61,000,000.00","52,373,946.00","356,032,362.80","43,996,183.41","96,996,183.41","419,562,183.41","30,000,000.00","30,000,000.00","35,000,000.00","44,500,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","2,000,000.00","2,000,000.00","2,500,000.00","52,500,000.00","20,044,000.00","20,044,000.00","20,044,000.00","95,548,000.00",,"55,000,000.00","55,000,000.00","70,000,000.00",,,"20,000,000.00","144,000,000.00",
经营活动现金流出小计,"257,987,078.54","249,640,539.61","331,732,027.46","246,535,874.38","356,452,384.69","439,622,635.91","79,113,065.16","191,277,398.11","284,028,407.31","407,046,916.99","70,047,057.41","165,446,166.82","248,365,662.93","350,064,850.58","90,744,047.56","201,797,359.36","289,300,943.50","374,616,625.51","79,587,608.22","126,020,003.10","179,784,807.21","243,609,730.39","55,492,576.88","133,323,826.04","213,921,617.15","283,453,185.39","80,682,542.43","183,135,001.60","324,594,781.15","472,614,054.11","108,798,902.07"
偿还债务支付的现金,"61,000,000.00","44,223,946.00","221,182,362.80","30,000,000.00","66,996,183.41","66,996,183.41","85,000,000.00","85,000,000.00","90,000,000.00","114,500,000.00","15,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,"20,000,000.00","80,000,000.00","10,000,000.00","25,000,000.00","25,000,000.00","65,000,000.00","25,000,000.00","20,000,000.00",,"160,000,000.00",
经营活动产生的现金流量净额,"41,526,847.78","41,721,526.12","27,068,808.71","22,789,286.23","11,621,758.20","31,563,966.51","18,901,892.17","15,407,991.12","33,334,888.73","4,430,763.57","11,047,086.63","9,404,052.83","11,297,609.70","22,963,635.75","22,238,012.80","21,689,739.07","30,648,837.64","40,024,059.63","9,828,857.58","30,341,523.39","40,832,793.54","51,391,109.28","14,252,133.35","13,385,910.29","15,627,728.68","33,405,244.43","-8,415,603.12","-24,951,520.84","-18,388,625.55","-28,414,404.42","-16,547,939.82"
分配股利、利润或偿还利息支付的现金,"1,599,939.75","174,454.66","101,560,320.39","1,518,003.46","2,399,601.31","3,841,589.94","69,882.02","13,239,200.52","14,457,451.61","14,935,184.56","238,466.65","6,325,966.65","6,325,966.65","6,268,366.65","400,000.00","1,680,000.00","1,680,000.00","1,855,644.45","751,655.55","1,791,588.86","5,152,386.06","5,644,166.87","630,172.04","3,977,055.95","5,011,672.61","5,936,726.78","678,479.16","2,389,032.00","3,337,596.03","4,074,205.83","553,144.58"
收回投资收到的现金,,,,,,,,,,,"3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00",,"1,800,000.00","1,800,000.00","14,220,000.00",,,,"2,300,000.00","145,000,000.00","134,000,000.00","134,000,000.00","270,187,363.42","36,658,542.05","110,746,983.93","107,450,000.00","182,812,636.58",
支付其他与筹资活动有关的现金,,,,,,,,,,"3,390,000.00",,,,,,,,,,,,,,"150,000.00","150,000.00","3,000,000.00",,,,"3,000,000.00",
取得投资收益收到的现金,"3,535.00","4,040.00","4,040.00","63,630.00","63,630.00","63,630.00","450,000.00","450,000.00","450,000.00","450,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,"100,000.00","100,000.00","1,682,191.78","2,983,561.64","7,683,424.65","10,733,287.66","15,399,999.99","5,303,013.70","8,203,935.60","10,393,443.80","19,363,556.41","5,743,769.54","7,884,046.40","10,019,392.40","17,478,303.66","1,857,687.81"
筹资活动现金流出小计,"62,599,939.75","44,398,400.66","322,742,683.19","31,518,003.46","69,395,784.72","70,837,773.35","85,069,882.02","98,239,200.52","104,457,451.61","132,825,184.56","15,238,466.65","36,325,966.65","36,325,966.65","36,268,366.65","400,000.00","1,680,000.00","1,680,000.00","1,855,644.45","751,655.55","1,791,588.86","25,152,386.06","85,644,166.87","10,630,172.04","29,127,055.95","30,161,672.61","73,936,726.78","25,678,479.16","22,389,032.00","3,337,596.03","167,074,205.83","553,144.58"
处置固定资产、无形资产和其他长期资产收回的现金净额,"30,000.00","2,000.00","12,743,435.16",,,"472,551.00",,,,,,"50,000.00","50,000.00","49,038.46",,,,,"5,000.00","79,688.38","79,688.38","79,688.38","3,922.33","61,831.25","61,831.25","56,059.08","16,825,000.00","15,743,590.00","15,743,590.00","6,026,486.78","66,820,000.00"
筹资活动产生的现金流量净额,"-1,599,939.75","7,975,545.34","33,289,679.61","12,478,179.95","27,600,398.69","348,724,410.06","-55,069,882.02","-68,239,200.52","-69,457,451.61","-88,325,184.56","-238,466.65","-21,325,966.65","-21,325,966.65","-21,268,366.65","1,600,000.00","320,000.00","820,000.00","50,644,355.55","19,292,344.45","18,252,411.14","-5,108,386.06","9,903,833.13","-10,630,172.04","25,872,944.05","24,838,327.39","-3,936,726.78","-25,678,479.16","-22,389,032.00","16,662,403.97","-23,074,205.83","-553,144.58"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,"361,945.18","361,945.18",,,"56,799.75","56,799.75","56,799.75",,,,,
四、汇率变动对现金的影响,,,-0.79,,,,,,,"-1,990.15",,"-2,232.68","-2,232.68","-2,376.50",,"11,198.68","7,769.66","22,276.64","13,084.46","32,388.64","34,690.45","34,692.20","60,743.60","67,341.41","66,742.51","66,742.51",,,,,"1,427.72"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"19,346,114.34",,,,"8,828,000.00","85,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"33,535.00","6,040.00","12,747,475.16","63,630.00","63,630.00","536,181.00","450,000.00","450,000.00","450,000.00","450,000.00","3,800,000.00","3,850,000.00","3,850,000.00","3,849,038.46",,"1,900,000.00","1,900,000.00","15,902,191.78","2,988,561.64","8,125,058.21","11,174,921.22","17,779,688.37","150,306,936.03","142,322,566.60","144,512,074.80","309,009,893.00","59,227,311.59","134,374,620.33","133,212,982.40","215,145,427.02","68,762,687.81"
五、现金及现金等价物净增加额,"-6,669,172.31","10,417,618.76","11,959,593.99","-5,743,684.01","-3,784,645.17","310,855,580.77","-66,140,747.11","-113,990,726.27","-106,566,030.58","-160,621,545.53","12,303,831.76","-44,372,044.66","-48,830,565.36","-35,565,378.62","10,394,105.09","4,323,653.66","9,428,275.05","-77,091,666.34","-148,623.36","-12,025,740.21","-16,788,499.43","-36,981,179.30","29,009,813.47","65,950,391.12","42,087,702.27","61,273,423.07","-7,882,587.85","24,876,610.19","44,827,733.27","5,119,431.39","48,043,439.77"
购建固定资产、无形资产和其他长期资产支付的现金,"46,629,615.34","39,285,492.70","55,015,018.70","41,074,780.19","43,070,432.06","69,968,976.80","30,422,757.26","61,609,516.87","70,893,467.70","73,875,134.39","2,304,788.22","36,297,898.16","42,649,975.73","39,307,309.68","13,443,907.71","19,597,284.09","23,948,332.25","34,357,767.86","2,271,471.49","16,547,121.59","17,182,518.58","17,718,384.22","3,829,827.47","4,848,371.23","6,073,404.14","1,286,250.61","23,015,817.16","26,686,457.30","32,492,895.06","20,069,861.63","509,591.36"
期初现金及现金等价物余额,"13,033,677.07","6,364,504.76","16,782,123.52","28,741,717.51","28,741,717.51","28,741,717.51","339,597,298.28","339,597,298.28","339,597,298.28","339,597,298.28","178,975,752.75","178,975,752.75","178,975,752.75","178,975,752.75","143,410,374.13","143,410,374.13","143,410,374.13","143,410,374.13","66,318,707.79","66,318,707.79","66,318,707.79","66,318,707.79","29,337,528.49","29,337,528.49","29,337,528.49","29,337,528.49","29,337,528.49","90,610,951.56","90,610,951.56","90,610,951.56","95,730,382.95"
投资支付的现金,,,"6,131,350.00",,,,,,,"3,300,000.00",,,,"1,800,000.00",,,,"142,300,000.00","30,000,000.00","52,230,000.00","46,540,000.00","98,000,000.00","121,150,000.00","110,850,000.00","136,883,766.97","251,150,000.00","10,000,000.00","35,471,000.00","36,847,363.42","111,000,000.00","3,110,000.00"
期末现金及现金等价物余额,"6,364,504.76","16,782,123.52","28,741,717.51","22,998,033.50","24,957,072.34","339,597,298.28","273,456,551.17","225,606,572.01","233,031,267.70","178,975,752.75","191,279,584.51","134,603,708.09","130,145,187.39","143,410,374.13","153,804,479.22","147,734,027.79","152,838,649.18","66,318,707.79","66,170,084.43","54,292,967.58","49,530,208.36","29,337,528.49","58,347,341.96","95,287,919.61","71,425,230.76","90,610,951.56","21,454,940.64","115,487,561.75","135,438,684.83","95,730,382.95","143,773,822.72"
