科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付其他与经营活动有关的现金,"53,908,981.09","72,243,297.15","75,778,355.64","43,132,160.35","67,388,925.59","96,468,160.35","21,676,582.10","51,642,599.62","83,400,321.18","112,928,731.93","27,248,076.68","57,912,216.89","90,461,948.80","120,396,101.00","30,246,638.72","76,441,414.47","111,351,333.81","94,879,269.19","21,719,631.57","45,611,391.87","61,881,893.87","100,915,836.64","16,444,268.38","40,000,610.13","59,901,214.89","82,900,587.14","23,573,578.80","47,723,826.49","70,499,269.74","102,058,174.70","26,485,365.64","50,604,385.33","76,051,670.65"
筹资活动现金流入小计,"810,600,000.00","650,000,000.00","488,519,829.48","447,829,000.00","586,144,909.34","2,057,282,310.79","60,000,000.00","137,147,346.24","314,013,697.40","419,189,958.17","147,667,054.90","460,623,615.14","730,143,019.85","887,743,428.52","623,761,774.82","745,315,484.55","870,315,484.55","868,075,121.42","682,195,925.18","847,240,955.40","1,780,429,487.15","1,800,296,477.58","234,834,392.44","415,019,681.65","775,746,163.88","775,746,163.88","225,053,312.91","275,067,687.76","495,067,687.76","514,572,021.98","160,000,000.00","190,009,940.00","468,042,402.60"
经营活动现金流出小计,"905,161,710.08","1,054,610,724.63","1,197,549,360.96","542,152,801.91","872,255,625.23","1,372,813,057.50","442,585,629.23","787,058,105.43","1,167,227,214.38","1,858,101,273.08","465,794,011.04","1,035,205,186.69","1,318,468,592.43","2,047,615,713.67","786,657,731.60","1,151,911,666.48","1,577,707,053.26","2,161,366,910.90","730,840,561.37","1,019,266,937.79","1,617,231,118.39","2,360,435,104.25","723,651,895.47","1,325,816,276.33","1,763,456,199.80","2,458,090,344.67","669,139,537.36","1,314,456,772.60","2,000,628,822.31","2,793,325,120.55","1,251,490,995.84","1,844,875,676.68","2,565,998,687.64"
偿还债务支付的现金,"669,167,860.00","680,700,000.00","444,488,114.29","427,605,936.85","565,921,846.19","569,529,203.79","270,000,000.00","385,967,745.20","513,765,214.78","533,095,654.55","101,386,483.35","343,739,029.43","566,397,105.59","697,428,042.06","211,087,236.09","376,520,388.26","518,379,368.77","517,194,430.64","590,043,447.60","1,073,060,126.48","1,294,690,294.73","1,374,557,285.16","224,846,124.45","352,656,845.66","557,928,639.48","779,868,876.00","190,261,290.93","274,717,481.17","514,462,481.13","514,385,149.06","190,000,000.00","240,000,000.00","460,717,144.69"
经营活动产生的现金流量净额,"86,787,007.60","44,042,001.64","159,381,634.66","159,178,251.42","143,246,443.10","203,400,954.28","-154,486,173.86","-95,489,320.28","-145,708,262.48","-149,522,040.32","-29,502,347.68","-260,545,192.23","-107,086,166.46","-176,823,013.40","-186,345,313.48","-186,578,763.12","-108,277,255.58","46,692,449.69","-117,008,932.91","73,909,970.53","272,034,425.71","435,579,642.79","-16,598,301.43","-29,366,343.59","66,109,883.71","122,938,157.15","132,622,961.46","200,177,042.00","304,409,323.05","389,445,404.62","-68,309,586.23","-164,298,678.20","-253,970,022.39"
分配股利、利润或偿还利息支付的现金,"45,908,455.37","43,129,279.26","84,532,696.27","9,325,673.45","13,910,457.94","18,192,817.66","2,825,173.31","19,203,771.36","21,540,529.02","26,025,351.66","4,205,187.64","70,977,950.58","78,535,266.17","79,295,166.91","4,712,715.11","69,407,573.91","69,640,513.06","73,978,753.27","28,335,630.06","119,778,523.41","125,332,576.20","130,211,912.87","4,287,919.07","151,256,831.24","161,333,635.57","181,254,799.80","3,195,815.29","105,017,290.03","107,439,857.71","110,503,512.24","3,447,816.08","156,662,554.06","162,107,582.03"
收回投资收到的现金,,"1,000,000.00",,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","350,000,000.00","950,000,000.00","1,635,000,000.00","2,345,000,000.00","1,142,000,000.00","2,007,000,000.00","3,050,000,000.00","3,838,000,000.00","849,600,000.00","1,919,600,000.00","2,274,600,000.00"
支付其他与筹资活动有关的现金,"198,000,000.00",,,,,"3,836,365.66","2,776,483.00",,,"2,746,483.00",,,,,,"70,000,000.00","70,000,000.00",,,"238,200.00","238,200.00","2,678,200.00",,,,,,,,,,,
取得投资收益收到的现金,"61,187.33","90,841.11",,,,,,,,,,,,,,,,,,,"239,452.05","720,273.97","2,387,552.05","7,964,127.39","14,912,428.77","14,567,224.32","8,545,642.88","10,696,889.40","18,433,021.86","28,075,978.55","6,451,267.16","13,707,075.34","16,002,479.45"
筹资活动现金流出小计,"913,076,315.37","723,829,279.26","529,020,810.56","436,931,610.30","579,832,304.13","591,558,387.11","275,601,656.31","405,171,516.56","535,305,743.80","561,867,489.21","105,591,670.99","414,716,980.01","644,932,371.76","776,723,208.97","215,799,951.20","515,927,962.17","658,019,881.83","591,173,183.91","618,379,077.66","1,193,076,849.89","1,420,261,070.93","1,507,447,398.03","229,134,043.52","503,913,676.90","719,262,275.05","961,123,675.80","193,457,106.22","379,734,771.20","621,902,338.84","624,888,661.30","193,447,816.08","396,662,554.06","622,824,726.72"
处置固定资产、无形资产和其他长期资产收回的现金净额,"100,500.00","672,600.00","10,138,149.32","38,368.77","38,368.77","38,368.77",,,"418,410.13","318,635.34","94,000.00","930,146.48","930,146.48","136,326.92",,,"192,958.78","280,787.16",,,"1,018,200.00","882,206.43","26,000.00","26,000.00","137,133.00","163,533.00","20,000.00","329,843.00","1,289,843.00","903,860.15","151,800.00","1,045,116.00","1,241,547.24"
筹资活动产生的现金流量净额,"-102,476,315.37","-73,829,279.26","-40,500,981.08","10,897,389.70","6,312,605.21","1,465,723,923.68","-215,601,656.31","-268,024,170.32","-221,292,046.40","-142,677,531.04","42,075,383.91","45,906,635.13","85,210,648.09","111,020,219.55","407,961,823.62","229,387,522.38","212,295,602.72","276,901,937.51","63,816,847.52","-345,835,894.49","360,168,416.22","292,849,079.55","5,700,348.92","-88,893,995.25","56,483,888.83","-185,377,511.92","31,596,206.69","-104,667,083.44","-126,834,651.08","-110,316,639.32","-33,447,816.08","-206,652,614.06","-154,782,324.12"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-1,060,362.99","-937,959.14","-326,628.00","-241,296.48","-270,444.07","-242,340.64","-39,427.39","808,544.68","-280,279.41","-679,739.40","-421,447.88","832,191.31","-835,060.09","-694,451.18","505,836.16","566,616.29","-1,018,648.06","785,780.10","390,159.23","-2,120,899.35","-3,068,392.76","-5,056,917.40","-4,098,621.41","-3,898,647.95","-3,080,974.32","-5,566,941.77","-593,669.49","-412,230.97","-509,790.56","-2,153,565.55","-1,431,801.84","-1,091,807.27","211,464.09"
收到其他与投资活动有关的现金,"30,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,"20,930,000.00",,,,"4,297,900.00",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"30,161,687.33","41,763,441.11","10,138,149.32","38,368.77","38,368.77","38,368.77",,,"418,410.13","318,635.34","94,000.00","930,146.48","930,146.48","136,326.92",,,"192,958.78","280,787.16",,,"101,257,652.05","101,602,480.40","352,413,552.05","957,990,127.39","1,650,049,561.77","2,380,660,757.32","1,150,565,642.88","2,018,026,732.40","3,069,722,864.86","3,871,277,738.70","856,203,067.16","1,934,352,191.34","2,291,844,026.69"
五、现金及现金等价物净增加额,"-85,780,688.54","-46,463,868.61","30,864,617.08","46,505,843.44","10,818,765.94","1,481,745,492.18","-397,436,611.27","-502,919,161.78","-551,903,268.01","-501,482,293.66","-29,143,064.64","-291,253,364.73","-150,331,705.53","-199,412,661.20","200,399,826.81","-126,423,307.50","-76,885,989.11","-24,011,300.29","-83,121,486.95","-338,887,987.02","482,520,524.66","17,243,955.20","-72,226,514.71","-486,114,552.18","-244,605,563.64","-625,423,502.64","268,908,258.34","-8,120,693.80","-65,069,912.94","-19,524,036.48","130,992,887.68","207,497,792.80","127,565,683.98"
购建固定资产、无形资产和其他长期资产支付的现金,"59,192,705.11","57,502,072.96","97,827,557.82","123,366,869.97","138,508,207.07","187,175,413.91","27,309,353.71","140,214,215.86","185,041,089.85","208,921,618.24","41,388,652.99","78,377,145.42","128,551,273.55","133,051,743.09","21,722,519.49","169,798,683.05","180,078,646.97","348,672,254.75","30,319,560.79","64,841,163.71","147,871,576.56","207,730,330.14","59,643,492.84","96,945,692.78","179,167,923.63","283,077,963.42","58,282,883.20","99,245,153.79","181,857,659.21","230,776,974.93","62,420,975.33","110,211,299.01","181,137,460.29"
期初现金及现金等价物余额,"202,994,204.60","117,213,516.06","70,749,647.45","101,614,264.53","101,614,264.53","101,614,264.53","1,583,359,756.71","1,583,359,756.71","1,583,359,756.71","1,583,359,756.71","1,114,222,474.65","1,114,222,474.65","1,114,222,474.65","1,081,877,463.05","882,464,801.85","873,627,815.48","873,627,815.48","882,464,801.85","858,453,501.56","858,453,501.56","858,453,501.56","858,453,501.56","875,697,456.76","875,697,456.76","875,697,456.76","875,697,456.76","250,273,954.12","250,273,954.12","250,273,954.12","250,273,954.12","230,578,365.38","230,749,917.64","230,749,917.64"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","600,000,000.00","350,000,000.00","1,225,000,000.00","1,835,000,000.00","2,655,000,000.00","987,000,000.00","2,022,000,000.00","3,130,000,000.00","3,937,000,000.00","559,600,000.00","1,244,600,000.00","1,574,600,000.00"
期末现金及现金等价物余额,"117,213,516.06","70,749,647.45","101,614,264.53","148,120,107.97","112,433,030.47","1,583,359,756.71","1,185,923,145.44","1,080,440,594.93","1,031,456,488.70","1,081,877,463.05","1,085,079,410.01","822,969,109.92","963,890,769.12","882,464,801.85","1,082,864,628.66","747,204,507.98","796,741,826.37","858,453,501.56","775,332,014.61","519,565,514.54","1,340,974,026.22","875,697,456.76","803,470,942.05","389,582,904.58","631,091,893.12","250,273,954.12","519,182,212.46","242,153,260.32","185,204,041.18","230,749,917.64","361,571,253.06","438,247,710.44","358,315,601.62"
