科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动负债合计,"853,821,597.36","1,372,533,724.30","1,870,395,956.01","2,360,810,168.12","2,868,625,027.78","3,287,053,142.03","3,471,943,446.51","3,302,018,890.96","3,615,090,174.53","4,143,589,776.91","4,386,439,480.68","4,911,372,516.85","5,535,469,961.20","6,942,215,239.52","6,776,159,335.35"
可供出售金融资产,,,,,,,,,,"45,503,000.00","45,503,000.00","45,603,000.00","45,983,000.00","45,983,000.00",
长期借款,"9,000,000.00","98,024,000.00","80,885,500.00","76,263,500.00",,"146,885,610.00","145,385,610.00","486,608,110.00","657,089,830.73","1,231,646,218.75","1,359,986,218.75","1,491,517,698.02","1,487,218,698.02","1,311,194,198.02","1,661,158,329.27"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,"98,685,485.49",,,"477,630,100.91","478,312,045.88","479,992,068.60","482,801,496.89","777,209,831.25","775,859,217.74","778,781,394.51","781,890,477.42","587,708,272.06","588,543,332.67"
长期应收款,,,,,,,,,,,,,,"110,378,333.69","106,769,922.41"
长期应付款,,,"41,627,479.98","53,621,468.95",,"134,945,100.23","108,851,546.92","180,543,393.91","302,289,312.43","181,175,870.47","152,059,331.71","117,324,350.30","88,788,436.53","309,935,361.08","278,629,175.16"
长期股权投资,"14,287,957.12","40,719,149.74","104,825,288.36","79,709,813.59",,"146,064,076.39","158,452,506.24","157,328,044.07","161,423,047.93","173,428,983.63","227,539,060.72","290,796,133.14","305,299,976.44","303,566,154.00","217,287,799.30"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,"30,816,941.51","29,941,976.84","70,279,666.16","69,914,262.09",,"71,190,110.35","70,700,809.54","78,188,451.26","82,471,609.46","323,917,462.81","348,921,555.18","47,167,671.08","49,630,582.45","22,031,262.56","24,801,269.59"
固定资产,"29,677,995.86","31,982,551.73","36,867,963.87","71,710,855.12",,"74,617,091.17","77,383,999.92","68,293,015.00","69,153,973.27","74,519,356.93","74,848,278.02","76,652,790.55","75,972,009.18","208,631,861.04","206,317,051.70"
递延所得税负债,,,,,,,,,,,,,,"2,802,029.56","2,706,730.81"
在建工程,"27,301,621.38","162,456,532.98","596,403,478.76","896,960,880.73",,"1,686,679,639.21","1,630,667,137.75","1,569,465,581.74","1,926,163,713.33","2,386,668,783.48","2,658,146,990.64","3,134,721,359.13","4,061,157,378.26","4,344,908,025.06","4,499,961,375.72"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"42,756,355.28","129,917,016.58","292,745,480.22","203,588,319.84","583,767,697.29","1,018,243,649.56","991,885,077.94","1,422,924,751.84","1,729,394,977.58","2,640,284,406.16","2,807,081,674.40","2,617,993,029.93","2,655,819,117.82","2,590,088,740.21","2,944,444,494.42"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"896,577,952.64","1,502,450,740.88","2,163,141,436.23","2,564,398,487.96","3,452,392,725.07","4,305,296,791.59","4,463,828,524.45","4,724,943,642.80","5,344,485,152.11","6,783,874,183.07","7,193,521,155.08","7,529,365,546.78","8,191,289,079.02","9,532,303,979.73","9,720,603,829.77"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"180,000,000.00","210,000,000.00","360,000,000.00","360,000,000.00",,"360,000,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00","400,010,000.00","401,570,000.00","412,079,720.00","412,079,720.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"64,370,195.08","236,768,195.08","86,768,195.08","86,768,195.08",,"86,768,195.08","287,175,187.59","287,175,187.59","287,175,187.59","297,924,733.37","297,924,733.37","297,924,733.37","319,234,333.37","509,952,030.29","509,952,030.29"
无形资产,"115,378,638.42","111,847,035.67","332,424,136.46","326,368,027.96",,"337,481,469.34","524,986,839.27","983,027,790.96","980,871,746.62","1,593,438,179.78","1,708,385,302.59","1,413,155,227.16","1,446,946,727.21","1,954,251,628.28","2,047,603,314.76"
盈余公积,"11,192,099.66","17,476,585.60","27,931,977.90","33,255,385.98",,"40,968,924.40","46,584,031.19","40,968,924.40","40,968,924.40","53,325,514.83","53,325,514.83","53,325,514.83","53,325,514.83","65,649,041.97","65,649,041.97"
开发支出,,,,,,,"994,266.19","307,220.82","1,824,896.93",,,,,"685,727.42",
减:库存股,,,,,,,,,,,,,,"22,869,600.00","22,869,600.00"
商誉,,,,"27,473,131.18",,"27,473,131.18","27,473,131.18","27,473,131.18","27,473,131.18","36,051,221.62","36,051,221.62","36,051,221.62","36,051,221.62","353,724,825.64","353,724,825.64"
未分配利润,"75,311,936.32","162,468,732.70","276,235,634.84","320,110,860.32",,"406,929,593.43","426,665,442.56","492,738,631.70","508,217,238.69","560,648,548.20","599,436,140.28","615,303,655.80","679,857,554.04","693,215,941.93","715,381,721.91"
长期待摊费用,,"14,826,882.34","13,311,037.54","16,342,829.25",,"14,332,994.02","11,760,490.07","13,407,489.22","11,298,093.48","12,242,181.05","8,876,396.57","59,653,007.12","58,517,458.31","56,018,932.41","62,895,447.16"
少数股东权益,"1,011,130.55","1,209,436.00","313,387,937.75","535,192,260.59",,"588,531,434.57","635,834,360.12","613,481,724.89","606,572,093.14","600,749,144.95","644,706,455.70","677,762,551.06","682,317,976.25","729,647,162.36","745,204,566.20"
递延所得税资产,"3,591,414.29","6,903,940.88","11,694,996.59","17,474,271.28",,"20,373,391.64","20,673,296.85","21,528,031.55","21,554,802.05","33,706,357.05","34,358,814.60","33,360,928.56","34,719,748.63","47,195,880.37","49,259,296.11"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,"14,990,000.00","17,835,900.88","22,973,052.97",,"45,081,867.36","22,395,865.54","36,907,426.78","30,284,261.70","183,685,468.12","175,446,024.52","38,640,046.72","35,402,560.29","52,947,208.30","50,632,739.24"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"190,237,627.07","383,726,093.34","1,113,362,802.46","1,459,012,862.08","1,760,727,835.78","2,352,103,660.31","2,474,787,533.01","2,877,737,731.32","3,230,047,666.49","4,539,243,531.66","4,969,155,089.28","5,128,633,714.00","6,100,050,079.94","7,478,291,576.21","7,632,451,772.04"
所有者权益(或股东权益)合计,"331,885,347.01","627,542,708.57","1,065,746,728.91","1,337,369,008.82","1,438,930,814.74","1,486,686,833.21","1,799,757,707.19","1,837,868,735.72","1,846,319,416.13","1,912,055,879.65","1,994,403,326.26","2,043,766,141.31","2,135,992,242.24","2,387,356,103.86","2,424,911,552.79"
资产总计,"1,228,463,299.65","2,129,993,449.45","3,228,888,165.14","3,901,767,496.78","4,891,323,539.81","5,791,983,624.80","6,263,586,231.64","6,562,812,378.52","7,190,804,568.24","8,695,930,062.72","9,187,924,481.34","9,573,131,688.09","10,327,281,321.26","11,919,660,083.59","12,145,515,382.56"
负债和所有者(或股东权益)合计,"1,228,463,299.65","2,129,993,449.45","3,228,888,165.14","3,901,767,496.78",,"5,791,983,624.80","6,263,586,231.64","6,562,812,378.52","7,190,804,568.24","8,695,930,062.72","9,187,924,481.34","9,573,131,688.09","10,327,281,321.26","11,919,660,083.59","12,145,515,382.56"
