科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"52,069,410.82","92,693,955.02","100,624,134.41","70,888,041.20","52,825,559.05","61,175,011.90","53,167,251.60","16,763,953.51","25,639,426.39","38,488,208.22","51,469,681.03","51,305,819.85","59,723,080.24","50,034,418.22","60,582,127.56","57,442,545.58","34,512,835.27","80,685,512.01","70,767,374.38","37,771,073.06","61,266,945.21","48,927,783.44","62,723,524.30","36,884,156.53","52,778,473.94","48,748,310.51","42,887,471.12","55,357,964.09","62,792,420.36","61,509,862.37","48,480,123.01","41,693,030.26","33,764,782.83","65,374,533.83","74,673,287.70","91,878,438.57","180,127,191.05","283,644,867.18","246,104,297.51","313,008,165.34","111,395,872.01","152,634,105.28","67,467,639.12","59,300,782.02","73,255,556.15"
短期借款,"116,954,642.39","52,310,329.32","37,716,823.33","94,028,924.32","110,646,617.01","130,736,133.19","80,000,000.00","57,500,000.00","98,739,656.00","120,738,960.00","141,511,020.00","183,873,930.00","208,351,604.02","225,704,946.39","242,978,216.88","264,680,000.00","282,297,038.80","327,989,056.90","337,288,234.20","310,630,427.99","292,908,636.15","283,063,608.30","247,321,985.38","262,102,656.29","280,464,679.88","219,517,692.69","231,275,561.05","270,890,955.98","239,612,360.49","237,832,323.86","186,166,888.10","141,203,973.03","150,913,179.73","130,910,329.38","109,538,452.87","57,537,762.05","27,155,126.46","7,088,431.41","16,174,195.57",,,,,"171,000,000.00","199,620,000.00"
交易性金融资产,,,,,,,,,,,,,,,,"1,602,776.03","1,881,592.27","3,014,577.64",,,,,"5,002,202.50",,,"140,140.00",,,,,"58,991.98","3,789.00","3,789.00","-13,437.00",,,,,,,,"10,038,000.00","10,054,460.00","2,050,575.76","336,027.37"
交易性金融负债,,,,,,,,,,,,,,,"7,689.72",,,,,,,,,,,,,"607,122.00","638,886.00","225,880.00",,,,,,"200,721.00",,,,,,,,,
应收票据,"5,108,392.57","9,603,535.60","7,072,038.04","8,893,870.53","2,210,234.59","4,320,505.05","7,811,862.53","6,786,520.23","7,768,044.18","5,460,074.61","8,883,027.63","15,474,072.85","14,982,964.41","12,684,933.03","22,842,131.57","13,153,523.40","13,372,956.93","33,417,182.66","53,854,904.99","19,763,581.34","27,900,353.92","38,639,995.62","42,410,721.23","54,566,236.50","47,713,720.57","34,038,590.52","63,220,178.61","79,596,113.80","49,194,943.94","37,341,494.63","40,617,715.44","25,896,940.34","22,797,557.68","41,513,890.30","37,417,187.36","28,812,374.61","37,800,092.60","44,417,273.46","58,015,993.17","60,833,169.00","62,038,642.65","75,633,948.68","60,500,331.69","70,293,702.04","32,025,296.35"
应付票据,"86,791,750.00","69,310,000.00","54,851,792.20","22,390,000.00","22,570,000.00","28,300,000.00","14,500,000.00","8,243,980.59","5,704,658.59","29,840,616.06","32,743,938.06","34,062,000.00","48,083,189.88","38,200,000.00","38,217,242.17","53,817,242.17","32,550,000.00","49,850,000.00",,,"1,400,400.00","1,400,400.00","17,000,000.00","17,000,000.00","18,609,000.00","53,344,802.16","44,243,028.23","13,548,000.76","39,652,777.07","40,668,247.66","45,383,536.27","32,920,675.18","41,214,830.32","56,776,436.05","60,169,486.75","114,778,532.54","17,283,612.86","3,000,000.00","14,868,316.19",,,,,,"20,000,000.00"
应收账款,"117,653,763.25","143,382,935.20","127,545,606.31","133,965,445.62","154,487,236.12","143,142,033.41","91,795,073.00","82,372,507.50","98,444,222.49","133,580,597.27","156,121,406.58","181,639,060.27","215,291,716.26","222,331,400.93","213,881,317.14","241,883,765.18","286,019,566.33","232,360,778.21","194,103,824.12","198,375,010.93","207,755,737.12","214,102,432.44","177,017,096.40","202,842,728.29","191,317,591.96","204,031,700.97","195,499,505.23","173,561,740.26","195,731,506.45","199,022,473.48","158,594,791.39","142,187,343.89","166,903,925.89","144,580,618.83","126,462,232.16","119,957,838.40","151,349,045.66","164,994,794.10","190,975,738.66","194,739,458.44","242,035,612.21","225,540,303.99","241,350,818.67","203,926,065.00","205,954,406.58"
应付账款,"25,912,000.07","31,555,236.34","42,251,593.92","42,129,530.10","41,464,824.71","39,500,608.40","30,010,748.19","29,923,485.26","30,215,512.73","39,855,794.15","48,850,129.67","48,837,545.19","55,088,604.42","49,505,113.07","57,627,609.88","77,877,517.49","85,235,220.50","65,969,430.60","57,908,255.15","42,036,573.43","49,225,032.49","69,580,744.23","46,593,405.04","36,253,298.05","55,210,989.58","45,926,109.65","46,213,801.77","46,266,631.07","38,011,104.12","46,767,944.96","37,573,406.82","42,368,872.00","47,415,854.77","43,578,057.35","33,034,512.25","36,330,914.31","48,413,153.99","66,576,526.17","88,589,916.71","75,563,354.73","89,703,848.27","84,082,272.42","84,076,756.97","80,055,112.37","51,824,481.98"
预付款项,"12,916,475.87","1,924,226.93","2,805,880.70","6,623,581.58","5,870,050.12","12,188,077.47","9,793,350.75","6,555,752.36","1,700,039.89","1,677,202.03","2,303,851.40","6,209,867.97","5,743,542.70","13,731,214.32","9,184,521.47","15,073,596.04","5,499,436.41","4,403,242.57","5,022,540.92","1,731,699.64","2,305,043.75","2,352,675.80","3,304,275.52","741,992.33","14,641,579.30","19,490,739.07","8,829,659.20","11,201,406.48","3,524,249.01","2,711,135.76","17,017,441.84","3,958,786.29","10,545,622.26","4,078,476.20","3,055,977.95","3,441,463.53","8,389,514.28","3,551,888.87","18,699,846.43","18,998,138.12","27,558,550.68","36,437,172.75","44,184,420.09","36,177,715.87","36,871,625.82"
预收款项,"1,221,730.66","718,908.22","2,805,026.07","3,809,194.41","2,884,143.27","260,047.25","705,555.36","6,198,872.61","662,512.12","682,784.37","744,530.86","1,593,359.92","1,189,957.99","4,134,420.28","4,125,722.22","5,485,930.06","6,883,057.46","6,580,470.24","4,365,517.06","4,835,838.84","5,971,848.88","5,793,454.09","3,230,477.57","15,235,551.75","3,903,034.14","1,459,365.57","2,837,081.51","2,494,728.46","1,616,306.22","1,304,020.97","3,238,222.68","2,614,276.29","436,865.51","1,889,502.79","4,052,833.16","1,390,095.94","2,551,427.22","1,979,977.57","3,151,856.91","902,999.81","83,289.17","48,232,251.80","110,620,538.29","96,067,883.43","95,810,905.86"
