科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
应付职工薪酬,"9,503,948.94","10,518,931.11","10,988,129.87","3,037,668.14","5,023,095.38","4,828,158.11","4,955,309.12","1,487,579.95","1,912,061.87","2,184,384.53","2,134,212.77","1,832,940.53","1,964,321.33","2,589,343.28","2,832,203.31","2,805,009.28","3,180,521.28","3,619,760.82","3,872,343.30","3,400,550.18","3,423,370.31","3,573,154.69","3,870,125.72","2,315,438.23","2,784,316.24","3,267,792.61","3,683,541.84","13,220,380.07","3,340,790.39","4,097,314.38","4,538,037.21","3,722,336.40","4,324,403.56","4,893,814.03","5,386,654.57","4,505,452.81","5,390,102.08","5,856,526.18","6,339,033.89","71,594,749.19","108,980,550.73","153,885,312.18"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"18,779,031.03","20,460,242.08","13,237,062.28","10,775,128.09","11,115,857.34","5,078,830.61","12,650,113.32","17,436,255.32","4,153,051.56","4,122,429.91","-4,573,704.15","19,463,241.20","-7,511,272.80","11,719,529.33","5,510,362.47","8,009,991.99","-6,390,178.97","318,717.27","7,379,874.10","2,528,486.57","2,707,894.88","6,471,709.32","2,948,929.30","28,523,725.03","11,022,377.98","19,048,443.00","7,484,474.68","12,675,634.74","7,908,775.81","2,828,059.98","10,827,808.31","10,459,611.23","4,524,805.10","13,447,519.62","3,113,628.21","2,930,291.35","3,130,118.26","2,877,602.80","2,873,274.77","743,101,840.69","687,605,101.66","728,189,336.05"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,039,146,509.19","2,907,717,430.71","3,322,721,919.73"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,564,797,193.42","6,768,276,356.67","6,443,514,054.46"
应收股利,,,,,,,,,,"3,549,736.94",,,,,"112,513,653.18","112,513,653.18","112,513,653.18","112,513,653.18","112,513,653.18","112,513,653.18","112,513,653.18","112,513,653.18","112,513,653.18",,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,264,123,429.15","39,799.09","40,011.81"
存货,"315,819,697.53","283,019,711.78","319,816,005.03","317,925,194.23","372,703,557.58","433,380,683.59","427,775,921.54","414,941,714.43","443,239,203.58","384,270,364.29","420,004,386.17","380,164,414.84","438,151,039.85","384,566,789.04","390,552,946.42","399,456,427.04","471,185,061.33","464,747,179.67","503,831,642.10","757,635,403.64","716,813,536.35","638,412,495.78","726,519,338.46","789,378,606.55","726,335,477.31","547,373,795.24","490,572,940.82","452,398,433.88","429,743,504.33","442,560,032.56","477,541,744.92","515,478,692.43","527,385,339.04","419,773,340.73","469,425,214.50","524,498,694.86","543,879,260.31","532,864,683.75","515,460,907.11",,,
其他应付款,"8,151,007.66","35,157,244.53","7,811,916.09","5,355,267.54","107,606,392.10","134,646,464.66","135,641,685.95","128,858,819.03","138,851,843.70","161,281,002.20","167,363,664.70","104,219,008.42","104,870,876.90","98,485,285.96","142,080,366.52","150,614,434.43","149,599,756.60","259,714,432.95","442,250,931.21","570,459,914.69","580,834,512.44","668,260,702.98","683,984,558.52","697,033,573.29","661,128,978.93","760,994,500.51","129,986,733.22","21,898,080.36","35,473,448.19","25,346,118.02","37,325,721.33","26,827,595.56","41,190,124.97","60,607,998.70","75,548,854.22","85,809,480.10","102,206,793.77","114,873,138.45","129,022,089.27","14,388,098,460.05","12,551,518,982.43","8,079,769,872.88"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,976,853,886.88","260,135,073,374.74","275,430,503,083.90"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,771,137,748.06","20,644,955,183.51","22,778,786,455.04"
其他流动资产,,,,,,"36,947.39",,,"15,943.98",,,,"1,051,963.84",,,,,,,"11,443,788.66","15,233,015.88","3,725,709.86","8,053,765.00","1,354,542.40","4,829,136.15","3,889,030.94","2,331,517.39","3,213,376.06","3,328,109.68","4,560,294.79","4,163,570.86","5,790,651.54","4,300,052.72","3,429,105.71","9,411,536.41","5,290,650.46","4,576,432.45","7,465,997.13","5,584,349.94","585,038,226.22","380,292,598.93","320,185,857.92"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"924,561,059.68","97,637,660.30","149,786,394.06"
流动资产合计,"757,857,842.51","810,032,844.08","876,887,905.01","882,095,981.25","832,406,377.47","819,476,957.49","867,981,086.07","938,744,999.38","967,825,781.57","991,287,491.37","985,568,191.14","1,016,320,392.00","1,034,619,562.48","1,144,033,756.21","1,315,842,670.05","1,396,661,169.18","1,428,978,861.31","1,532,549,184.61","1,801,020,980.29","2,033,907,012.59","2,039,636,924.37","1,920,874,170.47","1,933,358,858.35","1,933,496,331.54","1,780,202,515.77","1,674,471,216.61","1,637,128,763.45","1,508,500,203.81","1,510,187,559.12","1,454,815,154.03","1,592,285,829.81","1,447,097,266.96","1,430,881,315.41","1,496,206,632.52","1,560,922,346.84","1,494,960,466.07","1,455,338,674.13","1,309,321,678.56","1,276,334,245.20","460,347,104,588.42","481,977,698,351.41","488,474,147,400.13"
流动负债合计,"841,772,457.83","892,228,649.55","906,559,558.75","938,132,461.89","918,069,005.30","890,840,273.83","930,952,741.74","1,006,970,435.12","1,079,518,166.17","1,118,468,740.05","1,144,392,670.11","1,149,000,818.14","1,198,147,888.02","1,310,840,023.69","1,373,977,900.57","1,469,602,062.58","1,549,290,250.79","1,667,323,525.31","1,937,460,546.14","2,283,399,995.08","2,299,040,488.72","2,179,907,458.94","2,188,544,218.54","1,925,304,623.13","1,801,007,018.19","1,654,549,693.94","1,604,036,385.88","1,472,085,799.08","1,458,080,948.34","1,420,141,665.70","1,565,785,470.47","1,468,704,526.40","1,463,498,745.05","1,509,932,782.22","1,596,256,400.08","1,565,946,922.92","1,552,189,041.83","1,491,592,174.46","1,496,202,935.16","622,119,722,062.03","621,277,894,690.57","625,807,154,611.62"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,273,443,098.44","35,168,315,879.67","35,185,420,378.27"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,033,800,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,731,411,630.47","13,147,212,887.44","10,677,557,031.30"
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,897,547,571.54","29,662,688,688.55","27,963,463,349.82"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,417,118,107.53","31,054,577,720.44","33,857,137,590.40"
长期应付款,"73,385,362.42","73,385,362.42","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03","21,285,167.03",,,,,,,,,,,,,,,,"456,656,050.48","639,917,541.66","1,317,719,203.24"
长期股权投资,"243,434,874.49","265,765,856.16","259,317,095.48","274,127,843.16","279,122,845.28","295,271,399.22","303,272,811.57","347,894,056.97","377,479,971.97","396,440,659.60","414,599,212.92","375,752,370.71","387,843,831.29","390,659,915.26","279,450,805.12","272,227,721.30","265,444,203.55","273,521,359.02","268,664,616.48","271,997,602.79","265,155,775.06","268,938,995.80","266,744,366.48",,,,,,,,,,,,,,,,,"7,478,574,608.67","7,467,960,425.38","8,093,104,461.83"
专项应付款,"185,161,091.21","184,486,221.23","267,464,069.96",,"5,394,797.00","4,181,476.32","4,079,674.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,"9,226,063.52","36,427,667.21","35,571,098.24","35,285,575.25","26,128,434.01","25,931,522.35","25,734,610.69","25,537,669.03","25,340,787.37","25,143,875.71","24,946,964.05","24,750,052.39","24,553,140.73",,"2,671,404.51","2,655,480.00","26,405,049.58","26,192,213.42","26,008,645.36","25,810,443.26","25,553,704.97","25,340,868.81","25,132,910.68","24,922,513.52","375,871,047.36","372,408,047.58","394,619,125.39"
预计负债,,,,,,,,,,,,,,,,,,,,"2,970,000.00","2,970,000.00",,,,,,,,,,,,,,,,,,,,,
固定资产,"495,244,428.30","502,401,734.85","509,768,398.69","586,670,040.95","576,793,354.32","567,140,430.00","565,476,023.66","562,684,514.64","555,960,493.26","627,295,094.07","625,673,858.93","616,870,923.50","612,072,544.63","608,463,009.60","606,371,719.74","591,722,553.85","571,892,417.28","569,987,865.49","567,854,709.54","674,729,974.62","673,973,992.16","661,212,032.34","646,635,899.60","656,628,702.73","641,663,556.17","629,079,357.68","617,817,166.27","629,558,402.37","641,879,383.74","627,481,204.57","613,599,140.64","579,958,074.97","565,916,759.90","550,792,987.09","568,746,844.12","554,866,392.34","540,688,579.16","526,933,110.09","513,835,816.92","4,909,799,183.37","5,527,601,765.40","5,417,524,099.16"
递延所得税负债,,,,,,,,,,,,,,,,,,,,"742,500.00","445,500.00",,,,,,,,,,,,,,,,,,,"124,304,576.42","135,990,423.02","102,542,147.51"
在建工程,"118,645,461.12","116,561,885.40","112,492,441.29","32,828,154.69","70,887,591.69","64,366,586.51","69,155,472.37","71,469,779.74","119,826,793.77","48,715,344.29","48,351,912.20","52,188,089.96","61,431,672.72","59,455,188.49","64,986,362.75","85,251,212.92","111,529,210.31","120,505,351.75","124,229,652.88","50,014,130.14","45,522,565.62","49,221,774.96","50,328,972.13","19,852,688.26","31,098,713.35","29,698,538.65","28,700,938.34","8,190,550.39","7,864,520.97","5,909,905.61","5,567,903.80",,"27,480,759.40","27,480,759.40",,,"102,102.56",,"149,230.78","47,868,317.78","45,349,043.86","49,561,256.21"
其他非流动负债,,,,"239,270,572.22","234,053,355.11","229,123,947.54","225,619,005.00","222,114,062.46","218,609,119.92","215,104,177.38","211,599,234.84","205,431,714.26","201,799,627.49","198,167,540.72","194,535,453.95","190,903,367.18","187,271,280.41","183,639,193.64","180,007,106.87","182,375,020.10","178,648,334.27","174,874,348.91","171,100,363.55","167,326,378.19","163,552,392.83","159,778,407.47","156,004,422.11","152,230,436.75","148,456,451.39","144,682,466.03","140,908,480.67",,,,,,,,,"2,076,577,400.89","2,103,274,323.28","2,164,315,786.08"
工程物资,,"305,356.20","305,356.20","102,392.16","129,815.56","129,815.56","349,058.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"258,546,453.63","257,871,583.65","288,749,236.99","260,555,739.25","260,733,319.14","254,590,590.89","250,983,847.00","243,399,229.49","239,894,286.95","236,389,344.41","232,884,401.87","226,716,881.29","223,084,794.52","219,452,707.75","215,820,620.98","212,188,534.21","208,556,447.44","204,924,360.67","201,292,273.90","207,372,687.13","203,349,001.30","196,159,515.94","192,385,530.58","188,611,545.22","163,552,392.83","159,778,407.47","156,004,422.11","152,230,436.75","148,456,451.39","144,682,466.03","140,908,480.67","137,134,495.31","133,360,509.95","129,586,524.59","125,812,539.23","122,038,553.87","118,264,568.51","114,490,583.15","110,716,597.79","32,599,217,371.74","32,586,479,611.07","32,631,456,361.55"
固定资产清理,,,,,,,"211,884.40",,,"141,573.47",,,,,,,,,,,,"447,734.48","443,931.30",,,,,,,,,,,,,,,,,,,
负债合计,"1,100,318,911.46","1,150,100,233.20","1,195,308,795.74","1,198,688,201.14","1,178,802,324.44","1,145,430,864.72","1,181,936,588.74","1,250,369,664.61","1,319,412,453.12","1,354,858,084.46","1,377,277,071.98","1,375,717,699.43","1,421,232,682.54","1,530,292,731.44","1,589,798,521.55","1,681,790,596.79","1,757,846,698.23","1,872,247,885.98","2,138,752,820.04","2,490,772,682.21","2,502,389,490.02","2,376,066,974.88","2,380,929,749.12","2,113,916,168.35","1,964,559,411.02","1,814,328,101.41","1,760,040,807.99","1,624,316,235.83","1,606,537,399.73","1,564,824,131.73","1,706,693,951.14","1,605,839,021.71","1,596,859,255.00","1,639,519,306.81","1,722,068,939.31","1,687,985,476.79","1,670,453,610.34","1,606,082,757.61","1,606,919,532.95","654,718,939,433.77","653,864,374,301.64","658,438,610,973.17"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"239,616,000.00","239,616,000.00","239,616,000.00","239,616,000.00","239,616,000.00","239,616,000.00","239,616,000.00","239,616,000.00","239,616,000.00","239,616,000.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","287,539,200.00","9,030,056,485.00","9,030,056,485.00","9,030,056,485.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"32,046,300.92","32,046,300.92","32,046,300.92","31,769,094.56","31,769,094.56","31,769,094.56","31,769,094.56","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","47,976,721.01","29,270,569.93","29,270,569.93","29,270,569.93","29,270,569.93","33,783,248.87","33,783,248.87","33,783,248.87","33,792,314.88","38,121,277.13","38,121,277.13","38,121,277.13","38,121,277.13","42,385,428.06","42,385,632.52","42,386,992.52","42,386,992.52","38,760,409,583.53","38,760,407,583.53","38,760,407,583.53"
无形资产,"67,333,798.33","67,013,089.12","66,320,379.91","65,666,104.02","65,834,236.43","69,503,872.63","68,694,104.74","68,774,340.31","68,082,671.00","67,334,331.74","66,538,369.29","61,940,704.40","61,231,276.76","60,521,849.12","59,812,421.48","59,946,550.44","59,346,835.92","58,747,121.40","58,147,406.88","124,259,041.92","122,012,822.79","119,772,603.66","117,544,384.53","159,963,303.26","156,609,526.04","153,255,748.82","149,901,971.60","149,274,755.86","145,851,659.29","142,428,562.73","139,005,466.18","135,582,369.62","132,159,273.07","128,736,176.51","125,313,079.96","121,865,171.59","118,442,075.04","115,086,478.48","111,589,881.93","508,779,446.13","494,563,706.25","479,845,284.15"
盈余公积,"60,747,731.51","60,747,731.51","60,747,731.51","70,164,753.12","70,164,753.12","70,164,753.12","70,164,753.12","80,591,182.79","80,591,182.79","80,591,182.79","80,591,182.79","85,866,108.71","85,866,108.71","85,866,108.71","85,866,108.71","87,548,942.88","87,548,942.88","87,548,942.88","87,548,942.88","87,548,942.88","87,548,942.88","87,548,942.88","87,548,942.88","87,548,942.88","87,548,942.88","87,548,942.88","87,548,942.88","87,230,859.49","87,230,859.49","87,230,859.49","87,230,859.49","87,230,859.49","87,230,859.49","87,230,859.49","87,230,859.49","87,230,859.49","87,230,859.49","87,230,859.49","87,230,859.49","4,494,051,916.28","4,494,051,916.28","4,494,051,916.28"
开发支出,,,,,"33,919,247.57","38,812,023.70","43,281,100.71","45,912,632.12","46,061,992.12","58,767,731.09","60,365,787.77","83,917,257.33","85,463,840.30","94,640,793.74","103,823,346.83","110,065,273.08","111,019,845.41","112,720,543.74","115,332,422.93","42,624,364.02","43,182,255.46","43,521,872.67","44,371,872.67","2,929,476.14","2,929,476.14","3,117,512.84","3,117,512.84",,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,305,112.94","27,305,112.94","27,305,112.94"
未分配利润,"270,853,680.14","308,213,844.92","323,855,112.48","331,840,470.62","336,807,394.84","365,431,830.28","392,145,593.58","420,886,017.69","451,600,609.71","470,899,500.31","411,672,419.41","414,446,751.04","403,874,065.79","409,354,700.03","422,288,623.56","423,841,474.56","407,323,869.82","411,531,565.13","411,949,480.06","319,225,442.41","296,118,436.46","296,995,858.95","287,375,243.73","290,882,784.36","278,975,253.78","306,160,802.88","307,155,178.84","301,284,775.41","303,761,834.80","273,071,042.15","250,810,273.89","186,104,151.50","188,383,804.24","192,137,985.96","160,746,147.60","109,923,033.56","69,993,823.75","-46,781,076.47","-97,363,523.08","8,457,053,076.62","9,899,805,544.14","12,045,949,746.47"
长期待摊费用,"21,094,824.15","28,863,321.93","26,815,875.51","32,178,384.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,858,829.68","112,709,262.45","102,728,591.40"
少数股东权益,"3,883,861.25","4,075,233.57","4,188,767.82","4,263,127.75","4,606,648.25","4,961,289.32","5,462,259.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,746,065,402.94","58,195,272,662.74","59,026,294,585.76"
递延所得税资产,"3,855,256.38","3,855,256.38","3,855,256.38","2,672,746.89","2,672,746.89","2,672,746.89","2,672,746.89","3,959,262.94","3,959,262.94","3,959,262.94","3,959,262.94","4,556,742.29","3,826,049.87","3,254,948.77","3,181,848.86","3,596,390.95","3,596,390.95","3,241,790.75","3,231,799.74","9,402,428.42","6,156,932.56","6,403,902.65","6,403,902.65","11,053,772.26","10,245,714.43","10,336,208.49","10,205,854.71","14,077,266.44","13,939,349.66","13,233,954.49","13,012,051.76","15,791,748.70","15,733,942.60","16,084,944.04","15,725,239.04","17,818,262.93","17,770,548.67",,,"3,636,252,307.16","3,498,324,679.33","3,423,179,719.93"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,097,642,977.81","55,918,988,011.14","47,346,926,764.69"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"949,608,642.77","984,766,500.04","978,874,803.46","994,245,665.94","1,029,359,837.74","1,037,896,874.51","1,053,113,203.29","1,100,694,586.72","1,171,371,185.06","1,202,653,997.20","1,219,488,404.05","1,195,226,088.19","1,211,869,215.57","1,216,995,704.98","1,117,626,504.78","1,132,035,766.06","1,159,256,570.63","1,174,295,130.39","1,172,746,183.70","1,199,155,975.92","1,181,935,866.00","1,175,253,527.25","1,158,010,998.39","875,768,730.02","867,690,861.84","850,434,330.53","834,493,496.15","825,654,115.79","809,534,913.66","791,725,031.91","773,840,042.38","757,737,242.87","767,482,948.39","749,103,512.40","735,595,606.38","720,103,531.83","702,344,174.24","667,152,499.25","650,497,443.15","314,949,142,279.56","297,151,588,139.66","298,100,744,029.53"
所有者权益(或股东权益)合计,"607,147,573.82","644,699,110.92","660,453,912.73","677,653,446.05","682,963,890.77","711,942,967.28","739,157,700.62","789,069,921.49","819,784,513.51","839,083,404.11","827,779,523.21","835,828,780.76","825,256,095.51","830,736,729.75","843,670,653.28","846,906,338.45","830,388,733.71","834,596,429.02","835,014,343.95","742,290,306.30","719,183,300.35","720,060,722.84","710,440,107.62","695,348,893.21","683,333,966.59","710,577,445.73","711,581,451.61","709,838,083.77","713,185,073.05","681,716,054.21","659,431,921.05","598,995,488.12","601,505,008.80","605,790,838.11","574,449,013.91","527,078,521.11","487,229,238.03","370,391,420.20","319,912,155.40","120,577,307,434.21","125,264,912,189.43","128,136,280,456.49"
