科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应付款,"5,014,747.41","9,623,981.58","10,343,209.21",,"8,682,517.28","8,889,011.52","8,627,070.84","2,358,837.81","1,548,898.98","2,065,849.65","864,662.85","1,750,091.08","339,959.81","309,675.18","343,714.24","219,177.81"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,
其他流动资产,"2,573,062.95","73,673,920.92","46,599.90",,"191,946,969.90","236,769,000.00","46,599.90","268,000,000.00","240,082,369.95","221,000,000.00","36,385,105.07","198,447,860.05","183,805,327.47","213,940,779.21","4,470,336.25","6,406,221.97"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"283,303,009.93","351,567,871.34","368,857,818.68","372,301,396.33","579,491,141.30","595,234,834.07","647,884,022.43","637,104,512.82","655,086,869.77","733,793,703.32","692,794,792.98","698,611,814.76","695,270,635.35","738,813,397.86","733,649,190.79","708,156,129.64"
流动负债合计,"132,490,144.26","155,828,055.82","142,718,934.10","142,686,347.84","119,491,901.66","134,590,015.58","176,743,357.22","158,782,035.22","155,074,743.02","223,910,982.46","190,062,447.04","191,437,776.34","191,992,799.36","240,850,674.19","228,646,081.39","197,050,670.51"
可供出售金融资产,,,,,,"3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","5,500,000.00","5,500,000.00","5,500,000.00","5,500,000.00","5,500,000.00","2,000,000.00","2,000,000.00"
长期借款,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,"8,000,000.00",,,,,,,,,,
长期股权投资,,,,,,,,,,,"3,887,207.22","3,887,207.22","3,942,124.13","3,530,394.53","3,757,505.16","17,354,224.10"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"22,549,221.34","19,387,896.20","18,150,961.29",,"18,335,680.28","17,467,556.40","16,738,547.81","15,970,026.01","15,134,576.50","14,666,579.56","13,968,704.82","13,403,706.68","12,724,838.47","12,302,874.31","11,701,709.35","69,795,478.13"
递延所得税负债,,,,,,,,,,,,,,,,"1,981,878.19"
在建工程,"200,519.00","394,519.00","1,557,562.89",,"1,257,562.89","1,747,504.67",,"321,847.42","257,522.30","770,318.32","13,091,677.65","13,338,766.17","22,099,109.07","36,609,701.23","51,060,630.24","1,936,775.30"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"8,000,000.00","8,000,000.00","8,000,000.00",,"8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","7,630,769.24","9,761,538.48","11,374,185.91"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"140,490,144.26","163,828,055.82","150,718,934.10","150,686,347.84","127,491,901.66","142,590,015.58","184,743,357.22","166,782,035.22","163,074,743.02","231,910,982.46","198,062,447.04","199,437,776.34","199,992,799.36","248,481,443.43","238,407,619.87","208,424,856.42"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"36,900,000.00","36,900,000.00","51,660,000.00",,"68,880,000.00","137,760,000.00","137,760,000.00","137,760,000.00","137,760,000.00","137,760,000.00","137,760,000.00","137,760,000.00","137,760,000.00","137,760,000.00","137,760,000.00","137,760,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"68,464,130.85","68,464,130.85","61,084,130.85",,"266,900,530.85","198,020,530.85","198,020,530.85","198,020,530.85","198,020,530.85","198,020,530.85","198,020,530.85","198,020,530.85","198,020,530.85","198,020,530.85","198,020,530.85","198,020,530.85"
无形资产,"6,799,141.33","6,646,369.93","6,493,598.53",,"6,417,185.25","6,378,951.03","3,774,823.91","13,988,851.27","13,863,298.09","13,737,744.91","13,612,191.73","13,486,638.55","13,361,085.37","13,235,532.19","13,109,979.01","12,984,425.83"
盈余公积,"8,577,081.09","13,466,501.27","18,536,201.94",,"18,536,201.94","18,536,201.94","23,029,219.93","23,029,219.93","23,029,219.93","23,029,219.93","28,159,360.71","28,159,360.71","28,159,360.71","28,159,360.71","32,286,091.10","32,286,091.10"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,
未分配利润,"59,862,581.01","98,592,313.57","117,670,949.32",,"129,227,263.98","132,569,527.99","145,195,424.38","152,144,589.75","172,227,405.39","184,187,566.59","188,639,088.17","193,434,372.35","198,292,575.83","205,098,042.65","220,100,180.72","247,691,376.56"
长期待摊费用,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,"411,184.51","767,671.80","541,185.30","256,537.16","1,363,407.17","1,098,457.83","139,168.41"
递延所得税资产,"1,442,045.61","3,254,345.04","4,610,274.82",,"5,534,328.71","5,147,430.19","6,851,138.23","6,851,138.23","6,269,632.53","6,851,138.23","8,554,524.17","9,125,092.17","9,584,011.52","8,890,884.69","10,150,765.82","11,044,990.34"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"10,000,000.00",,,,,,,,"2,243,100.00","1,050,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"30,990,927.28","29,683,130.17","30,812,397.53",,"31,544,757.13","34,241,442.29","40,864,509.95","40,631,862.93","39,025,029.42","41,525,781.02","58,614,305.59","58,741,410.79","67,211,168.56","80,069,386.95","94,023,689.58","116,165,893.70"
所有者权益(或股东权益)合计,"173,803,792.95","217,422,945.69","248,951,282.11","252,741,000.71","483,543,996.77","486,886,260.78","504,005,175.16","510,954,340.53","531,037,156.17","543,408,501.88","553,346,651.53","557,915,449.21","562,489,004.55","570,401,341.38","589,265,260.50","615,897,166.92"
资产总计,"314,293,937.21","381,251,001.51","399,670,216.21","403,427,348.55","611,035,898.43","629,476,276.36","688,748,532.38","677,736,375.75","694,111,899.19","775,319,484.34","751,409,098.57","757,353,225.55","762,481,803.91","818,882,784.81","827,672,880.37","824,322,023.34"
负债和所有者(或股东权益)合计,"314,293,937.21","381,251,001.51","399,670,216.21","403,427,348.55","611,035,898.43","629,476,276.36","688,748,532.38","677,736,375.75","694,111,899.19","775,319,484.34","751,409,098.57","757,353,225.55","762,481,803.91","818,882,784.81","827,672,880.37","824,322,023.34"
