科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"160,976,654.77","380,314,935.03","608,233,190.28","804,509,690.92","163,162,637.64","346,967,924.30","492,424,930.67","618,874,330.99","116,662,949.54","188,584,042.13","311,749,588.56","424,447,724.53","140,332,843.52","294,845,134.16","429,744,811.73","582,358,167.51","185,325,136.12","397,391,312.76","609,339,729.02","763,973,554.24","180,042,157.43","346,498,226.18","504,222,756.63","698,377,512.30","162,029,611.75","356,447,294.30","560,312,383.80","756,233,840.33","118,089,487.95","360,537,268.39","595,722,692.23","910,529,434.35","197,160,943.86","448,464,942.51","678,692,845.70","868,733,370.21","183,306,095.16","464,538,495.38","709,070,642.94","840,421,074.56","266,984,122.82","592,734,049.02","952,194,848.07","1,221,516,446.68"
二、营业利润,"4,151,737.05","19,803,349.86","31,386,795.39","47,467,530.44","5,937,155.88","19,149,499.33","26,539,039.41","24,543,842.18","-441,533.22","1,392,309.88","11,148,896.37","22,667,508.75","3,283,319.47","2,519,923.87","15,748,192.05","30,151,134.68","41,629,997.40","49,792,220.21","57,903,989.99","57,008,186.83","11,547,206.97","21,588,278.80","29,393,085.77","31,468,271.94","6,884,837.19","16,769,044.58","25,513,569.71","44,550,202.69","4,549,130.18","17,462,595.69","25,348,805.91","57,652,275.56","12,148,410.98","31,593,007.50","39,204,444.70","21,663,416.68","9,789,815.26","27,400,590.54","29,959,429.99","40,416,678.69","21,197,133.63","48,524,634.39","66,139,654.04","83,822,643.57"
减:营业成本,"136,702,474.30","317,118,969.47","509,918,362.11","670,998,561.34","137,091,934.91","287,720,252.09","405,481,466.01","506,873,668.73","98,017,751.55","151,095,338.65","245,376,121.05","329,089,530.53","118,497,987.36","241,751,282.89","355,612,096.24","487,997,292.62","141,076,543.34","299,403,008.84","460,781,922.06","573,465,519.67","132,408,246.05","252,404,842.36","362,738,736.83","500,960,811.04","124,798,218.10","269,075,039.88","422,208,584.93","562,639,537.09","85,042,302.32","281,928,246.08","478,684,678.71","735,506,294.60","152,171,991.45","354,189,819.29","537,813,954.66","681,123,835.18","141,131,694.66","370,176,929.38","549,791,630.06","601,576,774.28","192,448,344.99","434,172,667.58","718,195,885.72","908,293,133.39"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,276,025.86","2,711,144.34","4,014,999.63","5,582,547.34","1,053,051.97","1,234,385.32","1,736,271.52","2,786,326.50","493,654.00","952,461.24","1,842,891.54","2,839,503.60","383,831.86","1,007,681.56","1,531,809.27","2,374,345.41","804,541.69","1,910,157.89","2,801,593.84","4,153,389.28","1,211,873.77","2,981,537.89","4,244,786.32","5,402,438.82","1,173,475.29","2,207,138.51","3,209,784.29","4,711,584.22","886,233.59","1,874,232.94","2,730,364.30","3,948,101.74","1,150,941.22","2,588,657.75","3,959,298.94","5,039,066.54","1,176,899.71","2,709,665.82","4,009,725.55","9,310,820.39","2,190,967.43","5,537,605.78","8,114,646.12","12,484,260.00"
营业外收入,"1,367,279.49","717,112.68","3,102,059.56","5,025,030.04","945,912.65","4,915,320.41","4,808,849.48","8,131,126.92","4,253,914.02","7,023,880.11","7,209,245.84","15,350,935.83","2,383,574.00","6,850,672.58","14,754,804.18","14,906,835.76","1,845,000.59","2,978,778.61","3,718,579.74","14,803,165.30","8,977,500.84","10,482,892.00","19,358,121.32","20,391,724.79","909,764.02","3,075,796.31","3,793,394.08","5,899,110.32","396,159.28","1,864,330.65","3,031,192.89","7,089,429.70","2,371,207.41","6,032,513.70","7,323,072.27","12,227,384.87","4,690,270.55","7,920,003.80","24,137,284.51","33,070,033.07","1,279,721.28","1,670,633.81","2,027,947.99","3,198,040.00"
销售费用,"7,156,912.68","14,707,802.08","22,855,465.18","32,896,728.99","5,757,604.88","14,111,389.31","22,186,874.63","29,696,519.90","5,807,396.33","11,669,029.98","20,733,314.17","24,224,000.01","5,458,839.65","11,491,670.36","18,111,676.12","25,681,214.56","10,733,825.21","24,043,632.23","39,879,804.09","58,497,534.71","12,390,238.48","27,367,120.33","43,688,363.39","61,694,014.65","10,961,489.44","24,725,907.58","39,224,382.97","53,357,191.85","9,737,980.02","20,848,583.31","31,333,941.69","50,369,825.34","12,414,887.09","26,296,618.46","40,111,786.61","55,471,986.08","11,966,427.01","24,184,512.10","40,653,865.63","59,566,236.45","14,837,783.66","29,193,295.65","47,011,993.07","61,173,224.64"
减:营业外支出,"11,967.89","15,632.89","149,267.18","731,833.58","4,535.85","18,622.39","25,474.66","1,099,728.40","66,955.96","154,390.87","346,499.69","711,460.03","5,197.55","99,758.28","142,654.28","206,441.08","181,736.25","178,220.58","234,258.17","294,108.70","228,745.38","253,792.86","3,878,535.37","4,461,829.62","454,768.83","491,194.33","662,642.20","1,418,095.42","4,173.77","8,060.44","89,388.64","219,630.07",860.62,"101,631.88","133,616.39","350,209.99","21,749.41","62,297.06","299,649.04","979,584.49","42,256.53","159,385.76","769,242.70","1,579,169.34"
管理费用,"11,554,784.96","26,505,010.07","39,709,477.30","48,233,992.26","13,844,844.06","30,310,651.14","48,240,806.41","66,402,681.09","14,045,327.11","31,820,006.40","46,524,264.37","62,972,200.31","15,848,147.96","30,754,661.82","43,246,136.87","60,388,387.83","24,842,364.08","48,164,757.07","75,892,440.79","108,394,564.58","27,038,432.88","50,513,267.37","73,872,478.09","106,666,246.43","24,809,946.07","49,455,789.38","78,946,170.53","108,478,088.93","25,091,430.90","51,779,318.45","78,947,352.01","110,706,077.01","29,741,095.53","56,355,971.46","82,887,572.54","114,409,803.47","29,021,890.99","57,610,680.33","98,801,627.55","140,873,656.65","42,386,681.71","85,807,739.96","129,569,588.87","173,222,122.90"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,"87,753.57",,"28,405.03","3,565,450.64","87,418.38",,"490,994.33","597,577.86","641,987.34",,"5,847.44","8,758.47","23,147.02",800.00,"40,064.01","71,395.69","118,585.48",,"19,953.12","21,162.01","237,413.53","24,975.37","98,029.84","99,978.90",
