科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"133,213,771.60","135,637,745.65","74,610,490.02","31,353,546.67","7,556,966.96","4,912,735.10","4,301,809.83","6,557,071.02","4,621,186.72","7,296,836.09","11,977,878.66","61,058,422.95","28,624,618.72","29,839,616.87","29,691,588.29","40,876,555.90","24,892,584.12","18,768,796.87","12,388,040.27","24,730,538.25","39,394,197.95","20,424,813.14","22,294,132.77","34,211,830.30","18,071,086.00","19,397,575.30","24,774,236.75","41,467,947.88","39,286,470.57","398,726,233.11","337,509,692.98","332,189,889.86","25,805,214.98","112,422,793.60","86,742,732.25","136,155,485.20","35,422,752.86","42,445,938.78","53,074,957.88","70,978,159.19","34,943,994.92","75,746,489.95","96,611,024.28"
短期借款,"529,479,265.79","629,106,587.89","625,318,974.69","531,715,377.93","534,415,377.93","533,848,814.83","530,186,734.93","525,116,722.00","520,116,722.00","520,115,709.50","517,745,641.49","407,717,817.71","366,950,477.71","358,791,084.71","251,177,817.71","134,900,000.00","156,050,240.00","157,423,670.31","163,613,201.17","171,877,557.00","200,498,332.77","199,936,040.00","198,280,000.00","54,125,584.15","42,039,667.04","56,769,644.82","66,245,000.00","65,800,000.00","86,059,960.62","61,800,000.00","41,900,000.00","44,200,000.00","44,200,000.00","40,443,500.00","36,570,000.00","36,000,000.00","38,800,000.00","35,900,000.00","31,930,000.00","33,800,000.00","28,900,000.00","29,100,000.00","30,834,440.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"500,000.00","2,470,000.00","3,215,000.00",,,,,"215,785.00","17,985.00",,"231,767.00","644,139.25","185,135.60","289,655.65","683,115.30","2,674,634.20","951,961.55","490,391.00","1,115,212.35","1,920,931.70","1,630,468.25","1,547,671.00","1,952,783.00","6,535,069.75","5,061,169.95","1,590,128.20","1,663,862.80","8,425,377.81","3,575,378.06","2,524,150.14","3,181,264.04","8,189,408.86","2,654,773.10","6,637,558.47","4,411,221.62","14,153,021.74","8,037,671.66","4,302,695.02","2,910,280.70","5,630,457.15","2,972,587.49","5,590,190.49","4,111,056.00"
应付票据,"6,780,596.00","63,187,819.36","47,684,965.65",,"6,626,028.60",,,,,"1,650,000.00","1,650,000.00",,,,,,"5,290,000.00","8,990,000.00","1,710,280.00","3,415,500.00","4,445,358.19","11,170,200.00","10,680,200.00","2,825,500.00",,"8,604,160.00","9,409,160.00",,"2,755,000.00","16,910,000.00","25,054,960.00","18,068,900.00","16,525,640.00","13,954,872.00","22,259,527.00","17,701,155.00","22,188,000.00","16,848,000.00","11,400,000.00","16,400,000.00","16,200,000.00","23,213,945.44","23,203,853.22"
应收账款,"148,021,169.78","148,161,365.31","149,862,840.53","145,972,148.14","158,006,851.58","163,680,920.38","156,620,468.53","110,467,167.62","106,759,005.76","102,363,116.52","99,759,645.53","93,881,862.95","107,448,132.03","103,054,543.42","96,437,303.45","90,123,382.11","87,611,222.52","88,393,353.24","95,678,175.60","95,809,671.31","113,495,780.61","110,995,426.15","103,434,967.84","80,987,717.88","108,925,467.48","114,527,627.87","120,024,688.00","113,217,440.37","118,965,107.60","124,960,571.44","128,209,987.64","118,085,552.75","146,553,918.16","149,234,682.75","163,585,013.57","159,100,635.73","192,592,433.14","204,788,385.99","212,199,858.08","203,988,031.07","229,652,159.74","207,535,295.60","205,022,201.69"
应付账款,"69,183,351.83","119,615,382.37","69,678,104.19","44,776,419.18","66,556,210.11","92,348,474.51","87,241,791.41","82,273,950.99","71,098,790.75","65,536,796.63","65,852,902.36","50,697,827.51","58,952,152.24","80,364,506.46","72,893,860.07","58,038,740.10","40,724,304.66","47,942,659.91","65,346,201.09","57,174,114.33","57,740,129.79","65,572,407.00","70,244,409.88","64,308,295.88","81,160,127.89","87,414,180.29","91,372,725.54","116,842,473.92","110,187,743.18","117,250,160.29","112,610,265.12","121,785,113.91","119,893,145.95","121,001,631.97","136,195,010.80","137,679,849.03","139,431,303.91","157,218,200.97","155,673,725.67","151,959,459.07","146,146,761.46","150,064,249.77","137,069,760.83"
预付款项,"63,029,377.13","51,141,513.99","51,677,814.69","33,493,412.44","48,932,036.38","41,139,797.67","33,140,554.68","18,650,062.29","19,124,103.61","19,304,138.91","19,796,022.84","25,379,365.07","28,790,492.95","36,692,257.64","25,543,763.73","21,607,745.04","25,839,189.66","23,446,535.10","26,789,843.92","34,235,286.88","44,999,194.38","41,606,050.16","38,213,266.17","32,484,747.83","34,839,115.19","37,076,796.80","32,087,525.59","20,521,697.45","18,217,744.30","19,406,298.62","20,703,709.45","19,858,377.41","18,246,691.13","23,612,213.98","23,614,443.98","7,360,773.14","12,109,232.79","14,094,918.56","8,845,981.51","9,674,570.01","14,345,658.55","9,919,595.67","9,277,068.88"
预收款项,"32,479,799.44","45,699,265.19","32,898,392.06","43,699,941.01","43,286,109.64","31,095,923.47","23,624,769.24","17,220,019.77","21,574,406.85","16,645,428.75","15,443,833.52","23,068,679.81","26,005,489.00","21,513,475.82","18,049,214.52","16,137,822.20","19,820,641.08","21,632,708.24","8,221,573.21","41,334,593.00","41,070,720.52","22,860,003.19","12,337,855.77","32,198,805.33","30,177,853.47","13,785,118.03","10,748,273.23","25,557,316.09","29,634,740.88","20,205,620.77","10,592,115.70","15,205,940.65","10,728,056.08","7,646,861.97","6,146,800.24","5,432,053.38","9,493,617.22","11,590,249.27","10,196,835.85","13,713,278.71","8,615,169.08","10,491,979.89","20,630,729.00"
其他应收款,"56,367,406.74","58,877,859.10","65,299,909.32","48,703,269.23","50,835,002.50","51,626,537.77","47,635,110.02","26,766,862.95","29,958,380.94","31,067,720.65","28,519,987.55","61,670,040.13","51,964,274.86","29,966,296.26","30,696,858.95","39,860,624.71","25,382,313.06","26,291,185.35","28,664,019.70","20,513,552.88","22,011,385.92","24,256,533.07","24,198,393.64","12,047,904.96","14,226,117.10","11,476,492.96","14,078,912.48","37,906,319.27","29,124,375.26","22,360,396.18","31,333,118.24","17,831,167.34","20,121,001.98","15,517,009.55","20,792,290.38","16,173,368.50","18,452,678.71","18,928,263.48","20,717,274.81","8,963,980.98","12,983,835.02","11,450,466.59","13,819,752.07"
应付职工薪酬,"10,212,996.74","11,616,472.65","9,215,757.02","3,889,297.67","3,778,735.22","4,681,968.70","4,656,568.06","4,743,822.41","4,751,194.31","5,445,676.13","5,789,172.68","5,815,428.04","5,714,106.55","6,558,184.13","2,832,190.13","2,403,622.72","3,650,664.39","3,890,545.28","4,558,244.13","6,065,521.36","6,138,500.08","6,480,995.30","8,325,716.59","7,879,153.28","6,838,329.41","8,096,216.66","6,759,645.31","10,020,877.79","7,064,829.49","8,203,946.16","8,276,374.12","10,871,929.04","9,277,275.22","9,426,953.40","10,163,343.97","13,248,464.81","10,478,462.89","11,274,575.79","9,067,543.41","11,215,519.31","8,461,294.46","10,437,082.97","9,317,632.83"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,554,389.59","8,074,242.19","7,587,383.92","6,430,030.38","4,210,529.99","2,121,279.37","2,803,144.39","3,039,393.37","3,590,754.33","2,891,690.98","3,569,928.32","3,493,679.33","2,572,782.80","-898,834.86","1,356,046.02","1,335,595.49","2,598,258.94","-5,741,287.23","-8,600,679.05","5,765,816.51","7,232,386.83","8,098,764.31","8,799,869.45","11,580,687.34","11,900,438.43","8,089,541.77","7,710,185.64","7,789,932.87","7,898,193.29","7,356,966.03","8,234,060.03","6,837,241.04","6,536,907.77","6,310,599.98","2,366,518.06","2,258,299.63","2,648,562.92","1,307,453.47","2,261,279.92","3,042,017.75","3,263,887.67","1,327,579.16","1,851,108.79"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"2,277,677.20","3,001,279.70","6,700,197.78","12,907,361.25","20,252,965.67","27,757,167.91","39,135,610.33","52,162,209.19","64,971,687.26","80,659,585.64","102,840,746.18","92,881,589.70","72,044,726.48","91,220,462.40","76,300,963.61","9,173,445.62","702,245.68","705,031.69","705,031.71","2,041,259.86","4,076,296.00","6,392,498.80","8,996,154.38",,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,"6,960,000.00","6,960,000.00","6,960,000.00","6,960,000.00","6,960,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"519,647.56","519,647.56","519,647.56","519,647.56","519,647.56","2,061,239.56","2,057,639.56","2,057,639.56","2,057,639.56","2,057,639.56","2,140,583.05","2,140,583.05","2,140,583.05","2,140,583.05","2,140,583.05","2,140,583.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05","598,991.05"
存货,"134,495,798.45","265,759,728.21","215,652,223.65","58,977,814.10","84,629,941.83","86,204,808.55","88,352,921.41","61,024,863.19","66,878,374.64","52,397,005.90","50,332,564.20","47,977,133.91","47,673,343.28","50,474,978.96","59,030,252.34","44,166,156.15","50,112,123.64","55,688,459.25","54,086,694.87","61,503,059.63","42,100,423.94","42,340,467.50","57,395,548.80","65,016,766.45","51,251,018.95","60,304,422.98","63,450,741.06","66,853,179.98","68,782,270.15","62,482,717.58","69,916,063.06","75,911,032.85","62,351,469.55","74,137,327.11","70,347,329.88","77,384,748.35","75,900,119.32","70,188,867.17","68,788,211.73","64,471,323.83","47,495,526.43","56,501,034.67","52,838,000.20"
