科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"43,586,748.66","71,982,208.49","40,010,162.71","64,824,204.23","80,717,516.76","84,724,391.03","88,278,920.79","58,745,220.17","129,499,573.39","102,922,940.80","99,319,943.95","168,512,910.55","136,237,422.30","163,049,265.40","273,912,104.44","162,879,339.07","144,345,675.10","1,283,665,689.69","1,430,608,774.58","1,401,203,907.18","1,369,546,724.72","1,392,457,217.20","1,307,580,604.09","1,294,843,247.26","1,278,864,928.09","1,167,203,526.22","1,047,349,065.43","1,046,898,452.59","1,109,258,596.49","1,767,528,260.81","1,413,721,022.36","1,106,291,242.30","1,207,922,638.33","1,022,369,764.24","927,798,575.25","1,007,237,580.26","1,446,821,063.88","1,400,556,505.62","1,410,726,899.13","1,410,793,382.58","1,374,329,455.12","1,484,635,699.50","1,490,200,145.12","1,453,240,638.71","1,344,886,076.15"
短期借款,"90,000,000.00","115,000,000.00","91,000,000.00","106,000,000.00","96,000,000.00","102,300,000.00","87,000,000.00","86,000,000.00","116,000,000.00","56,000,000.00","36,000,000.00","36,000,000.00","40,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","40,000,000.00","25,000,000.00","25,000,000.00","145,000,000.00","163,000,000.00","175,000,000.00","200,000,000.00","225,000,000.00","278,000,000.00","278,000,000.00","253,000,000.00","265,000,000.00","368,000,000.00","1,045,690,000.00","819,320,000.00","492,700,000.00","563,510,000.00","408,480,000.00","278,621,775.00","140,141,775.00","342,101,775.00","241,960,000.00","241,960,000.00","201,960,000.00","200,000,000.00","400,000,000.00","400,000,000.00","300,000,000.00","200,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"21,575,524.00","10,400,309.72","17,559,484.38","53,660,042.31","24,307,472.93","44,683,165.53","35,226,948.00","20,600,885.66","23,628,808.77","11,338,105.00","17,165,792.20","22,213,068.35","20,735,147.08","9,799,606.89","13,928,741.97","37,113,878.64","33,173,279.32","66,770,917.23","106,764,438.60","104,803,827.82","113,809,930.43","34,321,154.80","14,908,627.10","27,898,000.00","32,434,440.00","60,401,940.00","59,753,445.48","59,222,538.17","62,335,858.46","42,972,368.96","47,087,123.96","39,278,100.00","53,749,875.60","83,123,573.33","95,389,041.27","105,492,294.32","86,508,612.93","47,493,875.88","35,592,500.00","32,504,002.60","14,864,292.60","12,184,290.00","119,913,171.26","105,046,844.08","38,853,000.00"
应付票据,,,,"1,820,000.00","8,620,000.00","13,150,200.00","7,690,200.00","1,700,000.00","1,640,000.00","1,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"78,688,927.85","87,173,744.36","110,123,086.08","89,943,621.67","127,053,996.51","82,498,853.06","88,702,877.16","63,431,893.25","50,559,074.89","42,479,833.66","27,691,309.00","15,417,621.76","12,595,311.86","13,239,766.59","14,034,402.09","10,324,839.85","11,434,105.47","14,070,383.08","12,523,660.67","30,362,366.22","29,695,708.20","79,193,028.72","109,013,022.15","168,589,993.60","188,720,706.17","122,608,932.34","154,365,629.99","210,038,647.75","202,838,098.93","180,631,943.75","217,703,115.54","219,406,112.43","238,317,544.43","279,865,132.75","281,168,121.84","189,065,393.29","179,676,870.66","169,870,969.82","61,870,289.29","80,094,269.32","120,648,698.21","101,905,988.94","107,456,056.41","110,698,631.33","150,558,498.56"
应付账款,"72,685,355.80","68,991,297.35","87,303,576.82","69,128,436.96","73,622,177.23","67,902,949.00","62,284,501.89","61,661,196.85","57,550,846.58","70,908,282.11","66,214,793.00","48,986,290.58","69,987,193.96","52,762,264.78","56,039,849.38","48,346,030.97","50,629,117.44","56,704,850.61","40,097,211.58","71,345,910.08","54,482,687.20","46,872,823.13","53,342,121.47","55,140,997.37","56,878,092.57","47,497,539.50","48,161,913.99","68,156,397.64","52,465,259.68","52,410,333.32","42,829,433.01","46,304,821.53","36,882,561.21","39,195,767.35","32,042,149.65","34,651,245.07","32,922,155.89","29,891,337.65","28,583,706.37","27,407,462.65","24,066,662.41","23,474,967.50","19,712,816.68","27,503,055.47","22,966,976.49"
预付款项,"31,276,911.50","25,071,752.50","27,440,740.76","23,391,860.45","22,861,878.18","22,908,847.61","17,996,815.16","23,290,977.22","22,322,370.47","16,446,353.68","13,485,558.04","28,943,633.62","36,027,039.33","30,971,586.35","34,205,965.87","41,687,092.93","40,040,588.31","44,499,029.80","53,534,802.69","68,754,871.41","83,826,898.44","67,294,754.20","71,670,098.62","21,914,344.69","54,970,608.41","217,353,678.49","208,228,087.54","61,364,938.44","66,041,325.17","72,933,860.18","89,856,385.09","103,750,504.26","67,572,926.81","74,201,236.81","72,055,172.00","18,020,816.02","37,904,383.85","18,876,447.10","40,576,851.22","18,813,764.75","60,588,893.93","53,746,359.79","53,176,151.02","46,701,187.31","88,362,949.86"
预收款项,"3,156,108.04","1,058,564.37","6,114,135.22","24,891,064.48","17,251,930.19","12,814,728.92","8,635,777.72","1,785,892.16","783,928.48","18,089,039.26","14,099,404.44","4,821,998.18","15,299,992.37","8,942,892.55","36,202,936.04","19,148,317.07","16,708,237.61","7,178,215.27","9,412,196.22","7,123,145.14","33,564,943.26","6,889,508.47","12,269,898.77","3,806,897.55","10,682,504.09","55,076,190.12","22,180,396.85","5,716,137.68","4,344,045.17","10,300,334.00","432,871.66","2,989,644.64","8,728,871.26","11,670,917.02","13,411,597.70","31,965,682.34","20,242,033.88","21,808,775.83","5,281,543.83","13,193,488.14","4,129,682.14","22,021,416.64","42,109,659.50","4,005,400.20","49,033,335.63"
其他应收款,"27,278,403.42","19,621,159.75","20,164,256.63","16,240,337.19","24,627,268.26","23,230,478.00","23,039,366.37","25,047,120.91","23,659,875.17","25,079,761.26","20,423,770.84","27,200,170.80","29,005,038.65","35,440,634.89","32,401,037.75","35,133,508.12","40,905,375.20","33,613,172.62","35,093,189.08","35,125,801.61","35,363,295.25","37,993,529.95","38,391,399.94","59,456,442.33","59,803,431.58","60,931,442.24","60,771,248.40","32,700,246.13","31,890,996.83","24,047,737.09","23,835,845.68","21,886,453.84","23,347,673.39","25,500,709.35","27,845,554.20","46,901,976.05","32,492,197.99","35,603,778.47","32,842,943.12","30,706,641.67","31,826,689.87","33,618,409.01","38,109,764.63","29,044,081.31","29,784,180.25"
应付职工薪酬,"23,207,334.47","23,302,267.82","19,480,691.32","16,504,547.17","14,164,777.93","19,524,474.71","21,907,082.89","22,666,567.55","22,124,882.07","22,727,400.74","22,951,479.97","22,826,872.21","23,318,463.08","23,892,686.19","22,286,577.00","28,842,138.91","27,371,140.49","26,642,917.10","17,409,496.72","15,942,587.74","14,827,976.00","15,805,299.54","12,948,021.28","16,238,089.19","14,942,728.09","14,627,290.71","13,564,992.08","16,645,493.70","15,270,893.55","15,570,256.41","13,962,197.66","16,006,682.57","17,504,219.40","19,728,144.31","15,622,877.36","19,009,582.83","19,282,662.72","19,254,260.42","15,862,060.07","20,689,585.55","21,535,382.97","22,784,127.17","21,930,904.61","28,195,546.74","29,953,805.46"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,758,682.69","6,954,414.07","13,614,134.98","18,471,711.87","18,995,948.17","16,689,075.40","24,244,737.37","5,927,151.69","1,840,997.69","974,452.77","3,214,594.80","23,331,032.95","7,544,561.88","7,987,423.83","17,917,098.67","15,623,095.84","13,621,159.91","8,834,285.25","9,191,942.88","-89,226.72","-3,833,254.61","-2,944,245.13","-797,809.10","527,463.34","1,689,540.28","1,429,162.73","1,319,219.83","2,844,222.96","-8,995,479.70","-10,212,112.86","-6,987,427.96","36,637,701.61","41,013,190.38","51,966,470.41","58,258,930.43","62,367,740.95","58,063,794.63","57,211,207.42","46,342,735.55","58,748,510.55","45,807,994.55","46,843,673.75","66,482,771.33","76,463,622.60","53,979,637.58"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,450,796.60",,,"5,101,000.00","5,376,083.33","3,428,194.44","1,408,645.84","2,315,198.98","3,194,659.05",,"455,197.26","1,283,325.00","2,209,292.31","1,260,768.19","395,107.66","1,177,286.97","2,918,973.10","27,951.39"
应付利息,,,,"100,433.41",,"38,972.22",,,,,"-27,500.00",,,,,,,"1,479.17",,,,,,,,,,,,,,"2,674,717.55","3,464,830.72","413,791.22","269,360.14","101,241.56","246,260.09","142,200.00","142,151.50","177,657.39","118,651.50","236,151.50","236,151.52","195,833.34","117,500.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"200,000.00","200,000.00","200,000.00",,,,,,,,,,,"31,731,658.50",,,,,,,,,,,,,,,,,,,,,,,,
存货,"64,103,319.25","85,377,374.44","96,014,757.45","91,970,798.57","75,551,038.13","92,403,251.81","93,945,383.33","104,478,266.19","93,979,267.38","107,280,727.63","111,090,463.69","106,079,425.28","131,253,520.90","136,501,574.08","139,027,728.69","143,576,032.68","128,636,735.12","123,413,172.18","142,095,648.97","212,569,805.24","222,816,360.93","201,030,505.79","187,659,938.01","141,806,950.38","156,515,044.33","153,359,143.84","207,515,553.50","218,575,130.26","224,376,876.83","247,077,922.48","248,927,334.12","196,704,313.08","168,676,912.76","164,272,748.68","130,066,227.49","104,565,734.96","87,956,532.21","99,571,276.16","100,434,642.30","88,037,695.28","110,510,393.93","121,937,332.69","108,195,943.09","190,558,103.34","200,974,012.17"
其他应付款,"20,056,683.49","30,232,322.57","26,399,530.88","41,669,046.82","73,263,052.35","28,011,030.44","26,663,656.48","35,283,440.62","59,082,080.87","59,179,599.21","59,336,514.31","116,585,769.48","115,924,174.26","69,098,667.15","69,209,826.84","81,787,280.04","74,439,561.01","75,587,904.12","73,593,069.36","83,795,114.48","78,884,459.08","73,831,938.09","66,683,983.23","56,205,183.19","39,152,424.79","43,147,584.58","39,807,468.12","47,485,793.40","55,054,004.33","47,629,425.53","44,895,319.94","27,032,509.15","28,933,285.43","34,713,521.79","35,597,128.63","40,525,518.90","41,510,474.96","40,264,648.02","41,178,395.38","38,507,082.17","42,824,945.72","24,303,548.15","20,535,078.77","24,194,965.10","27,595,334.95"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"19,440,000.00","29,440,000.00","19,460,000.00","19,460,000.00","9,460,000.00",,,,,,"105,000,000.00","105,000,000.00",,,,,,,,,,,"10,000,000.00","8,000,000.00","8,000,000.00",,"45,000,000.00","42,000,000.00","42,000,000.00",,,,,,,,,,,,,,,
其他流动资产,"512,198.72",,,,,,,,,,,,,,,,,,,,,,"22,000,000.00","3,650,324.74","2,783,248.67","57,901,148.67","60,482,103.05","55,255,402.71","55,000,000.00","50,000,000.00","50,000,000.00","421,284.53","421,284.53","255,402.71","255,402.71","255,402.71","255,402.71","233,159.15","80,233,159.15","82,152,075.21","2,152,075.21","102,152,075.21","101,828,233.31","21,224,302.99","22,310,863.24"
其他流动负债,"2,683,689.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"267,022,033.40","299,626,549.26","311,312,488.01","340,030,864.42","355,119,170.77","350,448,987.04","347,190,310.81","295,594,363.40","343,648,970.07","305,547,722.03","289,176,837.72","368,366,830.36","365,853,480.12","389,002,434.20","507,509,980.81","430,714,691.29","398,535,758.52","1,566,032,364.60","1,780,620,514.59","1,852,820,579.48","1,855,058,917.97","1,812,290,190.66","1,751,223,689.91","1,718,159,303.00","1,774,092,407.25","1,839,759,811.80","1,798,465,133.39","1,687,506,152.65","1,751,741,752.71","2,385,192,093.27","2,096,231,826.75","1,693,114,093.77","1,763,437,050.29","1,650,997,213.71","1,536,893,293.74","1,474,733,856.66","1,871,615,064.23","1,772,661,209.46","1,763,560,609.21","1,745,311,123.72","1,716,181,267.06","1,910,575,262.80","2,020,056,751.81","1,959,432,762.17","1,875,757,531.62"
流动负债合计,"219,547,854.00","264,978,866.18","273,352,069.22","298,045,240.71","321,377,885.87","269,891,430.69","238,425,956.35","215,224,248.87","259,222,735.69","229,478,774.09","201,789,286.52","357,551,963.40","377,074,385.55","242,683,934.50","281,656,287.93","273,746,862.83","222,769,216.46","199,949,651.52","174,703,916.76","323,117,530.72","372,658,469.43","315,455,324.10","344,446,215.65","366,918,630.64","409,345,289.82","447,777,767.64","378,033,990.87","450,848,045.38","528,138,723.03","1,203,388,236.40","914,452,394.31","624,346,077.05","700,036,958.40","566,168,612.10","433,823,818.91","328,762,786.65","514,369,157.17","410,532,429.34","379,350,592.70","360,683,786.45","338,483,319.29","539,663,884.71","571,007,382.41","460,558,423.45","383,646,590.11"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,872,163.16","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00","100,142,000.00"
长期借款,"163,900,000.00","144,460,000.00","134,460,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,"55,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00",,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,"759,725.88","1,355,528.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"79,481,687.43","74,893,484.08","78,520,606.86","80,085,210.36","79,401,643.03","73,737,981.80","74,427,390.70","71,148,602.55","73,608,705.94","69,288,840.56","72,190,736.49","67,954,766.78","51,466,365.12","67,488,293.96","67,214,918.96","79,716,980.52","67,629,609.46","67,194,983.01","66,822,877.09","77,678,064.84","77,343,689.82","76,531,566.65","175,853,682.12","148,162,610.24","141,909,070.42","140,946,275.65","140,113,412.50","141,895,213.12","140,967,801.59","140,233,212.71","17,077,246.16","19,768,711.39","18,700,742.27","17,813,616.96","16,871,102.79","16,958,727.11","16,401,622.20","15,474,974.10","15,955,032.61","16,832,311.58","16,054,035.38","15,931,021.84","15,629,802.55","11,630,370.95","10,765,763.74"
专项应付款,"40,150,000.00","40,150,000.00","40,150,000.00","40,150,000.00","40,150,000.00","40,150,000.00","40,150,000.00","40,150,000.00","60,570,000.00","60,570,000.00","60,570,000.00","30,150,000.00","30,150,000.00","30,150,000.00","30,150,000.00","30,150,000.00","30,150,000.00","30,150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","350,000.00","150,000.00","150,000.00","142,495.70","192,495.70","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00"
投资性房地产,"8,948,295.77","9,574,214.43","9,196,581.38","9,352,269.64","9,268,839.52","9,185,409.40","9,101,979.28","9,018,549.16","8,935,119.04","8,851,688.92","8,768,258.80","12,256,103.48","12,172,673.36","12,022,766.77","11,906,068.42","11,789,370.07","11,672,671.72","11,555,973.37","11,439,275.02","11,322,576.67","11,719,878.32","11,603,179.97","16,307,007.21","24,107,365.75","23,966,187.95","23,654,633.87","23,428,286.60","23,201,885.33","22,975,538.04","22,777,593.05","22,579,648.06","22,296,496.27","19,703,482.45","19,500,885.22","19,298,287.98","19,095,690.76","18,893,093.52","18,690,496.30","18,487,899.06","18,285,355.84","18,082,704.60","17,883,701.97","17,681,088.50","17,475,621.64","17,272,315.58"
