科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"240,563,834.41","480,118,264.75","748,837,116.41","998,446,560.55","225,375,119.05","481,767,387.55","752,461,034.35","1,030,160,397.02","240,232,792.04","543,430,567.30","860,992,076.82","1,391,483,514.40","489,777,903.57","1,025,361,349.38","1,622,035,127.99","2,207,059,191.18","549,679,836.32","1,188,975,169.90","2,086,161,359.50","2,891,723,137.78","821,569,878.43","1,519,956,051.91","2,294,678,086.50","3,026,304,904.90","770,993,398.86","1,490,679,488.08","2,346,870,402.55","3,169,272,156.49","809,027,381.29","1,589,596,892.42","2,453,333,111.37","3,265,796,281.42","765,144,723.33","1,590,782,202.05","2,571,389,867.24","3,686,440,969.35","1,005,901,037.77","2,007,262,720.56","3,088,164,832.86","4,137,701,400.62","1,031,754,997.80","2,095,634,807.44","3,437,312,115.22","4,576,210,526.10","1,605,048,297.68","2,843,254,966.38","4,293,339,050.30","5,677,577,695.35","1,222,186,654.54"
取得子公司及其他营业单位支付的现金净额,"451,089,469.22","451,089,469.22","451,089,469.22","469,548,672.49",,,"30,000,000.00","37,500,000.00","45,000,000.00","95,000,000.00","970,044,937.14","1,068,031,569.11",,,,"89,600,000.00",,"4,900,000.00","4,900,000.00","6,570,000.00",,,,,,,,"16,250,000.00",,,"29,400,000.00","29,400,000.00",,"524,300,000.00","524,300,000.00","1,285,601,947.38","88,640,000.00","1,998,260,000.00","1,998,260,000.00","1,998,260,000.00","1,270,000,000.00","5,522,885,548.12","5,585,625,548.12","7,056,775,548.12",,,"57,500,000.00","57,500,000.00","32,500,000.00"
收到的税费返还,,,,,,,,,,,,,,,,,,,"17,398,563.48","17,398,563.48",,,,,,,,,,,,,,"122,411.45","122,411.45","122,411.45",,"64,832.36","68,227.54","68,227.54",,,,,,"3,313,281.58","3,313,281.58","3,313,281.58",
支付其他与投资活动有关的现金,"60,277,669.60","1,246,230.00","78,214,870.98","88,069,924.86","45,009,075.00","34,733,574.70","56,749,520.69","47,412,709.45","14,351,897.93","14,871,410.22","14,948,780.45","3,532,518.26","33,669,741.82","21,568,106.88","23,411,953.37","39,175,250.24",,"4,814,735.95","5,489,108.33","4,102,820.00","6,262,382.68","8,203,865.19","8,227,632.68","6,792,022.37","1,463,190.73","4,075,503.81","4,996,035.97","5,176,756.94","1,550,160.00","200,000.00","2,400,000.00","2,400,000.00","6,179,073.80","6,179,073.80","6,179,073.80","2,324,780.00","1,300,020.00","2,351,300,000.00","3,651,300,000.00","5,356,300,000.00","956,000,000.00","1,406,000,000.00","1,395,000,000.00","1,406,000,000.00","300,000,000.00","300,230,652.81","650,205,246.71","1,258,222,104.60","100,001,387.05"
收到其他与经营活动有关的现金,"43,984,136.63","70,167,276.21","76,942,689.94","113,302,344.56","54,050,275.40","66,401,155.89","102,973,379.69","429,349,191.63","45,472,050.40","957,526,688.79","974,411,840.57","1,553,439,466.59","47,793,235.43","62,740,473.96","73,834,250.51","108,473,440.00","2,461,431.73","16,371,986.31","28,251,677.74","44,187,422.64","4,084,727.64","346,260,115.31","349,996,174.36","265,059,514.15","620,616.51","39,912,215.60","164,637,142.60","252,180,721.39","218,208,730.59","184,332,133.95","222,205,019.78","244,269,942.55","26,874,267.74","111,524,716.86","114,775,387.51","297,963,315.24","46,823,960.12","62,100,025.90","72,766,100.92","129,095,298.18","7,960,977.46","32,224,218.20","92,722,876.05","119,788,593.88","9,852,717.33","18,671,852.17","35,021,137.13","102,414,183.79","945,081,843.51"
投资活动现金流出小计,"982,870,848.08","1,651,174,634.32","2,730,734,160.32","3,931,001,295.57","896,846,815.71","1,482,713,612.90","2,150,710,725.95","2,782,178,057.09","337,746,851.76","574,483,704.85","1,819,891,889.17","2,100,539,432.94","388,226,549.83","553,302,929.23","748,581,496.16","1,084,078,866.83","293,248,344.98","482,402,706.89","710,391,309.47","883,671,858.45","219,357,161.70","314,486,220.78","443,489,861.74","552,273,181.07","256,590,790.52","394,873,638.45","523,157,851.54","631,996,137.00","148,128,651.83","194,051,499.75","276,462,056.20","344,702,589.45","42,298,498.57","597,426,075.78","615,677,787.21","1,416,281,183.04","267,564,329.83","4,425,381,230.59","5,739,844,021.76","7,736,650,574.03","2,265,509,740.93","7,177,012,926.47","7,428,138,097.54","9,396,915,049.39","396,018,554.89","747,441,806.43","1,379,039,968.98","2,425,274,408.17","399,170,721.87"
经营活动现金流入小计,"284,547,971.04","550,285,540.96","825,779,806.35","1,111,748,905.11","279,425,394.45","548,168,543.44","855,434,414.04","1,459,509,588.65","285,704,842.44","1,500,957,256.09","1,835,403,917.39","2,944,922,980.99","537,571,139.00","1,088,101,823.34","1,695,869,378.50","2,315,532,631.18","552,141,268.05","1,205,347,156.21","2,131,811,600.72","2,953,309,123.90","825,654,606.07","1,866,216,167.22","2,644,674,260.86","3,291,364,419.05","771,614,015.37","1,530,591,703.68","2,511,507,545.15","3,421,452,877.88","1,027,236,111.88","1,773,929,026.37","2,675,538,131.15","3,510,066,223.97","792,018,991.07","1,702,429,330.36","2,686,287,666.20","3,984,526,696.04","1,052,724,997.89","2,069,427,578.82","3,160,999,161.32","4,266,864,926.34","1,039,715,975.26","2,127,859,025.64","3,530,034,991.27","4,695,999,119.98","1,614,901,015.01","2,865,240,100.13","4,331,673,469.01","5,783,305,160.72","2,167,268,498.05"
投资活动产生的现金流量净额,"-840,842,032.12","-1,429,645,994.76","-2,347,473,946.63","-3,456,617,991.14","-772,403,865.71","-1,286,099,948.38","-1,863,799,116.99","-2,378,181,857.51","-205,886,455.04","-417,594,512.12","-1,599,578,610.02","-1,850,315,727.90","-330,258,580.89","-456,616,559.56","-600,419,281.14","-836,347,457.26","-268,894,271.05","-177,512,517.83","-590,069,727.97","-740,857,304.15","-193,412,265.69","-257,613,153.82","-354,125,632.89","-428,055,620.51","-236,133,862.67","-352,875,838.09","-440,944,917.35","-505,054,804.05","-133,394,876.92","605,181,176.20","554,105,347.92","494,867,605.15","-19,766,726.47","-495,024,620.03","1,542,611,307.50","583,622,933.78","-204,640,247.43","-2,729,284,350.49","-2,473,909,714.93","-2,529,509,353.18","-1,377,795,215.56","-5,059,120,743.83","-5,117,299,419.72","-6,991,110,349.70","-371,472,328.26","-333,723,927.72","-507,455,013.49","957,939,496.55","450,290,177.50"
购买商品、接受劳务支付的现金,"13,025,134.70","29,551,998.34","44,465,778.36","66,661,970.45","23,197,642.59","44,901,180.50","74,663,550.89","111,289,783.82","24,464,366.59","51,904,334.56","87,118,792.56","123,722,606.15","47,752,568.84","83,990,805.64","126,091,378.89","206,120,622.27","49,320,060.32","154,261,587.94","376,624,185.97","514,918,258.92","130,276,609.95","246,529,932.65","358,322,643.65","572,343,917.76","164,374,886.11","264,586,054.05","369,346,812.41","492,275,280.46","145,266,094.55","252,388,576.28","374,091,054.97","471,920,370.87","118,123,096.09","188,945,456.56","310,700,777.45","491,054,483.66","120,732,474.79","228,075,940.92","359,602,737.27","494,351,383.18","120,176,100.27","199,638,747.98","291,428,178.45","406,315,481.80","145,282,789.33","247,721,377.20","401,882,169.05","575,402,355.62","91,447,888.65"
吸收投资收到的现金,,,"787,789,876.06",,,,,,,,,"930,412.98",,,"2,244,774,713.67","33,082,000.00","63,401,135.84","63,400,992.64","63,400,992.64","122,562,335.84","52,735,990.13","52,735,990.13","142,735,990.13","142,735,990.13",,,,,"60,265,952.56","60,265,952.56","60,265,952.56","60,265,952.56",,,,,,,,,,,,,,,,"4,000,000.00",
