科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
筹资活动现金流入小计,,"20,000,000.00","44,500,000.00",,"570,500,000.00","570,500,000.00",,,,,,,,,,,,,,,,,,"2,011,827.87","2,000,000.00","2,000,000.00",,"50,000,000.00","50,000,000.00","48,200,000.00",,
经营活动现金流出小计,"125,752,220.61","101,309,162.57","148,979,385.90","79,794,797.83","151,615,789.51","172,271,189.92","38,182,054.73","72,690,615.92","102,129,143.16","152,073,763.83","32,931,370.36","71,820,818.10","106,062,130.15","135,511,567.21","32,957,411.29","56,416,650.51","98,849,902.70","143,973,013.38","28,733,931.54","58,997,139.46","87,729,122.70","117,855,030.90","32,831,655.91","52,844,807.03","71,737,465.45","86,834,988.56","29,592,906.87","77,267,992.29","139,323,554.11","174,643,971.72","46,861,184.24","130,369,015.03"
偿还债务支付的现金,,,"64,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"80,073,444.49","54,801,043.67","102,593,716.94","53,381,598.50","54,676,801.91","65,049,048.60","40,663,263.49","46,265,115.83","69,646,993.18","99,822,082.19","16,130,392.13","33,676,469.21","48,699,626.00","66,295,456.21","17,355,997.97","28,472,847.93","41,480,355.26","68,983,536.00","15,452,138.14","23,831,818.81","38,361,602.29","18,065,545.91","-2,725,547.12","1,207,358.92","12,850,175.94","-7,886,306.87","11,039,689.06","6,967,671.65","30,494,398.33","31,820,216.57","2,096,320.58","13,920,199.89"
分配股利、利润或偿还利息支付的现金,"6,134,115.07","5,582,484.55","11,673,943.84","5,036,398.83","5,036,398.83","5,036,398.83","3,750,000.00","15,000,000.00","15,400,000.00","15,400,000.00",,"7,900,000.00","7,900,000.00","7,900,000.00",,"6,400,000.00","6,400,000.00","6,400,000.00",,"13,900,000.00","13,900,000.00","13,900,000.00",,"13,700,000.00","13,700,000.00","13,700,000.00",,"3,010,671.55","3,010,671.55","3,010,671.55","960,000.00","1,200,000.00"
收回投资收到的现金,"457,395.00",,"620,863.60",,,,,,,,,,,,,,,,,,,,,"148,000,000.00","148,000,000.00","148,000,000.00",,,,,,"70,000,000.00"
支付其他与筹资活动有关的现金,,,,,"414,354.52","6,508,754.15",,,,,,,,,,,,,,,,,,,,,,"1,800,000.00","1,800,000.00",,,
取得投资收益收到的现金,"208,085.80","16,695.70","7,931.83",,,,,,,,,,,,,,,,,,,"15,452,743.21",,"9,143,068.50","14,097,206.33","18,681,495.77",,"8,088,038.07","11,530,343.48","13,817,217.77","3,645,589.04","12,039,639.01"
筹资活动现金流出小计,"6,134,115.07","5,582,484.55","76,173,943.84","5,036,398.83","5,450,753.35","11,545,152.98","3,750,000.00","15,000,000.00","15,400,000.00","15,400,000.00",,"7,900,000.00","7,900,000.00","7,900,000.00",,"6,400,000.00","6,400,000.00","6,400,000.00",,"13,900,000.00","13,900,000.00","13,900,000.00",,"13,700,000.00","13,700,000.00","13,700,000.00",,"4,810,671.55","4,810,671.55","3,010,671.55","960,000.00","1,200,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"45,000.00","288,000.00",,,"59,200.00",,,,,,"11,000.00","11,000.00","14,923.07",,,"5,000.00","45,000.00",,"30,000.00","30,000.00","29,417.48",,,,"170,345.00","35,000.00","35,000.00","35,000.00","55,000.00","5,400.00","5,400.00"
筹资活动产生的现金流量净额,"-6,134,115.07","14,417,515.45","-31,673,943.84","-5,036,398.83","565,049,246.65","558,954,847.02","-3,750,000.00","-15,000,000.00","-15,400,000.00","-15,400,000.00",,"-7,900,000.00","-7,900,000.00","-7,900,000.00",,"-6,400,000.00","-6,400,000.00","-6,400,000.00",,"-13,900,000.00","-13,900,000.00","-13,900,000.00",,"-11,688,172.13","-11,700,000.00","-11,700,000.00",,"45,189,328.45","45,189,328.45","45,189,328.45","-960,000.00","-1,200,000.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,"2,727,767.73",,,,,,,,"-111,926.17",,
四、汇率变动对现金的影响,"241,106.50","505,957.47","-3,977,560.07","-1,161,607.29","-1,161,607.29","-1,858,247.45",,"-437,290.64","-437,290.64","1,985,379.18",,"-2,783,939.48","-2,783,939.48","-2,486,827.62",,"1,677,925.53","1,863,947.27","-1,606,046.40",,"-563,960.02","-563,960.02","8,522,491.65",,"2,220,344.64","2,220,344.64","8,192,505.72",,"-1,917,331.03","-2,174,885.60","-2,377,384.13",,"341,507.48"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"665,480.80","61,695.70","916,795.43",,,"59,200.00",,,,,,"11,000.00","11,000.00","14,923.07",,,"5,000.00","45,000.00",,"30,000.00","30,000.00","18,209,928.42",,"157,143,068.50","162,097,206.33","166,851,840.77","35,000.00","8,123,038.07","11,565,343.48","13,760,291.60","3,650,989.04","82,045,039.01"
五、现金及现金等价物净增加额,"44,724,799.63","46,666,777.17","-17,327,257.19","27,686,556.65","593,227,824.37","588,594,349.36","17,299,920.35","7,151,775.27","26,352,456.72","59,103,138.73","15,187,736.81","21,862,679.73","36,562,040.52","53,937,609.61","16,997,341.81","22,561,494.93","35,491,172.32","58,940,698.72","15,313,934.02","9,123,617.71","23,248,352.25","-118,039,248.60","-2,925,364.12","128,563,042.93","63,131,239.91","147,836,650.26","-71,883,231.16","-170,897,915.79","-147,283,219.27","-215,494,679.70","4,331,029.68","49,766,866.44"
购建固定资产、无形资产和其他长期资产支付的现金,"29,663,722.09","23,119,435.12","84,386,265.65","19,497,035.73","25,336,616.90","33,610,498.81","329,302.10","4,231,926.88","4,490,530.28","4,502,907.68","942,655.32","1,140,850.00","1,464,646.00","1,985,942.05","358,656.16","1,189,278.53","1,458,130.21","2,081,790.88","138,204.12","274,241.08","679,290.02","937,214.58","199,817.00","319,557.00","2,336,487.00","7,621,389.36","9,400.00","56,194.00","3,052,975.00","1,692,703.26","456,279.94","339,879.94"
期初现金及现金等价物余额,"13,408,832.75","58,133,632.38","104,800,409.55","87,473,152.36","87,473,152.36","87,473,152.36","679,867,501.72","679,867,501.72","679,867,501.72","676,067,501.72","735,170,640.45","735,170,640.45","735,170,640.45","735,170,640.45","789,108,250.06","789,108,250.06","789,108,250.06","789,108,250.06","848,048,948.78","848,048,948.78","848,048,948.78","848,048,948.78","878,009,700.18","730,009,700.18","730,009,700.18","730,009,700.18","881,265,932.84","877,846,350.44","877,846,350.44","877,846,350.44","732,351,670.74","662,351,670.74"
投资支付的现金,"457,395.00",,,,,,"19,284,041.04",,"22,966,715.54","22,801,414.96",,,,,,,,,,,,"148,000,000.00",,"20,000,000.00","100,000,000.00",,"82,948,520.22",,,,,"45,000,000.00"
期末现金及现金等价物余额,"58,133,632.38","104,800,409.55","87,473,152.36","115,159,709.01","680,700,976.73","676,067,501.72","697,167,422.07","687,019,996.99","706,219,958.44","735,170,640.45","750,358,377.26","757,033,320.18","771,732,680.97","789,108,250.06","806,105,591.87","811,669,744.99","824,599,422.38","848,048,948.78","863,362,882.80","857,172,566.49","871,297,301.03","730,009,700.18","875,084,336.06","858,572,743.11","793,140,940.09","877,846,350.44","809,382,701.68","706,948,434.65","730,563,131.17","662,351,670.74","736,682,700.42","712,118,537.18"
