科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"182,363,086.33","449,124,154.97","791,232,413.25","1,071,362,840.61","262,700,053.48","600,668,220.05","932,097,814.21","1,216,328,899.30","208,783,986.46","476,541,856.25","700,222,933.23","850,452,642.31","289,163,399.07","571,506,119.36","889,858,340.10","1,154,345,878.57","347,701,911.85","680,651,428.95","1,010,382,062.87","1,356,557,613.46","297,875,655.20","701,735,373.40","985,636,230.44","1,190,842,919.91","256,845,487.13","587,558,022.06","916,171,315.53","1,101,435,753.26","291,456,748.32","595,399,711.98","903,987,894.88","1,422,140,699.10","662,868,619.12","1,297,024,849.81","1,973,589,121.58","2,696,623,643.20","599,847,311.87","1,345,269,654.72","1,981,229,150.48","1,730,025,720.02","584,696,155.69","777,082,485.41","1,204,079,333.83","1,673,372,536.89","451,980,618.80","888,219,633.01"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,"2,450,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"10,326,434.05","13,681,334.46","18,299,000.91","26,839,441.27","10,375,435.56","21,942,030.18","27,659,025.80","41,342,853.70","9,862,427.43","16,238,846.75","30,506,722.62","38,138,860.86","8,782,832.09","22,027,927.65","34,176,347.53","46,990,347.10","13,040,835.30","28,793,833.65","44,348,033.64","59,488,592.47","13,343,821.87","25,444,246.18","40,376,853.29","50,288,142.48","13,142,333.26","26,131,774.22","48,928,964.66","56,422,349.46","14,562,465.21","34,518,279.32","51,398,996.77","66,935,853.99","17,468,795.19","29,574,741.21","45,770,613.66","77,844,147.63","24,645,710.35","34,209,255.45","40,496,122.93","57,033,368.71","15,271,826.63","32,374,476.55","50,250,369.27","66,203,547.35","10,230,625.55","26,098,828.98"
支付其他与投资活动有关的现金,,"4,471,322.00","4,471,322.00",,,,,,,"56,100.00","56,100.00",,,,,,,,,,,,,,,,,,,,"21,180,000.00","226,126,694.66",,"250,000,000.00","250,000,000.00","250,000,000.00",,,,"21,000,000.00",,"560,000,000.00","1,090,000,000.00","1,094,000,000.00","400,000,000.00","554,000,000.00"
收到其他与经营活动有关的现金,"26,922,379.66","44,853,322.18","46,222,321.87","60,807,831.32","12,334,377.09","23,733,226.66","30,138,466.98","41,122,293.08","25,384,303.00","43,829,744.96","116,822,869.24","136,633,455.99","13,138,232.06","33,175,209.91","52,395,726.82","64,255,915.90","18,669,537.96","36,446,240.53","59,172,271.89","111,796,415.99","24,725,699.69","59,156,791.56","111,595,957.18","98,101,441.34","48,408,668.96","137,890,354.50","132,602,006.41","139,943,555.77","14,629,931.51","24,481,631.79","27,284,148.30","148,661,590.02","33,025,260.34","77,846,795.74","115,262,036.02","112,800,384.35","18,278,132.41","44,316,406.06","113,252,563.04","90,159,701.28","75,117,841.59","93,042,513.05","100,289,178.65","178,135,118.45","331,833,249.37","703,670,431.81"
投资活动现金流出小计,"28,739,447.49","37,865,488.92","72,715,206.50","113,107,157.75","33,246,345.14","59,201,097.11","76,333,216.48","90,404,889.02","17,595,127.15","28,232,998.84","40,678,743.45","53,598,930.01","23,524,150.70","53,359,382.40","79,058,657.85","146,506,065.13","64,300,357.63","95,477,782.57","136,985,344.34","219,974,771.02","49,208,505.36","151,606,106.90","275,701,909.18","426,785,843.32","69,426,213.75","159,699,119.38","228,097,919.12","283,789,536.34","46,586,628.52","84,075,596.63","126,377,002.44","395,187,499.61","213,216,336.97","379,506,024.68","449,605,159.17","546,355,718.49","158,545,019.48","237,969,149.97","324,492,141.10","293,895,132.27","60,092,331.79","673,102,355.49","1,218,233,091.26","1,252,993,088.52","441,705,891.07","632,918,535.91"
经营活动现金流入小计,"219,611,900.04","507,658,811.61","855,753,736.03","1,159,010,113.20","285,409,866.13","646,343,476.89","989,895,306.99","1,298,794,046.08","244,030,716.89","536,610,447.96","847,552,525.09","1,025,224,959.16","311,084,463.22","626,709,256.92","976,430,414.45","1,265,592,141.57","379,412,285.11","745,891,503.13","1,113,902,368.40","1,527,842,621.92","335,945,176.76","786,336,411.14","1,137,609,040.91","1,339,232,503.73","318,396,489.35","751,580,150.78","1,097,702,286.60","1,297,801,658.49","320,649,145.04","654,399,623.09","982,671,039.95","1,637,738,143.11","713,362,674.65","1,404,446,386.76","2,134,621,771.26","2,887,268,175.18","642,771,154.63","1,423,795,316.23","2,134,977,836.45","1,877,218,790.01","675,085,823.91","902,499,475.01","1,354,618,881.75","1,917,711,202.69","794,044,493.72","1,617,988,893.80"
投资活动产生的现金流量净额,"-28,251,280.30","-35,881,163.50","-70,625,881.08","-111,054,071.05","-33,206,417.14","-58,661,169.11","-75,593,966.48","-89,605,039.02","-17,296,171.15","-27,804,992.84","-40,209,957.10","-52,674,482.95","-23,087,505.70","-52,628,899.40","-78,275,534.85","-145,357,568.14","-64,280,357.63","-95,396,194.04","-134,877,695.91","-213,893,024.74","-49,176,827.36","-151,456,323.90","-275,547,626.18","-396,900,832.62","-69,224,813.75","-153,093,254.15","-197,511,816.20","-239,662,177.26","-46,086,628.52","-104,100,355.79","-141,846,181.60","-10,350,486.08","-142,899,821.35","-176,819,996.12","-196,360,123.94","-290,853,850.00","-157,633,019.48","-231,787,744.97","-318,279,908.10","-216,705,614.91","-5,623,744.03","-602,340,922.25","-647,292,818.78","27,535,187.29","8,294,108.93","-182,903,535.91"
购买商品、接受劳务支付的现金,"176,411,314.30","438,972,141.81","715,290,177.39","936,096,116.64","263,251,505.53","563,508,109.13","848,661,281.38","1,075,282,390.07","155,129,056.11","360,145,889.44","590,238,501.36","693,113,915.77","196,928,572.84","450,017,792.61","636,761,317.99","835,124,041.39","264,584,048.36","508,244,548.59","826,230,226.15","1,103,675,445.44","216,328,365.06","532,726,950.38","799,575,934.13","802,722,666.07","245,675,457.66","476,809,297.87","732,274,694.77","910,834,722.52","231,480,682.49","423,367,625.62","628,953,549.51","976,306,613.68","445,286,278.62","846,462,302.45","1,292,335,067.68","1,634,242,338.26","280,045,591.74","696,277,542.96","995,539,766.57","447,497,449.26","337,469,548.66","292,915,113.47","440,400,089.32","716,571,913.56","290,382,586.70","595,433,658.97"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,"10,022,250.00","15,319,625.00",,,"7,911,075.00","8,407,470.10",,,,"557,032.84","26,000,000.00","26,000,000.00","26,000,000.00","624,384,835.18","156,307,500.00","156,217,500.00","156,217,500.00","173,467,500.00",,"17,759,625.60","1,034,629,062.04","1,032,673,606.71",,,,,,
