科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"339,519,489.42","492,079,278.49","438,722,639.01","505,412,877.01",,"1,798,990,556.39","1,770,952,128.45","812,849,821.32","536,425,263.74","969,370,072.41","1,116,320,645.27","673,737,512.06","522,587,229.15","905,579,018.12","874,019,108.75","1,076,999,772.30","706,887,503.80","932,093,583.58","1,096,633,197.16","651,604,738.93"
短期借款,"544,530,000.00","587,000,000.00","554,833,940.00","513,000,000.00",,"553,000,000.00","423,000,000.00",,"130,000,000.00","203,000,000.00","199,000,000.00","195,000,000.00","210,000,000.00","330,000,000.00","333,400,000.00","265,000,000.00","265,000,000.00","100,000,000.00","130,000,000.00","180,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,
应收票据,"10,468,374.11","12,284,802.00","10,512,882.46","6,400,259.94",,"78,253,104.97","31,707,380.72","85,821,012.86","49,416,096.64","127,421,859.82","27,283,468.44","123,762,613.77","33,067,839.68","151,804,241.93","61,306,649.91","111,649,866.67","43,482,070.38","169,628,599.44","146,651,657.63","108,474,043.08"
应付票据,"6,493,975.01","74,194,915.61","33,333,605.04","65,899,705.78",,"73,368,080.41","44,728,795.35","28,274,972.32","55,106,890.88","51,812,922.94","24,752,143.95","29,352,951.42","31,157,889.55","17,179,555.76","15,140,671.37","26,459,888.13","30,339,278.43","29,318,717.69","28,279,367.10","17,903,841.30"
应收账款,"56,255,804.14","115,442,852.09","187,246,712.48","147,545,609.61",,"226,581,305.50","207,426,920.21","196,624,789.44","292,170,994.42","324,699,455.38","320,727,013.37","310,691,332.13","334,464,748.25","361,488,988.90","403,202,698.08","418,589,634.66","440,772,626.10","317,100,927.87","263,394,052.24","402,652,546.54"
应付账款,"140,208,223.82","131,498,231.26","187,318,347.39","178,408,749.83",,"162,596,792.68","169,583,792.69","176,693,254.60","233,679,929.76","275,755,742.38","335,744,279.21","317,637,744.46","226,915,044.95","334,255,885.26","351,865,461.93","406,500,730.45","310,100,527.87","368,499,801.16","393,603,855.03","323,097,613.85"
预付款项,"71,204,777.57","37,028,349.61","55,645,653.15","56,515,710.20",,"40,942,583.78","98,852,180.60","74,058,793.67","47,009,327.26","54,131,549.35","71,357,299.97","80,410,232.70","71,544,325.74","97,739,133.00","121,853,437.99","133,181,105.74","108,151,880.78","58,872,318.67","76,084,281.79","61,354,587.51"
预收款项,"76,371.21","937,251.68","2,670,387.17","7,555,969.93",,"10,000,480.67","28,164,586.88","31,705,464.43","9,986,849.45","66,126,334.97","67,359,007.68","135,554,847.91","73,482,939.90","70,534,018.71","67,251,180.72","61,975,315.88","39,532,004.08","120,637,137.81","119,865,153.31","125,332,409.42"
其他应收款,"43,323,104.02","42,762,100.21","36,782,935.15","61,849,142.16",,"59,190,678.68","66,223,961.81","63,614,021.30","78,505,768.22","43,612,091.66","54,267,549.62","52,696,979.37","74,056,749.91","61,141,309.54","78,619,434.12","77,556,584.90","78,584,007.56","71,640,929.26","90,506,752.77","68,742,435.88"
应付职工薪酬,"7,661,314.57","11,801,191.37","9,196,903.75","5,932,914.74",,"15,348,707.03","6,327,621.46","7,661,988.60","6,940,184.21","7,229,232.82","7,594,120.46","7,247,708.96","6,245,364.41","8,639,155.59","8,908,329.90","10,008,226.02","4,338,972.48","10,629,559.73","12,235,575.08","9,654,582.78"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"46,060,468.17","53,714,030.47","58,776,426.61","55,962,648.54",,"77,375,131.61","54,080,861.55","69,705,950.84","58,726,192.93","89,184,230.33","61,980,305.06","50,683,755.08","45,395,840.34","110,010,899.92","68,347,043.87","91,962,552.83","79,665,105.55","106,012,534.10","83,730,920.49","59,022,184.14"
应收利息,,,,,,,,,,,,,,,,,,,,
应付利息,,,"2,064,666.67","4,493,990.41",,"1,909,672.89","3,034,056.43",,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,"77,939.71","77,939.71","4,027,939.71","77,939.71","77,939.71","77,939.71","6,177,939.71","6,177,939.71","77,929.71","77,929.71","77,929.71"
存货,"280,983,714.42","330,239,492.13","346,816,887.69","342,736,279.65",,"350,871,920.12","325,188,981.30","335,169,642.77","563,799,111.54","536,570,923.95","649,619,645.85","664,823,687.68","742,604,483.96","648,480,563.41","752,159,485.63","710,211,975.65","792,627,372.23","797,054,538.75","873,347,146.13","841,900,658.55"
其他应付款,"79,201,558.81","82,318,800.95","93,610,908.40","104,787,853.57",,"126,406,427.95","148,402,115.97","129,215,783.63","143,292,864.83","156,309,728.65","200,420,362.97","131,543,856.26","224,965,440.04","200,024,864.45","249,488,032.85","255,129,276.09","219,991,341.68","216,357,527.56","226,844,915.63","273,754,782.88"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"5,152,000.00","30,000,000.00","30,262,800.00","26,200,000.00",,"34,400,000.00","34,400,000.00",,,,,,,,,,,,,
其他流动资产,,"5,363,961.14","9,867,897.50","5,699,793.41",,"1,058,096.44","900,812.99","361,723,835.23","335,044,539.57","7,818,128.96","9,843,164.08","337,738,953.68","322,546,838.06","276,253,882.49","286,001,440.45","27,249,033.37","283,263,459.34","273,153,248.10","273,215,356.75","472,011,001.65"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"801,755,263.68","1,035,200,835.67","1,085,595,607.44","1,126,159,671.98","1,251,204,400.00","2,555,888,245.88","2,501,252,366.08","1,929,861,916.59","1,902,371,101.39","2,063,624,081.53","2,249,418,786.60","2,243,861,311.39","2,100,872,214.75","2,502,487,137.39","2,577,162,254.93","2,555,437,973.29","2,453,768,920.19","2,624,601,812.43","2,819,832,444.47","2,606,740,012.14"
流动负债合计,"829,383,911.59","971,464,421.34","972,067,985.03","962,241,832.80","1,050,899,900.00","1,054,405,293.24","911,721,830.33","443,257,414.42","637,732,912.06","849,496,131.80","896,928,159.04","871,048,803.80","818,240,458.90","1,070,722,319.40","1,094,478,660.35","1,123,213,929.11","955,145,169.80","951,533,207.76","994,637,716.35","988,843,344.08"
可供出售金融资产,,,,,,"1,750,000.00","1,750,000.00","1,750,000.00","1,750,000.00","1,750,000.00","1,750,000.00","1,750,000.00","1,750,000.00","1,750,000.00","1,863,600.00","1,863,600.00","1,863,600.00","3,020,496.00","3,020,496.00","3,100,496.00"
长期借款,"163,062,800.00","98,062,800.00","97,327,140.00","160,227,140.00",,"156,527,140.00","156,527,140.00",,,,,,,,,,,,,"13,480,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,"2,216,750.00","1,953,150.00","1,689,605.00","1,689,605.00",,"1,426,060.00","1,426,060.00","1,426,060.00","1,426,060.00","1,162,514.00","1,162,514.00","1,162,514.00","1,162,514.00","897,969.00","897,969.00","897,969.00","897,969.00","634,424.00","634,424.00","634,424.00"
长期股权投资,"1,750,000.00","1,750,000.00","1,750,000.00","1,750,000.00",,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,"33,396.04",,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,"5,000,000.00","8,500,000.00",,,,,,,,,,,,,,,,,,
固定资产,"427,100,254.80","483,609,852.67","603,532,549.66","582,436,158.96",,"737,335,168.26","720,509,494.98","711,245,430.64","850,728,030.25","1,109,848,057.58","1,098,565,861.57","1,215,929,760.21","1,196,544,258.73","1,203,315,635.18","1,218,311,550.32","1,204,831,187.72","1,187,878,430.64","1,211,809,267.44","1,182,068,196.36","1,176,502,068.23"
递延所得税负债,"4,658,114.52","4,921,344.10","4,329,185.39","3,119,813.44",,"4,171,050.07","4,106,171.52","4,041,302.77","20,153,248.67","26,861,518.89","31,042,588.02","31,832,626.38","33,005,356.54","22,633,734.25","22,029,926.67","21,321,523.52","21,105,014.35","30,846,913.71","30,232,339.55","29,854,389.52"
在建工程,"93,522,128.07","121,388,871.83","155,491,140.15","257,760,666.05",,"181,198,296.16","207,852,948.70","227,123,963.96","266,523,925.58","116,443,663.98","145,521,821.25","15,561,405.89","30,015,758.34","16,788,184.53","15,414,672.12","27,830,789.43","39,796,771.44","44,654,542.36","63,393,888.43","135,233,837.15"
其他非流动负债,"9,305,966.94","51,175,069.10","154,154,921.22","198,853,888.61",,,,,,,,,,,,,,,,
工程物资,,,,,,,"152,195.69","136,969.97","470,318.02",,,,,,,,,,,
非流动负债合计,"184,243,631.46","164,612,363.20","257,500,851.61","363,890,447.05",,"398,927,455.07","401,593,341.40","246,720,730.87","257,987,241.86","304,658,926.54","340,397,650.21","363,947,647.86","385,559,942.90","348,488,249.00","359,865,925.41","360,371,895.18","358,921,021.49","357,047,310.37","354,950,969.93","366,876,616.77"
固定资产清理,,"124,981.04",,,,,,,"62,404.63",,,,,,,,,,,
负债合计,"1,013,627,543.05","1,136,076,784.54","1,229,568,836.64","1,326,132,279.85","1,446,101,100.00","1,453,332,748.31","1,313,315,171.73","689,978,145.29","895,720,153.92","1,154,155,058.34","1,237,325,809.25","1,234,996,451.66","1,203,800,401.80","1,419,210,568.40","1,454,344,585.76","1,483,585,824.29","1,314,066,191.29","1,308,580,518.13","1,349,588,686.28","1,355,719,960.85"
生产性生物资产,"1,259,017.06","1,101,485.90","1,844,130.78","1,586,775.64",,"1,329,420.51","1,200,742.95","1,072,065.39","943,387.83","814,710.27","686,032.71","557,355.15","428,677.59","300,000.03","171,322.47","42,644.91","448,113.20","410,770.45","900,382.89","772,530.33"
实收资本(或股本),"109,500,000.00","109,500,000.00","109,500,000.00","109,500,000.00",,"146,000,000.00","146,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00","584,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"138,346,057.24","147,746,057.24","155,486,057.24","155,545,028.93",,"1,367,677,778.93","1,367,677,778.93","1,221,677,778.93","1,199,751,379.34","1,199,164,055.88","1,199,164,055.88","1,166,913,666.14","1,166,913,666.14","1,168,228,613.51","1,168,228,613.51","1,143,992,183.16","1,143,992,183.16","1,180,706,238.12","1,194,219,401.30","896,144,049.92"
无形资产,"171,094,818.13","188,463,962.95","189,820,600.26","187,327,924.31",,"185,356,831.44","184,418,469.68","183,494,980.76","268,765,534.46","280,714,422.95","277,734,863.78","274,951,690.92","273,810,666.98","283,257,698.94","286,609,235.42","282,423,611.78","275,479,455.15","329,596,816.22","322,755,832.14","319,314,054.73"
盈余公积,"52,700,396.43","67,460,049.08","83,530,619.41","83,530,619.41",,"83,530,619.41","83,530,619.41","83,530,619.41","83,530,619.41","115,012,991.20","115,012,991.20","115,012,991.20","115,012,991.20","144,225,030.73","144,225,030.73","144,225,030.73","144,225,030.73","187,098,083.90","187,098,083.90","187,098,083.90"
开发支出,,,,,,,,,,,,,,,"200,000.00",,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,"37,906,845.57","37,906,845.57","37,906,845.57","37,906,845.57",,"37,906,845.57","37,906,845.57","37,906,845.57","62,382,711.39","150,920,730.87","150,920,730.87","150,920,730.87","150,920,730.87","150,920,730.87","213,665,224.60","200,913,628.80","200,913,628.80","171,547,145.21","171,547,145.21","182,874,793.55"
