科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应付款,"1,600,012.46","22,206,895.26","1,193,359.18","587,271.38","3,275,165.53","1,073,825.23","1,028,214.59","1,183,884.63","1,563,863.27","1,251,084.39","1,625,822.80","1,095,613.69","1,859,466.28","1,144,127.67","1,204,631.23","1,067,001.02","1,898,258.23","2,537,094.62","2,494,169.24","1,969,003.11","1,388,961.15","1,930,594.84","1,621,704.96","829,312.27","1,148,066.08","1,221,833.68","880,050.16","2,215,015.47","1,361,870.74","2,172,971.73","2,055,630.44","1,741,329.92","2,330,502.08","22,785,742.64","22,018,597.50","24,050,323.24","28,157,958.67","35,819,234.93","34,818,488.10"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"571,727.23","285,277.32","192,326.08","890,265.72","3,632,777.26","3,145,591.50","3,779,160.21","4,251,758.61","52,465,111.09","52,147,769.60","52,131,918.32","51,433,080.92","46,929,505.29","48,002,382.48"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"108,319,690.85","115,706,367.18","151,719,972.78","107,143,533.41","384,453,671.31","371,972,887.65","370,133,849.27","357,365,828.27","344,426,490.42","313,621,890.70","305,510,522.32","300,789,250.55","297,014,779.60","292,294,312.73","277,277,421.36","277,622,797.12","263,415,861.32","254,047,291.77","257,342,364.95","246,584,097.86","235,752,962.40","237,061,764.01","225,547,445.18","224,474,244.60","199,402,316.35","277,033,805.09","266,136,296.72","268,153,442.21","260,952,277.13","238,673,265.39","235,718,847.28","231,398,946.94","228,239,913.17","182,185,701.65","167,735,072.59","215,192,783.69","217,096,473.53","330,113,974.90","313,353,214.36"
流动负债合计,"77,304,836.02","90,490,692.08","74,891,131.02","67,971,710.46","55,663,432.90","39,158,340.27","33,223,522.14","43,493,248.93","38,371,691.29","29,838,538.27","26,994,445.34","36,811,612.36","41,737,994.11","56,311,791.62","39,267,783.38","52,463,074.24","39,264,297.15","32,544,970.23","32,196,193.70","53,224,825.15","42,161,462.71","48,924,430.01","37,840,432.24","39,320,704.16","17,640,562.02","77,177,414.64","69,069,352.55","74,426,191.17","74,253,199.09","81,583,088.82","76,626,561.43","75,661,631.88","81,900,782.53","95,299,207.57","84,248,013.70","82,062,475.80","84,640,061.04","67,789,877.83","55,422,010.13"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"21,597,838.54","21,597,838.54","20,934,563.62","20,602,926.16","20,271,288.70","19,939,651.24","19,608,013.78","19,276,376.32","18,944,738.86","18,613,101.40",,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516,237.93","516,237.93",,,,,,,"10,018,309.05","10,018,309.05"
固定资产,"15,673,062.81","35,783,020.97","37,861,411.44","36,748,015.51","37,243,264.60","41,158,958.44","41,187,039.43","41,867,667.07","41,779,104.81","42,322,371.01","41,517,347.43","40,552,328.67","48,032,501.53","132,505,153.76","130,639,018.52","128,505,316.35","140,645,167.20","138,257,531.29","135,811,449.69","140,538,135.04","138,115,449.01","137,805,983.66","135,306,800.36","132,839,944.31","130,383,992.22","106,428,585.57","104,172,263.01","103,366,347.70","103,803,134.10","115,583,396.24","112,881,690.09","110,447,566.24","112,016,178.75","109,927,882.89","107,069,252.78","104,170,816.23","101,043,215.34","24,102,148.28","22,520,655.67"
递延所得税负债,,,,,,,,,,,,,,,,,,,"471,566.67",,"436,449.99",,"406,349.97",,,,,,,,,,,,,,,,
在建工程,"66,999.80",,,"17,549.52","295,554.30","2,390,608.11","3,365,537.50","16,567,472.65","27,554,056.93","50,845,543.43","61,328,665.93","65,155,652.90","69,616,310.69","12,686,593.39","13,426,296.45","14,170,727.05","2,641,396.05","4,679,316.50","4,725,679.50",,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,"481,600.00",,"451,500.00",,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,,,"481,600.00","471,566.67","451,500.00","436,449.99","421,399.98","406,349.97","391,299.96","376,249.95","361,199.94","476,483.26","457,183.24","437,883.22","934,821.13","915,521.11","379,983.16","360,683.14","341,383.12","322,083.10","302,783.08","283,483.06","10,198,908.87","10,182,442.19"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"77,304,836.02","90,490,692.08","74,891,131.02","67,971,710.46","55,663,432.90","39,158,340.27","33,223,522.14","43,493,248.93","38,371,691.29","29,838,538.27","26,994,445.34","36,811,612.36","41,737,994.11","56,311,791.62","39,267,783.38","52,463,074.24","39,264,297.15","33,026,570.23","32,667,760.37","53,676,325.15","42,597,912.70","49,345,829.99","38,246,782.21","39,712,004.12","18,016,811.97","77,538,614.58","69,545,835.81","74,883,374.41","74,691,082.31","82,517,909.95","77,542,082.54","76,041,615.04","82,261,465.67","95,640,590.69","84,570,096.80","82,365,258.88","84,923,544.10","77,988,786.70","65,604,452.32"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"26,308,434.99","39,297,974.99","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"26,779.19","11,829,939.19","39,854,178.12","39,854,178.12","300,694,365.12","301,954,291.21","301,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","221,954,291.21","223,154,291.21","223,154,291.21","223,154,291.21","223,154,291.21","223,154,291.21","223,154,291.21","223,154,291.21","223,154,291.21","223,154,291.21"
无形资产,"36,518.42","10,875,441.64","10,957,449.85","54,045,555.90","53,764,007.99","53,679,362.33","53,466,184.95","53,427,589.56","53,118,474.81","53,235,670.64","52,915,808.06","52,591,456.98","52,271,594.34","51,951,731.76","51,627,380.68","51,319,893.02","51,001,418.42","50,664,493.82","50,349,140.72","50,030,550.86","49,711,922.58","49,393,332.52","49,074,043.73","48,755,853.86","48,437,663.99","48,123,753.23","47,819,999.89","47,520,943.58","47,230,320.56","46,939,697.54","46,649,074.52","46,358,451.50","51,678,529.85","54,386,919.68","53,576,078.57","43,952,358.97","43,203,003.07","9,998,230.02","9,277,714.89"
盈余公积,"6,326,568.43","12,064,384.48","4,027,219.40","4,027,219.40","4,027,219.40","6,997,029.29","6,997,029.29","6,997,029.29","6,997,029.29","9,251,241.15","9,251,241.15","9,251,241.15","9,251,241.15","11,097,368.21","11,097,368.21","11,097,368.21","11,097,368.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21","11,251,633.21"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"12,712,522.16","9,247,866.33","23,326,300.18","27,601,813.85","36,917,119.74","43,752,751.45","48,822,868.33","39,781,444.06","43,717,402.33","45,180,537.97","49,192,452.55","37,535,967.88","41,554,117.06","48,359,011.16","49,571,562.66","35,101,985.52","34,476,476.19","34,793,269.00","35,598,330.96","2,907,565.35","950,556.67","-3,622,990.64","-6,619,506.21","-11,601,666.48","-17,741,905.42","691,350.74","-5,470,383.42","-10,951,066.49","-18,953,886.47","-34,047,276.35","-39,678,511.59","-46,346,171.07","-50,381,375.00","-110,945,622.73","-119,201,901.72","-101,873,653.30","-107,206,276.01","-98,864,742.87","-105,985,783.97"
长期待摊费用,"947,725.26","2,693,606.28","4,193,227.30","4,787,450.29","4,887,847.47","5,908,128.35","6,040,463.29","6,134,123.52","6,814,063.15","8,644,883.52","8,453,920.85","9,125,920.60","10,621,121.66","11,813,638.18","12,414,065.81","12,700,135.22","12,675,268.63","15,778,370.04","15,638,988.81","15,219,450.54","15,729,421.93","16,476,359.15","16,598,387.04","16,830,740.10","16,390,659.90","16,906,592.13","16,071,281.84","15,479,166.80","14,595,114.42","15,915,517.26","12,665,157.44","11,623,849.24","10,501,231.33","8,517,154.76","7,489,165.88","6,332,852.33","5,280,713.68","4,294,931.48","3,581,671.41"
少数股东权益,"2,428,521.47","2,235,407.42","2,862,059.98","3,685,215.35","3,740,241.06","3,757,452.77","3,686,996.83","3,552,021.72","3,070,639.17","3,047,910.69","3,126,410.41","3,261,644.90","3,926,971.43","4,287,614.30","4,251,824.04","4,500,485.29","4,640,202.87","4,686,126.30","4,680,494.45","4,578,077.34","4,551,020.09","4,206,808.03","4,091,608.35","4,071,993.55","3,765,108.26","3,335,109.73","3,196,728.10","3,184,281.13","3,066,222.94","3,019,213.62","2,897,531.71","2,779,218.26","2,649,990.49","2,154,811.95","2,001,858.21","1,975,655.52","1,839,005.82","1,525,407.93","1,254,755.06"
递延所得税资产,"63,665.12","107,828.42","228,827.33","398,032.55","398,032.55","509,920.11","491,633.36","415,354.14","418,863.17","602,159.99","792,576.07","600,147.80","868,307.14","758,646.68","758,646.68","798,335.71","1,053,524.01","2,284,886.53","2,284,886.53","1,995,657.96","1,995,657.96","2,398,132.46","2,398,132.46","2,487,472.74","2,631,306.77","4,680,424.91","4,680,424.91","4,868,049.56","4,825,570.83","7,312,606.51","7,312,606.51","7,443,758.95","7,223,776.16","7,293,306.49","7,293,306.49","7,224,374.30","7,338,792.71","6,546,091.50","6,546,091.50"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"16,787,971.41","49,459,897.31","53,240,915.92","95,996,603.77","96,588,706.91","103,646,977.34","104,550,858.53","118,412,206.94","129,684,562.87","155,650,628.59","165,008,318.34","168,025,506.95","181,409,835.36","209,715,763.77","208,865,408.14","207,494,407.35","208,016,774.31","211,664,598.18","208,810,145.25","207,783,794.40","205,552,451.48","206,073,807.79","203,377,363.59","200,914,011.01","197,843,622.88","197,737,194.38","194,341,808.19","192,169,071.26","191,057,066.07","206,022,506.25","199,448,179.80","195,481,639.71","200,696,092.41","199,070,002.68","194,040,905.12","161,680,401.83","156,865,724.80","44,941,401.28","41,926,133.47"
所有者权益(或股东权益)合计,"47,802,826.24","74,675,572.41","130,069,757.68","135,168,426.72","425,378,945.32","436,461,524.72","441,461,185.66","432,284,786.28","435,739,362.00","439,433,981.02","443,524,395.32","432,003,145.14","436,686,620.85","445,698,284.88","446,875,046.12","432,654,130.23","432,168,338.48","432,685,319.72","433,484,749.83","400,691,567.11","398,707,501.18","393,789,741.81","390,678,026.56","385,676,251.49","379,229,127.26","397,232,384.89","390,932,269.10","385,439,139.06","377,318,260.89","362,177,861.69","357,624,944.54","350,838,971.61","346,674,539.91","285,615,113.64","277,205,880.91","294,507,926.64","289,038,654.23","297,066,589.48","289,674,895.51"
资产总计,"125,107,662.26","165,166,264.49","204,960,888.70","203,140,137.18","481,042,378.22","475,619,864.99","474,684,707.80","475,778,035.21","474,111,053.29","469,272,519.29","470,518,840.66","468,814,757.50","478,424,614.96","502,010,076.50","486,142,829.50","485,117,204.47","471,432,635.63","465,711,889.95","466,152,510.20","454,367,892.26","441,305,413.88","443,135,571.80","428,924,808.77","425,388,255.61","397,245,939.23","474,770,999.47","460,478,104.91","460,322,513.47","452,009,343.20","444,695,771.64","435,167,027.08","426,880,586.65","428,936,005.58","381,255,704.33","361,775,977.71","376,873,185.52","373,962,198.33","375,055,376.18","355,279,347.83"
负债和所有者(或股东权益)合计,"125,107,662.26","165,166,264.49","204,960,888.70","203,140,137.18","481,042,378.22","475,619,864.99","474,684,707.80","475,778,035.21","474,111,053.29","469,272,519.29","470,518,840.66","468,814,757.50","478,424,614.96","502,010,076.50","486,142,829.50","485,117,204.47","471,432,635.63","465,711,889.95","466,152,510.20","454,367,892.26","441,305,413.88","443,135,571.80","428,924,808.77","425,388,255.61","397,245,939.23","474,770,999.47","460,478,104.91","460,322,513.47","452,009,343.20","444,695,771.64","435,167,027.08","426,880,586.65","428,936,005.58","381,255,704.33","361,775,977.71","376,873,185.52","373,962,198.33","375,055,376.18","355,279,347.83"
