科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"29,166,891.53","39,523,461.50","30,138,343.72","63,103,380.05","47,213,629.05","33,568,450.60","76,692,090.08","120,155,243.22","89,482,748.24","55,008,799.27","44,803,155.35","53,242,518.98","46,558,287.64","33,138,431.56","34,901,684.77","14,621,554.87","16,216,351.76","16,213,221.67","8,761,290.35","4,455,992.82","6,781,776.93","5,333,913.57","62,716,792.64","5,768,076.96","62,624,113.56","32,403,974.11","29,856,721.27","24,189,153.93","25,084,125.20","57,478,213.48","59,717,183.28","59,477,174.71","56,433,067.21","43,215,960.61"
应付职工薪酬,"24,055,442.10","31,827,770.49","33,653,092.09","39,200,407.69","39,138,080.84","38,333,276.83","38,512,594.00","32,898,398.70","36,672,414.17","50,889,077.55","51,264,509.06","38,637,949.17","34,718,681.94","48,943,497.73","52,500,308.63","50,226,028.31","54,203,066.22","57,038,130.88","56,712,776.28","50,683,570.54","47,968,156.64","67,331,267.19","61,207,419.80","66,549,566.49","63,896,907.55","81,589,754.15","93,729,922.17","79,472,420.01","82,409,922.16","85,002,955.90","81,885,077.05","76,082,715.29","82,737,855.07","85,377,771.38"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-31,407,430.78","-21,188,737.01","-28,998,913.52","32,236,944.58","18,055,742.41","-23,551,639.62","7,849,355.90","38,496,093.05","3,574,440.52","-6,323,504.70","61,584,203.12","65,268,670.11","39,302,815.53","69,199,450.83","82,207,527.45","49,026,178.97","25,582,705.90","28,865,542.20","57,039,624.01","26,834,991.33","7,180,982.26","100,139,276.31","172,468,492.96","85,577,901.77","103,918,494.12","85,022,701.25","133,382,494.09","47,285,096.74","14,936,310.26","44,787,496.73","91,096,579.00","9,485,107.13","4,415,370.46","19,027,879.16"
应收利息,,,,,,,,,,,,,,"12,222.22","423,611.11","535,350.00","535,350.00","533,722.22","654,555.56","435,000.00","435,000.00","483,333.34",,"50,000.00",,,,,,,,,,
应付利息,"843,433.81","394,453.99","107,107.64","67,331.25","67,331.25",,,"29,237.99","208,564.33","465,939.59","549,781.39","502,261.75","32,391.39","72,051.01","352,216.63","808,615.01","14,345.33","836,144.33","1,963,342.97","2,062,104.60","4,402,619.09","1,714,547.94","1,697,197.69","606,635.67","500,481.00","2,009,803.16","1,236,090.89","1,335,090.67","1,844,373.96","3,199,835.42","2,044,404.68","3,341,129.99","5,876,888.69","5,023,046.37"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"334,833,308.83","347,414,504.35","338,288,135.98","105,922,983.95","347,106,066.18","510,601,342.45","391,392,246.20","364,879,817.49","718,301,691.89","697,149,738.74","463,938,570.56","338,429,207.77","493,612,502.63","628,235,136.85","518,040,714.45","366,095,531.77","623,743,649.77","720,817,338.27","452,137,038.37","496,676,569.48","860,745,803.72","834,937,984.18","467,990,905.37","536,896,081.90","943,480,794.93","872,557,848.08","526,429,159.57","606,995,861.94","848,500,327.47","992,813,633.07","652,686,142.97","672,725,905.97","1,141,050,763.83","1,218,210,438.04"
其他应付款,"3,730,566.54","30,139,256.71","28,986,525.74","44,137,118.41","36,210,047.84","42,886,868.28","38,984,405.10","28,618,721.57","25,108,487.15","35,106,169.76","40,446,396.26","32,366,515.70","22,682,712.63","43,714,680.55","51,297,533.64","45,847,879.51","50,342,827.38","47,628,598.30","58,005,883.73","42,499,778.71","36,577,391.26","58,855,820.23","70,888,021.09","52,005,936.19","76,924,296.53","112,076,481.31","104,603,378.63","83,680,512.08","84,863,485.00","87,487,999.96","77,029,413.30","53,803,464.93","44,361,236.99","56,175,903.77"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"82,306,300.00",,"3,722,560.00","2,440,500.00","15,147,500.00","35,345,010.00","24,002,866.00","12,782,209.00","21,786,098.00","31,947,421.00","15,241,368.00","736,800.00","4,665,967.91","317,958,845.03","588,177,649.98","1,088,671,222.21","980,336,933.24","1,458,713,303.19","1,182,468,550.35","1,077,506,416.56","1,107,964,230.44","1,038,230,926.65","1,037,385,222.86","1,083,239,274.57","1,060,697,362.25","856,105,410.25","794,197,382.41","461,428,694.34","449,643,715.85","303,100,435.56","128,121,098.09","222,290,588.42","296,614,161.80","296,383,505.59"
其他流动负债,,"67,416,400.00","194,600.00","40,800.00","44,000.00",,,,"287,300.00",,,"19,613,643.00","6,822,500.00",,,,,,"10,947,600.00","13,363,660.00","6,108,900.00","2,483,800.00",,,,"10,277,550.00","5,970,579.00","369,400.00",,,,,,
流动资产合计,"1,223,633,816.50","1,251,660,378.95","1,110,370,854.28","1,361,830,909.68","1,333,653,400.84","3,480,835,989.20","3,535,396,832.57","3,035,377,064.76","2,895,871,399.63","2,967,760,663.57","3,065,918,385.87","2,962,463,784.78","2,751,620,717.99","2,963,893,813.40","3,605,616,225.58","3,183,613,827.14","2,993,724,258.91","3,486,576,436.39","3,624,865,396.91","3,009,584,431.26","3,338,331,249.14","3,600,994,929.86","4,045,092,781.94","3,511,367,435.91","3,324,873,856.90","3,718,656,498.20","3,349,923,175.09","2,922,032,561.77","3,277,176,216.99","4,315,738,763.82","5,648,477,611.81","5,803,491,735.00","6,216,600,737.33","5,855,622,503.35"
流动负债合计,"1,128,299,172.11","1,285,057,960.35","922,511,939.44","1,034,542,891.13","1,038,626,450.43","1,079,533,826.44","1,041,179,406.19","772,259,611.27","752,602,965.49","852,451,776.79","854,219,761.04","1,088,592,620.08","999,069,025.49","1,245,429,767.21","1,734,538,958.27","1,376,691,643.33","1,209,502,038.46","1,738,073,330.03","1,844,493,457.79","1,635,947,418.12","2,082,064,121.33","2,322,243,227.25","2,410,492,174.30","1,857,326,657.58","2,063,697,373.83","2,420,808,486.05","2,077,561,751.31","1,667,925,717.01","2,071,864,649.47","3,146,707,000.27","3,235,723,104.26","3,532,564,752.24","4,275,482,981.59","4,103,823,355.72"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"101,278,033.84","264,756,000.12","486,386,893.83","462,955,857.62","446,183,158.33","219,445,662.50","268,260,280.00","467,714,365.00","477,245,615.00","477,391,240.00","438,201,240.00","451,201,114.10","508,382,101.19","767,926,138.69","784,064,973.34"
长期借款,,,"36,000,000.00","47,500,000.00","47,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"992,846,042.44","993,892,535.00","993,920,074.28","991,414,000.00"
长期股权投资,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","57,066,600.00","57,066,600.00","57,066,600.00","57,066,600.00","57,066,600.00","57,066,600.00","57,066,600.00","57,066,600.00","57,066,600.00","21,332,302.19","22,440,524.02","22,187,688.03","22,522,706.70","22,571,496.08","22,466,869.18","22,072,561.92","21,995,837.98","22,091,362.98","21,983,477.36","22,118,749.40","21,962,596.31","21,953,891.21","20,261,631.51"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"16,177,047.82","15,461,652.47","14,892,873.83","14,608,484.51","14,306,854.54","14,324,095.19","13,276,984.61","14,039,705.87","13,897,511.21","13,755,316.55","13,613,121.89","13,470,927.23","13,328,732.57","13,186,537.91","13,044,343.25","12,902,148.59","12,759,953.93","14,631,025.74","14,459,247.12","14,317,052.46","14,115,689.88","13,943,911.26","13,772,132.64","13,600,354.02","13,428,575.40","13,256,796.78","13,085,018.16","12,913,239.54","12,741,460.92","12,569,682.30","12,397,903.68","12,226,125.06","12,054,346.44","11,882,567.82"
预计负债,,,,,,,,,,,,,,,,"14,216,997.22","14,216,997.22",,,,,,,,,,,,,,,,,
固定资产,"285,211,638.91","278,197,271.82","283,253,890.01","275,039,695.62","288,854,095.25","410,569,579.98","412,333,563.31","411,696,213.18","421,126,887.84","594,742,278.07","593,327,124.98","585,960,463.40","588,017,018.05","665,190,969.30","656,746,704.70","655,718,878.25","897,972,214.64","948,587,103.20","942,517,378.58","973,696,070.45","968,270,674.69","1,018,089,892.37","1,002,223,729.77","1,026,378,903.94","1,021,523,479.74","1,050,567,326.36","1,032,756,266.80","1,017,426,041.01","1,015,693,627.55","1,036,408,975.79","1,021,506,104.66","1,010,310,865.03","1,007,944,792.24","1,204,112,414.38"
递延所得税负债,"20,576,575.00",,"1,503,933.59","683,595.75","3,859,374.20","10,750,155.37","7,905,931.15","4,957,909.56","7,193,588.98","8,253,458.93","4,076,666.42","451,819.17","1,434,792.37","9,859,872.29","7,278,844.96","3,154,028.13","7,862,295.16","12,315,766.13","1,517,331.01","3,023,060.27","7,713,663.27","30,984,512.97","54,678,652.22","72,850,837.34","11,398,488.15","6,940,919.51","6,805,134.38","6,734,638.85","6,624,337.31","4,779,717.10","4,652,020.39","4,518,857.92","4,612,455.65","5,613,794.04"
在建工程,"3,701,800.73","23,433,158.03","66,042,184.30","117,994,319.50","148,280,622.67","95,198,311.44","132,317,006.09","184,664,247.01","210,698,852.61","124,152,548.29","163,111,121.27","266,176,177.22","353,472,455.57","360,577,385.40","377,013,173.99","391,917,920.61","160,243,118.44","154,392,824.70","175,595,872.75","196,741,544.24","207,266,074.97","168,861,060.10","175,062,244.11","156,340,989.17","170,671,518.16","153,856,549.61","174,469,892.80","189,288,392.92","175,199,909.78","153,732,343.91","151,351,044.65","172,993,124.80","165,331,429.34","7,639,726.19"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"20,576,575.00",,"37,503,933.59","48,183,595.75","51,359,374.20","10,750,155.37","7,905,931.15","4,957,909.56","7,193,588.98","8,253,458.93","4,076,666.42","451,819.17","1,434,792.37","9,859,872.29","7,278,844.96","17,371,025.35","22,079,292.38","12,315,766.13","1,517,331.01","3,023,060.27","7,713,663.27","30,984,512.97","54,678,652.22","72,850,837.34","11,398,488.15","6,940,919.51","6,805,134.38","6,734,638.85","6,624,337.31","4,779,717.10","997,498,062.83","998,411,392.92","998,532,529.93","998,099,334.04"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,148,875,747.11","1,285,057,960.35","960,015,873.03","1,082,726,486.88","1,089,985,824.63","1,090,283,981.81","1,049,085,337.34","777,217,520.83","759,796,554.47","860,705,235.72","858,296,427.46","1,089,044,439.25","1,000,503,817.86","1,255,289,639.50","1,741,817,803.23","1,394,062,668.68","1,231,581,330.84","1,750,389,096.16","1,846,010,788.80","1,638,970,478.39","2,089,777,784.60","2,353,227,740.22","2,465,170,826.52","1,930,177,494.92","2,075,095,861.98","2,427,749,405.56","2,084,366,885.69","1,674,660,355.86","2,078,488,986.78","3,151,486,717.37","4,233,221,167.09","4,530,976,145.16","5,274,015,511.52","5,101,922,689.76"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","180,000,000.00","180,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","481,829,999.00","481,829,999.00","478,183,847.00","478,183,847.00","478,183,847.00","478,183,847.00","478,183,847.00","478,183,847.00","478,183,847.00","478,183,847.00","478,183,847.00","478,183,847.00","621,639,001.00","2,175,736,503.00","2,175,736,503.00","2,175,736,503.00","2,175,736,503.00","2,175,736,503.00","2,175,736,503.00","2,175,736,503.00","2,175,736,503.00","2,175,736,503.00","2,175,736,503.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"158,606,927.14","79,866,108.51","133,074,378.51","72,228,183.51","91,756,033.51","2,201,152,662.24","2,192,646,054.24","2,184,230,561.49","2,190,768,003.24","2,198,604,470.49","2,186,074,930.74","1,944,471,473.49","1,958,231,706.67","1,974,627,557.74","1,966,888,592.74","1,954,536,512.74","1,968,668,927.74","1,980,575,282.74","1,939,942,307.74","1,942,649,861.32","1,946,606,807.74","1,946,606,807.74","1,946,606,807.74","1,803,151,653.74","249,054,151.74","249,054,151.74","249,054,151.74","249,054,151.74","249,054,151.74","249,054,151.74","249,054,151.74","249,054,151.74","249,054,151.74","265,505,233.85"
无形资产,"53,328,816.21","121,839,598.53","119,118,199.77","131,226,299.43","128,343,685.26","129,994,280.21","129,162,592.58","128,333,324.45","195,830,448.28","220,793,768.88","219,080,666.62","226,617,856.25","224,613,738.27","222,571,224.70","220,465,394.76","218,368,379.38","216,276,414.52","214,373,879.46","213,264,180.66","293,473,770.84","291,328,615.99","290,937,107.21","288,313,479.68","285,787,917.04","316,868,289.24","313,057,083.77","310,345,382.41","306,865,713.87","303,330,837.79","299,980,146.15","298,977,601.92","295,023,671.25","291,434,450.20","289,630,991.55"
盈余公积,"2,368,250.71","6,106,055.59","16,814,361.99","16,814,361.99","16,814,361.99","34,101,981.73","34,101,981.73","34,101,981.73","34,101,981.73","85,092,440.67","85,092,440.67","85,092,440.67","85,092,440.67","104,147,100.78","104,147,100.78","104,147,100.78","104,147,100.78","126,092,365.98","126,092,365.98","126,092,365.98","126,092,365.98","136,509,736.91","136,509,736.91","159,514,967.07","159,514,967.07","169,937,506.94","169,937,506.94","169,937,506.94","169,937,506.94","221,491,006.68","221,491,006.68","221,491,006.68","221,491,006.68","227,466,225.85"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,658,040.35","5,290,418.40","4,990,687.45","6,000,968.39","6,971,590.30","3,400,032.25"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,"220,542,066.08","223,644,082.50","223,644,082.50","242,981,548.96","243,972,212.49","146,391,233.15","146,391,233.15","146,391,233.15","146,391,233.15","146,391,233.15"
未分配利润,"92,764,452.20","237,307,260.22","380,684,511.10","566,517,353.20","547,957,012.91","589,155,051.74","729,880,187.71","561,542,648.51","539,871,263.45","564,315,221.09","716,356,674.26","536,749,751.53","483,959,484.17","496,603,565.85","664,862,153.47","608,291,764.71","573,459,259.42","569,161,064.35","667,759,852.42","486,100,266.04","471,511,575.98","642,278,335.81","875,136,417.70","835,968,658.34","551,276,277.01","669,418,577.40","842,081,763.76","831,240,792.56","768,183,653.64","613,541,368.05","858,510,596.80","733,236,296.76","650,679,584.16","555,268,604.74"
长期待摊费用,"3,734,136.34","2,486,151.36","2,975,084.73","4,852,755.52","7,006,978.93","6,500,876.94","6,069,962.49","5,604,686.03","9,443,278.49","6,106,619.52","9,422,105.09","8,937,590.66","8,170,614.24","7,385,658.76","6,933,903.70","6,279,138.64","6,430,478.53","5,827,810.13","5,234,725.23","4,641,640.17","4,048,555.11","13,402,723.32","15,823,844.23","15,449,058.73","17,605,729.32","18,266,127.97","16,976,031.97","15,734,274.00","14,178,845.11","16,518,200.01","15,887,159.25","25,625,349.75","30,002,190.59","41,134,548.07"
少数股东权益,"70,014,716.44",,,,,,,,,,,,,,,,,,,,,"1,497,577.73","1,498,856.41","1,484,353.82","146,234,578.45","129,988,589.69","122,749,067.79","119,034,243.74","115,525,424.86","113,916,647.14","115,759,527.53","113,024,446.89","112,396,536.25","109,783,322.53"
递延所得税资产,"3,842,837.09","27,353,878.05","9,049,102.41","5,348,223.54","654,670.73","9,960,970.34","9,948,925.55","9,933,519.85","9,984,143.85","13,449,877.16","13,446,926.69","11,827,587.03","8,636,998.64","14,205,125.80","14,196,273.56","7,787,868.31","6,362,368.24","17,789,547.06","20,566,516.85","16,640,613.36","12,801,629.16","22,867,104.59","30,542,705.82","13,924,151.87","39,761,140.69","23,804,325.38","24,566,035.83","12,062,180.52","11,240,989.02","27,679,657.30","32,266,191.40","20,318,439.51","14,996,160.56","29,717,846.99"
外币报表折算价差,,"-4,905,295.46","-1,886,935.30","-4,385,697.78","-2,412,924.82","-4,309,574.22","-4,207,693.82","-4,443,951.41","-4,685,280.98","-4,956,295.93","-4,901,020.72","-4,667,117.37","-4,690,573.04","-4,774,395.60","-4,816,877.68","-5,567,132.99","-5,205,058.57","-5,156,429.55","-4,419,243.84","-4,557,062.11",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"4,708,547.04",,,,"53,010,033.39","50,010,033.39",,,"38,999,909.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"368,996,277.10","471,771,710.26","498,331,335.05","552,069,778.12","590,446,907.38","669,548,114.10","706,109,034.63","757,271,696.39","863,981,122.28","976,000,408.47","1,015,001,066.54","1,170,057,201.79","1,253,306,157.34","1,340,183,501.87","1,345,466,393.96","1,350,040,933.78","1,357,111,148.30","1,412,668,790.29","1,428,704,521.19","1,657,855,325.36","1,783,919,542.11","2,036,929,216.70","2,010,881,681.90","1,980,187,239.80","2,042,417,957.21","2,091,887,988.59","2,285,629,637.39","2,296,512,843.80","2,279,498,525.99","2,211,765,407.76","2,207,097,823.05","2,219,234,474.44","2,465,006,222.72","2,577,235,874.25"
所有者权益(或股东权益)合计,"443,754,346.49","438,374,128.86","648,686,316.30","831,174,200.92","834,114,483.59","3,060,100,121.49","3,192,420,529.86","3,015,431,240.32","3,000,055,967.44","3,083,055,836.32","3,222,623,024.95","3,043,476,547.32","3,004,423,057.47","3,048,787,675.77","3,209,264,816.31","3,139,592,092.24","3,119,254,076.37","3,148,856,130.52","3,207,559,129.30","3,028,469,278.23","3,032,473,006.65","3,284,696,406.34","3,590,803,637.32","3,561,377,180.79","3,292,195,952.13","3,382,795,081.23","3,551,185,926.79","3,543,885,049.71","3,478,185,756.20","3,376,017,454.21","3,622,354,267.77","3,491,750,064.28","3,407,591,448.53","3,330,935,687.84"
资产总计,"1,592,630,093.60","1,723,432,089.21","1,608,702,189.33","1,913,900,687.80","1,924,100,308.22","4,150,384,103.30","4,241,505,867.20","3,792,648,761.15","3,759,852,521.91","3,943,761,072.04","4,080,919,452.41","4,132,520,986.57","4,004,926,875.33","4,304,077,315.27","4,951,082,619.54","4,533,654,760.92","4,350,835,407.21","4,899,245,226.68","5,053,569,918.10","4,667,439,756.62","5,122,250,791.25","5,637,924,146.56","6,055,974,463.84","5,491,554,675.71","5,367,291,814.11","5,810,544,486.79","5,635,552,812.48","5,218,545,405.57","5,556,674,742.98","6,527,504,171.58","7,855,575,434.86","8,022,726,209.44","8,681,606,960.05","8,432,858,377.60"
负债和所有者(或股东权益)合计,"1,592,630,093.60","1,723,432,089.21","1,608,702,189.33","1,913,900,687.80","1,924,100,308.22","4,150,384,103.30","4,241,505,867.20","3,792,648,761.15","3,759,852,521.91","3,943,761,072.04","4,080,919,452.41","4,132,520,986.57","4,004,926,875.33","4,304,077,315.27","4,951,082,619.54","4,533,654,760.92","4,350,835,407.21","4,899,245,226.68","5,053,569,918.10","4,667,439,756.62","5,122,250,791.25","5,637,924,146.56","6,055,974,463.84","5,491,554,675.71","5,367,291,814.11","5,810,544,486.79","5,635,552,812.48","5,218,545,405.57","5,556,674,742.98","6,527,504,171.58","7,855,575,434.86","8,022,726,209.44","8,681,606,960.05","8,432,858,377.60"
