科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"508,422,895.89","344,841,562.93","629,738,718.68","748,407,292.93","488,277,664.30","549,815,169.23","761,710,797.22","987,346,653.66","782,149,075.70","858,024,789.96","1,227,747,197.70","1,264,690,439.31","1,169,210,473.87","1,028,212,443.54","935,067,685.84","1,338,477,601.98","2,218,001,781.47","1,584,991,087.36","1,610,874,575.16","1,293,870,316.99","1,374,644,925.08","1,422,296,469.27","1,973,258,909.23","1,895,458,493.05","2,631,618,151.26","3,754,673,326.68","2,583,842,702.52","2,192,118,672.76","2,388,886,774.73","2,450,392,790.23","2,512,091,827.77","2,649,017,671.42","2,658,698,852.47","3,285,293,256.15","4,179,426,646.47","3,470,982,196.73","5,924,135,734.26","3,264,314,637.67","3,646,991,570.18","4,194,364,058.27","4,206,709,434.03","3,960,142,167.31","4,991,285,482.39"
短期借款,"1,105,076,664.19","773,008,696.15","1,476,476,601.79","3,228,532,335.44","3,619,826,495.80","3,328,145,423.66","3,213,151,778.58","2,125,045,944.99","1,995,887,004.68","1,591,829,851.12","1,576,886,601.31","2,177,530,863.95","2,800,978,827.98","2,231,443,415.95","3,167,295,708.80","4,653,102,436.19","4,982,436,453.95","7,401,868,696.66","8,118,281,533.32","6,018,561,936.69","7,153,335,719.85","6,551,751,147.06","6,460,667,804.37","5,070,802,225.36","3,159,814,695.91","4,061,889,464.13","3,691,794,817.40","4,785,795,325.05","7,415,363,897.84","9,861,827,256.92","7,396,777,035.35","5,651,564,795.93","8,813,389,120.28","9,256,104,244.05","6,522,309,022.53","6,559,371,160.96","8,087,988,081.04","7,375,615,636.73","6,129,166,443.09","2,889,353,178.23","8,603,078,673.17","6,198,317,176.78","12,992,106,002.01"
交易性金融资产,"-15,658,755.00","2,834,755.00","15,780,380.00","57,474,967.99","199,025,474.06","21,703,715.00","11,587,185.00","31,676,715.49","26,292,934.82","18,106,302.26","12,059,786.18","39,771,662.34","25,464,340.16","87,740,382.01","65,503,801.44","38,958,426.91","241,991,429.34","44,603,172.84","50,254,935.00","23,572,316.39","39,497,575.10","37,853,830.00","48,726,974.39","133,464,300.56","151,997,050.04","178,591,994.17","214,311,784.66","289,435,097.96","246,503,982.08","280,936,927.99","232,573,828.77","279,294,427.72","454,046,326.91","670,696,503.69","457,507,231.94","452,147,592.56","660,916,665.69","1,095,421,592.75","1,225,874,514.08","1,024,302,242.96","1,156,302,864.52","1,262,189,001.92","919,687,850.04"
交易性金融负债,,,,"17,774,467.65","31,993,239.23","7,419,217.90","424,000.00","207,170.00","11,017,210.00","2,495,800.00","1,958,625.00","105,655,170.05","5,811,613.55","717,253.55","28,909,918.55","36,088,169.04","6,260,430.15","1,416,145.27","6,496,061.30","25,657,436.38","7,703,388.39","15,246,439.10","37,133,525.00","42,235,693.39","216,625.31","364,090.00","1,597,680,560.00","2,131,066,415.03","2,542,675,903.41","3,889,813,921.58","3,949,111,496.04","3,646,519,178.98","2,839,715,816.61","2,082,003,984.41","1,368,427,323.90","563,107,671.92","2,729,602,350.69","3,689,748,971.23","3,726,074,582.29","2,962,190,010.00","4,671,743,910.00","3,314,817,900.00","2,428,121,700.00"
应收票据,"123,207,408.39","74,311,475.02","113,896,110.70","256,860,070.48","175,572,030.22","279,722,302.16","74,370,791.48","47,982,712.82","88,695,897.66","171,653,619.56","144,904,697.03","93,675,824.88","225,464,679.21","124,677,601.18","278,618,115.08","884,442,245.01","572,926,028.47","536,152,669.01","739,974,232.50","677,979,633.90","441,079,434.33","402,190,050.01","812,557,550.30","993,084,164.44","818,149,711.75","1,205,713,266.93","1,534,361,060.51","1,789,771,201.02","1,949,809,719.51","2,164,762,858.78","1,677,298,527.42","1,502,289,331.21","1,611,247,163.83","651,633,743.64","803,801,176.59","635,178,792.14","608,067,995.25","1,240,472,439.54","664,173,205.91","783,041,713.03","982,281,807.01","1,007,921,194.07","924,047,131.50"
应付票据,"1,300,170,595.08","1,273,418,350.73","1,465,937,667.82","889,535,606.04","1,218,188,835.36","1,141,936,686.41","1,178,414,327.26","1,287,018,301.56","1,538,832,779.65","1,884,492,405.15","2,730,986,343.27","3,584,901,302.43","3,736,125,094.79","3,803,301,423.17","4,122,136,455.03","4,382,200,752.37","4,438,920,855.87","2,993,955,522.86","2,632,550,155.70","2,766,728,944.52","2,732,982,252.23","2,967,529,774.49","2,623,319,000.89","2,644,698,019.69","2,131,096,108.30","2,410,955,582.25","2,326,522,447.75","2,218,084,368.94","1,770,468,670.13","1,538,782,351.21","2,361,213,786.49","2,433,075,254.94","2,161,620,213.27","2,972,304,716.06","4,458,091,879.20","5,416,071,572.56","4,201,238,641.85","4,667,272,470.50","5,517,308,438.13","5,704,906,490.79","6,134,491,674.91","5,590,240,074.53","7,094,547,075.78"
应收账款,"400,845,101.33","420,464,833.46","502,107,203.55","747,329,174.09","579,406,729.39","780,362,603.93","534,710,686.95","579,614,985.75","559,136,196.68","470,099,677.67","484,133,522.29","784,161,908.62","535,730,480.75","644,095,285.04","570,486,058.59","888,132,300.06","628,164,476.27","1,250,441,010.09","1,658,025,013.09","1,045,975,808.85","877,632,697.77","1,253,134,881.81","1,099,967,865.35","1,423,244,272.16","1,508,065,271.98","1,416,360,283.29","1,660,530,596.69","1,626,262,710.91","1,633,371,607.12","1,748,883,590.93","1,696,269,182.51","1,843,843,739.44","1,810,119,424.70","2,063,406,535.14","2,449,837,132.96","2,323,693,983.38","2,793,521,159.95","2,785,905,372.01","3,464,386,014.76","3,384,100,719.68","3,012,565,825.51","3,771,523,147.23","4,322,283,091.30"
应付账款,"584,410,513.75","611,129,210.17","791,599,653.26","853,348,462.71","720,879,886.76","1,110,109,650.14","638,511,814.87","627,043,503.06","608,361,552.32","750,427,199.51","874,046,630.60","495,441,761.81","382,486,758.96","515,566,806.39","668,212,791.99","715,863,330.83","596,214,265.54","1,127,618,518.61","842,490,030.35","725,946,512.73","893,673,320.88","725,835,379.32","942,321,065.01","1,109,766,928.21","1,272,297,360.62","880,252,692.35","1,251,457,102.67","1,433,270,278.93","1,491,620,930.97","1,634,093,570.43","1,590,703,611.13","1,545,766,705.44","1,580,402,164.55","1,637,340,736.72","1,593,269,802.09","1,708,873,068.05","1,988,698,356.39","1,724,126,143.74","2,197,248,571.01","2,062,945,001.20","1,936,019,212.09","2,040,815,673.90","3,393,486,265.20"
预付款项,"1,390,047,179.67","1,243,620,925.63","1,580,257,036.45","971,108,046.40","1,537,358,973.17","1,497,681,851.60","1,220,009,243.25","1,018,398,511.46","1,421,587,758.67","1,598,078,832.59","1,674,594,406.25","3,150,561,641.09","3,463,039,638.13","3,399,982,560.55","3,194,974,310.06","2,795,106,694.04","3,292,084,322.37","3,982,902,099.91","3,659,529,857.99","2,325,663,321.64","2,979,611,976.55","2,401,252,158.63","2,952,720,635.27","2,108,327,050.17","2,164,686,780.60","2,727,806,826.50","3,585,944,764.29","3,212,962,738.35","3,243,209,014.82","3,437,540,388.80","3,076,022,041.95","3,443,227,792.90","3,998,161,063.28","3,862,359,137.83","3,159,861,712.84","3,424,362,394.61","4,340,662,414.48","5,226,749,325.40","6,283,565,443.74","4,278,904,280.54","9,661,288,414.27","7,895,607,924.12","10,217,163,799.34"
预收款项,"1,468,145,608.62","1,664,194,456.78","1,900,413,292.59","1,331,312,981.28","2,000,294,453.47","1,453,154,986.86","1,039,330,825.48","576,077,803.61","834,569,018.87","793,981,490.57","920,838,546.96","1,367,272,352.00","1,798,086,474.70","1,736,224,054.82","2,505,495,608.23","1,850,388,757.97","2,398,520,851.54","3,111,056,931.18","4,273,312,880.92","2,774,376,484.19","3,088,775,748.13","4,105,058,669.93","5,694,832,926.37","5,558,694,614.49","7,875,722,419.98","9,076,326,881.83","7,176,620,336.21","6,951,694,325.96","6,463,823,724.81","4,965,991,458.74","4,415,881,999.62","5,344,810,626.19","7,274,012,157.72","7,861,385,956.81","8,467,533,934.81","6,974,212,703.05","7,044,138,881.13","9,479,260,589.93","12,316,500,992.50","13,993,815,290.16","18,761,786,160.73","15,687,764,300.44","16,331,594,395.45"
