科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"613,593,968.46","1,245,490,792.29","2,132,620,673.14","2,943,255,532.25","954,833,498.39","2,021,280,753.83","3,046,931,145.88","4,233,543,576.87","996,139,821.34","1,855,138,025.45","3,032,041,893.07","3,836,184,970.39","790,590,512.05","1,905,235,032.23","3,124,678,011.52","4,512,510,922.25","1,657,449,102.38","3,796,671,002.98","5,700,531,115.24","8,086,643,166.14","1,493,110,531.97","3,560,147,539.61","5,518,084,363.98","8,265,948,174.44","2,656,788,353.85","5,531,860,303.81","9,337,064,591.32","14,414,817,160.96","2,698,246,524.83","6,208,185,609.42","9,348,855,850.53","12,609,165,540.05","2,864,053,551.93","7,990,184,087.33","11,752,073,487.13","16,770,546,822.61","4,587,880,936.24","10,353,772,444.08","18,461,097,225.85","24,212,789,083.90","8,794,145,685.27","19,142,917,752.25","31,826,867,270.63","45,409,046,825.69"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"686,395,667.68",,,,"47,323,038.30",,,,"69,416,656.14",,"99,443,288.57","99,443,288.57","75,018,294.08"
收到的税费返还,"1,276,233.47","2,414,417.65","9,172,792.79","22,180,028.69","6,832,558.48","10,798,106.34","13,425,230.24","22,252,614.26","2,154,054.50","2,543,630.71","4,139,999.44","6,512,869.92","131,423.06","131,423.06","131,423.06","248,440.31","2,174,666.36","9,252,340.08","23,752,431.55","52,824,514.48","6,815,726.81","12,369,027.86","15,870,446.79","28,163,439.50","8,836,364.55","45,933,400.68","54,756,892.76","61,131,467.92","9,810,038.95","26,035,029.15","89,089,209.00","95,985,529.85","40,350,180.20","48,849,255.53","58,394,557.70","63,469,323.03","4,184,619.80","10,466,521.69","43,312,937.27","57,547,331.65","3,384,994.21","25,115,220.65","32,970,076.80","49,885,599.64"
支付其他与投资活动有关的现金,,,"66,021.10",,,,,,,,"15,000,000.00","20,340,710.00","17,063,354.02","47,954,981.02","38,721,981.02","62,887,311.61","530,173,976.70","114,279,666.93","51,042,033.08","649,519.14","64,631,705.46","703,502,860.76","804,797,664.71","801,425,305.60","630,377.02","659,640.53","15,357,315.45","20,650.89","44,367,529.22","1,034,229,025.84","1,041,597,929.94","1,089,482,835.27","332,808,927.35","807,579,696.54","826,056,244.53","1,567,089,963.89","128,734.30","936,665,000.00","1,131,809,567.54","3,904,205,579.85","422,819,044.97","979,515,285.13","1,869,811,991.82","2,586,214,222.26"
收到其他与经营活动有关的现金,"2,417,443.98","7,303,711.55","19,703,986.96","24,218,856.48","3,722,516.01","24,600,195.31","36,272,504.91","32,084,164.69","14,436,351.24","18,847,032.10","47,545,151.71","46,598,921.60","20,083,621.52","20,235,941.36","13,924,070.49","27,149,674.81","244,933,014.05","275,174,535.58","250,823,431.37","543,461,748.36","134,517,765.17","172,222,031.37","498,795,349.78","132,475,155.57","547,402,938.25","356,446,916.47","117,945,887.76","485,399,588.07","333,472,914.71","355,051,818.21","339,522,357.65","370,880,743.83","385,586,412.49","716,837,102.95","1,782,969,616.88","661,745,658.45","50,268,397.96","105,843,169.80","575,379,828.57","510,578,086.79","89,314,626.62","442,870,074.66","584,269,702.67","1,045,958,215.12"
投资活动现金流出小计,"205,022,893.85","463,534,373.97","807,758,830.52","1,139,362,636.33","303,068,568.53","775,336,445.17","1,350,218,295.30","1,595,705,486.43","253,546,289.76","957,552,667.36","1,622,619,170.43","2,313,665,382.13","429,644,666.34","874,090,663.64","1,310,622,640.19","1,994,446,232.49","1,450,106,658.48","2,505,956,485.94","3,941,414,307.98","5,712,865,091.97","987,389,351.32","3,385,984,643.82","5,705,750,356.10","7,661,196,841.01","529,221,765.60","1,049,760,638.08","1,857,428,509.91","5,457,118,459.08","945,212,076.15","2,741,803,366.02","3,561,025,225.81","4,773,677,297.77","949,021,638.95","1,962,090,218.65","3,160,165,920.92","5,352,551,464.09","516,327,952.73","2,044,486,555.57","2,952,048,273.44","6,754,169,544.98","1,116,917,244.52","3,245,967,351.91","5,488,693,283.71","6,308,732,571.65"
经营活动现金流入小计,"617,287,645.91","1,255,208,921.49","2,161,497,452.89","2,989,654,417.42","965,388,572.88","2,056,679,055.48","3,096,628,881.03","4,287,880,355.82","1,012,730,227.08","1,876,528,688.26","3,083,727,044.22","3,889,296,761.91","810,805,556.63","1,925,602,396.65","3,138,733,505.07","4,539,909,037.37","1,904,556,782.79","4,081,097,878.64","5,975,106,978.16","8,682,929,428.98","1,634,444,023.95","3,744,738,598.84","6,032,750,160.55","8,426,586,769.51","3,213,027,656.65","5,934,240,620.96","9,509,767,371.84","14,961,348,216.95","3,041,529,478.49","6,589,272,456.78","9,777,467,417.18","13,076,031,813.73","3,289,990,144.62","8,755,870,445.81","13,593,437,661.71","17,495,761,804.09","4,642,333,954.00","10,470,082,135.57","19,079,789,991.69","24,780,914,502.34","8,886,845,306.10","19,610,903,047.56","32,444,107,050.10","46,504,890,640.45"
投资活动产生的现金流量净额,"-203,518,519.64","-461,948,624.70","-802,373,066.52","-1,135,144,943.60","-301,868,568.53","-774,136,445.17","-1,349,018,295.30","-1,594,505,486.43","-251,602,897.26","-957,552,667.36","-1,620,322,470.43","-2,310,896,189.78","-426,248,341.34","-867,357,838.64","-1,303,230,554.39","-1,987,015,617.49","-1,450,013,266.17","-2,463,049,318.63","-3,895,040,978.17","-5,448,249,146.16","-976,389,351.32","-3,153,325,199.64","-5,147,637,828.59","-6,423,174,348.64","-528,620,765.60","-1,047,398,347.76","-1,853,478,534.91","-5,424,737,200.01","-943,993,007.39","-740,647,453.96","-609,535,417.91","-1,996,171,359.55","-949,021,638.95","-1,595,190,218.65","-2,773,929,131.11","-5,199,674,920.71","348,334,396.93","-1,125,310,846.65","-1,650,657,374.53","-6,476,932,306.02","-710,259,470.82","-2,717,160,471.91","-4,008,569,242.47","-5,629,253,807.26"
购买商品、接受劳务支付的现金,"413,460,551.64","773,286,875.12","1,471,523,289.97","2,026,420,385.68","889,018,526.60","1,722,468,850.68","2,455,673,466.87","3,325,180,941.38","713,834,424.00","1,372,617,574.84","2,255,800,853.18","2,833,527,011.17","538,732,552.70","1,422,550,058.23","2,337,222,508.12","3,332,573,797.93","1,150,484,199.44","2,707,896,247.74","3,987,562,418.64","5,473,340,392.28","1,632,423,419.37","3,192,364,678.02","4,723,961,202.65","6,519,887,527.01","2,215,810,304.06","4,294,629,343.48","6,841,904,497.67","10,053,870,252.69","2,270,104,773.44","4,281,987,341.23","6,726,205,147.00","8,908,435,913.96","2,256,678,908.13","7,195,960,490.42","10,207,315,979.74","14,254,029,743.32","3,822,388,559.94","8,356,387,245.39","14,154,731,546.96","18,864,251,970.24","8,320,648,242.11","15,875,465,861.80","25,517,333,465.58","37,639,170,314.90"
吸收投资收到的现金,,,,"974,602,395.00",,,,,,,,,,"3,721,991,180.00","3,721,991,180.00","3,721,991,180.00",,,,"500,000,000.00",,,,,"2,450,000.00","2,450,000.00","1,581,845,748.84","1,596,545,748.84",,,,,,"78,987,755.00","98,587,755.00","1,594,087,755.00",,"2,378,000.00","3,073,717,997.64","3,153,717,997.64","276,450,000.00","324,450,000.00","332,827,600.00","297,940,000.00"
支付给职工以及为职工支付的现金,"38,867,862.51","91,415,894.36","123,875,096.78","208,933,398.17","74,238,253.99","142,046,836.80","218,116,836.79","282,180,245.24","64,399,979.71","120,316,758.89","203,069,229.13","217,670,681.83","84,256,394.90","189,843,225.94","265,767,458.58","330,884,080.96","102,559,952.53","206,578,212.58","386,562,657.15","546,864,858.19","132,617,148.95","280,671,037.08","402,748,320.20","517,758,061.78","239,580,302.67","411,249,595.76","606,424,259.92","836,208,370.25","218,794,248.10","442,145,469.84","700,604,543.05","938,084,771.26","286,510,539.78","543,063,029.43","795,044,746.61","1,113,654,902.85","448,457,898.08","798,185,923.47","1,180,410,750.03","1,659,921,340.95","625,166,366.72","1,108,841,160.43","1,662,548,764.13","2,255,193,523.67"
取得借款收到的现金,"248,000,000.00","378,000,000.00","658,000,000.00","868,000,000.00","352,000,000.00","831,000,000.00","1,166,000,000.00","1,252,000,000.00","600,000,000.00","2,452,000,000.00","4,003,400,000.00","4,003,400,000.00","700,000,000.00","750,000,000.00","1,600,000,000.00","1,800,000,000.00","766,177,410.23","2,071,866,424.92","2,281,866,424.92","3,025,200,000.00","1,618,205,800.00","1,753,205,800.00","1,988,205,800.00","2,479,105,800.00","2,100,000,000.00","2,855,771,250.00","3,866,871,250.00","4,009,261,250.00","1,928,119,560.00","2,396,479,783.21","2,629,233,973.93","3,231,161,258.35","2,725,444,833.33","5,241,544,833.33","6,109,044,833.33","6,328,706,833.33","3,973,601,911.25","7,128,676,879.25","10,470,357,861.45","12,502,217,708.81","4,527,145,661.76","8,514,875,135.59","10,918,616,823.09","12,975,549,513.76"
支付的各项税费,"38,879,486.82","89,306,406.59","147,557,989.73","182,392,371.90","56,443,262.73","120,635,965.90","224,508,379.53","272,360,557.55","33,467,222.90","69,708,847.43","79,560,348.31","88,735,813.70","25,554,586.56","60,883,370.94","89,552,953.19","147,387,496.45","40,810,424.03","203,159,582.40","382,667,874.75","485,708,046.51","97,882,476.17","206,151,060.91","313,500,912.30","419,967,901.25","125,868,673.29","282,203,826.19","355,025,726.03","459,694,856.84","58,406,683.26","200,067,242.54","349,365,321.47","488,916,475.45","195,734,589.89","490,021,938.00","633,796,245.29","895,376,419.72","189,838,583.11","499,009,181.09","885,170,010.59","1,384,549,636.21","445,871,102.40","987,192,425.56","1,471,088,240.51","1,994,261,920.98"
收到其他与筹资活动有关的现金,"1,500,000.00","1,500,000.00","1,504,300.50",,,"3,200.00","50,000.00",,,,,"130,000,000.00",,,,,"966,422,589.77","42,000,000.00","842,000,000.00","800,000,000.00",,"295,000,000.00","295,000,000.00","295,000,000.00","7,417,087.07",,,,,,,,"932,000,000.00","1,765,273,871.58","2,427,421,725.52","2,866,298,988.00","85,663,998.50","19,980,000.00","1,949,999.00","1,107,914,459.45","1,134,288.92","151,134,288.92","572,813,274.64","525,589,765.02"
