科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"16,813,697.31","18,947,198.19","20,285,673.54","26,280,680.54","12,639,856.96","15,793,813.59","14,060,883.64","27,241,975.17","12,816,530.35","26,137,247.43","22,679,885.91","27,630,237.47","14,780,289.64","30,664,790.33","33,671,371.61","40,114,043.66","22,474,487.96","54,237,524.36","51,727,707.20","67,425,722.72","23,244,062.12","32,474,320.56","35,232,225.23","37,949,214.19","32,675,338.09","46,527,172.87","45,620,499.20","57,291,354.21","36,663,932.28","51,407,156.09","51,527,622.38","55,171,277.73","36,874,656.58","57,038,188.81","48,736,348.99","50,143,355.92","22,892,275.73","38,421,370.17"
应付职工薪酬,"13,152,050.41","11,320,544.84","10,859,227.20","15,041,366.05","20,178,949.14","12,490,735.57","16,465,780.12","17,909,231.95","14,075,340.05","12,458,565.18","14,974,231.57","17,085,884.93","17,954,541.31","9,064,311.44","9,405,772.22","12,956,914.53","12,750,615.96","10,365,069.59","8,123,766.80","3,305,015.78","11,169,918.62","1,209,340.53","11,754,843.34","10,446,521.33","17,125,806.12","12,416,956.84","15,481,223.84","17,518,902.53","24,444,589.66","12,885,950.53","15,826,818.15","18,822,621.83","27,673,927.02","16,444,519.64","20,599,487.66","30,143,146.46","72,848,167.00","54,914,129.49"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"29,017,591.43","19,622,342.24","18,087,361.11","21,081,437.40","24,422,579.17","22,863,670.29","34,817,425.04","45,055,655.84","45,135,762.14","40,751,002.37","37,299,835.94","46,798,613.97","57,838,381.08","49,816,696.25","51,063,932.13","46,519,876.61","50,945,890.99","39,994,195.25","28,526,828.65","25,105,369.45","33,067,245.08","40,895,980.61","30,300,558.40","39,894,773.79","59,131,036.45","45,784,622.09","39,925,532.42","37,676,992.96","55,732,553.85","37,043,425.77","38,070,178.73","43,505,948.92","52,827,447.16","44,074,278.83","51,048,658.50","61,242,618.75","103,189,526.66","61,907,641.58"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"934,241.24","1,219,273.18","940,001.03","1,685,897.20","892,926.49","899,042.90","816,807.81","589,081.81","728,354.02","638,695.38","930,783.99","877,062.12","1,266,305.53","1,558,856.29","1,648,935.70","1,295,612.45","1,158,815.34","1,714,205.97","2,917,510.71","1,661,078.32","2,986,399.43","3,448,838.80","4,825,311.82","1,844,303.73","1,942,765.25","1,910,980.87","2,385,222.11","2,463,494.20","1,873,406.26","1,135,097.73","1,245,430.86","1,578,955.30","945,288.13","834,451.11","1,723,930.34","1,466,717.24","4,247,698.46","4,200,750.15"
应收股利,,,,"4,750,000.00",,,"6,235,144.00",,"1,440,000.00","1,440,000.00","3,360,000.00","3,360,000.00","3,360,000.00","3,360,000.00","10,595,000.00","10,595,000.00","10,689,050.00","10,689,050.00","10,689,050.00","4,894,050.00","4,800,000.00","4,800,000.00","4,800,000.00","4,800,000.00","10,851,617.20","10,851,617.20","10,551,617.20","5,490,067.20","5,388,450.00",,,,"31,451,617.20","31,350,000.00","31,350,000.00","31,350,000.00",,
应付股利,,,"16,643,188.41","12,127,348.41","14,745,600.00","14,745,600.00","22,076,490.00",,,,"25,755,905.00",,,,"21,662,960.00",,,,"19,325,660.00",,"133,050.00","133,050.00","133,050.00","133,050.00","244,578.00","244,578.00","244,578.00","244,578.00","244,578.00","244,578.00","452,658.00","452,658.00","445,458.00","445,458.00","445,458.00","445,458.00","760,109.50","763,606.44"
存货,"193,446,004.44","233,799,587.89","243,715,421.39","259,276,772.56","256,470,646.78","247,235,974.84","240,873,082.54","234,486,301.46","265,029,385.70","268,291,700.81","385,093,057.77","403,273,311.56","421,876,074.31","414,167,892.04","470,046,289.91","481,426,563.08","465,401,868.72","500,406,612.69","541,472,280.77","560,197,145.65","508,772,201.93","439,734,036.96","436,329,471.14","436,982,400.09","386,929,761.77","390,303,864.07","383,023,505.57","335,797,891.94","328,375,847.46","331,135,624.69","320,993,254.93","340,278,022.01","372,097,655.59","329,394,585.76","369,488,605.18","391,304,309.09","519,515,378.92","580,136,755.21"
其他应付款,"38,644,309.27","30,190,128.44","33,132,919.38","53,828,502.45","38,023,032.05","36,354,682.07","37,923,216.46","46,685,167.29","28,512,811.52","31,744,252.46","32,053,946.66","46,398,399.43","37,680,518.34","41,235,648.08","34,955,090.02","26,929,688.77","45,958,098.44","50,857,482.64","45,029,292.11","58,638,704.03","46,700,763.65","39,035,576.96","41,192,517.69","59,007,172.61","96,378,315.26","93,764,376.94","71,037,002.29","91,423,772.72","111,180,694.02","80,742,442.28","82,663,959.26","99,134,884.14","133,120,950.76","126,797,038.93","113,550,192.15","120,665,478.79","178,354,535.24","170,512,558.94"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,"1,225,423.80","919,067.85","612,711.90","306,355.95",,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,"50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,,"65,000,000.00","65,000,000.00","41,000,000.00","25,000,000.00",,"25,800,000.00","29,100,000.00","29,100,000.00","18,500,000.00","38,500,000.00","33,050,000.00","41,100,000.00","19,200,000.00","46,500,000.00","45,650,000.00","46,100,000.00","41,750,000.00","17,050,000.00","13,050,000.00",,"18,654,264.48","11,349,210.39"
其他流动资产,"5,801,617.20","3,230,000.00","56,430.00",,,,,,,,,,,,,,"365,504.01","6,981.33","6,981.33","6,981.33","340,819.36","6,981.33","853,007.01","1,424,687.90","1,772,032.32","156,329.76","155,987.88","149,681.90","351,465,021.43","350,299,123.20","353,392,692.20","353,438,095.51","302,188,236.73","301,688,581.23","256,608,001.99","206,203,038.15","154,715,012.24","154,966,435.58"
其他流动负债,,,,,,,,,,,,,,,"202,427,470.33","205,387,470.34","208,347,470.35","411,850,803.76","203,015,500.00","205,460,500.00","207,905,500.00","6,108.33",,"200,407,671.23","203,431,232.87","206,379,120.42","209,376,438.34","201,106,849.29","203,403,561.64","205,838,630.14","208,273,698.63","201,290,082.19","202,884,767.12","204,445,130.26","206,020,383.57",,,
流动资产合计,"608,583,985.95","685,539,232.76","740,469,930.88","782,177,806.71","1,408,528,039.80","1,360,170,792.84","1,335,757,360.56","1,320,580,579.75","1,319,116,608.85","1,288,583,786.48","1,430,855,468.18","1,434,771,684.14","1,208,036,084.36","1,222,626,369.94","1,447,483,985.73","1,361,473,476.16","1,281,418,321.74","1,574,495,623.29","1,465,557,658.51","1,532,170,137.35","1,400,830,314.91","1,413,579,080.42","1,453,376,579.63","1,496,761,455.64","1,461,777,184.48","1,506,598,145.77","1,449,191,328.10","1,484,638,739.17","2,024,568,148.69","1,958,772,135.73","2,043,109,925.91","2,041,097,421.43","2,102,897,274.34","2,054,619,217.70","2,602,386,799.48","2,505,203,013.26","2,688,090,342.98","2,789,685,631.67"
流动负债合计,"594,443,291.39","697,439,012.97","760,891,378.39","778,011,453.58","778,280,054.43","717,800,651.79","764,271,025.31","731,966,596.50","636,285,838.44","609,668,047.87","901,350,391.39","894,301,996.27","777,167,477.05","834,488,261.61","1,131,633,163.32","1,050,337,223.19","1,125,005,826.94","1,430,422,163.57","1,329,009,984.05","1,436,313,985.53","1,340,139,909.48","1,356,011,985.40","1,425,277,421.89","1,473,684,709.66","1,403,122,325.80","1,452,306,096.94","1,445,144,279.76","1,452,566,574.40","1,160,318,831.23","1,149,891,621.99","1,296,474,028.64","1,285,547,724.45","1,341,479,551.16","1,279,307,049.75","1,601,105,396.14","1,464,801,568.19","1,602,744,652.51","1,592,012,998.56"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"8,359,000.00","8,809,000.00","8,809,000.00","8,809,000.00","8,809,000.00","8,809,000.00","8,809,000.00","13,309,000.00","13,309,000.00","13,309,000.00","13,309,000.00","14,809,000.00","16,309,000.00","16,100,000.00","16,100,000.00"
长期借款,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,"65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","69,800,000.00","119,400,000.00","138,750,000.00","78,100,000.00","91,450,000.00","137,200,000.00","165,250,000.00","189,850,000.00","148,050,000.00","132,750,000.00","132,750,000.00","133,550,000.00","113,550,000.00","119,300,000.00","121,050,000.00","83,750,000.00","21,950,000.00","17,950,000.00",,,,"200,000,000.00","200,000,000.00","1,090,201,848.76","1,182,842,734.23"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,408,271.21","3,294,725.91"
长期股权投资,"27,442,293.47","31,051,391.94","38,032,017.41","35,274,535.96","37,152,943.07","40,184,060.57","41,128,615.78","45,077,456.63","48,822,519.26","53,259,852.10","42,082,037.65","44,450,552.06","45,800,742.89","48,407,166.03","59,191,579.24","64,964,999.45","108,421,684.72","114,551,445.92","118,205,061.42","121,734,792.31","125,636,458.79","128,164,867.21","131,489,891.54","125,252,672.08","117,344,019.94","120,261,541.40","154,603,132.21","156,242,162.09","166,655,819.22","175,858,717.74","167,245,712.77","176,373,262.01","148,545,790.64","149,749,826.91","139,612,055.90","157,325,350.05","139,893,545.83","121,063,201.66"
专项应付款,,,,,,,,,,,,"17,849,600.00","17,849,600.00","21,082,227.50","15,241,804.72","32,641,804.72","37,268,685.70","39,929,085.70","38,937,568.40","40,448,328.70",,,,,,,,,,,,,,,,,,
投资性房地产,"12,150,290.07","55,832,131.69","54,908,122.22","54,634,179.86","53,990,762.27","53,688,204.84","53,295,166.84","52,903,689.95","67,617,251.18","66,941,307.29","27,252,709.18","26,908,800.16","26,996,949.59","26,788,676.45","26,580,403.31","26,429,193.42","26,163,857.03","25,955,361.56","25,727,421.43","25,518,036.64","25,328,541.17","25,100,156.38","24,872,216.25","24,701,276.12","24,492,710.70","27,271,381.01","24,074,455.73","23,968,742.66","23,656,782.30","23,757,316.52","23,166,005.81","23,132,982.14","22,820,853.90","22,611,894.57","22,403,052.64","22,430,053.75","21,985,123.00","22,085,913.43"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"291,027,443.58","285,955,207.85","287,328,191.80","282,308,603.84","276,699,410.74","271,510,902.71","269,726,928.20","270,141,816.57","256,107,113.95","251,066,209.10","335,225,112.57","330,740,537.29","353,270,582.88","348,391,469.38","378,345,806.96","381,469,245.31","387,588,758.34","384,198,862.04","730,137,329.10","717,582,537.94","944,166,930.07","921,745,244.56","911,758,308.91","896,642,030.77","1,011,394,363.22","987,652,221.27","965,839,871.97","946,327,559.36","963,110,662.07","942,051,612.02","921,370,099.85","905,350,271.74","900,643,433.61","882,220,738.60","869,113,159.86","857,742,140.96","964,245,918.40","938,621,671.17"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"36,139,003.27","30,342,484.29","23,201,923.79","29,964,485.21","43,611,823.37","52,593,647.79","59,093,114.96","70,350,499.57","77,909,488.14","100,459,381.50","127,406,102.48","171,357,292.26","319,813,907.96","391,940,225.97","440,301,833.32","508,957,739.65","576,163,464.73","616,589,772.38","280,649,949.64","312,645,808.11","146,910,897.47","132,450,590.88","172,588,587.60","204,331,129.10","60,638,133.05","78,749,502.08","99,743,929.50","116,147,553.03","125,613,806.51","145,288,699.56","190,407,627.14","219,946,171.42","290,198,070.71","303,842,425.25","313,525,776.50","318,945,246.36","358,680,066.16","440,774,640.07"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,"41,770,504.30","40,520,513.38","39,944,324.86","38,559,221.37",,,,,,,,,,,,,,
工程物资,"842,998.11","519,642.08","168,265.24","717,123.81","164,548.27","47,490.09","268,194.40","111,631.65","92,292.42","73,432.54","1,491,172.19","364,625.56","154,392.99","1,179,255.67","1,009,970.28","541,869.00","290,301.78","393,163.46","419,008.51","154,291.83","2,443,342.03","456,128.96","1,823,246.16","276,472.19","1,720,699.08","270,748.22","1,829,809.62","1,762,037.05","1,916,581.77","1,948,085.27","7,917,288.04","2,425,601.33","6,361,669.39","7,454,001.28","10,722,458.19","26,867,757.25","40,857,340.41","28,330,162.20"
非流动负债合计,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,"65,000,000.00","65,000,000.00","65,000,000.00","82,849,600.00","82,849,600.00","90,882,227.50","134,641,804.72","171,391,804.72","115,368,685.70","131,379,085.70","176,137,568.40","205,698,328.70","231,620,504.30","188,570,513.38","172,694,324.86","171,309,221.37","171,490,889.96","154,942,229.05","158,082,792.08","159,016,795.02","126,098,431.32","63,337,413.91","58,064,664.43","43,343,073.52","42,249,189.39","41,091,628.00","248,500,705.23","247,729,114.32","1,145,894,450.35","1,237,261,313.22"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"644,443,291.39","747,439,012.97","810,891,378.39","828,011,453.58","778,280,054.43","717,800,651.79","764,271,025.31","731,966,596.50","701,285,838.44","674,668,047.87","966,350,391.39","977,151,596.27","860,017,077.05","925,370,489.11","1,266,274,968.04","1,221,729,027.91","1,240,374,512.64","1,561,801,249.27","1,505,147,552.45","1,642,012,314.23","1,571,760,413.78","1,544,582,498.78","1,597,971,746.75","1,644,993,931.03","1,574,613,215.76","1,607,248,325.99","1,603,227,071.84","1,611,583,369.42","1,286,417,262.55","1,213,229,035.90","1,354,538,693.07","1,328,890,797.97","1,383,728,740.55","1,320,398,677.75","1,849,606,101.37","1,712,530,682.51","2,748,639,102.86","2,829,274,311.78"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"256,000,000.00","256,000,000.00","256,000,000.00","256,000,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","341,400,000.00","512,100,000.00","512,100,000.00","512,100,000.00","512,100,000.00","512,100,000.00","512,100,000.00","610,808,111.00","610,808,111.00","610,808,111.00","610,808,111.00","610,808,111.00","610,808,111.00","916,212,166.00","916,212,166.00","916,212,166.00","916,212,166.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"4,045,813.43","4,559,183.19","4,559,183.19","4,559,183.19","575,214,952.60","575,214,952.60","575,214,952.60","575,214,952.60","582,645,705.48","582,645,705.48","582,645,705.48","582,645,705.48","582,251,040.04","582,251,040.04","582,251,040.04","582,251,040.04","582,251,040.04","582,251,040.04","582,251,040.04","582,251,040.04","582,251,040.04","582,251,040.04","411,551,040.04","411,551,040.04","411,551,040.04","411,551,040.04","411,551,040.04","411,551,040.04","1,183,967,965.22","1,183,967,965.22","1,183,967,965.22","1,183,967,965.22","1,183,967,965.22","1,183,967,965.22","878,563,910.22","878,563,910.22","860,690,028.77","860,690,028.77"
无形资产,"56,571,390.26","54,799,650.48","53,713,025.61","53,409,291.54","53,399,820.46","52,831,258.01","52,247,012.11","51,948,395.13","50,438,158.02","51,920,000.20","56,995,489.89","62,580,151.50","52,206,524.21","51,570,347.56","50,942,903.45","50,318,123.12","49,693,725.92","49,070,095.38","48,416,775.59","94,596,899.19","93,735,930.03","93,171,960.87","92,503,753.36","91,822,479.99","95,951,022.62","95,386,983.42","94,792,159.34","94,227,750.71","93,906,551.00","93,537,702.78","102,703,657.86","102,676,630.96","102,376,296.60","101,794,664.35","103,888,736.83","103,148,396.83","231,879,310.36","226,020,344.51"
盈余公积,"38,709,992.32","45,262,563.43","45,262,563.43","45,262,563.43","54,522,581.62","54,522,581.62","54,522,581.62","54,522,581.62","66,173,070.82","66,173,070.82","66,173,070.82","66,173,070.82","75,657,744.27","75,657,744.27","75,657,744.27","75,657,744.27","85,580,772.15","85,580,772.15","85,580,772.15","87,187,098.51","92,251,518.14","92,251,518.14","92,251,518.14","92,251,518.14","101,763,065.54","101,763,065.54","101,763,065.54","101,763,065.54","111,141,562.47","111,141,562.47","111,141,562.47","111,141,562.47","125,017,851.64","125,017,851.64","125,017,851.64","125,017,851.64","139,683,642.62","139,683,642.62"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"602,567,780.74","597,586,477.56"
未分配利润,"76,771,430.06","76,376,558.49","68,430,161.68","92,593,116.63","109,878,332.48","128,761,081.06","63,312,045.65","95,696,923.79","115,973,478.37","137,669,328.21","58,723,637.33","96,044,638.57","119,868,419.80","141,633,681.32","113,402,478.40","144,530,405.77","155,394,646.05","173,285,754.27","138,645,334.58","142,298,554.87","141,035,368.90","149,093,566.99","169,533,516.52","182,305,288.74","188,219,538.23","199,949,512.77","179,403,313.05","209,435,820.01","234,182,080.25","247,773,219.67","232,011,837.14","273,709,326.25","305,411,868.09","321,647,836.94","325,499,121.68","385,271,758.43","436,295,392.60","476,796,616.37"
长期待摊费用,"5,283,768.35","4,016,732.03","3,383,213.87","3,066,454.79","2,749,695.71","3,459,940.25","2,116,177.55","1,799,418.47","257,235.59","246,832.46","573,657.93","1,122,957.80","4,076,998.00","5,590,090.18","5,450,846.17","5,305,047.16","6,007,498.15","5,911,153.78","6,312,344.79","6,125,364.57","5,837,280.98","5,656,216.25","5,475,151.52","5,294,086.79","10,646,714.97","10,754,691.95","10,252,292.48","9,699,954.01","9,627,865.07","8,642,903.12","8,530,208.15","9,440,567.33","9,130,188.80","8,696,811.76","8,263,514.72","7,833,845.54","15,612,468.83","26,242,145.17"
少数股东权益,"25,304,573.80","23,351,562.22","19,151,235.19","18,986,928.35","19,141,546.56","19,591,915.75","17,324,933.55","16,310,094.21","15,147,776.57","12,722,042.58","10,757,656.83","13,405,646.88","34,338,393.53","33,978,129.83","33,537,885.68","37,253,778.77","38,007,404.67","35,671,292.29","31,299,141.13","25,083,823.72","25,025,522.60","21,602,401.56","21,003,356.06","21,779,633.95","14,267,776.12","14,657,953.63","15,628,463.39","11,161,594.21","12,318,623.41","11,646,543.03","10,206,419.29","9,897,905.88","11,584,319.50","8,654,096.54","13,500,038.61","22,958,319.29","32,692,216.02","41,359,616.84"
递延所得税资产,"7,233,927.94","4,932,407.18","3,089,831.06","3,860,763.46","2,140,424.00","2,804,885.72","2,412,968.33","2,197,661.00","2,265,202.27","2,727,393.29","4,168,711.78","4,524,057.25","3,173,395.81","3,792,696.02","3,212,000.58","3,358,345.84","7,238,576.42","8,800,229.49","8,855,824.49","9,645,066.56","8,891,960.37","10,928,474.05","10,591,779.10","11,602,343.77","9,783,258.93","11,526,141.82","14,537,682.27","15,835,021.45","14,497,292.72","16,191,632.59","15,662,500.23","16,406,221.33","14,620,563.94","17,275,664.13","17,934,374.63","19,413,584.87","25,532,119.14","28,781,385.98"
外币报表折算价差,,,,,,,,,,,,,"-3,096.00","-4,787.37","-4,787.39","-3,957.65","-22,186.72","-24,400.72","-42,466.87","-59,896.87","57,792.36","71,694.07","68,336.56",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,580,709.11","3,846,502.61","9,399,269.46","8,415,991.46","9,837,549.19","9,373,607.93","6,139,421.10","5,689,584.55","29,155,079.39","29,097,179.39"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"436,691,115.05","467,449,647.54","463,824,591.00","463,235,438.47","469,909,427.89","477,120,389.98","480,288,178.17","494,530,568.97","503,509,260.83","526,694,408.48","595,194,993.67","642,048,973.88","805,493,494.33","877,659,927.26","965,035,343.31","1,041,344,562.95","1,161,567,867.09","1,205,470,084.01","1,218,723,714.97","1,288,002,797.15","1,352,951,340.91","1,317,673,639.16","1,351,102,934.44","1,368,281,490.81","1,340,779,922.51","1,340,682,211.17","1,374,482,333.12","1,373,019,780.36","1,414,375,069.77","1,419,932,172.21","1,459,711,369.31","1,477,476,699.72","1,517,843,416.78","1,516,328,634.78","1,506,411,550.37","1,535,704,960.16","2,446,508,752.26","2,474,703,121.14"
所有者权益(或股东权益)合计,"400,831,809.61","405,549,867.33","393,403,143.49","417,401,791.60","1,100,157,413.26","1,119,490,531.03","1,051,774,513.42","1,083,144,552.22","1,121,340,031.24","1,140,610,147.09","1,059,700,070.46","1,099,669,061.75","1,153,512,501.64","1,174,915,808.09","1,146,244,361.00","1,181,089,011.20","1,202,611,676.19","1,218,164,458.03","1,179,133,821.03","1,178,160,620.27","1,182,021,242.04","1,186,670,220.80","1,206,507,767.32","1,220,049,015.42","1,227,943,891.23","1,240,032,030.95","1,220,446,589.38","1,246,075,150.11","2,152,525,955.91","2,165,475,272.04","2,148,282,602.15","2,189,683,323.18","2,237,011,950.57","2,250,549,174.73","2,259,192,248.48","2,328,377,290.91","2,385,959,992.38","2,435,114,441.03"
