科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"21,583,598.13","37,197,909.26","53,105,371.26","81,795,041.20","30,906,256.39","50,799,354.52","64,895,461.07","87,424,025.92","21,844,251.95","42,808,230.68","55,058,444.04","68,885,664.71","24,278,917.87","42,242,825.77","62,760,627.91","82,880,810.32","31,137,150.62","44,362,098.22","59,899,245.36","94,595,948.62","17,183,589.03","24,273,445.62","55,548,085.73","84,217,807.49","18,437,759.87","35,358,441.31","53,305,610.01","84,972,606.57","17,517,353.34","42,403,950.55","59,145,097.14","109,794,371.90","104,093,181.30","185,369,966.96","283,554,958.95","474,707,108.97","174,592,042.12","234,838,595.02","375,848,515.66","594,016,767.25","361,097,116.96","472,944,454.07","598,894,295.10","919,551,948.33","395,101,959.98","507,934,280.71"
二、营业利润,"766,099.55","-145,739,247.32","-167,239,299.59","-224,277,868.94","1,364,871.41","1,756,021.86","1,330,538.30","2,808,596.58","817,541.50","1,050,699.71","-862,770.13","-38,605,961.61","516,861.26","1,063,963.73","24,775.84","-24,370,126.70","1,017,895.61","-1,841,826.14","-2,708,757.38","2,894,418.39","461,918.69","-3,786,994.98","3,764,422.94","3,979,064.99","2,242,225.36","1,748,884.79","792,358.50","8,886,791.59","566,059.55","550,017.16","-987,622.65","-1,362,321.21","7,249,855.55","15,272,780.98","13,495,015.16","13,316,616.21","8,294,020.19","17,830,556.48","22,639,704.02","32,890,076.75","12,485,206.94","19,984,304.24","23,485,480.59","45,005,312.44","16,208,365.25","29,399,995.26"
减:营业成本,"12,967,813.40","23,204,016.06","32,497,790.87","52,600,859.23","17,132,469.68","27,516,259.67","34,671,150.48","46,860,095.30","10,835,154.95","21,973,272.72","28,115,973.75","40,233,327.50","13,177,898.12","23,214,723.83","34,676,927.68","45,698,181.61","15,859,284.97","22,491,483.25","31,096,286.15","47,416,090.39","8,973,854.37","11,686,125.23","19,082,046.55","34,574,078.69","7,901,222.95","14,321,880.82","21,844,367.16","39,149,956.50","8,594,770.37","25,068,933.57","34,751,099.14","65,699,695.05","72,488,370.04","127,092,225.72","210,645,039.59","372,904,936.09","148,616,986.39","184,646,242.36","299,741,530.04","475,862,143.62","315,615,019.34","399,871,708.99","497,729,790.13","758,766,422.78","347,814,362.02","418,912,804.69"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,164,234.88","3,850,849.53","4,446,923.06","7,416,009.98","2,917,584.24","4,730,319.53","5,681,227.67","7,753,380.84","1,800,527.65","3,593,121.07","4,598,995.75","5,828,445.57","1,821,606.85","3,535,285.04","6,400,717.68","8,100,914.58","2,619,315.01","3,685,614.14","5,254,643.60","8,413,884.52","1,224,050.79","2,345,172.32","3,767,166.97","6,487,207.71","1,450,207.88","3,338,771.01","5,488,572.75","8,849,676.92","1,332,049.01","4,267,062.68","5,534,489.57","9,392,471.07","2,774,461.25","4,857,548.31","7,635,397.84","10,890,094.46","2,493,498.04","4,015,101.58","5,895,487.97","10,463,301.13","3,850,801.78","5,449,149.05","8,921,512.59","15,140,517.02","3,244,168.67","5,285,135.11"
营业外收入,200.00,"2,663.60","6,065.50","6,375.50",285.00,"6,368.95","50,816.45","57,670.89",300.00,350.00,"1,013,683.35","1,014,059.42",989.73,"22,724.91","1,244,624.32","1,894,641.69","17,331.11","17,510.60","915,933.69","1,322,335.91","11,290,507.12","11,290,507.12","11,636,156.03","12,273,662.75",,,"2,239.04","598,342.27",,"1,011,270.03","1,420,038.10","2,749,630.24","2,105,703.34","5,172,704.37","5,175,699.23","11,349,205.91","112,576.06","-470,522.80","-367,452.80","785,581.48",750.00,750.08,"33,850.08","106,439.27","40,489.00","54,586.79"
销售费用,"2,408,517.12","4,785,131.20","26,974,956.78","61,722,149.38","6,006,880.84","9,697,986.55","12,317,944.80","16,191,965.70","5,200,440.81","10,079,276.11","12,019,453.74","22,375,934.14","5,396,486.81","7,807,162.73","11,304,949.91","18,716,465.63","7,499,623.14","11,184,062.39","13,560,153.18","16,496,663.00","2,717,821.77","5,135,128.80","16,802,139.05","18,903,912.81","2,343,364.36","5,347,559.96","8,426,754.77","13,877,069.66","3,497,657.12","9,051,214.78","12,325,963.93","18,891,617.57","14,393,365.27","25,579,727.08","33,146,102.29","50,360,314.66","8,569,606.69","16,677,368.85","30,545,646.36","47,558,128.16","19,722,095.43","31,639,196.47","44,348,606.88","72,982,621.55","21,355,655.55","35,135,416.00"
减:营业外支出,"5,500.00","6,312,756.38","6,319,864.99","16,441,208.01","4,258.11","22,906.90","24,649.90","37,235.81",300.00,"1,555.68","32,540.68","50,053.92",192.08,"4,130.20","4,862.83","366,731.56",,"10,484.99","31,144.65","149,923.66",500.00,"124,782.79","130,032.91","1,190,250.55","30,000.00","84,805.21","141,305.21","214,231.71","21,203.72","49,756.35","59,856.35","59,107.63",805.47,"13,520.78","60,496.88","553,164.38","406,127.65","466,352.24","537,188.28","1,100,266.17","137,512.11","532,055.70","741,441.71","4,260,978.11","1,859.99","94,649.99"
管理费用,"3,213,671.05","4,770,892.86","10,000,654.38","36,226,747.35","2,970,252.78","5,955,953.26","9,215,580.16","12,089,444.98","2,791,279.69","5,574,982.97","8,786,318.44","15,187,575.00","3,195,256.11","6,446,435.27","10,140,047.06","17,551,807.00","3,742,507.82","7,618,760.54","11,145,522.75","15,114,710.91","3,805,940.60","8,891,860.50","12,127,785.35","19,883,602.86","3,631,425.09","8,202,715.39","13,741,298.39","18,110,825.72","3,881,822.39","9,750,488.02","14,028,142.81","24,074,650.92","6,483,140.67","11,109,705.20","17,009,796.07","26,768,515.52","5,457,018.37","10,906,341.73","16,201,504.91","24,700,986.45","6,678,302.12","11,810,637.35","18,482,442.60","29,013,196.78","5,859,686.05","12,866,407.55"
其中:非流动资产处置净损失,,"6,311,956.38","6,311,956.38","16,099,813.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,015.43",,,,,,
