科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"1,204,422,783.26","2,565,681,722.53","3,816,484,965.92","4,643,378,376.02","1,189,521,226.79","2,551,881,435.61","3,730,617,856.22","4,302,815,913.57","787,000,033.81","1,788,725,881.41","2,869,486,736.75","3,699,134,724.00","788,390,997.26","1,750,535,928.71","2,699,008,363.50","3,751,856,564.00","946,625,083.78","1,907,138,283.98","2,881,699,717.17","3,869,161,493.91","883,229,371.64","1,871,014,116.54","2,721,405,390.21","3,771,880,418.54","659,550,441.96","1,322,025,775.29","2,042,578,221.59","3,019,245,751.48","573,076,898.02","1,247,933,822.16","1,944,653,520.31","2,731,483,162.11","558,469,944.45","1,382,741,790.82","1,990,619,853.01","2,886,922,502.81","567,076,812.42","1,224,507,601.38","1,837,047,061.19","2,465,590,456.09","610,582,448.50","1,237,003,156.82","1,893,528,159.71","2,511,772,199.03","529,131,101.17","1,127,972,350.09"
二、营业利润,"-1,920,087.94","7,873,342.30","19,127,815.24","38,436,353.00","14,772,525.74","28,755,918.51","36,651,087.56","-199,722,923.57","-26,876,180.93","-15,542,605.56","10,851,973.34","53,032,270.31","47,386,535.94","104,820,215.06","192,652,360.79","283,986,173.77","87,935,749.63","165,031,469.08","205,594,121.58","574,807,651.38","12,491,399.88","26,430,296.83","41,802,882.84","150,007,646.35","13,022,632.24","32,158,060.91","46,851,087.56","121,044,749.26","14,536,359.79","39,718,136.93","89,309,443.56","126,881,134.70","19,424,961.83","57,129,887.59","82,772,859.54","148,842,142.72","29,467,714.90","63,469,810.25","98,584,895.74","169,937,735.28","27,361,493.28","61,888,478.76","92,781,247.75","121,182,399.34","17,976,204.43","40,973,178.86"
减:营业成本,"1,141,177,367.94","2,413,531,847.79","3,568,247,135.30","4,278,500,726.23","1,094,634,020.88","2,356,548,786.89","3,452,010,786.27","4,105,931,465.33","726,434,360.07","1,626,945,243.98","2,596,310,625.40","3,278,476,281.83","672,316,795.03","1,496,582,580.14","2,293,762,233.12","3,170,772,167.56","805,676,716.07","1,621,132,073.78","2,477,097,435.64","3,388,193,523.86","785,711,207.17","1,683,507,287.87","2,436,241,823.85","3,246,562,763.03","571,749,899.36","1,132,543,426.69","1,758,481,421.14","2,508,931,955.40","494,740,674.45","1,066,936,939.00","1,668,755,588.61","2,290,018,400.66","462,197,859.48","1,140,361,222.20","1,628,784,013.88","2,357,803,607.39","435,723,466.76","948,789,805.44","1,419,084,485.77","1,855,621,789.15","475,458,601.46","975,339,531.62","1,492,605,556.95","1,967,573,517.83","416,866,492.45","908,995,693.91"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,234,238.58","3,728,962.29","6,249,881.98","8,212,774.42","833,543.92","3,182,758.01","4,554,721.83","5,753,983.41","1,844,638.13","3,647,013.53","5,040,384.42","7,158,370.53","1,149,459.75","2,654,706.31","4,827,652.25","7,228,709.56","2,490,399.70","3,493,404.54","5,995,405.92","9,446,601.69","1,976,405.81","6,867,941.30","10,069,871.49","43,729,541.03","3,487,207.34","5,577,492.02","9,691,501.84","28,552,366.49","1,863,891.89","6,090,580.26","9,069,502.99","24,202,588.00","2,442,082.09","13,267,274.06","18,848,482.69","47,294,185.34","3,580,600.00","7,527,281.18","10,555,453.33","24,566,774.35","5,697,833.84","13,570,262.70","20,678,130.78","31,861,828.12","7,328,756.04","15,986,497.47"
营业外收入,"2,542,615.14","4,130,344.23","4,507,787.94","7,136,837.59","692,900.59","1,597,173.67","2,037,596.93","5,701,119.78","636,532.72","3,306,364.94","4,412,389.77","6,681,045.59","1,704,731.69","2,341,079.57","15,988,236.53","5,163,373.80","1,080,837.60","9,654,379.01","11,126,076.88","28,397,080.54","3,297,661.49","4,479,277.38","4,918,383.11","19,147,709.50","1,243,199.23","3,056,963.60","6,276,042.04","19,023,985.29","1,258,078.75","5,669,165.71","7,106,566.93","8,282,811.04","2,393,784.77","4,346,365.55","5,481,105.53","11,685,028.61","1,040,412.95","3,940,737.09","5,549,561.88","13,094,594.42","3,024,658.42","3,030,908.25","3,102,031.76","6,412,079.99","173,969.36","308,011.49"
销售费用,"8,490,573.61","24,509,960.75","45,262,758.98","64,615,407.60","16,976,245.89","34,582,440.87","53,380,508.88","71,764,428.17","17,683,724.01","34,476,667.06","52,623,108.38","68,783,757.15","14,965,708.56","33,482,674.19","47,722,116.47","59,807,669.74","16,425,928.47","33,374,732.67","52,109,769.22","71,671,851.09","18,596,260.33","39,052,547.58","61,265,320.61","80,041,969.51","13,891,494.43","28,063,431.65","41,074,059.70","52,424,436.50","10,051,577.83","25,061,301.00","38,031,255.64","52,587,196.02","12,768,570.88","29,105,832.32","44,581,901.06","64,074,998.79","16,112,947.58","33,553,540.92","50,518,962.51","67,009,927.23","16,186,271.30","34,007,496.87","49,483,564.92","70,922,957.09","14,387,952.50","31,659,147.74"
减:营业外支出,"38,378.03","110,521.44","157,771.45","189,451.05","87,059.84","222,909.50","267,517.32","1,995,750.58","419,046.70","231,338.90","378,899.57","655,532.75","39,960.40","126,101.46","7,621,371.24","3,721,149.06","124,235.68","708,706.40","1,215,919.19","12,671,621.15","136,023.60","401,958.10","482,810.75","5,215,220.71","100,199.33","964,275.40","1,308,055.14","2,480,525.73","3,852.48","97,580.10","1,197,439.47","1,867,747.50","12,794.14","246,288.70","649,637.63","4,363,456.64","24,464.17","1,433,918.36","4,020,489.04","5,219,341.35","447,041.39","845,235.41","1,927,781.44","2,277,434.50","165,489.74","711,406.49"
管理费用,"33,657,548.78","71,189,862.44","109,802,744.36","159,416,798.99","39,966,366.57","80,008,060.61","109,243,518.28","173,451,172.49","47,633,338.72","79,478,497.94","129,349,611.64","214,679,453.13","47,445,219.52","95,688,477.99","149,550,906.35","235,160,730.31","53,467,343.38","100,128,030.35","146,699,755.82","245,959,519.73","52,706,105.08","95,287,807.18","149,660,337.33","221,661,251.82","51,076,335.65","109,213,962.94","175,545,009.65","257,903,212.20","44,028,270.19","106,783,541.19","175,979,164.97","247,371,866.00","51,863,827.93","111,880,506.93","173,763,709.80","256,748,998.86","63,859,565.37","139,729,109.74","206,338,625.58","277,665,217.77","69,966,428.23","133,125,939.64","189,689,513.62","263,996,667.35","58,211,119.32","120,270,796.34"
其中:非流动资产处置净损失,,,,,,,,"929,044.67",,,,"370,811.08",,,,"691,087.76","112,180.90","112,968.40","147,528.90","2,400,490.98","14,023.10","118,680.95","163,029.33","4,084,082.29","96,533.38","783,291.80","923,724.25","1,421,758.52",,"75,403.35","553,665.65","858,682.58","8,030.00","126,820.44","463,342.30","2,201,414.58",,"976,879.87","1,210,132.60","1,839,687.81","438,247.47","557,493.11","1,151,206.99",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"25,630,284.03","52,584,305.80","85,818,495.13","117,233,036.53","34,175,332.67","71,040,622.75","108,306,276.46","149,935,422.28","32,855,874.50","66,500,278.67","98,953,628.63","121,992,717.60","25,625,385.23","55,040,228.34","82,276,739.73","107,125,772.96","26,756,130.79","58,321,197.61","93,863,142.72","126,206,386.26","25,733,224.85","56,281,545.76","81,212,102.66","100,918,747.18","22,415,558.99","41,690,055.96","60,349,498.29","96,111,890.14","21,627,397.91","47,747,440.57","68,669,394.67","96,404,925.36","15,436,774.65","43,444,239.83","66,399,338.96","89,173,789.06","21,310,733.11","42,113,005.47","63,462,954.97","80,181,240.75","20,402,352.97","43,164,236.58","66,114,425.49","86,453,431.54","22,879,582.12","33,857,701.88"
三、利润总额,"584,149.17","11,893,165.09","23,477,831.73","45,383,739.54","15,378,366.49","30,130,182.68","38,421,167.17","-196,017,554.37","-26,658,694.91","-12,467,579.52","14,885,463.54","59,057,783.15","49,051,307.23","107,035,193.17","201,019,226.08","285,428,398.51","88,892,351.55","173,977,141.69","215,504,279.27","590,533,110.77","15,653,037.77","30,507,616.11","46,238,455.20","163,940,135.14","14,165,632.14","34,250,749.11","51,819,074.46","137,588,208.82","15,790,586.06","45,289,722.54","95,218,571.02","133,296,198.24","21,805,952.46","61,229,964.44","87,604,327.44","156,163,714.69","30,483,663.68","65,976,628.98","100,113,968.58","177,812,988.35","29,939,110.31","64,074,151.60","93,955,498.07","125,317,044.83","17,984,684.05","40,569,783.86"
资产减值损失,,"4,844,477.54","4,844,477.54","16,227,587.28",,"4,729,402.73","4,729,402.73","40,719,832.40","-9,945,066.91","6,864,178.36","6,864,178.36","16,796,642.67","100,694.30","4,523,806.29","13,847,706.95","29,446,445.82","514,989.72","4,207,736.18","1,691,616.06","42,420,796.98","-742,030.03","-5,268,658.44","-5,741,714.11","8,590,468.96","3,460,861.87","8,739,515.39","10,871,847.69","14,852,247.98","3,010,314.61","13,322,484.45","21,383,825.58","35,714,243.42","3,345,724.22","11,312,349.20","14,673,687.33","40,142,393.75","8,004,878.46","14,632,774.79","29,328,711.09","56,523,359.17","10,112,096.01","12,287,713.67","39,259,017.36","57,922,735.01","4,307,805.32","9,887,155.92"
