科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"126,707,460.34","248,243,543.45","358,793,469.44","517,753,324.45","365,222,000.63","706,018,958.57","977,475,295.66","1,321,237,329.88","213,667,532.50","436,891,790.16","767,252,630.46","1,041,141,476.59","306,284,108.77","746,050,560.38","1,124,305,982.59","1,560,159,505.37","426,600,270.71","929,323,260.55","1,389,878,109.38","1,962,823,950.09","565,232,597.25","781,287,711.52","1,021,999,794.08","1,700,286,982.10","468,856,985.29","826,254,911.47","1,041,094,473.17","1,636,966,122.64","545,872,542.64","963,485,385.24","1,489,525,592.25","1,867,773,864.38","325,920,572.79","572,155,100.77","864,034,124.49","1,086,893,297.62","88,851,074.69","268,888,824.41","395,967,600.15","616,541,508.67","247,444,019.72","657,181,896.24","1,077,491,794.09","1,246,779,641.68"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,035,962.68",,,,"1,256,243.40",,,,"500,000.00",,,,
收到其他与经营活动有关的现金,"59,537.65","87,032.11","125,134.91","131,453.81","6,045,931.46","6,661,712.06","7,682,864.09","12,653,740.69","1,080,409.21","4,667,204.13","6,485,852.89","16,700,602.54","1,389,390.65","3,945,062.62","6,535,238.68","12,966,730.57","1,866,679.70","9,010,607.95","12,781,180.35","14,994,687.08","11,536,319.41","13,775,650.74","13,854,303.52","27,193,479.59","725,390.53","9,836,361.24","13,049,868.64","14,557,568.43","1,281,282.14","10,454,533.29","16,013,101.74","9,734,590.11","2,946,887.91","6,742,067.63","13,690,518.15","16,463,666.49","1,123,976.82","4,715,899.16","9,500,146.89","21,017,027.90","919,181.28","13,209,614.15","45,350,943.37","21,766,642.59"
投资活动现金流出小计,"638,697.00","2,487,661.25","5,461,743.20","7,205,812.52","4,430,893.25","8,653,376.21","11,191,812.21","12,008,568.76","5,758,236.19","9,955,628.48","13,022,287.75","51,738,057.64","2,752,916.03","193,498,666.93","205,034,167.22","256,105,470.13","8,893,036.90","52,284,919.18","199,828,329.33","266,049,616.50","340,844,101.69","364,636,810.99","897,918,214.97","1,184,060,834.70","8,861,961.46","24,936,356.35","65,088,881.18","126,273,879.38","83,662,530.48","93,366,946.85","244,162,364.34","272,038,903.91","26,658,720.81","27,134,416.43","141,730,869.50","185,321,079.41","2,560,323.09","2,695,191.63","1,817,845.16","13,599,334.37","2,030,252.91","8,494,884.37","14,491,357.99","21,853,518.82"
经营活动现金流入小计,"126,766,997.99","248,330,575.56","358,918,604.35","517,884,778.26","371,267,932.09","712,680,670.63","985,158,159.75","1,333,891,070.57","214,747,941.71","441,558,994.29","773,738,483.35","1,057,842,079.13","307,673,499.42","749,995,623.00","1,130,841,221.27","1,573,126,235.94","428,466,950.41","938,333,868.50","1,402,659,289.73","1,977,818,637.17","576,768,916.66","795,063,362.26","1,035,854,097.60","1,727,480,461.69","469,582,375.82","836,091,272.71","1,054,144,341.81","1,651,523,691.07","547,153,824.78","973,939,918.53","1,505,538,693.99","1,877,508,454.49","328,867,460.70","578,897,168.40","877,724,642.64","1,103,356,964.11","89,975,051.51","273,604,723.57","405,467,747.04","637,558,536.57","248,363,201.00","670,391,510.39","1,122,842,737.46","1,268,546,284.27"
投资活动产生的现金流量净额,"-638,697.00","-2,487,661.25","-5,461,743.20","-7,205,812.52","-4,430,893.25","-8,435,641.17","-10,914,977.17","-11,704,633.72","-5,756,675.69","-9,954,067.98","-13,020,727.25","-50,343,297.14","-2,752,916.03","-191,469,778.04","-200,756,389.44","-249,377,247.91","153,526,963.10","110,135,080.82","-37,081,733.18","-96,767,079.86","-340,844,101.69","-364,636,810.99","-897,918,214.97","-1,146,477,137.99","-8,861,961.46","-24,936,356.35","2,134,479.08","-58,069,149.89","-83,662,530.48","-93,366,946.85","-222,734,010.10","-250,392,057.36","673,514.49","52,865,583.57","-61,730,869.50","-89,714,644.50","-2,518,550.27","-2,555,360.56","-1,624,082.05","-7,650,328.75","-2,013,164.16","-2,937,719.58","-9,156,118.54","-15,815,848.80"
购买商品、接受劳务支付的现金,"50,730,838.09","128,011,055.02","187,435,339.38","250,836,666.96","68,499,007.26","143,034,389.61","212,052,420.93","295,977,406.86","68,932,193.53","146,976,437.62","219,139,442.97","337,666,535.97","90,261,863.32","194,505,757.13","359,247,134.33","469,443,147.36","91,935,654.16","290,989,446.05","442,838,112.16","602,146,336.65","97,772,234.04","251,585,976.83","443,228,722.76","544,080,779.44","119,798,955.93","259,479,349.64","480,531,486.96","751,535,944.87","232,200,663.33","439,371,139.20","622,894,438.42","800,504,950.01","176,622,343.02","326,174,152.73","456,195,475.23","613,692,793.95","46,533,750.91","144,274,734.00","227,371,096.86","314,592,013.64","90,283,942.93","320,436,927.98","563,001,922.79","604,743,015.60"
吸收投资收到的现金,,,,,,,,,,"37,718,833.89","37,718,833.89","28,518,833.89",,,"9,000,000.00","9,000,000.00",,,,,,,,,,,"12,000,000.00",,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金,"27,853,719.41","44,169,782.97","68,962,219.95","118,998,780.43","34,173,458.21","66,818,033.38","99,297,677.46","135,469,206.77","38,022,646.63","92,106,500.58","153,075,327.82","227,477,114.88","75,315,224.72","146,801,817.10","218,046,459.99","298,386,531.62","87,116,720.15","167,269,634.85","250,039,592.60","339,620,979.44","109,764,683.39","182,207,573.65","264,237,442.96","359,376,085.58","105,803,438.62","190,235,318.24","273,893,954.12","375,631,775.21","103,608,023.34","185,244,910.26","265,916,590.44","363,080,231.55","86,723,677.48","162,644,931.28","233,235,402.57","308,863,303.12","77,248,513.30","138,487,514.94","201,620,886.76","279,326,222.03","74,622,800.68","135,876,287.43","202,964,711.45","280,584,048.97"
取得借款收到的现金,,,"20,000,000.00","179,215,939.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,"19,000,000.00","11,000,000.00","20,200,000.00","220,200,000.00","229,760,000.00","2,700,000.00","7,067,000.00","37,427,000.00","46,427,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,"55,000,000.00","55,000,000.00","50,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","50,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00"
