科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
一年内到期的非流动资产,"12,443,255.94","14,776,621.10","12,867,226.82","14,564,271.37","14,750,209.58","15,083,764.55","14,405,853.55","14,312,182.59","14,245,203.79","14,461,260.40","13,521,971.99","13,265,024.31","12,831,386.94","12,897,401.06","12,497,034.13","12,314,462.12","13,381,340.75","13,026,006.80","14,724,915.06","15,206,429.46","12,531,099.14","16,784,792.59","15,472,777.68","20,705,386.43","20,216,290.23","20,388,428.59","18,791,441.68","18,794,746.53","17,561,136.30","19,483,293.09","19,771,570.08","19,920,918.50",
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"64,223,804.90","69,641,150.66","77,452,629.43","106,353,737.86","110,467,829.83","98,060,003.95","87,482,992.38","98,659,847.39","116,835,242.39","104,265,239.55","94,613,246.74","117,974,289.94","111,794,433.12","101,533,152.18","89,527,233.63","114,474,662.84","125,509,165.67","132,023,759.87","125,043,135.02","102,005,607.88","91,097,318.36","289,828,508.62","282,648,404.47","295,659,225.54","288,747,186.67","90,523,992.43","81,266,574.35","76,264,516.69","16,005,179.44","33,965,400.98","36,371,925.82","18,165,761.91","14,441,598.04"
其他流动负债,"5,950,306.28","8,783,793.19","7,017,277.27","7,431,127.26","7,426,393.73","7,955,331.98","7,452,158.24","7,656,309.94","7,815,363.63","8,259,160.73","7,736,623.41","7,219,759.48","6,839,913.50","6,672,709.49","4,753,490.34","3,195,167.21","2,171,633.27","1,988,271.85","1,921,135.00","1,963,273.30","1,930,446.60","2,411,515.01","2,453,720.48","2,581,291.08","13,038,733.49","17,044,808.67","19,701,060.15","21,156,064.77","20,721,907.56","21,369,663.71","23,787,626.53","21,864,436.83","16,048,329.55"
流动资产合计,"965,083,402.25","955,262,608.73","1,001,602,905.29","1,119,151,495.78","1,166,195,408.63","1,919,983,386.85","1,861,312,345.86","2,046,349,229.74","2,176,692,394.43","2,152,793,555.01","2,059,267,341.51","2,358,106,297.15","2,282,170,159.80","2,402,856,929.26","2,174,597,420.16","2,360,756,554.22","2,244,056,710.17","2,177,669,223.34","1,974,627,891.44","1,966,195,420.77","1,713,142,834.10","1,817,211,942.91","1,572,452,095.43","1,704,724,265.51","1,623,055,593.86","1,633,024,551.17","1,414,213,823.94","1,519,020,284.51","1,471,037,938.36","1,536,091,190.15","1,409,154,717.62","1,541,171,100.90","1,527,588,610.07"
流动负债合计,"1,206,752,408.54","1,141,106,720.79","1,147,294,930.48","1,257,085,073.56","1,256,950,066.66","1,284,688,184.76","1,213,576,814.83","1,416,281,251.56","1,542,711,847.12","1,451,654,141.71","1,358,847,032.21","1,633,075,563.41","1,539,436,383.51","1,596,044,009.45","1,413,602,957.11","1,584,365,219.93","1,518,930,784.25","1,454,435,328.15","1,311,251,508.51","1,315,731,299.86","1,240,732,652.33","1,304,683,630.37","1,169,537,137.16","1,325,340,096.54","1,219,866,660.86","1,191,211,146.99","1,108,937,404.44","1,172,211,934.98","1,075,678,210.78","1,122,762,890.38","1,029,924,567.72","1,140,981,148.86","1,118,566,706.44"
可供出售金融资产,"5,828,994.00","1,807,440.00","4,648,842.00","3,186,942.00","3,295,920.00","3,535,140.00","2,891,904.00","2,466,624.00","2,434,728.00","2,437,386.00","2,652,684.00","2,405,490.00","2,833,428.00","2,814,822.00","2,251,326.00","2,354,988.00","2,453,334.00","2,354,988.00","2,445,360.00","21,686,924.00","23,135,534.00","23,699,030.00","24,576,170.00","22,539,610.40","23,901,569.60","23,250,891.20","4,714,228.80","4,991,724.00","5,307,494.40","5,875,243.20","6,155,928.00","6,543,145.44","7,384,880.88"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"19,032,219.66","19,057,409.35","19,015,118.14","19,034,330.45","19,004,524.03","18,930,783.64","19,030,857.02","19,030,857.02","18,997,960.56","18,954,500.00","18,954,500.00","18,954,500.00","18,954,500.00","18,954,500.00","18,954,500.00","18,954,500.00","18,954,500.00","18,954,500.00","18,954,500.00",,,,,,,,,,,"10,000,000.00","9,420,079.77","9,172,675.04","9,171,429.97"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,"895,295.73",,,,,,,,,,,"5,939,195.00","5,939,195.00",,,,,,,"7,876,528.54","6,071,066.54","1,633,848.54","29,135.01",,,,,,,,,
固定资产,"405,322,494.14","415,483,400.91","548,888,825.69","605,735,577.82","604,229,750.30","597,274,291.35","591,576,096.88","621,561,722.45","656,193,353.28","652,055,337.17","649,733,652.21","645,321,836.33","671,795,355.15","665,205,822.46","661,554,358.98","669,683,669.52","702,392,814.73","746,777,223.54","738,820,096.51","730,134,168.45","885,306,836.89","873,206,066.19","987,048,772.97","1,006,803,819.44","993,320,506.72","987,488,174.00","1,034,281,781.08","1,018,459,923.32","1,003,490,385.50","1,009,760,638.54","996,028,855.13","1,002,562,151.01","997,994,295.15"
递延所得税负债,"1,397,248.50","391,860.00","1,102,210.50","736,735.50","763,980.00","823,785.00","662,976.00","556,656.00","548,682.00","549,346.50","603,171.00","541,372.50","648,357.00","643,705.50","502,831.50","528,747.00","553,333.50","528,747.00","551,340.00","623,106.00","2,825,150.76","2,966,024.76","3,318,544.68","3,038,738.39","2,934,250.09","2,744,880.25","2,780,122.61","2,921,644.94","2,832,494.94","2,928,122.49","2,948,244.54","3,091,509.69","3,378,523.57"
在建工程,"14,117,586.00","23,664,830.28","259,751.93","454,532.18","401,992.65","432,755.63","451,235.08","828,599.93","1,950,058.23","2,032,365.92","2,276,369.00","2,276,369.00","2,672,595.40","4,351,111.44","5,729,900.89",,"12,094,274.37","12,229,583.37","19,602,329.37","63,639,758.56","72,441,580.64","86,325,211.80","7,514,947.36","898,000.00",,,,,,,,,
其他非流动负债,,,,"182,693.33","172,153.34","161,613.35","151,073.36","140,533.37","545,353.38","514,045.38","482,737.38","451,429.38","420,121.38","388,813.38","357,505.38","326,197.38","294,889.38","263,581.38","232,273.38","200,965.38","169,657.38","145,375.87","124,607.86","103,839.85","83,071.84","62,303.83","41,535.82","20,767.81",,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,397,248.50","1,287,155.73","1,102,210.50","919,428.83","936,133.34","985,398.35","814,049.36","697,189.37","1,094,035.38","1,063,391.88","1,085,908.38","992,801.88","7,007,673.38","6,971,713.88","860,336.88","854,944.38","848,222.88","792,328.38","783,613.38","824,071.38","10,871,336.68","9,182,467.17","5,077,001.08","3,171,713.25","3,017,321.93","2,807,184.08","2,821,658.43","2,942,412.75","2,832,494.94","2,928,122.49","2,948,244.54","3,091,509.69","9,706,823.57"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,208,149,657.04","1,142,393,876.52","1,148,397,140.98","1,258,004,502.39","1,257,886,200.00","1,285,673,583.11","1,214,390,864.19","1,416,978,440.93","1,543,805,882.50","1,452,717,533.59","1,359,932,940.59","1,634,068,365.29","1,546,444,056.89","1,603,015,723.33","1,414,463,293.99","1,585,220,164.31","1,519,779,007.13","1,455,227,656.53","1,312,035,121.89","1,316,555,371.24","1,251,603,989.01","1,313,866,097.54","1,174,614,138.24","1,328,511,809.79","1,222,883,982.79","1,194,018,331.07","1,111,759,062.87","1,175,154,347.73","1,078,510,705.72","1,125,691,012.87","1,032,872,812.26","1,144,072,658.55","1,128,273,530.01"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","300,000,000.00","334,056,000.00","350,758,800.00","350,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00","410,758,800.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"4,202,771.14","38,575,911.25","67,100,362.75","66,003,937.75","66,085,671.25","670,006,139.03","669,523,712.03","669,204,752.03","669,180,830.03","669,182,823.53","669,344,297.03","669,158,901.53","669,479,855.03","669,465,900.53","669,043,278.53","669,121,025.03","669,194,784.53","669,121,025.03","669,188,804.03","669,404,102.03","667,534,784.03","667,534,784.03","667,534,784.03","667,534,784.03","667,534,784.03","667,534,784.03","667,534,784.03","667,534,784.03","667,534,784.03","667,534,784.03","667,534,784.03","667,534,784.03","675,095,786.03"
无形资产,"3,892,981.84","33,599,016.07","32,829,794.56","32,168,823.27","31,967,041.05","31,789,135.61","31,920,227.34","31,768,991.24","31,632,973.90","31,310,063.25","31,135,684.97","32,509,466.88","32,921,046.65","31,862,649.52","31,945,135.92","31,532,229.09","54,064,425.86","53,190,618.14","52,697,054.85","52,247,980.78","53,295,788.82","53,298,475.95","52,299,662.56","51,487,289.48","51,977,840.32","50,947,829.97","107,781,414.96","106,717,693.92","105,953,941.15","104,745,706.28","102,898,030.98","101,899,549.83","101,700,860.97"
盈余公积,"34,343,476.44","3,147,243.66","12,634,934.43","12,634,934.43","22,206,846.97","22,206,846.97","22,206,846.97","22,206,846.97","39,109,587.39","39,109,587.39","39,109,587.39","39,109,587.39","56,455,097.59","56,455,097.59","56,455,097.59","56,455,097.59","70,627,014.61","70,627,014.61","70,627,014.61","70,627,014.61","82,715,212.59","82,715,212.59","82,715,212.59","82,715,212.59","89,933,230.13","89,933,230.13","89,933,230.13","89,933,230.13","101,918,218.99","101,918,218.99","101,918,218.99","101,918,218.99","112,784,410.60"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"5,768,814.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"103,668,906.02","-11,077,733.98","82,310,895.95","134,647,901.41","170,744,637.74","224,878,856.68","230,118,289.12","242,227,104.15","265,704,219.01","328,237,570.33","320,085,233.02","341,292,067.36","362,899,278.42","417,712,543.75","372,833,234.84","391,103,872.85","416,637,220.85","455,607,060.78","404,133,985.00","429,039,966.54","432,203,573.86","460,308,012.99","401,236,407.89","413,743,463.29","409,934,047.12","441,817,856.85","378,083,202.64","404,440,073.40","416,908,061.39","457,204,513.25","400,813,255.37","429,679,674.08","432,571,912.94"
长期待摊费用,"27,618,985.85","19,538,408.08","30,881,773.66","32,304,686.86","31,015,667.09","30,614,864.85","27,382,660.83","27,111,951.31","27,107,494.21","27,270,062.75","22,429,056.97","21,481,114.08","19,629,736.98","19,214,573.75","17,497,245.26","18,357,860.22","22,687,757.52","22,560,545.04","29,257,755.03","31,104,913.00","32,667,040.16","28,976,752.77","28,365,327.82","47,217,142.68","46,299,520.04","40,959,494.89","36,909,345.42","32,688,078.26","30,258,646.80","36,005,141.54","32,713,307.16","33,499,133.52","55,023,368.55"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"3,699,332.53","4,626,184.03","6,372,322.84","10,013,687.62","11,571,852.21","10,963,867.86","12,433,185.30","12,257,968.39","13,550,356.32","13,153,044.74","12,781,569.37","13,332,648.13","15,060,265.95","12,147,656.77","11,023,817.74","11,019,158.73","16,652,859.74","13,652,414.47","15,550,165.61","16,385,635.63","18,106,031.25","14,252,886.38","8,850,211.47","10,944,713.65","17,411,850.02","18,642,252.31","20,614,287.78","18,708,369.95","17,531,591.99","19,950,303.91","19,982,620.20","20,387,113.53","18,188,643.65"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"13,640,150.73","13,952,461.05","14,788,572.72","14,990,453.23","49,676,489.13","41,590,938.65","59,788,407.64","61,158,061.34","48,608,265.71","52,792,101.94","42,909,869.29","50,798,954.33","45,851,192.73","44,905,537.92","41,981,277.79","43,456,625.46","47,791,011.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"485,281,408.39","517,776,688.72","642,896,428.82","702,898,580.20","701,486,747.33","693,540,838.94","685,686,166.45","715,026,714.34","751,866,924.50","747,212,759.83","739,963,516.52","736,281,424.42","763,866,928.13","754,551,135.94","748,956,284.79","751,902,405.56","842,940,116.95","883,672,333.61","892,115,834.09","930,189,833.65","1,134,629,300.89","1,121,349,361.74","1,168,443,499.82","1,201,048,636.99","1,181,519,552.41","1,174,080,744.31","1,247,210,927.33","1,232,364,743.78","1,208,393,252.57","1,231,242,571.39","1,209,180,099.03","1,217,520,393.83","1,237,254,490.17"
所有者权益(或股东权益)合计,"242,215,153.60","330,645,420.93","496,102,193.13","564,045,573.59","609,795,955.96","1,327,850,642.68","1,332,607,648.12","1,344,397,503.15","1,384,753,436.43","1,447,288,781.25","1,439,297,917.44","1,460,319,356.28","1,499,593,031.04","1,554,392,341.87","1,509,090,410.96","1,527,438,795.47","1,567,217,819.99","1,606,113,900.42","1,554,708,603.64","1,579,829,883.18","1,596,168,145.98","1,624,695,207.11","1,566,281,457.01","1,577,261,092.71","1,581,691,163.48","1,613,086,964.41","1,549,665,688.40","1,576,230,680.56","1,600,920,485.21","1,641,642,748.67","1,585,462,004.39","1,614,618,836.18","1,636,569,570.23"
资产总计,"1,450,364,810.64","1,473,039,297.45","1,644,499,334.11","1,822,050,075.98","1,867,682,155.96","2,613,524,225.79","2,546,998,512.31","2,761,375,944.08","2,928,559,318.93","2,900,006,314.84","2,799,230,858.03","3,094,387,721.57","3,046,037,087.93","3,157,408,065.20","2,923,553,704.95","3,112,658,959.78","3,086,996,827.12","3,061,341,556.95","2,866,743,725.53","2,896,385,254.42","2,847,772,134.99","2,938,561,304.65","2,740,895,595.25","2,905,772,902.50","2,804,575,146.27","2,807,105,295.48","2,661,424,751.27","2,751,385,028.29","2,679,431,190.93","2,767,333,761.54","2,618,334,816.65","2,758,691,494.73","2,764,843,100.24"
负债和所有者(或股东权益)合计,"1,450,364,810.64","1,473,039,297.45","1,644,499,334.11","1,822,050,075.98","1,867,682,155.96","2,613,524,225.79","2,546,998,512.31","2,761,375,944.08","2,928,559,318.93","2,900,006,314.84","2,799,230,858.03","3,094,387,721.57","3,046,037,087.93","3,157,408,065.20","2,923,553,704.95","3,112,658,959.78","3,086,996,827.12","3,061,341,556.95","2,866,743,725.53","2,896,385,254.42","2,847,772,134.99","2,938,561,304.65","2,740,895,595.25","2,905,772,902.50","2,804,575,146.27","2,807,105,295.48","2,661,424,751.27","2,751,385,028.29","2,679,431,190.93","2,767,333,761.54","2,618,334,816.65","2,758,691,494.73","2,764,843,100.24"
