科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
经营活动产生的现金流量净额,"45,340,055.22","22,865,646.87","37,873,491.94","-10,339,129.90","-4,468,123.69","25,987,796.86","-81,747,369.26","-69,695,681.18","-97,512,241.34","-126,226,117.20","-93,745,493.32","-78,477,737.21","-132,668,728.29","-98,760,235.08","-127,795,169.00","-150,135,151.52","-213,224,069.24","-236,739,122.16","-15,199,844.64","20,834,406.03","-106,398,891.81","-122,789,854.73","-60,664,264.20","-54,097,045.27","-37,209,608.68","-18,364,199.40","3,643,160.40","-46,226,002.39","-107,254,764.50","-40,566,715.52","-96,587,373.84","-25,371,659.15","-294,351,173.85","50,460,166.67","-124,755,247.33","-370,849,348.98"
分配股利、利润或偿还利息支付的现金,"4,799,890.26","6,662,272.50","7,967,973.22","4,175,646.89","6,202,249.83","9,210,640.87","3,187,374.45","16,866,551.62","21,483,567.59","26,050,218.57","3,449,254.07","7,540,650.62","11,930,421.76","17,225,253.97","1,689,085.16","22,550,880.56","29,410,233.75","39,674,698.14","9,668,818.71","31,034,155.39","42,583,653.11","56,324,914.44","13,035,841.04","34,008,554.50","55,690,864.23","76,934,439.14","16,759,773.09","38,243,014.48","54,627,079.84","73,377,301.71","16,387,776.62","31,968,150.18","54,345,126.07","73,602,378.18","11,038,279.71","52,046,440.61"
收回投资收到的现金,"6,112,700.00",,,,,,"7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00",,,,,,,,"10,000,000.00",,,,,,"100,000.00","1,100,000.00",,"50,000.00",,,,,,,,,
支付其他与筹资活动有关的现金,"66,000.00","75,000.00","2,995,071.80","1,555,798.80","1,669,748.80","4,738,598.30",,"139,975.87","139,975.87","139,975.87",,,,,,"31,400.14","431,400.14","531,400.14",,"130,733.20","130,733.20","130,733.20",,"50,000,000.00","50,000,000.00","19,735.50",,"390,960.00","390,960.00","2,640,960.00","8,381,578.52","12,831,574.08","150,016,153.37","164,762,544.53","6,185,657.75","11,127,357.18"
取得投资收益收到的现金,,,,,,,"2,559.80","2,559.80","2,559.80","2,559.80",,,,,,,,"2,191.78",,,,,,71.31,"3,424.73",,16.44,,,,,,,,,
筹资活动现金流出小计,"19,865,890.26","90,237,272.50","35,963,045.02","81,231,445.69","253,371,998.63","336,249,239.17","41,187,374.45","101,643,426.04","143,253,543.46","263,820,194.44","48,449,254.07","146,040,650.62","168,430,421.76","266,012,108.35","59,889,085.16","259,242,206.82","418,538,056.23","519,178,735.56","83,918,024.47","392,797,928.59","565,992,054.20","655,145,505.47","153,767,058.03","526,306,478.40","802,597,237.73","1,116,021,966.35","298,022,338.05","621,382,543.64","986,633,097.56","1,437,719,630.82","354,845,199.58","534,277,158.18","1,232,198,558.11","2,446,223,156.06","400,859,680.22","809,864,196.01"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,"191,440.00",,,,"1,111,923.08",,"37,000.00","37,000.00","350,000.00",,,"12,000.00","19,741,359.00",,,,"5,000.00",,"15,200.00","15,200.00","5,015,500.00","12,630.00","11,203,100.00","43,176,233.00","43,196,333.00",,"49,806,700.00","49,806,700.00","49,806,700.00",,"5,490.00"
筹资活动产生的现金流量净额,"14,220,109.74","54,262,727.50","29,036,954.98","62,268,554.31","679,789,801.37","722,562,560.83","6,449,524.10","40,986,573.96","13,376,456.54","-46,454,864.44","28,537,786.74","53,050,103.22","97,521,102.62","130,939,416.03","36,829,489.84","163,574,130.91","229,998,800.86","214,587,491.96","72,486,804.63","78,849,917.91","192,017,181.97","264,225,309.95","262,442,780.40","208,238,280.70","193,375,399.78","237,730,743.95","-147,053,688.74","-164,220,727.68","92,920,179.28","-90,077,086.44","59,485,644.09","69,763,359.70","212,226,632.77","133,823,929.04","-109,022,640.13","611,511,121.28"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-6,682.42","12,176.19","71,376.55","-64,880.26","-37,339.02","-42,152.65","3,573.26","-9,067.27","-39,389.34","-27,372.89","2,010.65","19,997.51","-5,238.71","-8,673.96","-2,335.41",54.43,"-6,173.41","-71,641.92","118,296.99","386,054.87","87,095.68","210,188.35","4,280.72","-36,123.13","29,413.43","-100,087.36","6,382.49","47,782.01","9,426.82","2,989.58","11,512.77","6,962.99","1,267.94","1,688.47","-5,468.14","-1,563.50"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"6,112,700.00",,,,,"191,440.00","7,002,559.80","7,002,559.80","7,002,559.80","8,114,482.88",,"37,000.00","37,000.00","350,000.00",,,"12,000.00","29,743,550.78",,,,"5,000.00",,"115,271.31","1,118,624.73","5,015,500.00","62,646.44","11,203,100.00","43,176,233.00","43,196,333.00",,"49,806,700.00","49,806,700.00","49,806,700.00",,"5,490.00"
五、现金及现金等价物净增加额,"33,017,688.56","24,011,794.94","49,265,402.83","49,489,276.58","668,012,058.34","693,888,035.06","-82,350,588.49","-78,372,927.43","-145,224,930.76","-319,012,481.10","-90,972,277.35","-84,307,493.66","-101,579,382.85","-92,200,432.25","-130,318,940.70","-92,724,184.58","-137,621,906.24","-149,337,367.91","24,342,321.43","-6,628,564.63","-52,423,294.87","-50,344,555.94","158,413,006.25","99,549,151.53","94,653,859.86","153,831,860.23","-147,332,406.50","-204,761,224.77","18,191,178.56","-121,318,411.18","-49,604,295.63","73,531,542.56","-59,262,554.20","181,294,158.36","-244,040,906.72","216,042,022.23"
购建固定资产、无形资产和其他长期资产支付的现金,"32,648,493.98","53,128,755.62","15,963,220.64","2,375,267.57","7,272,280.32","47,811,609.98","14,058,876.39","56,657,312.74","68,052,316.42","154,418,609.45","25,766,581.42","58,936,857.18","66,463,518.47","124,720,939.24","39,350,926.13","106,163,218.40","154,402,464.45","146,857,646.57","33,062,935.55","106,698,943.44","138,128,680.71","191,995,199.51","43,369,790.67","54,571,232.08","61,559,969.40","69,489,189.03","2,979,999.16","5,565,376.71","10,659,896.04","22,373,931.80","3,014,078.65","7,545,321.92","13,817,482.00","39,669,826.76","10,257,551.12","24,623,676.57"
期初现金及现金等价物余额,"30,508,224.89","63,525,913.45","87,537,708.39","136,803,111.22","136,803,111.22","136,803,111.22","830,691,146.28","830,691,146.28","830,691,146.28","830,691,146.28","511,678,665.18","511,678,665.18","511,678,665.18","511,678,665.18","423,908,816.71","419,478,232.93","419,478,232.93","419,478,232.93","270,140,865.02","270,140,865.02","270,140,865.02","270,140,865.02","218,806,588.41","219,796,309.08","219,796,309.08","219,796,309.08","375,669,914.13","373,628,169.31","373,628,169.31","373,628,169.31","252,681,259.07","252,540,488.80","252,540,488.80","252,540,488.80","433,834,647.16","433,834,647.16"
投资支付的现金,,,"1,753,200.00",,,"7,000,000.00",,,,,,,,,,,,"10,000,000.00",,,,,,"100,000.00","1,100,000.00",,"50,000.00",,,"11,500,000.00","9,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00",,
期末现金及现金等价物余额,"63,525,913.45","87,537,708.39","136,803,111.22","186,292,387.80","804,815,169.56","830,691,146.28","748,340,557.79","752,318,218.85","685,466,215.52","511,678,665.18","420,706,387.83","427,371,171.52","410,099,282.33","419,478,232.93","293,589,876.01","326,754,048.35","281,856,326.69","270,140,865.02","294,483,186.45","263,512,300.39","217,717,570.15","219,796,309.08","377,219,594.66","319,345,460.61","314,450,168.94","373,628,169.31","228,337,507.63","168,866,944.54","391,819,347.87","252,309,758.13","203,076,963.44","326,072,031.36","193,277,934.60","433,834,647.16","189,793,740.44","649,876,669.39"
