科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"202,502,543.55","414,775,798.01","625,433,434.72","848,203,562.58","220,275,359.08","498,401,970.90","758,594,882.18","984,607,224.76","214,333,398.60","458,996,619.63","720,482,790.38","989,177,020.62","291,218,042.13","588,533,199.23","878,735,464.83","1,218,564,439.61","330,812,209.75","698,838,666.40","1,080,115,021.15","1,500,380,962.89","394,710,377.06","808,077,631.67","1,222,727,490.46","1,615,210,072.95","404,524,854.20","767,053,163.91","1,117,953,790.16","1,542,275,844.34","380,775,200.73","758,084,101.82","1,137,254,346.22","1,529,371,071.88","341,939,033.75","626,639,821.70","940,896,483.48","1,242,854,202.09","304,690,112.71","590,689,161.63","876,264,317.86","1,167,130,467.61","296,153,473.61","609,177,447.24","937,137,205.73","1,273,172,640.41","308,481,615.21","617,087,663.38"
二、营业利润,"37,887,256.89","76,502,987.04","106,237,379.71","110,081,369.91","29,266,676.14","82,828,916.00","112,163,683.94","101,191,486.03","20,675,413.96","51,435,387.18","75,911,879.01","89,325,781.86","28,191,110.73","69,039,816.43","98,597,198.98","125,197,424.36","39,070,433.93","85,755,376.80","139,407,966.00","158,485,959.97","48,007,906.13","100,169,406.72","158,283,988.95","143,029,927.45","49,992,992.45","109,818,298.87","156,095,521.05","140,915,540.03","16,694,635.35","38,344,356.15","57,955,560.95","52,420,473.17","6,025,261.46","17,256,392.27","28,669,719.69","38,355,946.80","1,426,616.83","-1,046,986.76","-1,836,180.52","-2,406,157.32","-6,165,490.96","-29,692,272.49","-27,702,717.47","-26,291,866.60","343,998.83","-107,539.28"
减:营业成本,"119,052,002.72","250,157,778.26","387,364,129.33","561,559,207.66","132,227,360.67","306,374,001.85","489,259,349.60","662,136,194.90","137,669,680.68","312,018,465.53","496,035,363.33","691,672,601.34","197,059,081.28","415,398,473.26","635,463,303.71","871,536,970.77","229,303,103.57","489,241,293.01","765,903,908.90","1,089,068,921.23","271,999,357.40","578,590,219.54","876,398,441.99","1,195,296,493.04","283,202,028.93","539,227,243.39","802,840,032.73","1,161,522,016.89","300,091,852.76","583,616,224.10","884,289,367.95","1,201,576,077.59","255,314,597.23","477,415,794.39","711,246,307.87","941,885,666.84","207,686,919.99","437,422,959.80","654,728,919.42","867,573,587.70","196,881,620.10","467,490,373.33","711,532,421.63","959,450,336.04","229,056,425.69","463,057,171.17"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"7,032,570.67","14,626,551.28","22,148,350.96","30,085,671.71","7,827,993.44","17,577,973.22","27,184,675.38","35,591,718.40","7,598,919.28","16,295,105.17","25,694,820.12","33,109,727.06","9,464,601.51","17,603,628.94","26,479,412.75","37,273,292.13","10,769,290.99","22,610,471.71","34,770,116.42","47,458,616.00","13,586,710.49","25,328,261.66","37,279,272.33","38,508,069.80","1,235,667.67","1,980,209.29","2,583,722.38","2,922,444.66","432,901.43","1,611,525.90","2,362,000.99","3,464,496.58","1,759,396.94","2,813,584.50","4,476,085.43","4,508,679.17","427,525.29","1,058,355.97","1,483,258.08","5,665,414.78","1,996,531.49","4,324,414.76","7,284,917.03","10,178,789.92","1,281,069.39","4,781,754.15"
营业外收入,"3,200.00","4,344,648.89","5,091,816.03","10,420,052.79","115,656.00","1,201,974.90","1,207,038.02","1,450,255.22",,"35,180.00","35,180.00","8,256,387.01",494.82,"3,481.92","3,481.92","630,397.67","1,555.85","1,810,256.57","1,848,103.11","2,794,721.95",,"487,635.07","487,635.07","32,899,080.92","5,357,049.94","8,045,370.25","10,757,216.35","40,602,904.54","6,962,755.46","14,262,626.23","27,024,623.28","49,862,473.36","7,302,947.09","10,761,698.18","12,742,490.29","20,074,372.11","4,736,429.72","6,314,708.55","7,210,722.78","8,048,893.23","8,881,716.23","30,103,789.18","30,082,764.18","31,313,754.75","511,240.72","973,141.44"
销售费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:营业外支出,"67,338.18","648,698.18","874,779.84","890,738.14",,"1,838,870.91","1,823,183.73","1,906,230.39","369,111.90","569,611.90","1,827,221.36","3,143,944.67",44.28,"414,874.60","1,389,153.32","1,437,622.41",,"18,012.60","277,776.95","786,139.77","18,968.51","299,119.37","576,561.36","2,539,824.15","3,004,804.82","3,587,103.44","3,747,897.18","1,540,805.21","111,625.80","2,203,025.80","3,248,775.43","2,256,534.77","230,087.69","336,118.57","336,118.57","1,076,095.16","2,380,546.00","2,558,145.54","2,601,264.72","2,639,592.24","302,987.88","304,500.15","1,467,617.55","2,090,583.28",,"46,403.27"
管理费用,"32,545,032.73","68,057,192.09","102,084,215.99","134,222,722.88","38,398,381.07","75,720,555.88","110,272,286.03","150,445,015.54","42,143,868.12","72,104,482.68","109,216,342.46","159,868,383.34","45,606,250.27","84,894,928.06","123,385,607.57","186,677,961.23","38,736,406.69","96,319,460.78","143,002,259.36","199,039,007.08","62,898,118.57","119,718,767.85","168,385,596.09","235,454,250.66","65,608,449.24","120,077,091.62","173,977,024.49","250,070,969.84","61,734,878.82","135,546,975.75","191,311,398.57","261,366,547.83","69,584,047.29","120,456,770.41","179,724,135.08","230,549,792.59","69,798,545.59","118,704,914.83","172,963,810.77","227,621,878.42","67,137,075.79","105,597,776.65","156,434,902.71","203,546,417.01","74,517,977.04","114,051,318.07"
其中:非流动资产处置净损失,,,"65,640.84","71,599.14",,"826,918.91","860,231.73","905,278.39","344,611.90","344,611.90","847,693.36","957,116.67",44.28,"363,874.60","365,321.32","401,170.41",,"18,012.60","218,175.95","222,316.55",,582.48,"4,024.47","1,444,287.26","658,604.82","753,783.44","760,490.21","844,356.10","101,625.80","101,625.80","132,130.71","299,865.95","230,087.69","244,711.35","244,711.35","271,131.61",,"14,599.54","57,718.72","87,454.24","2,987.88","4,500.15","24,194.00",,,
