科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"3,494,700,974.57","3,543,791,069.90","3,685,958,912.66","4,079,426,457.65","3,728,831,981.59","4,033,882,792.01","4,119,186,192.75","4,158,196,775.09","4,674,093,846.21","5,077,018,935.18","5,459,021,755.54","5,905,618,386.67","5,881,188,169.71","6,719,273,342.81","7,052,393,133.91","7,019,902,264.97","6,759,831,525.22","7,506,749,428.87","7,966,001,854.28","8,027,978,427.69","7,868,387,805.70","9,588,252,783.93","9,694,992,453.10","11,855,937,853.68","9,735,620,055.82","11,255,867,940.18","11,128,631,888.65","11,186,210,179.37","11,180,487,625.43","12,121,798,970.44","11,898,737,786.47","12,118,007,651.73","11,910,401,067.86","12,626,689,494.42","12,803,399,125.59","12,782,494,920.46","12,800,054,582.23","13,661,648,501.63","13,674,882,269.12","13,939,115,297.67","13,692,724,818.05","13,897,075,629.05","13,901,220,342.01"
短期借款,"364,475,880.00","354,000,000.00","330,500,000.00","368,715,528.00","365,500,000.00","394,555,709.00","323,500,000.00","350,500,000.00","331,500,000.00","276,500,000.00","610,000,000.00","440,500,000.00","408,500,000.00","378,500,000.00","304,500,000.00","231,084,536.00","226,500,000.00","316,500,000.00","246,500,000.00","274,645,000.00","258,340,000.00","260,400,000.00","369,910,000.00","433,381,900.00","321,500,000.00","321,500,000.00","331,500,000.00","190,528,397.48","200,650,000.00","188,500,000.00","192,516,000.00","162,948,000.00","166,270,000.00","51,758,412.55","51,947,150.44","49,917,220.00","43,500,000.00","39,000,000.00","39,000,000.00","29,500,000.00","29,500,000.00","29,500,000.00","34,500,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,"6,281,727.00",,,,,,,,,,,,,,,,,,,,
应收票据,"41,352,784.49","64,783,707.99","86,933,597.85","163,423,318.18","90,936,703.33","127,187,704.95","80,748,931.52","112,936,778.81","109,727,349.47","112,286,217.80","152,982,832.89","181,162,671.29","123,857,901.70","202,554,975.72","232,126,490.11","233,002,350.73","197,263,796.71","243,657,087.36","221,702,226.32","240,855,595.64","90,756,680.91","92,157,292.20","102,641,962.67","215,694,856.55","137,598,123.82","233,766,283.90","256,703,932.46","241,660,925.06","204,321,402.80","278,178,302.58","266,124,738.79","301,519,953.84","306,071,212.92","366,120,131.79","340,703,582.11","356,774,841.43","270,566,456.16","374,495,984.56","431,113,762.33","405,885,111.83","297,398,903.86","169,709,872.37","392,337,645.05"
应付票据,"3,000,000.00","2,770,000.00","1,431,900.00","944,050.00","4,172,150.00","3,642,520.00","1,064,770.00","292,000.00","5,573,640.00","11,437,135.13","23,428,171.00","21,889,473.00","19,118,042.75","32,451,837.37","31,597,620.09","17,325,166.83","26,355,656.69","24,050,282.05","36,688,248.93","44,437,096.53","41,501,445.73","25,046,814.87","29,647,455.56","62,182,949.38","57,679,053.83","79,150,966.35","84,407,613.39","110,652,869.25","90,641,759.98","93,600,805.01","101,462,212.66","92,652,020.49","109,918,483.68","84,067,573.59","90,435,285.16","117,924,161.56","88,586,732.74","102,497,060.00","90,729,043.87","79,179,571.94","83,693,789.21","80,587,776.49","88,720,552.20"
应收账款,"776,703,440.70","817,293,044.76","875,520,548.91","724,370,215.98","814,525,500.53","846,788,206.38","931,726,293.78","789,621,018.61","962,835,551.85","1,095,690,741.11","1,261,750,567.03","998,917,972.98","1,189,174,425.48","1,237,628,831.60","1,366,227,881.24","1,138,816,149.88","1,341,422,321.75","1,510,731,260.68","1,631,296,887.99","1,286,682,148.02","1,411,959,382.11","1,552,099,860.11","2,274,268,608.66","2,024,831,933.49","1,881,983,587.29","1,913,600,274.24","1,948,752,445.76","1,880,312,967.71","1,969,879,043.88","2,229,527,131.65","2,348,996,112.05","2,229,729,298.40","2,132,621,695.50","2,237,186,006.07","2,133,396,737.60","1,972,703,801.95","1,982,130,084.79","2,269,935,022.80","2,379,134,891.15","2,052,056,991.14","2,082,766,775.44","2,227,411,696.22","2,501,616,296.49"
应付账款,"612,795,961.75","579,568,763.19","640,815,935.81","1,016,380,092.88","837,359,441.94","1,172,051,332.65","1,200,947,866.18","1,268,639,641.89","1,210,386,619.75","1,420,491,728.35","1,430,009,173.51","1,425,621,794.23","1,349,096,499.82","1,749,083,756.33","1,821,264,618.60","1,845,507,394.90","1,750,291,802.03","1,858,035,096.10","1,791,464,407.74","1,637,097,886.31","1,229,328,347.07","1,439,114,751.13","2,137,108,028.10","1,987,324,728.52","1,573,904,907.90","1,748,690,804.72","1,980,032,549.69","2,130,323,705.00","1,776,899,285.08","1,909,828,679.59","2,063,838,599.74","2,024,844,816.16","1,749,316,342.00","1,869,387,867.85","1,797,951,811.93","1,611,808,884.41","1,588,467,452.97","1,814,264,019.07","1,914,212,950.16","1,792,884,979.69","1,825,105,436.01","1,482,783,604.70","1,838,095,854.85"
预付款项,"149,930,119.38","169,662,778.06","182,099,010.67","240,242,463.64","228,757,483.25","343,573,017.37","292,294,187.27","255,338,925.27","306,182,815.25","390,046,833.05","355,624,932.07","332,214,189.42","487,395,442.13","506,694,466.04","558,897,106.95","504,201,226.05","799,297,971.18","745,353,266.11","983,586,524.36","757,558,716.41","971,550,281.75","1,024,475,391.77","1,485,876,694.74","1,731,820,230.43","1,991,706,304.87","1,695,755,251.96","1,870,259,927.32","2,072,837,037.91","2,143,747,612.40","1,793,178,370.32","2,048,123,146.70","2,027,935,831.23","2,365,144,009.81","2,541,814,926.51","1,962,974,980.90","2,670,624,168.71","2,901,366,748.52","2,372,894,271.79","2,024,921,117.92","2,681,155,560.11","2,800,478,216.49","2,319,779,563.55","1,996,106,693.36"
预收款项,"1,676,742,272.67","2,021,106,657.94","2,249,558,149.05","2,186,370,342.22","2,145,180,858.95","2,089,371,802.89","2,210,239,250.94","1,936,043,794.15","2,151,774,970.27","2,506,864,572.06","3,172,131,086.17","3,312,780,065.95","3,694,142,541.21","3,979,577,919.34","4,627,383,245.17","4,663,632,721.52","5,079,613,349.28","5,763,650,926.15","6,328,106,052.81","6,849,228,708.07","7,404,987,766.32","8,373,867,175.91","9,779,086,699.55","10,801,315,553.99","11,566,390,596.38","11,890,329,954.60","12,533,966,581.60","12,763,964,328.55","13,846,164,852.83","13,806,204,900.01","14,567,865,612.95","14,817,460,454.35","15,286,937,362.44","14,914,630,862.50","15,181,206,568.58","15,480,921,327.58","15,954,418,323.16","15,881,193,828.59","16,157,375,933.27","16,125,819,117.06","16,944,113,335.02","15,957,654,552.63","16,410,670,524.53"
