科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"14,699,338.23","24,882,124.62","32,938,335.69","25,946,798.91","36,423,973.56","41,785,161.86","51,462,988.22","33,256,088.87","37,964,695.43","43,596,975.73","42,911,281.35","39,693,131.97","48,645,333.74","51,560,461.40","54,550,533.95","30,573,554.52","34,164,188.44","34,018,436.27","37,360,821.73","22,824,495.09","26,946,974.16","33,152,225.66","36,731,268.94","15,800,026.06","19,641,874.14","31,772,920.63","17,966,315.76","156,267,231.27","191,413,759.47","181,111,378.07","59,890,825.16","70,224,982.25","91,560,384.09","118,555,465.60","175,142,068.82","189,926,127.69","208,932,884.13","190,394,438.50"
应付职工薪酬,"2,931,271.61","2,851,486.46","3,149,201.53","3,140,888.24","2,835,123.42","3,498,841.11","4,008,755.65","2,626,940.89","3,336,516.12","3,460,119.72","3,376,826.41","4,470,778.08","3,105,871.11","3,584,400.09","2,885,136.98","2,791,432.45","2,652,263.04","2,593,930.28","2,142,584.25","1,274,117.34","984,628.11","1,388,754.79","1,849,248.95","1,651,534.15","1,436,333.78","1,619,404.90","1,509,588.68","3,101,903.61","2,869,539.77","1,637,272.14","1,305,961.31","4,050,233.94","2,274,870.94","2,513,456.73","2,500,187.67","3,765,722.91","2,968,189.07","3,301,206.21"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,872,491.44","5,396,622.76","8,113,188.79","13,393,318.71","9,711,966.20","8,650,914.19","8,431,893.45","7,499,472.14","6,770,507.19","2,761,472.95","8,922,113.26","6,037,187.14","10,076,045.47","4,458,554.39","-5,255,201.92","66,069,523.27","62,512,372.53","2,532,287.26","1,764,056.01","821,655.63","-980,402.14","4,541,704.68","1,421,140.12","451,407.56","634,275.20","1,388,684.84","1,573,408.92","44,067,165.35","5,655,387.42","4,523,255.91","4,270,031.01","43,523,738.08","7,555,586.87","62,100,329.63","27,571,690.10","63,021,186.22","24,016,333.30","29,941,584.03"
应收利息,,,,,,"1,771,100.00","3,344,325.00","4,933,125.00","5,435,000.00","2,644,803.21","2,732,836.93","1,295,446.37","3,392,085.55","2,498,541.67",,"1,847,547.94","5,184,945.20","7,648,232.87","10,287,497.85","2,737,343.83","2,589,328.76","1,870,176.97","1,468,402.77","1,946,686.12","2,439,477.26","1,707,181.65","1,307,273.83","1,007,232.75","1,301,931.51","836,294.18","1,011,846.61","899,140.20","2,661,847.16","820,265.18","1,353,694.56","206,555.56","197,579.89","1,230,961.00"
应付利息,"118,939.72","204,491.62","227,440.28","240,340.28",,,,"33,500.00",,,,"224,689.25",,,,,,,,,,,,,,,,"63,387.50",,,,"36,129.17","20,843.75","89,416.67","96,493.06","512,327.79","1,181,348.62","1,469,675.31"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"775,384.50","775,384.50","9,101,083.00",,,,"8,394,355.00",,,,"3,427,070.00",,,,"908,035.00",,,,,,,,,,,,"34,618,720.40","10,808,240.40","2,227,909.24","1,912,389.24","17,151,600.20"
存货,"62,165,277.55","66,291,009.99","72,719,643.59","68,115,310.88","74,508,980.20","78,736,430.25","102,956,805.18","116,988,980.25","151,843,410.84","190,237,610.86","182,971,024.29","164,950,951.55","169,935,887.48","160,689,949.90","203,735,186.67","136,934,610.36","153,316,266.21","169,808,468.21","163,447,692.18","155,612,628.57","158,543,926.37","158,416,970.27","172,168,168.40","117,618,007.05","123,426,846.05","129,677,409.82","144,911,361.71","262,425,473.16","190,615,763.02","235,181,969.00","302,435,103.43","310,998,424.19","348,778,525.83","285,915,592.81","373,493,039.50","351,429,365.75","434,006,900.04","340,888,955.10"
其他应付款,"4,925,479.69","2,684,158.25","6,116,041.90","10,889,426.20","5,622,498.98","7,818,299.18","14,205,600.44","3,424,761.58","4,496,109.49","4,451,799.35","5,497,493.39","1,226,390.19","3,986,741.43","4,286,465.77","6,444,711.20","2,786,422.04","3,280,305.94","4,128,155.47","3,918,742.32","4,337,584.07","4,877,650.53","4,735,108.79","6,317,171.67","3,304,765.09","3,673,564.15","8,186,188.86","6,776,639.82","13,915,542.46","17,070,759.05","11,533,455.51","15,323,602.42","44,985,404.28","12,787,776.76","9,831,972.86","9,140,324.05","28,164,718.33","30,257,433.18","25,988,051.41"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"2,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,592,144.03","82,264,464.00","125,358,630.37"
其他流动资产,,,,,,,,,,,,,,,,"49,517,559.63",,,,"22,131,265.29","3,022,551.79","101,463,577.15","119,338,662.17","89,647,864.39","9,458,846.35","11,198,950.96","67,833,872.48","107,474,980.78","99,381,605.98","106,957,528.21","350,578,117.21","14,870,827.02","17,661,669.33","18,289,097.88","96,806,553.84","224,309,822.99","180,718,926.59","286,416,265.59"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,096,575.36","51,431,520.00","55,575,438.14","36,584,184.00","36,417,360.00","35,863,240.00","20,742,381.49",
流动资产合计,"248,112,157.67","356,140,436.93","408,773,380.95","1,017,623,543.25","936,216,011.46","902,322,029.20","958,598,105.18","968,008,040.33","972,127,932.02","1,001,392,557.08","1,025,810,955.41","923,944,499.47","940,161,686.01","861,860,275.88","905,953,020.18","1,192,258,344.10","1,188,490,164.85","1,075,826,916.16","1,056,331,152.21","961,404,559.90","950,532,328.25","926,797,754.68","924,913,940.87","827,159,555.74","817,377,431.84","826,569,366.49","866,998,415.19","1,413,135,662.38","1,350,036,321.56","1,394,335,223.13","1,399,152,401.03","1,896,161,407.37","1,895,592,907.37","1,971,100,574.64","1,955,625,931.45","2,165,098,070.26","2,069,968,419.34","2,016,320,754.87"
流动负债合计,"103,325,442.98","180,134,357.12","211,449,083.29","252,884,188.60","183,286,169.64","159,053,689.74","198,646,705.71","203,599,834.76","207,022,087.30","246,706,350.07","271,406,308.46","259,721,709.57","281,501,545.11","290,307,079.82","335,783,824.81","220,072,710.56","205,566,968.21","137,122,145.14","123,110,381.72","105,027,915.14","101,362,352.64","110,287,876.90","123,915,833.80","127,930,621.30","120,470,891.15","145,675,158.10","200,967,842.75","555,439,318.65","470,808,059.90","485,625,294.43","464,946,650.72","953,927,839.75","932,650,401.12","930,713,215.54","870,480,078.43","1,267,622,792.44","1,189,138,914.64","1,369,184,234.66"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"21,000,000.00","18,000,000.00","18,000,000.00","15,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,023,873.17","99,315,823.64","567,010,256.46","561,243,284.32","522,943,792.28"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,"14,481,322.21","14,315,722.13","24,929,922.61","24,929,922.61","51,236,001.07","49,927,475.81","50,367,370.43","49,859,841.88","63,629,304.96","74,925,283.88","76,047,251.10","75,282,345.26","80,120,939.80","79,187,698.36","78,254,456.92","77,642,040.72","77,175,296.27","77,074,169.52","76,114,251.39"
预计负债,,,,,,,,,,,,,,,,"332,366.00","332,366.00",,,,,,,,,,,,,,,,,,,,,
固定资产,"87,844,385.41","93,732,133.07","101,865,004.89","103,471,385.48","102,439,446.48","103,172,280.21","103,452,466.86","114,025,385.25","113,188,116.77","115,457,232.08","114,424,972.16","116,388,947.33","112,560,316.14","153,176,725.58","150,594,763.74","164,872,892.11","159,695,660.95","156,895,980.87","157,651,314.67","159,340,091.69","155,256,731.51","320,389,130.25","343,191,944.63","346,401,415.00","340,373,535.66","333,011,837.78","326,831,226.47","480,988,808.73","460,255,628.27","448,584,128.12","446,184,500.15","471,194,544.99","462,929,539.49","463,444,756.41","503,588,316.38","1,161,088,054.10","1,094,281,924.26","1,140,492,957.01"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,"3,771,691.72","6,948,112.17","4,743,299.24","4,744,329.24","5,073,256.75","14,704,468.26","16,195,808.77","16,402,568.40","21,894,336.31","24,302,528.29","72,641,751.50","84,117,781.18","89,291,031.59","95,697,411.89","116,365,000.37","109,907,793.61","124,914,465.83","126,157,497.17","188,870,911.16","202,941,466.57","37,875,861.51","26,414,746.96","4,305,847.50","5,411,050.22","12,895,013.55","21,461,754.35","22,331,899.20","23,633,214.10","24,918,574.04","25,460,950.81","42,780,799.85","54,058,517.32","69,468,907.27","48,449,500.44","6,753,292.23","118,867,194.64","329,092,372.27"
其他非流动负债,"23,396,597.62","31,680,121.42","30,407,192.85","34,083,383.32","34,083,383.32","35,013,383.32","34,041,954.74","49,221,561.89","48,270,502.37","47,319,442.85","41,368,383.33","60,818,890.48","59,096,180.96","75,219,988.11","73,043,553.59","107,325,452.40","103,861,517.89","100,767,583.33","97,673,648.77","94,579,714.21","93,631,017.73","88,748,987.93","85,833,624.79",,,,,"50,815,120.00","50,815,120.00","50,815,120.00","49,822,120.00",,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,"432,981.98","766,244.25",,,,,,,,,,,,,,,,,
非流动负债合计,"44,396,597.62","49,680,121.42","48,407,192.85","49,083,383.32","34,083,383.32","35,013,383.32","34,041,954.74","49,221,561.89","48,270,502.37","47,319,442.85","41,368,383.33","60,818,890.48","59,096,180.96","75,219,988.11","73,043,553.59","107,657,818.40","104,193,883.89","100,767,583.33","97,673,648.77","94,579,714.21","93,631,017.73","88,748,987.93","85,833,624.79","84,718,261.65","81,752,898.51","78,844,678.23","75,907,886.51","143,681,782.80","141,721,109.19","150,978,768.91","147,020,095.29","94,243,968.36","91,258,294.76","148,288,161.00","184,569,437.88","649,740,485.24","644,644,627.64","642,776,250.14"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"147,722,040.60","229,814,478.54","259,856,276.14","301,967,571.92","217,369,552.96","194,067,073.06","232,688,660.45","252,821,396.65","255,292,589.67","294,025,792.92","312,774,691.79","320,540,600.05","340,597,726.07","365,527,067.93","408,827,378.40","327,730,528.96","309,760,852.10","237,889,728.47","220,784,030.49","199,607,629.35","194,993,370.37","199,036,864.83","209,749,458.59","212,648,882.95","202,223,789.66","224,519,836.33","276,875,729.26","699,121,101.45","612,529,169.09","636,604,063.34","611,966,746.01","1,048,171,808.11","1,023,908,695.88","1,079,001,376.54","1,055,049,516.31","1,917,363,277.68","1,833,783,542.28","2,011,960,484.80"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"51,450,000.00","51,450,000.00","51,450,000.00","69,450,000.00","69,450,000.00","138,900,000.00","138,900,000.00","138,900,000.00","138,900,000.00","138,900,000.00","138,900,000.00","138,900,000.00","138,900,000.00","138,900,000.00","138,900,000.00","138,900,000.00","138,900,000.00","277,800,000.00","277,800,000.00","277,800,000.00","277,800,000.00","277,800,000.00","277,800,000.00","277,800,000.00","277,800,000.00","277,800,000.00","277,800,000.00","346,079,204.00","346,079,204.00","346,079,204.00","346,079,204.00","346,387,204.00","346,387,204.00","346,187,204.00","346,187,204.00","346,187,204.00","346,187,204.00","343,032,004.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"52,561,501.86","52,561,501.86","58,361,501.86","589,374,768.96","589,374,768.96","519,924,768.96","519,924,768.96","521,283,128.96","521,283,128.96","521,283,128.96","521,283,128.96","521,283,128.96","521,283,128.96","525,998,791.97","525,998,791.97","521,318,041.58","521,318,041.58","382,418,041.58","382,418,041.58","382,418,041.58","382,418,041.58","382,418,041.58","382,418,041.58","382,418,041.58","382,418,041.58","382,418,041.58","382,418,041.58","801,192,600.75","801,192,600.75","801,108,772.59","817,626,626.84","816,668,424.52","816,668,424.52","815,544,424.52","815,544,424.52","815,544,424.52","815,544,424.52","797,861,480.52"
无形资产,"7,173,510.04","6,764,910.82","7,494,278.22","7,390,868.68","7,302,891.47","7,725,330.63","8,903,889.25","40,052,828.68","39,935,485.61","39,840,145.71","40,417,387.47","117,473,597.97","116,346,538.89","149,406,506.90","149,506,506.90","117,453,316.89","116,632,592.81","115,833,815.84","120,627,878.22","117,598,392.05","116,510,398.46","123,578,886.30","123,998,700.23","144,458,105.73","142,187,473.48","141,611,900.01","139,151,193.72","200,770,699.63","197,013,224.34","193,678,442.11","193,475,793.29","192,188,695.00","189,295,364.75","185,348,138.29","181,440,425.10","176,685,169.63","173,171,780.77","170,435,643.48"
盈余公积,"11,925,970.35","16,372,394.01","16,372,394.01","20,508,083.79","20,508,083.79","20,508,083.79","20,508,083.79","25,718,604.83","25,718,604.83","25,718,604.83","25,718,604.83","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","29,200,248.23","59,238,929.13","59,238,929.13","59,238,929.13","59,238,929.13","67,583,913.57","67,583,913.57","67,583,913.57","67,583,913.57","71,158,511.13","71,158,511.13","71,158,511.13"
开发支出,,,,,,,,,"2,201,539.31","2,531,040.18","4,870,230.44",,,"761,152.08","871,973.31",,"1,863,580.92","8,237,059.93","7,407,390.46",,,,,,,,,"605,103.77","1,244,311.49","5,862,481.80","7,391,895.53",,"483,858.44","1,052,395.65","1,052,395.65",,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,815,120.00","50,815,120.00","50,815,120.00","50,815,120.00","52,755,520.00","52,755,520.00","36,584,184.00","36,584,184.00","36,345,584.00","20,838,144.00",
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,650,027.07","126,650,027.07","126,650,027.07","126,650,027.07","126,650,027.07","126,650,027.07","126,650,027.07","126,650,027.07","126,650,027.07","137,773,384.20","126,650,027.07"
未分配利润,"81,314,887.40","112,946,855.01","142,057,695.53","155,603,540.70","158,117,886.52","149,087,734.97","164,385,611.08","181,733,958.03","184,945,715.50","183,545,197.93","193,700,670.37","204,240,360.77","206,920,252.41","201,576,920.25","206,312,347.38","582,567,981.78","586,201,096.21","563,206,385.04","566,871,469.38","563,863,143.85","566,658,346.55","556,101,392.59","554,662,801.75","494,249,900.18","488,224,532.62","477,287,184.20","466,776,454.40","484,310,104.88","494,492,920.53","507,773,882.88","525,783,487.74","606,479,536.26","629,194,357.91","648,457,715.69","670,785,149.69","668,707,289.91","692,662,683.65","701,664,652.50"
长期待摊费用,,,,,,,,,,"7,627.12","30,496.97",,,,,"1,133,333.33","1,170,833.33","1,075,031.44","1,007,531.44","1,615,783.99","1,828,783.98","2,014,641.07","1,746,641.06","2,823,910.27","2,673,521.21","2,523,132.14","2,372,743.08","2,222,354.02","2,071,964.96","1,921,575.90","1,670,797.78","1,620,797.77","1,470,408.71","1,336,686.46","1,423,973.77","46,259,853.72","45,445,601.79","44,638,256.65"
少数股东权益,,,,,,,"13,500,203.53","22,683,884.64","22,795,977.10","22,869,986.41","22,992,558.75","22,890,063.01","22,846,056.89",,,,,,,,,,,,,,,"237,998.91","240,321.70",,,,,,,"401,297.01",,
递延所得税资产,"1,844,347.09","2,736,056.88","3,017,091.31","3,674,868.72","4,117,613.58","4,194,763.99","4,248,398.26","4,858,910.08","5,080,373.95","5,219,772.57","5,513,083.96","6,605,604.75","6,561,090.34","6,707,336.35","6,615,089.96","7,633,913.75","7,619,611.65","7,731,133.25","7,891,025.51","9,145,020.03","8,918,331.58","8,970,350.81","8,634,653.79","19,932,237.63","21,916,123.87","24,246,689.94","26,395,298.78","29,030,959.36","27,128,049.53","27,992,028.67","34,611,162.80","21,818,154.61","21,318,754.37","23,534,507.61","22,693,413.51","22,908,881.97","21,915,747.06","21,932,870.21"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397,775.00",,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"96,862,242.54","107,004,792.49","119,324,486.59","119,280,422.12","118,604,280.77","120,165,631.58","131,309,222.63","175,132,932.78","176,808,084.04","184,950,153.97","189,558,699.29","313,109,901.55","319,585,726.55","399,342,752.50","403,285,745.80","407,458,456.45","396,890,073.27","414,687,487.16","420,742,637.47","491,484,503.11","500,537,678.48","517,758,792.55","528,916,609.28","569,157,517.20","562,489,180.25","564,655,943.85","566,072,058.28","926,229,156.74","912,921,703.64","905,654,508.81","910,727,472.69","936,373,959.09","935,394,168.51","949,089,875.68","962,940,092.64","1,617,918,349.99","1,668,529,802.24","1,909,356,378.08"
所有者权益(或股东权益)合计,"197,252,359.61","233,330,750.88","268,241,591.40","834,936,393.45","837,450,739.27","828,420,587.72","857,218,667.36","890,319,576.46","893,643,426.39","892,316,918.13","902,594,962.91","916,513,800.97","919,149,686.49","895,675,960.45","900,411,387.58","1,271,986,271.59","1,275,619,386.02","1,252,624,674.85","1,256,289,759.19","1,253,281,433.66","1,256,076,636.36","1,245,519,682.40","1,244,081,091.56","1,183,668,189.99","1,177,642,822.43","1,166,705,474.01","1,156,194,744.21","1,640,243,717.67","1,650,428,856.11","1,663,385,668.60","1,697,913,127.71","1,784,363,558.35","1,807,078,380.00","1,841,189,073.78","1,863,516,507.78","1,865,653,142.57","1,904,714,679.30","1,913,716,648.15"
资产总计,"344,974,400.21","463,145,229.42","528,097,867.54","1,136,903,965.37","1,054,820,292.23","1,022,487,660.78","1,089,907,327.81","1,143,140,973.11","1,148,936,016.06","1,186,342,711.05","1,215,369,654.70","1,237,054,401.02","1,259,747,412.56","1,261,203,028.38","1,309,238,765.98","1,599,716,800.55","1,585,380,238.12","1,490,514,403.32","1,477,073,789.68","1,452,889,063.01","1,451,070,006.73","1,444,556,547.23","1,453,830,550.15","1,396,317,072.94","1,379,866,612.09","1,391,225,310.34","1,433,070,473.47","2,339,364,819.12","2,262,958,025.20","2,299,989,731.94","2,309,879,873.72","2,832,535,366.46","2,830,987,075.88","2,920,190,450.32","2,918,566,024.09","3,783,016,420.25","3,738,498,221.58","3,925,677,132.95"
负债和所有者(或股东权益)合计,"344,974,400.21","463,145,229.42","528,097,867.54","1,136,903,965.37","1,054,820,292.23","1,022,487,660.78","1,089,907,327.81","1,143,140,973.11","1,148,936,016.06","1,186,342,711.05","1,215,369,654.70","1,237,054,401.02","1,259,747,412.56","1,261,203,028.38","1,309,238,765.98","1,599,716,800.55","1,585,380,238.12","1,490,514,403.32","1,477,073,789.68","1,452,889,063.01","1,451,070,006.73","1,444,556,547.23","1,453,830,550.15","1,396,317,072.94","1,379,866,612.09","1,391,225,310.34","1,433,070,473.47","2,339,364,819.12","2,262,958,025.20","2,299,989,731.94","2,309,879,873.72","2,832,535,366.46","2,830,987,075.88","2,920,190,450.32","2,918,566,024.09","3,783,016,420.25","3,738,498,221.58","3,925,677,132.95"
